a,c,b,d,e
0.33003311791535517,-0.42688611314325076,0.065582927347553,0.885299933519125,2.68208844361963
0.7169833408218418,-1.670726135285728,4.329335109436769,4.783090627317227,-1.7136321010822406
0.9846911503624765,-1.6841656957932984,3.7773852266715835,3.798610744680004,-1.7751141400482733
-0.09394490048932266,-0.22289986414062182,3.5626312002253067,4.981018235299963,-0.9899339228822486
0.24527377113290377,0.08419605932324827,0.3364478808041258,0.8933100186647345,4.1584854538191625
-0.025252826739381302,0.03822275711475889,2.9260639232593078,4.978480494726485,-0.14572100173584554
1.404240479778139,0.309640181778455,0.8613234944586821,2.4082241869634813,1.4688739760487857
-0.048253133296626415,1.1240599287191788,-0.4781126914024598,0.2360910039650421,4.157639531055996
-0.5288668925107054,1.1195657363326437,-0.05052912862837722,0.3568825461559081,3.0108576713791706
0.041363284513626475,-0.4587984450657922,3.208490572107691,3.8576613279972864,-1.2072948748644987
1.2780282943382018,0.3126772029014796,-0.24213600640188737,2.26092905940064,2.4313643829076126
-1.0729859214118418,0.509381802626101,2.1507173124999865,3.119607721732881,-0.0464072438233567
-0.5840867311280494,-0.18421026632234744,4.069153411513311,4.914380392899873,-2.8179229427790586
1.1851285480226073,-0.27398844889165225,3.322236098909162,3.9474950444940986,-1.082181202818219
-2.0572275616434808,0.8822013454944375,3.308593013843624,4.046947967183689,0.24999872466249862
0.6288560985219297,0.4445614270083274,1.846606463008058,3.1858874734806815,2.6981529362198833
-1.5427058944296774,0.4567067719970608,3.143927462411707,3.8929044093428864,-1.0520187926509377
0.32081646617397164,2.7234174627010184,-3.96990752572086,-3.152503361368246,8.871506118990473
0.794989782179717,0.8015890891376646,-1.92880728365227,-0.24893406756834213,6.34154137344901
0.3959208675416461,-0.8690625650080926,4.913608207861377,5.702439619246014,-4.717949558230029
0.193321126240024,0.6606916675799009,0.07744704324842311,1.311509463597309,2.300982300671915
1.5295965790384791,0.9092868375314404,-0.10841657926707288,0.5060331093110089,2.911903148380161
1.9374510365839497,0.26073129726758404,0.8128867934338853,1.3759263035785434,3.847133061198954
-1.2063975206126913,-0.5195656673464868,2.9159315849255765,4.116557421568425,-1.6711246910622497
