c,d,e,a,b
2,2,0,-2.9402430728819087,2
0,2,1,1.4546607242817855,2
1,0,0,3.24816071393714,2
2,1,0,0.6581603821894495,0
1,2,2,3.128759886004334,0
2,1,0,0.025332402595118042,1
1,0,0,2.9049232662293383,2
2,0,0,1.1091422028840592,2
0,0,2,7.757390581561403,2
2,2,2,-0.625364766133673,2
2,0,2,3.413797525318526,0
1,1,0,0.7254159637963353,2
2,2,0,-0.7663179593300766,0
0,0,0,5.5522201606716575,2
1,0,0,1.5596371039277654,2
1,0,0,4.0450908113592945,2
1,1,2,4.621375689956267,2
2,2,0,-1.5615760287774871,2
1,0,0,4.301124613967255,1
2,0,1,0.9075082865948778,2
0,0,2,5.768598789871042,0
1,0,2,6.0595922160345435,2
1,2,0,0.24275759703788113,1
0,0,2,7.725862821060834,2
2,0,0,1.3661993063422648,2
1,2,0,1.8854001029126284,0
0,2,2,4.076849799148418,2
1,1,0,1.9628583915950366,0
1,2,2,1.6028561126753442,1
0,2,0,0.7482842061240236,1
1,1,1,2.198662512580051,2
1,1,2,4.358691724308069,2
0,1,1,3.5549166115879625,1
1,2,0,-0.08670061120989747,2
0,1,0,3.0619140754299723,2
1,0,2,6.91158598240801,2
1,1,0,2.4626941509860285,2
0,2,1,1.1115491206058787,2
0,0,0,3.5625306364959832,2
1,1,1,2.5268448099153886,1
2,0,2,4.02880978087841,2
0,1,2,4.698844037154335,2
1,0,2,5.857896907340524,2
1,2,0,-0.45027607942821063,0
1,2,1,0.9351282535108449,2
1,1,2,4.548258079011915,1
2,0,0,2.0631197067173255,2
1,2,2,2.843407089202043,0
2,2,2,-1.2357487780389362,2
0,0,0,5.695952499567477,2
2,0,0,0.735844677945066,1
0,2,2,2.3215562118271222,2
0,2,0,1.112525589918748,0
0,1,0,3.4274851541206983,2
2,1,1,0.9267658870201241,2
2,2,1,0.3271192366846618,2
2,2,1,-2.025142721916721,2
1,0,2,5.637474603962048,2
2,0,1,0.9623406030036483,2
2,0,2,3.432504373178478,2
1,2,1,0.8117268965089699,2
2,2,0,-2.7508128249452857,2
0,0,0,5.20633181240041,2
1,0,1,3.5826041128129456,2
0,0,0,4.453030421607477,2
0,2,2,3.297055437691815,2
2,1,2,2.9981935810145504,2
2,1,1,3.089490451747891,1
0,2,1,2.2231702476222726,1
0,1,1,3.888124668044035,0
1,2,1,-0.5919702773069759,1
1,2,1,1.6534164926869137,2
1,2,2,2.6596661619672872,2
1,0,0,2.3056754156804677,2
1,1,0,-0.9465596043549138,2
0,0,0,2.1825971703054283,0
1,1,2,3.374555460904513,0
1,1,0,0.10585449597944008,2
2,1,0,-2.2000034538364774,2
1,0,1,4.496544946661772,2
1,1,2,4.821639942566836,0
0,0,2,7.092588420594609,1
0,0,1,5.404237063672045,2
1,1,1,1.623858566423395,2
1,0,2,6.85553723254215,2
0,0,0,3.8215080171607094,2
0,0,2,8.19461926466806,2
0,2,1,0.5986160350680441,2
0,2,1,2.610303058600951,2
0,0,1,6.32443573084295,2
2,2,1,-0.702548084274319,0
2,2,1,-0.8736217364322498,2
0,0,2,8.714989498332256,1
0,2,2,3.4377081905954654,0
2,1,2,4.05565889924595,1
0,1,2,5.55732896538895,0
2,2,2,-0.9791914218194406,0
1,0,1,4.903109964118006,2
1,0,1,3.9650551485942005,2
