a,c,b,d,e,f,g,h,i,j
1.4423047911862443,1.7771828402577243,-2.4396433134708824,4.399087077635877,5.477066822412429,2.111161987408805,2.8757471955457063,0.1506789126772361,0.331736488776635,5.878368406734238
-0.25583207134082336,0.23838837483742528,0.3000525471969855,2.5232764942019177,5.047732501457318,-0.6295065679394296,3.6006466098823395,0.6505080070454559,2.4661429173086726,5.203784922373618
-0.4083886272547264,-1.1369225814104345,-2.356138384434244,1.7860673100250195,5.6115630968519135,3.3719608310262545,2.065604745236299,1.4350961022581477,0.12793379694047058,5.409643231311983
-3.6484128252147836,2.0009631015901537,-1.1656130751113871,3.82601771325274,6.978352995145524,4.026024139716489,3.618581063191944,2.6477744738165674,2.6895334547343883,4.959026112061591
-0.9651167622323719,-1.18707042637437,-2.3356420044792103,4.070087724904738,5.373539048032724,1.312263579987256,3.7250799314505585,1.7257056490968106,0.7924352341878916,5.291448500878449
0.6991967316948878,0.503048668376865,-1.9414003244855345,5.704035350201458,5.919891545961611,-0.660599796559622,3.0213600599893695,2.5459867676412467,3.130268318741162,5.480167392237294
-1.7039928626103755,0.5428582244775959,-0.5177474455342691,2.9880816440106046,6.8551712344016185,0.1435192803119319,3.375002567922446,1.6190177847116183,1.2494450379647786,4.167567821978801
-2.5666584409312976,-2.1291978892000176,-2.3582378462048497,4.680194299535567,7.995904221238286,3.801978483602417,2.8889276806742115,2.2113251052854945,1.5441460412814314,4.400257621165678
1.3060017417068248,-1.3204889841570373,-1.5871484855227362,2.9747154785294723,7.5679976658715455,0.36876216005553675,3.123873211492958,1.3640757052355332,1.6772812257263825,3.989646877414912
-0.09329864965349177,-1.4973731700945367,-1.774301564778479,5.853542199025118,5.316240201134137,1.6056812636446456,3.122185610852182,0.8733160910343161,2.220070878944013,6.296120824088381
-0.5227186961696804,0.2819558673941572,-0.7851841144761835,2.042945090083257,7.740693980351812,-0.06512851261256025,2.486164245352667,2.094450931564984,1.2670536789696256,5.798193469525414
0.34020997686833787,1.1226782545637386,-1.605993840714088,3.658437757197606,4.782332019530514,1.592152293174403,3.8042219063867093,-0.30230721695476426,4.169816351668585,5.733204366955822
-0.4116383222162092,-2.3442978937886774,0.1878296410864273,3.591246117125867,4.771831147840625,0.4313391764729154,2.516385874398264,1.0447724166087609,2.026496456109066,1.8010844650942723
