a,b,c,d,e,f,g,h,i,j
0,-6.029021626214616,-3.178991040767877,-0.07440296603072438,-0.5997697738855896,1,2,9.27110163906853,-37.37025457890719,5.419520713548902
2,-2.350273393736293,-1.391477233901455,-1.2755615359841068,-0.5359242457920108,1,1,5.28984729172481,-20.35356087146334,6.5719448589080915
2,-0.7554071692027069,2.4107153325119466,-1.47064372013593,-1.567788047328759,1,1,3.4603282100497204,-14.674476411840141,4.539104446618666
2,-2.7479951570740804,0.6851691711495915,0.4551029494438483,0.24066906110133124,0,0,-0.05197534454969957,-1.0835181513656191,-0.5363177042174785
1,-4.327664983313176,-1.2546889629472509,-0.7654378888336013,-1.9673515560876638,1,1,4.835586063931908,-18.798411439435387,2.5235720897885905
1,-4.229101571069218,-0.19112290930295273,-0.09781306563743647,-1.2031456566845509,1,2,8.138154599787441,-29.60863349236442,4.783447932507575
0,-3.4164392377070425,-0.9163412841968996,-0.10537166293506772,-0.3287664968193186,0,0,-0.9410361662297253,2.591286394175854,-3.712252644697063
1,-3.4370531072598145,0.011294802286925032,-2.2529914090334104,-3.512054976964968,0,0,-0.8002704639647447,3.688688426831375,-5.570686387843736
2,-1.171923256285517,1.9102463687550728,0.04403494898791849,1.0173218079783772,2,2,7.856995542841515,-28.445822994584734,3.1727718855474407
0,-6.256527466265204,-2.506908017182832,1.37430667471869,2.9593422797219358,0,1,5.002620333761992,-19.3591118810373,4.864779435497145
1,-2.8661809697676772,0.061021163934414174,-1.5176512393250228,-1.3801659976994956,1,1,3.8712579192692127,-14.385209367182451,4.464212826843825
2,-3.2971436914748793,0.3819074080288859,0.8772163731482276,1.3593927254963636,2,2,8.64300817719796,-33.33950739948363,4.06508724333885
1,-3.645925447252178,0.8977993412065701,-2.5307452178280725,-3.294103113773705,1,1,4.8691074644971515,-19.26810036560172,4.447002538148616
1,-3.193261706357294,-0.6629657495836916,-1.278054700055037,-2.551741657119587,0,0,-0.692065276889292,2.7972159874143676,-3.4083559897877236
2,-2.578885290693993,0.7236393710263471,0.26699660330120223,1.6675916850824972,1,1,3.674029912802837,-13.542970358148217,3.0135003184609293
2,-2.6271555705054297,-0.22093924972402584,0.16908546918281586,-1.6517626535933116,1,0,-0.7475081522599614,2.9055109560705956,-3.5693284715546563
0,-3.49691410853918,-1.2105793448987985,0.3668586679662705,0.6416283646807116,1,1,6.042978967989766,-22.327691204765497,3.545208187959969
1,-2.3809608049096997,-0.37105140493625577,0.25002894458441793,2.6993404790827955,0,0,0.06405914183902128,-0.43862298935523947,-1.047943798701347
1,-4.7284619850993606,-2.976990546894054,1.0552405422807052,-0.0011322404582754242,2,2,7.785118841256992,-30.294591970552407,4.458904610708385
1,-5.119760219989881,-4.446823199511816,1.600578546436217,1.789526410047693,0,0,-0.741895919162528,2.092687576427398,-3.643164414450422
1,-4.18945017543594,-0.7697867697621087,0.06304312398629869,-0.2629444778837131,1,1,4.123970717058499,-15.933472592848622,3.8355991485564944
0,-3.6737899955249613,-1.153614662357139,-0.5058460598640162,0.038766932644557994,0,0,-1.7499812716844325,5.795414959535916,-7.280374387839771
0,-5.735617849100182,-2.8492669217009134,0.804715786255236,-0.0020289035943186207,0,0,-0.7053985046167048,1.8998207659933224,-3.2199223264692596
1,-3.749301917993576,-0.1801998609929638,1.3061705416172231,0.3020800597734856,0,0,1.6812102744134918,-7.420432779893132,2.988591249834054
2,-3.7414987914535907,0.3188729276905644,0.4110102571309228,1.674352125377075,1,1,5.07579356045921,-18.447262916391434,4.267106392367408
0,-4.125908342358008,0.5212823061523422,0.6573256515465258,1.0610446588373783,0,0,-1.7744232239694622,6.375882006957937,-5.541864960597406
0,-6.029725691316426,-2.5114815559568044,0.17216833957424404,1.712930555306989,1,2,9.248586152163895,-35.093789115482195,4.872885673621324
2,-3.0950704875447403,1.5822193967039015,-1.0857913486993729,-0.888444865680878,1,1,3.4624320419085515,-13.983371759389087,3.6485947412838833
2,-3.2997938497695656,0.9392762942402162,-1.7521108469825049,-2.0943099521602715,1,1,5.099994433985922,-19.89250664846882,4.231812573715918
1,-3.044075682189547,-2.3779676610097322,1.2595308996516397,2.8661226714282213,2,2,10.436770475235544,-38.19513985972442,5.245065297405563
0,-5.5788418595386595,-4.295780824374594,1.773419951146376,0.9095588544521074,2,2,9.064999864948296,-34.42116644720569,4.455539971006811
0,-3.7259514383020504,-0.5826813925893396,0.4703071425165939,0.890550737894832,2,2,7.702115574282011,-29.076386824380197,4.415227239294955
0,-5.310702649684882,-3.5991171925313146,1.703243956529136,3.5400810432340575,0,1,4.07653376092045,-15.921005145229882,4.056095524419849
0,-7.038485401504691,-5.058813515243671,0.42769875522433476,0.3090062620648777,2,2,9.839258452976809,-37.900461594319474,2.877937552189843
2,-3.8861876169306644,-1.9875120876907935,0.2769852447850046,-0.20926239368949096,0,0,-0.031745687835437644,0.5631843977732065,-2.4795870980305037
1,-2.997531129311053,-1.12886900481248,-0.004255640118269288,0.5765955209811316,1,1,3.1276431759629286,-12.711793883610726,4.144176437651567
0,-5.522845656945577,-2.6328036359545988,-1.0076227042308936,-1.6882635093198315,1,0,1.9588205930684013,-6.7321209165886025,2.604783095510348
2,-1.9963199776388567,1.420139471517997,-0.504849050484961,-0.6455374670740034,1,2,10.291562198285304,-37.38853704733207,3.0730812660239657
2,-4.230961615982942,-1.1853750422283318,0.4813267705559049,1.208989593918261,1,1,6.602608635070018,-24.21846836964236,4.022418811786361
2,-2.771266373919505,0.24913004581932346,1.777939824962591,1.1073890982461512,1,1,4.131962060238904,-14.64420160688404,3.2191993344983825
2,-3.448479877790748,-0.341809993588613,-0.07046479685441763,0.13763961052688167,2,2,8.514278349905455,-32.716231588658474,4.1786335422691705
1,-2.585331755758187,0.38669260327942334,-0.005812124530313642,-0.6465392794307829,1,1,6.232415801715822,-22.362721156348403,5.239695056722807
1,-3.8249321577064,-0.222028676641983,0.4180154224053663,-0.047219714763868104,2,2,10.094316893173213,-40.20992033021936,5.852719783334262
0,-5.641035281487907,-2.3600073882789285,1.1422107778810133,1.9800523216765837,1,2,10.53011281116851,-38.940831343211144,6.406925853242221
0,-5.204832355802477,-2.7114147496093315,0.9422114861488795,0.9692660005239551,1,1,4.720037319147911,-17.17501023303443,4.046319687962333
2,-3.2682607931914576,-1.0172117817219932,-0.4589763571611769,-0.32646436353595576,2,2,7.388601737110846,-26.487646995483864,2.3755626871684177
1,-3.639644254131715,-1.8962984153929114,-0.5854446571286764,-1.5069559499132823,1,2,10.98013694727062,-38.83165040321758,5.4187419785581925
0,-5.5553158997673115,-2.966337777740191,0.025056412130422423,0.5931579525473475,2,2,9.618556381257276,-35.62346461137645,3.4039257022924208
0,-4.3894278356703245,-2.9166411704897515,-0.6032116936076412,-2.337257420301561,1,2,9.500982563670203,-36.9482939225041,4.497555872279976
2,-2.8524547298288985,-0.9828022180263176,-0.9518576129548488,-2.030546289324426,0,0,0.04246212051861298,-1.5942431224573401,-3.7668297143855867
2,-2.1489436326006603,0.4098434015130038,-0.5736557187876672,-0.35751617540615666,0,0,-1.6389543572735275,5.77381060752675,-5.2467304226751
2,-4.790270933968172,-3.6557614948795134,-0.11929102897626565,0.6789569024632671,1,1,6.075885013403682,-23.50173155972424,4.85730003136518
0,-7.135340672579776,-4.588448654743988,1.2999877077922326,3.1674887177518642,0,0,-0.477478573634434,1.210580190061095,-2.0415380354132253
2,-2.031666425880256,0.5579138219817056,-0.8205329227511311,-1.1031274554683017,0,0,1.2748825410218905,-5.924436654099376,1.2312062421810335
0,-4.842158526831287,-2.602041003477014,1.7425223706365358,2.168190860304361,1,1,5.14336261693961,-19.295527659514104,4.33245638519677
1,-3.834234304454734,-2.468820802063031,-0.2636097152936545,0.14270477204883175,0,0,0.19302619772570517,-1.9978887216648231,0.3251420130118854
1,-4.0137693170178155,-1.5989854029386565,2.038604154592271,3.3001692986335414,0,0,1.190112036880171,-4.439698118929388,1.0372756691504788
2,-3.9344027868021705,-0.18904172851278822,-0.4897997479418379,-0.5235819870219627,0,0,-0.9741616357783014,4.356057709873224,-4.1341197238201355
1,-3.924099584159474,-2.6592364445030956,0.6927361646998005,0.5537582317247248,2,1,4.76096759132457,-16.926149275091156,3.545892705944776
1,-3.3273376366583842,-1.4754979918015816,1.921179905282197,3.2389178619293184,0,1,5.002574807661475,-18.83630581832599,3.8054338618417027
1,-3.172939615500021,-0.002529307795426594,0.5660302438482082,0.5756359742296515,0,0,1.398385350874159,-4.958622813938469,0.5103513285574931
2,-1.5068898141261005,0.6521901013184609,-0.9190437465782004,-1.114905772777248,1,1,4.360668482650646,-17.793226455135716,2.8150050172082564
0,-5.145837565806751,-2.338299838210747,0.18287843254987446,-0.8512983416922361,1,1,5.3614931622089035,-21.143039636208172,5.342684076455626
1,-2.4615814880371856,1.8012811638979624,-2.0850559716412684,-3.5518969624513486,1,2,9.096143428007158,-34.660654171454695,5.31725911944469
1,-4.287902091615741,-1.2077514927123403,0.5474211348369186,0.3864882376174452,0,0,0.019836651676245227,-0.2498348466815536,-1.0214547579739537
2,-0.9328041152493804,1.7825180183782328,-0.8168737559973163,-1.1871829770569025,0,0,-0.02916560500973538,-1.4035452267539623,0.503271029841263
