a,b,c,d
0,-2.3318325370843414,2.3571185536821684,-7.402215447579353
0,-2.44910317091198,1.233612500922052,-4.19926371724795
0,-2.5975875364369196,3.1296605733465026,-9.503483229767092
0,-1.722334098891057,3.308566345371505,-8.15069306186603
0,-2.4013394382395106,1.5234321404094096,-5.135433942188575
0,-2.6460173056813687,3.2126524463064987,-9.774655095532168
1,-1.9520194198303007,3.232193467241728,-9.091432767811972
0,-0.6551921284940949,1.5382986731382555,-4.395320238337751
0,-2.598066083725374,3.175460419169093,-7.989860373587217
2,0.6195468860356022,4.526551216773406,-11.84617347599751
0,-3.002262670577837,3.021171918015963,-7.124670720045377
0,-2.2879065486284627,2.3927738417813234,-7.915380331162734
0,-2.4054074729439625,2.5993613233818067,-7.814411253870365
0,-3.042133021426859,2.671916483679959,-8.002046267990531
0,-2.172083245389404,1.4299992215327408,-7.128114198869235
0,-2.412535711892184,2.2455617477355387,-5.491031549598032
0,-2.36046394946281,3.640195403152731,-9.648872700536836
0,-2.0497295638568085,0.4393845902045883,-3.38590861076211
0,-1.9069976316653003,1.0047287528674322,-5.642451648127768
1,-3.5347443418205673,3.246416709693201,-10.470053009560203
0,-1.3380185162386047,1.8005136811072335,-6.098754010168239
0,-3.005078114040641,2.424043322813951,-6.234123362616882
0,-2.393606606460838,3.8362929556489496,-8.837522535180112
1,-2.8318451532425115,3.8387700289289377,-11.66393917683599
0,-1.655922776130201,4.141778890601053,-10.347253241146358
3,-0.14197159290079475,5.445348972456048,-16.41009931224979
2,0.846775867200791,3.289511015842962,-12.835733239873305
1,1.4126022826840734,2.848025541689742,-8.101591813437995
0,-0.6955527830587609,3.2083470470748825,-6.951733641160012
0,-2.026954541213529,2.5076032933889034,-9.343373006569312
0,-1.691135715352761,1.0952452242064605,-3.7309349668735963
0,-2.7967050469168946,4.5437934851881865,-11.748946830349851
0,-2.2817463308224473,0.7387818839390128,-4.259730555610889
1,0.2749473786464456,4.858757772410506,-13.592035520256683
0,-1.938914412228847,2.9626272039171724,-7.1239782036019275
0,-0.5188211509789358,1.6213728505653937,-6.262737663085729
0,-2.3256983155710347,2.900040396483535,-9.491925274404728
1,-3.3827803309294904,1.5125490423898582,-5.728615506741475
0,-3.5334779478686884,0.7993813200196052,-4.680622414039706
0,-1.4114510407257765,1.7304903713410573,-5.429330678187698
0,-1.045642242812566,1.1828635978137587,-5.183155085723486
1,-0.9560147781347075,4.076177662197311,-11.882197498532012
0,-1.2842509647253382,0.36021622204839243,-3.8743958708182764
0,-4.934528837841651,2.6129932911999556,-7.409952330496319
1,0.6978876111195198,3.8826452634321287,-10.323026431288046
0,-2.885156115845926,4.094918786733851,-11.470025720452018
0,-2.6583722822307596,2.3361494944537626,-5.41279037329602
0,-2.159923841022257,2.671704634050368,-9.063835239528979
0,-3.011587632621272,2.4472010033673928,-6.144856822702886
0,-1.5803082946799978,3.792530741752657,-9.769799974037491
0,-0.7558101710714984,2.4861907056703405,-7.85749603092424
0,-2.682102041878939,4.077181250709042,-9.48667730877095
0,-3.1101609191262307,3.1695403706161662,-8.076638719167947
0,-3.0536988273580605,0.5255978450115255,-3.1863177099999973
0,-2.0632986496534915,2.0832846080537917,-7.789789849866521
1,-0.9310867930985401,2.6446488051912365,-9.185361610118482
0,-2.977892949623545,3.4391210710660527,-9.172703575048539
0,-1.4879331644744747,4.411741947747147,-10.272079374232533
0,-1.9823192929293112,3.1660752738231506,-7.414159929222057
0,-3.2726521168344647,2.3919708718955777,-5.357914927468077
0,-1.7283554783232487,2.2487295749965543,-8.352314212570183
0,-0.718274991434805,1.8097883033981494,-6.3625493451679755
0,0.027296530747993986,2.2016668371733306,-8.115763809874547
0,-2.144172733804958,3.572657572486841,-7.566361680197834
1,-1.3059392250401478,3.396195441909509,-10.928186389377936
1,-1.3783886272547263,3.067442179888175,-10.602248709019214
1,0.05583684288523871,2.4525353677665778,-8.977306904305918
0,-1.4212611811358733,1.4258716681017276,-5.3826156621590675
0,-1.3904388575235225,2.521203552287499,-7.032976164453696
0,-2.9785360419431077,3.15259446329196,-8.924176624180957
0,-1.5619638231187332,2.9673194227106268,-8.39016785281073
0,-1.939082721967301,2.9029338234972917,-6.8334871302189235
0,-1.4792332910061812,1.2193145700247436,-6.0429434654341545
0,-1.3827408331972078,3.3078168390000044,-8.62281321465452
0,-1.001002129724142,2.5008548484386655,-6.34508360093841
0,-2.5478941080776556,3.4145703015848365,-10.542749085569035
1,-0.8056092970226978,4.629043693241762,-12.314319884457303
0,-1.691424085488194,4.522954807731752,-9.989124653873287
0,-3.2498409576400205,3.260249005578364,-9.222779336956517
0,-2.1915361157308006,4.891632877276061,-10.069770527016665
0,-4.217268555340856,4.161880120122488,-9.735464576011342
0,-2.5295722860494894,3.366248163629806,-6.488770182002205
1,-2.312175166370907,2.483012089799136,-8.674982929583944
0,-2.832317959475543,2.4275001573497383,-6.428006512755881
1,-1.9401495196514125,3.9498753611927038,-12.242300784483522
1,0.38062512095265677,3.983052318434178,-9.324927706394805
0,-1.0613986401078888,1.31811773176831,-5.283319229075532
0,-2.341716696585695,2.4384354897836515,-7.391472107260179
0,-1.4545895970991891,3.7400993164045135,-9.180504697254637
0,-2.869694786487754,1.0172057402784722,-4.4823605839797755
0,-2.583976801392897,2.962034471802924,-7.471066422593021
0,-1.725895611021648,2.9860443696226113,-6.903497029063545
0,-1.5182313990590157,3.1198982484765354,-7.819654995899543
1,-0.9408900534233308,4.577466272925011,-11.373672933034012
0,-2.0734201135746333,2.9012314168473794,-6.2657767793387125
1,-0.9820846507882675,2.896446018629645,-9.28609110158559
0,-2.7121920939974364,1.2497416337106728,-4.955672138898418
0,-2.021197111816597,3.8036185718563766,-8.42499302602123
0,-1.629208591997894,2.5604411624484174,-8.160241660685207
0,-2.376943748772559,3.938631066849436,-8.786535172912508
0,-3.465060830227205,3.433753131876182,-9.78319692343709
0,-1.0344528745348507,2.962720163026343,-8.900240114146708
0,-0.508821133279671,3.1339509541926707,-7.991452139174028
0,-1.2305873276990524,2.549748153598713,-7.724882506625255
0,-3.089535875270526,3.176187758574833,-8.123757834823365
0,-3.6555973173848084,3.9135650678080873,-9.639880959386486
0,-2.8724230947925125,2.3553918302339696,-6.860382120740722
0,-0.8419811426506973,3.900563762321174,-10.797650196687613
0,-2.2157615000129014,3.617510770986559,-10.488471668389456
0,-1.6206493774395705,1.0097941509565225,-6.071798888720441
0,-2.5034523471647243,2.339844870662904,-5.599082440419387
0,-2.508771317617743,3.5961363169607674,-8.130170174802057
0,-1.1791938783099194,1.5649562904136975,-7.088401738398449
0,-1.5351157285363526,2.2351585371023903,-6.595254688085995
0,-1.6253950952496425,3.2242704383570637,-8.547929212447247
0,-1.9117256690645534,1.4872315677290049,-5.303998494900783
1,-1.1613439866950603,4.2261346680022385,-11.635074409548212
0,-4.364260304900472,3.415678639242501,-9.501075160374729
0,-2.129184871380061,1.75079398142443,-5.960516532887675
0,-3.386842092596874,2.2193223974008043,-4.949958471946644
0,-3.052427197388287,4.613509410401342,-10.31754878497339
0,-1.1187144251552108,1.877714618597924,-7.059197815008994
0,-2.280483976195944,2.4450622246037814,-6.627987816062477
0,-2.5475388873556506,3.2240991771126235,-7.110519772342997
0,-2.1909673177863542,2.7872613669488557,-5.687302395399772
0,-2.8074634040851927,1.0663747974779183,-3.610735102461965
2,1.9121748802040495,3.698556376862709,-13.226926734877667
