a,b,c,d
0,-1.0344528745348507,2.962720163026343,-8.900240114146708
0,-3.801406084215124,3.3768228717842437,-8.181569646657808
1,-1.3056073681186462,3.731177949299462,-11.750399787454445
0,-3.960811995123998,2.740764187911544,-6.704729738337688
0,-3.465060830227205,3.433753131876182,-9.78319692343709
0,-0.6061377701860906,2.5507173539740675,-7.658021590876662
2,0.925184981971686,3.880713063626338,-12.970622747016218
1,-1.6894802332847902,3.1955269341641412,-8.359204328545843
0,-3.472503456040897,3.243910377733742,-7.946796800308107
0,-4.934528837841651,2.6129932911999556,-7.409952330496319
0,-2.5134955079326344,2.950209976868338,-7.276139619375134
0,0.45041501224740244,3.2800792422021896,-10.446127851495433
0,-1.5351157285363526,2.2351585371023903,-6.595254688085995
0,-2.5295722860494894,3.366248163629806,-6.488770182002205
0,-1.5049197904996938,2.9888426034583944,-7.708574345511181
2,-1.5309583529944428,3.3751869130885206,-11.413656452212035
0,-2.2673233626976352,4.052304791186244,-9.111312813286283
0,-1.8705225269842616,2.1092552562430837,-5.441221244861327
0,-2.0561006518210485,0.9549046568148161,-6.360353656043195
0,-1.1791938783099194,1.5649562904136975,-7.088401738398449
0,-1.6253547737639475,1.588954839321678,-5.236821484153922
0,-1.301673981892003,2.6621733186575334,-7.997192936801891
0,-2.6583722822307596,2.3361494944537626,-5.41279037329602
0,-1.072184591589452,2.273168032359407,-6.932291725219809
0,-0.34106305237600854,3.229701965482479,-10.187321096688157
1,-1.9401495196514125,3.9498753611927038,-12.242300784483522
0,-2.8576956557145596,2.926047870644286,-10.483217878432304
0,-0.6342156636797671,3.0198284573286927,-8.128032199314976
1,-1.1613439866950603,4.2261346680022385,-11.635074409548212
1,0.433821392066557,1.502046658222557,-7.21296249534247
0,-2.412535711892184,2.2455617477355387,-5.491031549598032
0,-0.5149544237292887,0.4297899355105259,-2.266420953206306
0,-1.8385141831945477,2.646059926797795,-7.42515089818034
0,-1.7117711766773047,2.6053670277756544,-9.319871284973225
0,-0.4052819783300956,3.65553227478968,-8.363678609398093
0,-2.331770477444171,3.797634392721121,-8.668594583044541
0,-2.9111220959249584,2.8127750482523672,-7.230453762354603
0,-2.4185642080283545,2.1096389226031,-5.3560028083431845
0,-1.5176660493568612,3.0951611125457377,-9.187553598914251
0,-3.5357590721805146,2.0820823626756866,-4.281605453990285
0,-1.3325290973488784,2.6086073485566508,-8.150146319173741
0,-2.508771317617743,3.5961363169607674,-8.130170174802057
0,-0.8221873392664365,2.0522286540105763,-7.926658692771437
0,-4.364260304900472,3.415678639242501,-9.501075160374729
0,-2.7565657751041686,3.2874013686923025,-6.835087693738501
0,-3.656468151234102,1.6552081828691785,-5.821305815707145
0,-2.7962294663639526,3.583894128217401,-8.018536354118957
0,-1.722334098891057,3.308566345371505,-8.15069306186603
0,-2.1492266254497547,2.7119258873726575,-7.472351423407417
0,-2.223377568948015,1.8476765419723478,-4.525676561840024
0,-2.129184871380061,1.75079398142443,-5.960516532887675
0,-1.7666117593800565,2.0723374230969775,-8.054435101059301
0,-2.9785360419431077,3.15259446329196,-8.924176624180957
0,-1.2631503591009492,1.6543748325986019,-5.0077892350419155
0,-1.3073340296145162,3.04751224861987,-7.5457368387774695
0,-1.584962062343899,1.3682444711216073,-6.636756295853386
1,-0.4134665572487368,3.405931415561151,-10.768485240017771
0,-1.6735819991913405,2.7196477545740083,-7.9623190095238
0,0.06507330273106748,5.055130145058916,-11.739742142164973
0,-2.0570941710525097,1.2326843444796325,-6.213803817661723
0,-2.277083218334577,4.082014566490133,-10.338616016817607
0,-2.723527580357378,2.75984241398728,-8.177941013177776
0,-3.002262670577837,3.021171918015963,-7.124670720045377
0,-3.2144717876010755,2.7283479133882045,-6.586353620903586
0,-2.8587973132309186,3.054726818195233,-8.099393317202663
0,-2.0406803816520713,2.4563148956379823,-7.322338267411681
1,-0.6357048715022855,5.064050181457458,-12.73960149825314
0,-1.9188579414478382,2.1535288557752774,-7.229109450831299
0,-2.735535277429713,3.742234572179248,-10.276053200593955
0,-1.0698154359800367,1.9656328797869769,-7.031453433361447
0,-1.2305873276990524,2.549748153598713,-7.724882506625255
0,-2.129648307422017,1.5380374477097807,-6.523517835375996
0,-2.6229161446647122,3.06502372034752,-7.809131002731385
