a,c,b,d,e,f,g,h,i
-0.06448288782689197,-0.317298858793337,2.470114157553922,3.128486021393193,0.26392899284725685,2.475148680311177,-0.7555100597014484,5.354009845338339,5.661696545110892
-0.30187914508096503,-0.3521336448370998,4.004081491348128,6.019167199206893,0.9414742068703981,4.406599417005566,-1.1930556211630048,5.25909788961047,6.546826147433462
0.2814131031772033,2.0014728020691757,4.351582172323948,5.141516889628483,0.11794104775541348,5.691692831353184,-1.1197580277656896,7.274982842987333,8.303276870114367
-0.09394490048932266,0.8447771434524359,2.492740973892512,2.0945356417882195,1.1406889474164235,2.1051192051137515,-0.39407230578772284,4.538532411536046,5.772359171314427
-0.6259090209943582,1.6652815661124691,3.4057574753778668,2.279974226006911,-0.32868506421917776,4.472490513347914,-0.6366441682491956,4.7016434969135625,6.1539761397079245
0.24985754536975244,-0.23474694431823587,0.926343847581978,1.291694074551585,1.7663162472376475,2.189436858705085,1.762060865582877,2.761193225564333,4.113280454041036
2.136829833930069,0.5412660609143776,4.764319569083182,7.88999570034748,-3.743143250011933,5.611619457235501,-0.7720373293561702,8.75906812044303,7.507476214120189
0.9196307357367628,0.0299355119124269,2.305583483631545,3.2174290011525413,-0.27419933855804624,1.9225061738822806,-0.925537419714193,5.127474538169955,3.4313105038636458
0.43790573361922813,1.164233390738893,5.595422548993749,6.027016590156383,-5.710444057530972,5.076602969004668,-1.8610975261515448,8.885393708458778,8.284028388344595
0.25728420615046677,0.4053355385397593,3.1855404997748087,4.237894222796471,-0.3812295682784861,2.5003003482082113,0.15023330525689427,6.009006202448418,5.703846950915719
0.7977890697790292,1.713623589051034,4.526323371591093,3.83979809984985,-4.590075618460443,4.212843201312796,-0.21451585065783108,7.917805431617302,6.501739854676801
0.6240881317831657,0.3285097686234216,2.2374564489229942,4.827338584517692,-0.17442232055963636,1.757312296438802,-2.7407161432487808,5.304191280717875,4.0756186970708725
-0.8567355971305933,-0.21864110921308,1.0855649877881426,0.8634543834986992,0.3947070218672508,1.402751432873373,0.6096201571021875,5.1854026878116946,4.444422310204848
0.5070579757016108,-0.8044906858345681,2.513077389764413,2.4257207214427385,0.22961576240681575,3.246757641699179,-0.06224482427604672,5.814918428502613,4.290988896305841
0.052237921489733614,-0.43133656708266765,1.0028554819822508,1.4686542355341992,2.669416758300262,3.6309757665130302,-0.2532016304440152,4.5931481398308485,4.657492812608255
1.7158566820432466,0.8796439417393397,6.184092050992516,8.469907494728965,-5.656662795814164,5.727091553358958,-2.5922960208429795,7.5259317990047165,9.110533989402287
-0.21107603284996324,-0.346550596329257,0.5240186155347082,2.552422092602037,2.155716442261463,0.7699174415530722,2.5538428893668663,4.2474590701750525,4.307717326619454
1.2517617977519637,0.2126724549110639,5.0191245505462465,6.64232936767317,-2.886176635291392,2.3269209943720384,-1.0034542053267554,8.375424009421055,9.482147994187025
-1.1556848411709155,0.8852724979977789,1.8160891390685774,3.3064720629759368,0.0641341582368602,1.0610684851629735,1.4309076426404217,3.3235531505482516,4.23068847459927
0.3129126749262291,1.3463651666283398,3.6073586665190307,2.6180039542493105,-2.3084525324425,3.3895061160900024,-2.8258299893393106,6.560027935714324,5.288382525928117
-0.7114407717623863,-0.9240200251231796,-1.6031475078075497,0.8629592108317155,5.931075193143637,0.03824679060693392,-0.20847551435964873,-0.09228342800292899,2.9629674009476012
-0.8773788065405665,-0.1476954602146343,0.5243053078781471,1.9263208390412814,3.0518281539045256,2.0784401404549184,0.4798251734437818,3.8181029353104265,2.045412439041802
0.78532272478865,-1.0943747978423457,2.1030142853553166,2.543805368745776,0.6001687136259624,1.2948681528204076,0.038109040583154674,5.453622449583369,6.035457429119681
-0.9831428006151512,0.25898913397376844,2.649204720843644,2.580273872236557,0.48517145985246307,2.386354111791401,-0.7700515490325311,5.217345923022314,7.531754791014601
-0.1381096183332893,0.03823360490341719,1.2348400956921475,2.7135466859882054,1.4868179037694842,3.176376325364439,-0.7989248967105331,5.052648737843234,4.40617838936418
-0.7019839861971033,0.2747703236070276,1.0375601577771005,0.814819630710889,2.6696779824210797,2.369348561285607,-0.8178929741984282,2.3262577473481096,6.144524698888912
0.3959208675416461,-1.1382750265422747,0.16276095061407225,0.7105579047102782,4.77953562011972,-0.48151168253603793,-0.20813492133028877,1.6540667329843937,1.5381824729969023
0.2776186708645915,-0.3507487796870907,2.2807820623211867,5.1608733683778185,0.08259998656268153,2.15544050303996,-1.1865417839586345,4.170391668356909,5.378768341042171
-2.164781087673153,-1.5641989287845137,-3.2597839655788516,-2.812269971865055,9.099540634125848,-0.7530471412093647,-0.817191432318976,-0.668152949775626,1.0686477245370412
0.7012876668716292,0.6697941782917913,2.595199548985615,3.777563754028069,1.44152132549653,2.8145684000709497,-3.096700528410543,5.036113256102542,4.6452302759636055
-0.6093881964267575,-0.4281175970925545,0.14739120191895871,1.0064049341453312,2.0086472846033088,1.52711153985395,-0.34129099074304325,2.3432557596239416,2.7030172596987443
2.007804255918723,-0.5758567948493998,3.615035267313026,5.917114860438974,-0.34754001383470523,3.8206613397195603,-1.2044634828626355,4.954739158368545,5.784667054127419
0.8842422623131226,0.3334362095131178,2.568061425691329,2.9747388790616247,-0.5857054493897681,3.9994466802822255,-0.013404603095275358,5.248149098190742,6.123730396199971
0.9566515018847626,0.7068976379653822,4.240894683526864,6.210744001635904,-0.7864201625880214,4.992610502582913,-0.30666874028250946,6.828193143550784,7.391469888735273
-2.3525533092408057,-0.4691801079337144,-2.6280688135124617,-0.5264441281971941,8.022383896315734,-1.6829724425700876,2.3994168530905657,0.2549044474413337,0.9686339647328726
1.753712794966784,0.07468938734232061,3.815321819807043,5.411653632207453,-2.10476376399904,3.5721116914675655,-2.2036099997701437,5.381978331227381,7.172639285891127
0.06708310924506602,0.31197886034932987,2.211610620240407,2.95275253468773,-0.35242856048406357,2.6954511483034307,-0.5467021723676202,3.9301410518109545,4.534796686700306
-1.3003327469693653,-0.25453299265081075,-1.9430891007673072,-0.09389196173268999,5.749117205044209,-1.4538858550581817,1.7478217689475926,-0.01880665318170771,1.4916403095723005
0.33223357603025605,-0.8744527248800643,1.3769934798579104,1.6053382985323807,2.753596791293611,1.8573248554613895,-0.6126447894358771,2.637195983288035,3.667357168654668
1.2986952624944872,-0.6466069706988166,2.4352017685932057,1.1665560692021963,0.7585000341541138,4.591495642247906,-0.17541750799768852,4.717088238674173,6.315536763556333
-1.5423138619238046,0.7398970484421551,-0.24183080377409327,1.3864272752378213,4.896002637610512,-0.26755118686118373,1.481410570037705,2.628152339444145,3.0247010273538053
1.0691512188841281,0.21025388825935443,5.35026540889497,5.424932187276007,-3.4801794244736284,4.567400829664093,-2.198234380946845,8.237000982575347,7.78531073993599
-0.2941877907621263,-1.0837650465335973,0.5316119136838079,1.4818206407965477,2.1301060659221656,2.3471479220072533,-1.5535392178875507,1.7770821336350477,3.9210803708099147
-0.5310421138750543,-0.46684752091072246,-0.28890308029727574,0.9669381405649563,3.8287049029276004,0.6148855113507777,-1.073326843747311,0.6322205455974501,3.8654989803794004
-0.38991965981720655,0.6516942925072878,0.5312319528522018,2.9362214511844584,3.1831462069681025,1.40130694833491,-1.5566466431197226,2.1630398804912163,3.175949298474078
-0.7861305125732092,0.010712235844925066,-0.022631600345503045,-0.3363730194956486,4.7735174019331215,0.9989545269676484,1.858473167931274,2.226712925368119,2.610388358741599
0.21933300414694584,-0.7664017777305094,2.4963672934054975,4.6945894765652945,1.2395609181494744,2.130512373278791,-2.3334974970073175,4.624998020842243,7.192806448139846
0.2671874734516472,-1.1344197098112108,-1.383629043712148,-0.049473687780875075,4.221744648736188,0.7492476351391864,0.15612387149255957,-0.6095245198977921,1.1872323255665114
1.0407786232958904,0.15824047050202744,3.8290746393420654,4.429194204871044,-1.2363139299185364,1.520465680519227,-0.6536789356818326,7.1610163007420375,6.270632641013292
1.391122156978565,1.5901296694524871,4.484351247125646,5.171681416758624,-4.876551923172216,2.0832165032758767,-2.547459395764637,7.647965221884284,7.86104495811265
-0.29251659629470006,-0.17800350778370091,1.3834853178264743,2.422944641819473,1.5254902875080105,1.1529644554751481,0.09020670825086818,4.4526741106168,3.3118093606398737
1.0738755335889276,-0.8341148285167386,4.520704815284171,6.486930632527245,-2.5795960797684563,4.100728895978985,-0.4800984964590955,7.9780380523964185,8.060106610540673
-1.1147424236014953,-0.863680265260897,0.3755846945999821,1.7669735300257545,2.34525347853714,-0.5308716793151549,-0.49916324172529153,4.400911061224198,5.325872136599688
0.642837966698953,0.9261203998874471,4.142611235613837,4.227198465519969,-1.4378912856376673,3.563378779526943,-1.3143205425393254,6.314190488236216,7.16973243341961
-1.0519619429311695,-1.9275425822261747,-2.2179323502840074,-2.144931560936059,5.3690173346175465,0.31900685343572965,2.397473604516253,0.6973104666745131,1.5368344383015837
-0.5298651471801137,-0.5196916517905027,1.2063141391557268,2.157691232372425,1.5268750999369303,1.2370913117160618,-0.22757205710205303,4.395463314551398,3.541067879469612
0.6092533496496614,-0.12698503112359644,1.609148215304987,1.2253196614564497,1.4658843595875573,-0.08555343662220993,-0.04697968380775519,5.224193630895865,4.264724998768846
-0.7017816425682831,-0.650410498458505,-0.9754739388845395,2.0298974990011063,5.798270038355726,-0.26517278569393876,0.8263449888795961,0.4120086989975995,0.9556295745317624
0.4960965649559546,1.9192825329190168,4.823927492924739,7.57686605772169,-2.902564166272552,4.24949315199208,-2.1389187597955606,8.147943720177691,9.157189834114702
-1.4025355779361648,0.1477986089976023,1.838864164060412,2.671524479626956,2.8339185460866867,2.2095446597030257,0.05460191770249778,4.078786607901204,5.025158819827427
-0.6759957523318395,0.08607420092829643,1.2610264230067976,2.9777443992924377,-0.05156038531779861,2.19774864259587,0.3049918410991447,5.253061881414521,5.408703262787267
0.534899955605962,0.9409443926194491,4.823673939873505,3.9884294994516756,-2.8046314440838467,3.7153389368060004,-1.5839749041183806,6.184997289805931,9.139979033460131
1.4759085901813076,-0.09643928570565834,3.119432250882063,6.8717929990747155,0.581082025673707,3.249896552357025,-2.332914518343372,4.516777947077406,3.1193513814917653
-1.1119346494295137,-1.6798878133480781,-1.6091575948368573,-1.764522360970531,6.853385655073662,0.9018943277954756,0.2339286771100917,2.6711713748986305,0.4481176500065356
1.546072293208044,0.1813475702313537,2.7050587030015585,2.3430140788102705,0.08152454516919053,2.4169259753013277,-0.6509365645666931,5.222438240213837,6.559114192380872
0.2682158780223617,-0.5184315824019188,1.718539216611143,5.609293186368352,1.5831822860191447,1.8308166274810325,1.142819788735487,4.792885684328864,5.572806523138394
2.21137945931288,-0.60372243023035,3.492539579417084,4.196417816008494,-1.068729446772763,3.3622695536536,-1.7849483492592002,7.0208529158004325,6.856625323736965
-0.2835147946468663,1.1460232264050567,3.9883116104970044,5.881439175505044,-1.834009209365102,3.439967540892794,-2.538968152408298,6.418580203473759,5.8763925530000005
-0.4809842214414824,-0.8820831359366222,0.76228599896493,0.8275357864578066,3.1910058824443253,4.258210195161378,-0.825665159458532,3.0643848665992355,4.206603368662865
0.3257771723584655,-0.01928410900817553,2.84523827984328,3.9759634025723525,0.8964013279722793,1.7123453096456438,-0.6742001367056252,4.939719400197984,4.913925755488579
-1.0399677524017594,-0.04552777570814892,1.5286205142138032,3.326753841003894,0.4857294463690134,1.8210211558314997,-1.2800138237553504,3.527930070770967,8.025858762285893
0.13200080388498667,0.2413424592680812,1.8912081587947878,3.478219875000608,2.0312319084569657,1.291173584049583,2.449759142408072,3.927280933715121,3.8140165091242673
-0.05275486561004682,1.9374510365839497,1.7311849713017304,2.9319162685693145,0.14144982368279857,2.785902257864684,-0.016193825747884416,4.324224481446389,4.157860267853912
1.2958707950966173,-0.8915411116854981,0.747470095471553,1.9798249516959103,4.751618680537837,3.52809242439389,0.6094142271329432,2.994467759925929,3.180015842074967
0.3408624994283628,-0.09356537768020058,2.118943873716358,3.5151762301579894,1.131528240488793,3.482465988454749,-2.0534518047836423,4.247702017068896,2.729395487205756
-1.209283006250905,1.0107069909538282,-0.00012509254388670676,1.7716003300830758,4.9655928596599415,1.084105383599071,-0.7121336364110953,3.6376098577804807,1.910118063176483
-1.2649169622567573,0.007636026580708597,-0.7732518319895194,1.8749407928435353,4.109518014223816,1.867978843929544,0.3167153469055046,4.369086085374384,3.216993988127799
-0.9227772730472964,-0.7275027094392582,-1.033243345770321,-0.4101315327745188,4.4794339776944465,1.7537427574509308,-0.34431326822147956,1.9635830425335234,1.8763670875606118
-1.9950950066250814,-0.4897389355923149,-1.360005331599957,-0.5020559153312076,5.331567708254564,1.4316531973862863,1.0813585403287784,2.2414167867418695,2.7434402102431736
-2.079734569898401,1.0612092745222186,-2.660069403238152,-2.2100939777951947,7.897325523940097,-0.4658830549707185,-0.510366354952999,-0.7223047064981336,0.7448762306174544
2.0648931814747438,-1.250653694191043,3.7215907912389503,4.547420325473562,-1.0031454261570023,3.7942149123212334,-1.9831207925813374,6.890779912151748,5.9776684007503285
-0.8023795175822284,1.60111866172189,3.0813463812514494,3.9586652321895364,1.5969510901810522,3.7299550164430664,-3.0240153011510245,6.839503046085706,5.375776151536401
1.2619389086536796,1.7027142204097745,5.3914586730621235,6.807679321024392,-3.3331368060387483,4.617222659233634,-0.6671698611988262,9.057170659130115,8.45192115464858
-0.7148639014483964,0.07131776827628698,0.6712838415042137,1.406200460012232,2.477473829402921,2.353493548079848,0.6795551065833202,4.39948844224144,2.379818122306149
-0.3874130488932405,0.34535609006171697,3.4084919824934046,6.573416098580642,-2.1419282447508246,3.1933662438564516,-2.064337896835675,7.311336196750518,5.595964229412205
-1.6579696265176016,0.4272044282573387,-0.025526038519607927,1.7467608964008523,3.0152295105190405,-0.47046286973832574,1.3125693742356714,2.6446771275057306,5.124644579026709
1.2425222410102619,-0.32470209095972097,0.5510450462801537,2.0574682405499214,3.0645021199301388,0.44480210647442875,-0.7968743343232425,2.7140192802785266,4.018798969939578
-0.3745855409070993,0.32295674239294836,2.870806226047706,4.805393728386662,-0.10394929937144096,3.8803481384207585,-1.5248306494257124,6.404812357811116,4.9518027051136615
1.6389580354533575,-2.0065937312540414,0.41118777702785936,1.334404458289109,3.5464286490457755,0.6994651427622514,1.0485592732270144,4.05513509247742,4.580248758461157
-0.6766924278792744,-1.6097748264594778,-1.1015700607307697,1.542417161229573,5.755070262674819,-0.87354364325094,1.759801840258306,3.5547712304149384,2.086078723121412
1.267286254331846,-0.9014426942470337,4.005852292718597,4.066662356681323,-2.728527288401388,2.41001130902431,1.1794358684791635,7.617588672333527,6.951445930897662
1.4657032939292025,-0.7067044118096821,1.9022319600137785,1.9039900169526434,1.213244763042481,1.3684787016387352,0.14517021472401925,6.18133807388576,5.57217790957994
-1.4611307572479162,0.4458165253414229,-0.08355680347200017,1.4689089347317719,3.2928351308541908,0.8382342065111995,-2.6608291495646177,3.749332168042149,3.7358738136679195
0.45510605824343703,0.15681734834533428,3.1793146794344684,4.436089066340034,-0.1667495041274838,2.786714346871195,-0.15245917664479625,5.805657022329692,5.022025068339661
-1.0011088536090944,0.723483763499141,0.9811140399023881,1.7381833140895593,4.53256945918195,3.063406374221418,0.21474913692958625,4.271046634433969,3.686826861643228
-1.1242171949224766,-0.03153494582028913,0.8649232198554717,1.1688474675482015,1.7942061455535048,1.995066096189186,0.3642827508910065,3.484338432686919,3.577320637457201
0.12451012114052001,-0.020770997982959886,1.3500038708201734,1.769301130212543,3.514795351587528,3.19987230101964,0.24098154164406643,4.6299087396359315,3.617351928361341
0.8027057266852977,0.40473217150800833,2.8581606100698096,6.001489494472108,-0.46487830434248734,3.4973020187695187,-0.5284264499739294,7.888940463375333,6.383294289884893
1.331091921893474,-0.8094022891599443,2.533428386659014,4.349107345857216,-0.051318541111260024,2.2287753623002686,-1.6834594503837783,5.7329754636462615,2.8910014397422805
-0.32997866075627974,-0.8816432280829256,0.07799452241473298,-1.36969191557118,5.100189218179139,0.9179337005010964,-0.2522949351935934,4.798090914707917,5.458906380893984
0.9784733496202408,-0.6193658617359251,2.7759926229955605,4.48076347311621,-2.1356354941003888,4.229791508409178,-0.15247858468106223,3.822897108519293,6.232138487528444
0.5564865205794628,-1.3698263992569477,1.8139231634724717,3.764362030278924,3.527089592063156,3.3087364752610395,0.2566717187228551,4.705850325379805,3.8274504628246917
-0.00758404434650958,-0.5386044152949507,2.4259873047911906,4.377098270473724,0.6868312139618649,3.0464215516656092,-2.673928364591134,4.521361712203211,4.088512047868574
-0.9277278174771951,-0.2719084290465348,-1.169039473058337,-0.7118490375714008,3.503898160185775,0.8327677929681931,-2.0975856696059796,2.4082667786524268,1.3496858569228118
0.041363284513626475,-1.0394522961418582,0.20133465515420107,1.658689152686001,3.5385617525636346,1.0149869481436875,-0.3612963734143745,3.868050905130183,2.7855020526350853
3.4633565413911436,-0.8702212371380993,5.541055018787126,7.864356500333907,-4.592784641430622,5.983849535650857,-2.4354695742409302,7.760370633926216,8.754365173914474
-0.9191938591600446,-0.6236447028101402,0.7819976334014082,2.0422776191227627,0.667186987552866,1.8710830458269483,-1.2066629278908445,4.870640445095874,4.790309788758883
