c,d,e,a,b
0,2,2,1.4877174307143683,1
2,0,0,1.2064431378939158,2
1,2,0,4.03906066058228,0
0,2,1,4.204820467338779,2
1,0,2,2.911892616427518,0
0,2,1,3.3432079952218436,1
1,0,0,5.018312119434158,2
2,1,1,-0.8514275299990988,2
1,1,1,2.8279220301877523,2
1,1,1,2.6519686742325788,2
2,1,0,0.4637994828414154,2
0,2,1,3.3271747432873786,2
0,0,1,4.388889344669362,2
0,2,1,2.0412050643733455,0
1,2,2,2.5224915382985396,2
2,0,0,1.0545048654985985,2
1,1,1,3.5779314333104697,2
1,2,2,2.0890945332190913,0
2,2,2,-3.2069032440459067,0
1,0,0,4.4594625510161565,2
1,1,2,1.6694791984560513,0
0,1,1,4.8093311004053305,2
0,1,0,3.186488961696607,0
2,2,0,0.5855984708220896,1
2,1,1,1.8617761842942109,2
0,2,1,1.5980762427563435,0
1,0,0,3.6755337456275274,2
2,0,2,0.8075649054807968,2
0,2,2,3.8516088356868483,1
2,1,2,0.2957987567209438,0
0,1,2,2.7765565771322778,2
0,0,1,5.355586689368367,2
2,2,0,0.6203226616687754,1
2,0,1,0.3757822856708495,0
0,1,1,4.1017012827953705,2
2,0,1,0.9095733017921888,2
1,1,1,2.52129930784046,2
1,0,1,1.7135920851439341,0
1,1,0,3.397677946416163,2
2,2,0,-0.38269033200380687,1
1,1,2,2.786473704062145,2
0,2,2,3.964888605206717,2
0,1,2,4.328857444444264,0
2,0,2,1.5109427076692739,2
1,0,0,4.770944764742387,2
1,2,0,3.7821949695431716,2
2,1,1,-0.3659380510706467,2
0,1,1,2.232098814274938,0
0,2,2,3.014155558776519,2
2,0,2,0.7604333639413947,1
2,0,1,1.983453166546204,1
1,1,2,2.311443393816068,2
2,0,1,0.9018245038168629,1
2,1,2,0.5680583740496641,2
0,0,1,5.046018515853592,2
2,2,0,-1.594004163191255,0
1,2,0,0.18104907811354654,0
0,2,1,2.9782663530031646,1
2,1,2,1.678648797455196,1
0,1,0,4.209950513658771,2
1,1,1,2.015782835849465,2
0,1,1,4.146542517708493,2
0,1,1,2.4076635229455885,2
1,0,1,5.335965934143754,1
2,1,1,-1.1405529681740771,2
2,0,0,0.36001217310686173,2
1,2,2,1.040129909661038,1
1,0,2,4.503314272361036,2
1,0,0,4.97840347706733,0
2,0,0,2.0705736585554604,1
0,0,2,5.217881752531947,1
2,1,2,-2.4363820460788226,2
0,1,2,5.031710543401628,1
0,0,0,5.862015531163135,0
1,2,0,1.7476234108749618,0
2,1,1,-0.9873732124917207,2
0,2,2,3.5630377464051475,2
1,0,2,1.9947583015583765,2
2,1,2,-0.8992303797128961,2
1,1,2,3.9356951308189942,0
2,2,2,-1.480786008748578,2
1,0,2,3.3998630336670423,2
2,2,1,-0.5407013003115341,2
0,0,0,6.762079593125948,1
1,2,2,0.9810086094793853,0
0,2,0,4.786681645593541,2
1,1,1,3.685813480002098,2
0,0,2,5.323830641024998,2
1,1,2,1.7967457392096855,2
1,0,2,4.066695967659205,0
1,2,0,1.5351771461589725,2
0,1,1,1.825543095295822,2
0,0,2,5.355756907636502,2
0,2,0,2.89149910586554,2
0,0,2,4.677707555737327,2
0,0,1,5.511925019411288,1
0,1,0,5.703094494470031,2
2,1,1,-1.2321837830347793,2
2,0,0,2.6455910245883336,0
2,0,2,1.0490230259843965,0
0,0,1,4.856203364078035,2
2,0,2,0.40219783968610134,2
0,1,2,3.6050631487553613,0
