a,c,b,d,e,f,g,h
1,1,0.6063584026644313,0.18105109828477522,2.2875589787806563,1.5011008555587033,2,3.5666073224672026
1,0,-1.9636387479728101,0.4402414990753529,4.195518332934368,-0.8957906968381333,0,5.168642514932085
0,2,-2.2722593838308844,-0.4599550493678397,5.450430635235952,-0.12678901735512527,2,3.570858168194663
2,0,-2.379699793621545,0.7725306149515436,4.2621648818132805,0.9943668379288346,0,3.4651772119472355
2,0,-2.4313231460161857,1.5483252731525625,3.7500500972870126,-1.6650592342531856,0,4.850725825394724
1,0,-2.4840979858003114,0.6825992739317767,1.931403162636757,1.05115287333016,0,5.630806230245976
0,0,-1.2287854864299197,-0.5368093946520134,3.9388732532973023,-0.4245327669591158,0,3.4616618145408986
2,0,-1.1595962723760191,-1.7633067761051915,3.612652420440134,-0.07807449215445073,2,5.248974045570897
0,0,-1.1776796116631154,1.599345797862288,4.038131563502546,-1.76953401723443,2,4.564305848883899
0,1,0.7748636818995602,-1.2406927147258258,2.45187111050565,-0.6998598979384925,0,1.6107010899120553
1,0,-1.9139739292038505,1.0011683518403083,4.28998485972932,1.3598346380490636,0,3.0344189174362555
2,0,-1.1867844679202044,-0.941276094571529,4.739071008900748,-0.011922436367228006,2,3.408647921146365
0,2,-0.09879490495029311,0.9593460164445554,3.270814473140989,1.5406871505580795,2,1.8400214503925922
0,2,-0.2793256405799802,-0.11574215282103217,5.922416419972519,0.793084768655858,0,4.5188027502057935
1,0,-0.7304564294567819,1.6674247080191238,3.89548270701326,-1.0523092214065548,0,3.7803529748548037
0,0,-3.2107043224614493,1.2388673958380563,2.252797539535632,-1.1808668736515142,2,3.4886194343856713
1,2,-0.68671156612427,-1.0622688349856486,4.527557361144176,1.4492708600306146,0,4.4238766276862425
1,1,-2.3121378176444747,1.6859014099658234,3.0215275074177974,0.3534515488903691,2,5.040386076781701
1,0,-2.3291452970004682,-0.07613634482990905,4.675343466523797,0.8945222466025539,0,5.755242205306002
1,1,-0.13440854810166358,0.94788524760337,1.9175762756707335,0.636850111196252,2,3.7677923791908543
2,1,-0.35962274513960796,-0.3184216869963002,5.953373731515852,0.33717505540835224,1,4.696852060788117
0,1,-0.5741819707119429,-0.10553116019208254,4.153713166098941,0.38415591128596766,0,4.272533961162677
