d,e,a,c,b
2,2,0.7368507243570674,2,2.7343144553178154
1,0,0.20105107222286484,0,4.064475531241182
2,1,-3.014320311123738,2,0.048017085225497746
1,2,1.3411463220999986,0,4.752637126207916
0,0,1.1563552971898599,0,5.439746036586675
2,1,-1.6601443203138757,0,3.3368488803983887
1,1,2.1931095174323056,0,4.139129599200851
1,2,2.5612498433455246,2,1.0902739803160606
2,1,-0.2584157663723545,2,3.3901271850821075
1,0,1.8601296694524871,0,3.569417924346659
0,0,1.7607158909918246,1,4.096803588846704
2,0,-1.611737183285623,2,0.2794195237877688
0,1,3.171775326328317,2,4.6273226485541095
2,2,-0.5401138992195609,0,4.022597386788156
2,2,0.5747699046829273,0,6.002543051538797
1,1,0.2111906814007758,2,2.553948387329315
2,2,-1.0428100045681756,0,2.5608430241343747
1,2,0.32098566261962547,2,3.3193495587113473
1,1,0.9974395270574318,0,3.7825895438285313
0,1,3.527442263509163,2,4.563763527887357
2,0,-1.9593094729520997,1,2.0167480328894345
2,0,-1.99154714173048,0,3.2529650510736263
1,2,1.1307752097375037,0,4.62681956437709
2,2,-1.7400508218165125,1,0.49082323057990807
0,1,2.4727148959285103,2,2.295194777151021
2,0,-3.4026472179049048,0,4.781099122323122
0,2,1.4555203650636377,2,2.0203944153734206
0,0,1.973321126240024,2,3.755077585946756
2,0,-2.253402156554424,2,0.5317285246826937
0,2,3.0823158175517245,1,5.010228069183403
2,2,-1.5146770111180068,2,1.1820991058167913
1,2,1.6927675650677498,1,5.042537325910349
2,1,-1.1086186174805674,2,0.9431443316306449
1,1,2.67995523058565,2,1.0425374214076963
1,2,-0.4312028661711631,2,1.8753106143124572
2,0,-3.146537740731368,2,0.6867739450324639
2,0,-0.6328241101016132,1,3.885827516184901
2,2,-1.533022753091616,2,0.7228508017413764
0,0,1.2050507764649403,0,3.4963602383847605
0,0,2.121710908108109,2,2.073508421973077
1,1,2.7498886493610692,2,1.0923162564904012
2,2,-1.2993420090037007,2,2.126643163710966
2,2,-2.056856247729079,2,1.023923412862722
2,1,-0.9124956842072116,2,1.9893936662943559
0,1,2.822160435853772,2,2.3316654901106575
0,2,3.353592738864001,2,1.8349133300379556
1,1,-0.0013761291101903605,2,1.431740053546446
1,2,3.8319689679937596,2,3.8826020926169735
