a,b,c,d,e
1,2,-2.922798996632607,-2.386318241018375,-2.5881110396380325
0,1,-4.0309281301578075,-5.053127405349236,-7.1272752822342476
1,2,-3.136212103783464,-2.48613097343844,-3.8432720914686156
1,0,-3.499062676437015,-4.440413476171069,-4.029357769090521
1,1,-3.2888637066000705,-2.596442588831889,-3.7992065244429116
2,0,-4.059276843140414,-4.071338262459541,-1.8317495194022286
1,1,-3.4073727960828273,-2.7098165135553236,-4.078975964730517
2,0,-3.904980675702721,-1.1373364718034664,-0.8700456933811049
2,0,-5.097325162068506,-6.0894309975414975,-0.8935104334034432
0,2,-1.5270980658973032,-1.0137222531814407,-3.8891410439100773
1,2,-3.4458526761766426,-3.323891967908119,-3.362663053626021
2,0,-6.5276221129393805,-6.0114926976633765,-1.3862429034479296
1,0,-5.356088899656166,-4.660984926513279,-2.4838662316082045
1,1,-3.7826852753256466,-3.984452221592429,-4.521735519786068
0,1,-1.9624388333553597,-3.8988144966026823,-4.755641901596151
2,0,-4.964068584438849,-5.688773362089389,-3.1826569374285194
2,0,-4.795610736190091,-5.029998493581392,-2.0685729084407796
0,2,-1.409374879047343,0.7967168790802963,-4.340519221933734
2,0,-4.46358199919134,-4.5453033483935865,-2.4190472552847133
2,1,-5.004471787601075,-3.695350476610831,-0.3549244316315565
1,2,-2.2914472214937973,0.9759886705384626,-2.672346401287739
0,2,-2.6407741388726076,-4.062278669421246,-6.56727652270662
0,0,-4.396545662160927,-3.5508190823593466,-3.804346046076132
2,2,-3.1212704250034453,-2.513736244949811,-1.6713902965966712
1,1,-3.699531551882632,-2.740972415670463,-4.020939476105326
0,0,-6.255060830227205,-6.936539898156025,-4.723529042286582
0,1,-2.7927007641572272,-3.329282739026884,-3.976358189018366
1,1,-6.7245288378416515,-6.436262640386046,-2.9126152198376545
1,1,-2.5774692582473424,-2.523538636706176,-2.831431985740075
0,1,-3.9958293621748524,-3.4281581041121427,-4.602364533053346
0,1,-3.053150359100949,-2.0019586303992547,-6.555426567037262
2,0,-6.137315655520367,-5.270864508948817,-2.6034741942976427
2,0,-6.004205878860869,-5.504768975983828,-4.121662028945275
1,0,-3.947398712246355,-3.2087979213179114,-3.1011324036105155
2,0,-2.450155577909922,-2.9199559730249955,-1.8439571131725208
1,1,-2.7888609931770882,-1.6726255966237753,-2.8981016042107677
1,0,-4.512334098891056,-3.77537871017181,-3.8388774816770646
0,1,-6.020414757337852,-4.936245683985561,-4.944902996381894
2,1,-5.696838040620185,-5.2138759299576485,-2.133868603438559
1,0,-5.293452347164724,-3.6614000587505457,-3.647255144693219
2,0,-4.161652952925117,-4.375472450143828,-1.1651774583093393
2,2,-4.1506854299752565,-4.622304202988216,-1.9391522553184355
2,2,-1.2230343460823552,-0.3066661979434,0.07091724410154954
1,1,-5.0073174696941685,-3.5117781415314866,-3.7418079779130253
2,1,-2.272601710314137,-1.382146778260255,-1.022773815848194
2,2,-3.183606606460838,-2.231068187481246,-2.275847706199788
1,2,-3.3884847301367893,-4.070935302343226,-3.244311662117921
0,1,-2.9650677470843725,-2.3331939339632206,-3.959257637891893
1,0,-5.5021920939974365,-5.090806039250603,-4.502499941558073
2,0,-3.424215663679767,-3.1583412009626795,-1.8802153380713729
2,0,-3.3176952088137552,-1.040512368556031,-1.5325615365954957
1,2,-1.9822326109150743,-2.8505669084661918,-4.2500532673503155
1,2,-4.217137912919556,-3.505424128748959,-3.679069725369472
0,1,-3.309682721956187,-2.254537040011356,-4.5449945075664075
1,0,-5.653130621584863,-4.260274805261908,-2.880097651552116
0,1,-5.177684170159569,-5.421545097255203,-6.305176832101269
2,2,-3.28271869616968,-2.500762828775523,-1.5350771215249561
1,1,-1.6997018294759214,-2.36061378586266,-3.1517611503992344
1,1,-4.376293088192107,-3.060977016020474,-4.566393006744435
1,0,-5.036700090085713,-4.068880307176055,-2.616432679902288
1,2,-1.2750812132661489,-0.9902303790372778,-1.852996253427802
1,2,-2.926157841949732,-2.4812599409920213,-3.8969364837917806
1,1,-4.472102041878939,-3.756799411937427,-5.642233406731421
2,2,-2.3082313990590158,-1.5628603900636837,-0.5445959972406047
1,1,-3.5956092970226976,-3.2742644660365876,-3.1118756260569223
2,0,-4.458029257480729,-6.339296597602649,-1.4319085364445039
0,1,-3.243702427898549,-2.429883407791427,-5.388738433011601
2,0,-5.08398477549643,-3.6037939038246076,-0.9439347082655577
2,1,-2.3222230600835374,-1.0529868520464092,-0.8832688233865238
2,0,-5.910864509185567,-5.444159248702504,-3.9591185253316308
1,1,-4.14424591288057,-2.707676557023782,-3.386682001168554
1,2,-2.6018809150948905,-1.187256861108044,-3.3258520191610903
1,2,-2.4072798369736566,-1.5152688996078998,-3.7649736811074863
2,0,-4.006144930066317,-3.9408444037894514,-0.8704042630557329
2,1,-1.9886587577323163,0.7178665494080858,-0.8175737898636173
0,1,-5.124741652201565,-4.1396477837044525,-6.912068324336369
0,2,-0.8549397859355297,-0.9422605486993085,-4.744593995627152
1,2,-3.1232606475688054,-3.5672141722908077,-2.9237922270104013
1,1,-4.171749417684649,-4.410125998561757,-4.582037954169464
1,2,-1.7298045968472688,-1.102442121190783,-2.6644124032404197
2,0,-4.853298649653492,-5.850671819748028,-1.553841124221159
0,1,-3.8634201135746333,-1.9380911701043277,-5.637046805075072
2,0,-3.889444390580273,-2.998719364491377,-0.9889763436300967
2,2,-3.434212461724509,-3.2285601852517587,-2.025413495517742
2,0,-5.994813086911479,-6.759355078859393,-0.13487973380804918
