a,b,c,d,e
2,2,-3.095607368118646,-3.7456928622710093,-3.994052849129741
2,1,-5.750811995123998,-4.538834972132946,-2.532004976835401
0,0,-6.255060830227205,-6.936539898156025,-4.723529042286582
1,2,-1.3961377701860904,-1.4624326857670966,-2.4332827307011877
0,1,-2.864815018028314,-2.989418426243493,-4.7986526393609745
2,1,-4.47948023328479,-2.6543335044099514,-0.5418283500594501
2,0,-6.262503456040896,-5.432213510424305,-1.7049556681491689
1,1,-6.7245288378416515,-6.436262640386046,-2.9126152198376545
0,1,-4.3034955079326345,-3.304776066862911,-4.200674818731485
2,2,-0.3395849877525974,-1.9467773350822855,0.13394166566803256
1,1,-3.3251157285363524,-2.8682493181772597,-2.9509012592745156
2,1,-4.319572286049489,-1.8220581082447262,-0.4538139634023327
2,0,-4.294919790499693,-3.6625732840970207,-2.0895189284281006
2,0,-6.320958352994443,-5.753045183825107,-2.8646612038387813
2,0,-5.057323362697635,-4.009194983055439,-0.15534720568377813
0,0,-4.660522526984261,-3.2649172836699156,-4.894726298921393
1,2,-2.846100651821048,-4.343567344710908,-2.84413992342113
1,1,-2.969193878309919,-4.151520360100946,-3.481109668411828
1,2,-2.4153547737639474,-1.7050634826778008,-3.628680251935859
0,1,-3.091673981892003,-3.3065505437895126,-5.109523732489187
1,2,-3.448372282230759,-1.636347020010845,-1.5903657968347804
0,2,-1.8621845915894517,-1.6773589814746757,-4.190552491459752
2,1,-2.1310630523760086,-3.565593788089126,-3.4715597309909585
2,0,-5.7301495196514125,-6.4981634364954095,-2.6498220469700993
2,0,-5.64769565571456,-7.897371675345135,-0.9741016926246695
2,0,-3.424215663679767,-3.1583412009626795,-1.8802153380713729
1,0,-4.95134398669506,-4.6397281139594435,-5.517616157944853
2,1,-2.356178607933443,-2.280641317715341,0.4285013823480148
1,2,-3.2025357118921836,-1.6236566728624449,-2.34104852494557
0,2,-1.3049544237292885,0.3935654127874051,-4.339492813871698
2,0,-4.6285141831945475,-4.298902606550659,-2.3001653355887206
1,1,-3.5017711766773045,-5.13646484415416,-2.749034984363722
0,1,-2.1952819783300956,-1.0780003978378372,-5.149923491728896
1,0,-5.121770477444171,-4.066410248935595,-2.4370179327391988
2,0,-5.701122095924958,-4.891730525768013,-1.5229027352023874
0,1,-4.2085642080283545,-2.7270844587202387,-4.742547500018305
1,0,-4.307666049356861,-4.972494145817901,-3.6481588482025225
0,1,-5.325759072180514,-2.817003685995375,-5.182878884493115
2,0,-4.122529097348878,-4.581956850490746,-0.9482099554036063
1,2,-3.298771317617743,-2.0495483904168887,-3.986738961897719
0,1,-2.6121873392664363,-3.799535033679788,-6.855818184576561
0,1,-6.154260304900472,-6.584524992170523,-5.260000625306746
1,2,-3.5465657751041686,-1.5301971283788325,-2.370707011459984
2,1,-5.446468151234102,-5.207367974234952,-1.6574534815622726
2,0,-5.586229466363952,-4.2463068612311545,-1.508922208465127
1,0,-4.512334098891056,-3.77537871017181,-3.8388774816770646
0,1,-3.9392266254497548,-3.5441847814499274,-4.3876797953479585
2,0,-5.013377568948015,-3.1495272440153252,-1.709949392878066
1,0,-4.919184871380061,-4.655843696031961,-4.20795761090253
2,0,-4.556611759380056,-5.837349866943526,-2.5944817816524117
0,2,-3.7685360419431078,-4.071776133894813,-3.2758688120199757
0,1,-3.053150359100949,-2.0019586303992547,-6.555426567037262
2,1,-3.0973340296145158,-2.2018249232520075,-0.9466316280521636
2,1,-3.374962062343899,-4.442020312579337,-3.640775099516965
1,1,-3.2034665572487366,-3.4278090766569376,-3.5466294259540696
2,0,-4.46358199919134,-4.5453033483935865,-2.4190472552847133
2,0,-2.7249266972689323,-2.5903962913831573,-3.6208194436980046
1,0,-4.847094171052509,-5.7230077596540605,-3.5772541942866716
2,1,-4.067083218334576,-4.195454326454055,-2.2849925572766288
0,1,-4.513527580357378,-4.742138065616905,-7.5498980976531325
0,1,-4.792262670577837,-3.5207294108159175,-4.330199673713409
2,1,-5.004471787601075,-3.695350476610831,-0.3549244316315565
1,1,-4.648797313230919,-4.294607771319734,-2.1476354451069675
0,1,-3.830680381652071,-3.7227201775228025,-4.8572692001787745
2,0,-4.425704871502285,-3.7857805594631717,-1.7646713900994144
0,1,-3.708857941447838,-4.0254330489034125,-3.9576929803519887
2,0,-5.525535277429713,-6.172367359597153,-0.6772609073672471
0,1,-2.8598154359800363,-3.300036644905753,-3.985439725452699
2,0,-4.020587327699053,-4.155400491670509,-2.8372797153140183
2,0,-4.919648307422017,-5.5831221072142885,-2.0227732314443645
2,2,-3.412916144664712,-2.750856585601837,-1.133180870396994
1,0,-4.2115720791702005,-2.981856405386492,-5.145443942156122
1,0,-4.572026412513895,-5.659124713312137,-3.482238024441018
2,0,-6.208127259415047,-5.682998548199014,0.02590215989361555
0,1,-3.8279802559844045,-3.54791605125074,-4.536084525986879
2,1,-3.4979641879256187,-2.6564555023888157,-0.07757168410767168
1,1,-4.659694786487753,-4.172633554591341,-3.426790987427304
1,2,-2.5701566071625566,-3.5237558870941874,-3.533682178015485
1,1,-5.214822485257789,-5.977211784114955,-3.6434873202654643
1,1,-2.423813899987829,-1.8943903244028564,-3.90153642259709
0,2,-1.512050014940568,0.016730904804941327,-5.319927079129252
0,0,-5.012517334302965,-6.726704705345968,-4.640837525060207
0,0,-4.396545662160927,-3.5508190823593466,-3.804346046076132
0,0,-7.169921965799874,-5.480299960512231,-6.611575306505164
1,2,-3.9163476602653327,-3.569373536471546,-2.5029571088345914
2,0,-5.05377892015213,-4.003576424125689,-1.9477825531549298
1,0,-5.832133021426859,-6.035202102324662,-3.6982879090442426
1,1,-3.045603517369341,-2.6649697166462176,-2.802724395393567
2,0,-2.762703469252006,-3.883616987560157,-0.8388814390145182
1,1,-4.9366147194293015,-6.780958027848175,-4.126902144541892
0,1,-4.597463404085192,-3.154697602859917,-3.6754184533558454
2,0,-4.52455163169007,-5.009546559414511,-1.7827828689054135
1,0,-3.148883851500379,-3.1044116965038095,-2.7398304177263437
1,1,-4.982374312539903,-5.868816565810096,-4.8330904016735685
1,1,-3.5109638776930576,-4.420933580776934,-1.5081557128738612
1,0,-2.9387011491868913,-2.6125388492815076,-2.781059012129781
0,0,-6.411759148179267,-6.641336342314913,-5.1745099333873315
1,2,-4.041069206845831,-3.163098208851133,-4.985698399247302
2,2,-3.183606606460838,-2.231068187481246,-2.275847706199788
0,1,-4.280588412855411,-3.459738766530804,-3.917856228383355
1,0,-3.947398712246355,-3.2087979213179114,-3.1011324036105155
0,2,-2.518340280179162,-0.4405720752472757,-6.3751113121358
1,2,-4.534962059642128,-5.102555828687014,-2.7852979116141943
1,2,-2.244589597099189,-1.7995244633021068,-3.6076734309122083
2,0,-5.337538887355651,-3.704849066836062,-0.3807982994955825
0,1,-2.4855527830587607,-0.7210129737207243,-4.6136686625594665
0,0,-5.38758753643692,-6.309351185781493,-5.606444086709214
1,2,-3.3966152831022356,-3.2089707247581054,-2.209108688102716
2,0,-4.218868389195468,-2.360747293328208,-2.3804648483201505
2,0,-3.997073517663063,-2.9889944124639976,-2.6203155227006594
0,1,-3.3119006360637964,-2.6166376045840236,-5.158325069452434
0,1,-5.445597317384808,-5.163282010819464,-4.720382062867255
2,0,-4.221965560071749,-4.105766485779494,-3.2152035443427747
0,2,-3.794308051674399,-3.0060889885840747,-6.719435067263435
2,1,-3.5247238884117364,-3.2770980133962198,-0.8700116160373387
0,1,-5.18373443539906,-4.726313056443504,-6.0500303155490105
2,0,-4.313677852456936,-3.735079146341899,-2.19129421657892
0,1,-4.566598904307372,-4.744670432800871,-7.308084601484366
1,1,-5.0426346502605215,-4.010505276379083,-4.251395527919171
1,1,-3.0461798635176,0.3680647848978196,-2.5729123961046527
0,0,-4.518355478323248,-5.795342117649323,-4.762550829436453
1,1,-4.373976801392897,-3.5499642772029167,-4.23772194999131
1,0,-3.3088211509789356,-3.5690112395978413,-1.8134964648750072
2,0,-5.2006524215697425,-4.123249844050493,-2.572903488311414
2,0,-4.727892326029065,-4.1813348527012035,-2.584798817706452
1,0,-4.4910865523213985,-3.229231778278935,-1.855365757106353
1,0,-5.379665934128614,-3.704159357619834,-3.290496499888645
1,1,-3.2888637066000705,-2.596442588831889,-3.7992065244429116
1,0,-5.293452347164724,-3.6614000587505457,-3.647255144693219
2,2,-3.171638322216209,-5.015936216004887,-0.7405917521390655
0,1,-2.3973573601966587,-0.3069050622806355,-2.964385344698864
0,1,-4.800586052512433,-3.9255239006200924,-6.079663676412878
1,1,-6.1727803309294895,-4.594936975184307,-3.749269314371499
0,0,-3.1490630049881054,-3.868938749829627,-5.159699084793242
0,2,-0.21067204739299683,-0.5414419289983325,-5.470771754186214
0,1,-4.165269265449331,-3.5193309713045573,-5.225131176050042
2,1,-5.696838040620185,-5.2138759299576485,-2.133868603438559
2,0,-5.070483976195944,-4.287415388185955,-0.7858960603460345
2,0,-5.0462229498406685,-3.4617077889107026,-0.528767763138261
1,1,-3.949923841022257,-5.215144156325106,-4.178692554313782
2,2,-3.873388041921848,-2.399568970204539,-1.705854007007856
0,1,-3.1804388575235225,-2.6721569475655955,-4.310303795884452
2,0,-4.235492624713913,-3.939274485838461,-2.4312215806698583
1,0,-6.254405619819306,-7.225520854204197,-3.723229644729563
2,0,-4.060803268305112,-3.057754599928247,-1.7311900453527118
0,1,-1.7073150180541088,-3.621422869085146,-6.162325837628204
1,1,-3.58803966756294,-2.439645656324227,-4.16795521383422
2,0,-5.097325162068506,-6.0894309975414975,-0.8935104334034432
1,2,-2.902003214407521,-2.3485453017900473,-3.34658689855501
1,2,-2.1447432330314387,-1.7639120703593592,-1.415345682284342
0,0,-6.4906716055072184,-4.8211334582133345,-5.982496956103978
1,1,-3.5956092970226976,-3.2742644660365876,-3.1118756260569223
0,0,-5.15046394946281,-5.344602510608476,-3.1965818544217077
0,1,-1.9121749870439544,-1.9187776830151573,-5.858705611756765
2,0,-4.9341727338049575,-3.161289965050294,-3.5649111918613445
1,1,-2.09211238888048,-1.0558154196995864,-1.6062474152436719
1,2,-3.8637406977820072,-3.7493706793051684,-4.339164361633263
1,2,-2.1727408331972073,-1.9091872531617207,-3.10981943233343
2,0,-4.440599736208771,-5.507776826794218,-2.7927068806142556
0,2,-3.629047247864782,-2.740573047013241,-4.72216901985773
1,0,-4.582603885363059,-5.8424195930585245,-4.944292713589203
0,0,-3.547481163168399,-2.295684697332943,-5.067947568269884
1,1,-4.0837917042866,-3.4551701117953346,-2.994873799156393
2,0,-6.451962649169763,-3.565010849595841,-2.7682613816813055
1,2,-2.7775628264774457,-3.3776983802017515,-4.126954657092292
2,1,-4.662423094792512,-4.265085185833145,-2.2683524263401553
1,0,-5.1023409386638825,-2.8040532377408196,-4.723747678906667
2,2,-2.8415877696851206,-1.1501981293937062,-1.6271065525592994
1,0,-6.465652216015517,-6.6618642675954165,-4.063432241644045
0,1,-5.375658339320678,-4.65169091094723,-5.8294378511062925
2,0,-4.277933164474475,-3.7759338080593876,-2.079841268785384
2,2,-3.28271869616968,-2.500762828775523,-1.5350771215249561
0,0,-7.324744341820567,-7.523424777805397,-6.746131161327556
2,0,-3.975155963391865,-3.5644763660925993,-1.0687669983344212
0,1,-3.48763024472576,-4.585682620002474,-3.978728877798794
2,2,-3.473874824036484,-2.8387513721684017,-2.057293207794181
2,2,-4.076830211058241,-3.1268095376364093,-1.1739679621786674
1,2,-1.9241921036856626,-1.6516115163295466,-3.269487804190443
2,2,-2.41064937743957,-3.525700268024358,-1.385423716607098
0,2,-0.3773977173159264,1.111134145535536,-2.538659615323573
0,1,-3.3398114012750626,-2.4752863632822604,-4.420656320536821
0,1,-3.372296858737985,-3.598311956438962,-6.961026288790642
1,2,-2.926927930108565,-2.707528376946629,-2.8187358952507657
2,1,-2.943224132799209,-3.9438935355810476,-0.614231769874632
0,1,-3.134914798751846,-3.660324926529751,-5.423470903099946
1,0,-3.5082749914348046,-3.546086337791944,-2.4699650515743152
2,1,-4.281322918637285,-2.5529021063571333,-2.217283025614087
0,1,-4.1954074729439625,-4.334910863831438,-6.842568658203505
2,2,-3.2391031709119797,-2.098889511583221,-1.281575568831501
0,1,-2.9691982788210107,-3.0075144816825903,-6.80820505153331
2,0,-3.2616255597032677,-2.513677998851393,-1.7579169526294125
1,2,-3.2188404931493,-2.8602359952931025,-2.0210120162719107
1,0,-5.184773727793091,-3.811717127700348,-5.436457845117362
0,1,-3.4459227761302005,-3.4807341143487585,-6.440065642214114
1,1,-4.005761500012901,-5.078289750015342,-4.850038887665106
2,2,-1.8079463468601098,-2.6898953782237425,-1.6219957967024212
0,1,-6.0117772906190465,-6.043654784561804,-6.115757386095424
2,0,-5.586705046916895,-6.335765017594947,-0.9980895723507512
1,2,-3.5424163339614454,-2.632204318281894,-2.3010586641131385
2,2,-5.080356012386145,-5.046124177244223,-1.6053356146975735
1,1,-4.723638444368804,-1.8490318943423727,-2.929647021354861
1,0,-5.675156115845926,-6.912870710983058,-3.8467304865412766
0,0,-4.96110465451883,-4.257471475809028,-6.201200794749452
1,0,-3.647034108339736,-4.274987131845405,-2.7760366867678314
0,0,-5.0050606511907025,-4.9984619915733814,-6.621690512421079
1,1,-4.790813720271154,-4.149394246930609,-2.7689836828918097
0,0,-4.816954541213529,-6.642325916087816,-4.701592458581367
1,1,-2.71082637855865,-1.9740002617706227,-2.8931554581191565
1,1,-4.735958816114905,-2.333051353840737,-3.3628148703453458
0,1,-4.670574883921448,-4.624013182290041,-5.023213123617037
2,0,-4.201451040725776,-3.4416431839202666,-4.593096302402335
1,2,-2.9815361157308002,-1.456614422605401,-2.682763098713781
2,1,-3.1125153092905253,-2.776468809317522,-1.6919418239828372
0,1,-3.7736467917952967,-3.85460698032678,-5.29718771853215
0,0,-4.058336351910433,-5.834072755632185,-4.995304220897576
1,0,-5.79507811404064,-4.654087394645667,-3.7952090223332315
0,2,-2.7720846507882673,-2.3852530605171647,-6.0488150605701065
