a,c,b,d,e,f
0.357001704721309,-0.19622767348277137,2.5909364453825003,4.471493894480128,-1.4799997960874394,3.218711280743352
0.8242873759764425,1.1846110435416022,3.3887216374249123,5.151975257106814,-1.7358720953635554,3.7732873495484363
0.722034422659204,-1.7777713248642906,2.6016065794961323,4.397681617112283,0.9293095284902302,3.258598684254769
-0.9082575129676725,0.484291849330751,5.510162743460945,7.331107508203331,-5.355725422557691,6.145751438415389
-0.4977713562029589,-0.25690356444223805,3.138461253912797,5.613823895971467,0.4769431576506806,3.162816617897586
0.6057131279533329,-1.1806694435468499,4.22051176162606,4.773016074440047,-4.47422600715587,4.435568036098476
-1.6976786020842596,-0.7987127592051105,4.304405331215262,3.4423153508033684,-3.429052236400732,4.195772994161039
0.7772288109823667,0.21123233209142783,3.9501211497928215,4.879945552460251,-0.4807830271516105,3.781616360116675
-0.8394498883349977,0.7345635446497418,5.176079614046701,6.221645307934972,-2.5337032561299058,4.991117473057968
-0.4217756438844333,-0.2712518323872148,5.641952593529632,7.3819531200982444,-3.5239969040794765,4.7546718691856835
1.4433399342491566,-0.031688436233833085,4.134260279897539,5.390099848951245,-2.363501090832643,2.775498782402633
-0.06448288782689197,-0.317298858793337,4.856378176896246,5.5147500407355174,-2.957527433264881,4.169396134044228
-0.30187914508096503,-0.3521336448370998,6.81253651513444,8.827622222993206,-2.849940075241122,6.400602483893847
0.2814131031772033,2.0014728020691757,5.374251479144558,6.164186196449093,-1.2626625164524108,6.417788039195818
-0.09394490048932266,0.8447771434524359,4.546489194399736,4.148283862295443,-1.6318711502683287,3.563280441673881
-0.6259090209943582,1.6652815661124691,6.109037164880991,4.983253915510035,-3.978112645048396,6.3918190928951315
0.24985754536975244,-0.23474694431823587,2.7415567857173238,3.1069070126869307,-0.6842212192450692,3.4782380447811807
2.136829833930069,0.5412660609143776,3.058986156282417,6.184662287546715,-1.4409431427309005,4.400832734146958
0.9196307357367628,0.0299355119124269,2.874743591875844,3.7865891093968402,-1.04256548468785,2.326609850735733
0.43790573361922813,1.164233390738893,6.623648610888649,7.055242652051283,-7.098549241089085,5.8066434729500465
0.25728420615046677,0.4053355385397593,4.776678095416381,5.829031818438042,-2.5292653223946093,3.6300080411137277
0.7977890697790292,1.713623589051034,4.7506524964865315,4.064127224745289,-4.892919937069285,4.372116879988558
0.6240881317831657,0.3285097686234216,3.219375757292388,5.809257892887086,-1.5000133868583174,2.454475005381071
-0.8567355971305933,-0.21864110921308,4.809869136864385,4.5877585325749415,-4.6331035793856765,4.047007378717504
0.5070579757016108,-0.8044906858345681,4.071349018126034,3.9839923498043586,-1.874050935881372,4.353130497835929
