d,e,a,c,b
2,2,-0.9448536244410888,1,-0.5636934502394004
2,2,-0.7501608237589921,2,-0.13102453575355577
1,1,-0.9082890918918916,0,2.414547889360078
2,0,-4.789297000274773,2,-2.133804208785384
0,2,1.4624478125051865,0,3.6162809129134645
0,1,0.7157736826344303,1,1.693144992069815
0,0,-0.9615567083442699,2,2.0526815054396974
2,1,-3.44960181366103,2,-1.83279118645889
2,2,-2.852049108880832,2,-0.8093432028413825
2,2,0.11621877283386373,1,0.9821485251187809
0,0,-0.7936722781776261,2,2.073771634952272
2,1,-2.0264222695218357,2,-0.635668844164672
2,0,-5.123491494059143,2,-1.6156355586958637
0,2,3.267802256921459,0,5.703585574833759
2,0,-4.226935970124175,2,-1.3636726230624834
1,2,0.2857798005195773,2,-0.06249758763414315
0,2,1.3724939743269444,2,3.794663471938894
1,0,-1.4906099735944236,0,1.6349847219771707
0,2,2.2867803077687316,0,5.021592830849625
1,0,-3.166699685225947,2,-1.3772459224774152
2,1,-3.731283069780295,0,-0.09428151188001566
1,1,-0.5204092865015694,2,3.4743364622991004
1,1,-1.4812245098218497,0,-1.3561937624138636
2,1,-1.0374740755428804,1,1.7750538369559468
0,2,2.2919829841925865,2,3.032552469324565
0,0,-1.1308661488712282,1,3.32955360577566
0,2,1.2917530230574341,2,3.908637508590422
1,2,-0.5921783511360055,2,-0.021547033461319698
2,0,-5.593145854490765,1,-2.2601263208409113
1,1,-1.7845782497773617,0,0.2240280242920798
1,2,-0.7155030147618981,2,-0.16723662680648865
2,2,-2.005357158769858,2,-1.5160391775476625
1,0,-4.48154327842911,1,-2.102993612524591
1,1,-0.8767980331898564,0,2.408951807245211
0,1,1.0257816234978139,2,0.7012992337980335
0,1,-0.5648216553379142,2,2.2028424751430378
2,2,0.557887077860018,2,-0.49043530368007615
2,1,-2.372889206597833,0,-0.7128563759445881
0,2,2.1704914280380216,2,4.282929438975694
1,0,-2.889452495269325,1,0.6424929511919212
2,0,-2.9223923059769144,2,-0.09225944005808173
0,2,2.79668131204584,2,3.0933940185815807
2,1,-1.6633138152808964,0,1.0076302966956159
0,1,3.2597137489160075,2,6.551380981920737
0,0,-1.8785205445229125,2,2.5488273937814756
2,2,-1.1028998641406222,2,1.6128303586314732
2,0,-4.192173139323758,2,-0.8173554013789245
0,1,-0.71911070128958,1,0.7463118435577165
2,0,-5.3086122142284236,2,-3.1904265038518167
1,1,-2.089130190860976,1,-0.4049440711667528
1,0,-1.364325098380069,1,-0.8852944362392579
1,1,-0.7418609955751492,2,1.28252879955915
2,2,-1.333837615674698,1,-1.1865637739415027
1,1,-2.1047117975996463,2,-0.7582014908093421
0,2,2.828043031791926,2,1.7581303079535113
0,1,1.1906812994393259,1,2.7076539611906956
2,0,-5.035942334845208,0,-0.9622473987637962
1,0,-2.200566460896979,1,-0.6305407142111221
1,2,0.017698750499473004,1,1.1157076860879456
2,1,-1.5613869516956294,2,0.6710567722421457
0,1,0.7774599472670839,1,1.3078510585390695
0,2,1.8733646268331094,2,1.7815705524097
2,0,-6.001775412878874,2,-2.6044344855405557
2,0,-4.5691543414404565,0,-0.8944592628826995
1,1,-0.7684250654206293,2,0.7836562024069935
2,0,-2.782255283736233,2,-0.02380341846134243
2,1,-3.2200666208429802,1,-0.8923952678446321
0,0,-1.78067862636326,2,0.6961023707022518
2,2,-1.749062565008093,0,2.347428482292972
1,2,1.105059344355688,1,2.1862479051888224
0,2,1.8890106606636698,1,4.2800298496656035
2,1,-3.7696325034644653,2,0.15860163916733994
0,1,-0.08219314647197673,1,0.38926827319879975
1,1,-1.5604650199840258,0,2.0148274328492226
0,1,-0.6289819856213908,0,1.0246002655023392
0,1,0.4995074217470872,2,3.183437929613678
1,0,-3.79322091831903,2,-0.3286958539325999
2,1,-3.29368220818448,2,-1.4025936750705124
2,0,-4.732218914333488,2,-2.8366296523362893
1,2,-1.0557356486951188,0,0.9663746084348104
1,0,-3.0108901124565666,2,0.3648060092576286
1,0,-3.557535398517595,2,-0.5898277111925504
2,0,-5.473915161965408,2,-1.4269487124799525
0,0,0.1646345998062415,1,2.099569443397013
2,1,-2.3727285296894776,0,-0.2468551066842224
0,1,-0.5805164132659414,2,0.9165190911074601
0,0,-3.1661951246837257,1,-0.10768919520687009
1,2,-0.16051905364993535,2,2.518996213375239
2,1,-1.4942941368179818,2,1.4387079271061296
0,2,-0.10238830240008046,0,0.8711497450207302
1,0,-2.765506020703676,2,-0.14057244150635734
2,1,-3.927651636153233,2,-3.721310401221388
1,1,-1.0910176050242357,2,0.508572967006544
2,2,1.311353224866369,2,2.3444162105202975
1,0,-2.028291245169487,2,-0.6977939678232193
2,2,-0.5665884342967799,0,2.3423560940903005
0,0,-1.932449196189846,2,-1.107230267560654
1,2,1.3459611078949814,2,2.0010315744025986
0,2,1.2194907798255339,0,3.094072903925419
1,1,-2.3230267789746883,0,1.422031207789569
0,0,-1.6046319808881089,2,0.36044924274528833
1,1,0.5084829169051723,2,3.5674080385709157
1,0,-2.8785277378799368,0,-1.8029294081533762
1,2,1.7557881739201322,2,2.8439379782286793
0,1,-0.38255885357840835,1,2.760698778323823
0,0,-1.5356212807399154,0,2.1807317927185648
0,2,0.6556753297991469,0,2.788883278378689
0,0,-1.494665112001433,0,1.4319979989231708
0,0,-2.3007343824605737,2,-0.09732242610670616
0,1,1.435794387687662,0,3.1596254800640953
2,1,-2.124276843681244,2,0.6018554220332982
2,0,-4.061386128291674,2,-0.25611114532638024
2,0,-3.4620459343790726,2,-2.0186854728514936
0,0,-2.0381504770955106,2,1.0272760840921176
2,0,-6.981580047691306,2,-4.588372298920692
0,1,-1.5598976788560364,2,2.543175957436649
2,2,-0.9601035760553439,1,1.5504289310065829
0,0,-2.9940558631526937,2,0.7296443218872823
0,0,-2.496753295706238,2,-0.8170667989134643
1,0,-3.8640824847323345,0,-1.0689431032554442
2,1,-2.62398488910249,0,0.22253123933185454
1,2,-2.262874733459799,0,1.2895907688121344
1,2,1.1503160968911454,0,3.427726570808294
0,1,0.7032989080658758,2,4.146110929597281
2,2,-1.096246943167586,2,1.0569970729461327
2,2,-1.1470721187457813,2,0.4592858111241048
0,0,0.07214824279263277,2,0.40076118399804184
2,2,-0.9659012235515512,2,0.1849794897959689
0,2,-0.4772401580719401,0,2.059572420177269
0,1,1.4234157490518944,2,2.6722642876198073
2,2,-2.1827277717054647,1,0.7917954301225062
2,2,-0.9721024667705932,0,2.167757929281159
1,0,-1.64028593210538,0,0.10477029497389889
1,1,-2.369460335554999,2,-0.011058929182966581
1,0,-3.567718023626169,2,-1.463046350607589
2,1,-2.235344325472423,2,0.4282308420236294
2,0,-4.97830142068104,2,0.21247940436663582
1,1,-0.636130465625367,0,1.1001998617643816
0,0,-2.257102608754022,2,1.624757724979407
0,1,-0.31120457685043135,2,1.06268326968795
1,2,0.44971025854635344,1,1.9281040644463205
1,1,-1.50747948432292,2,2.025171389569756
2,1,-2.437255224014621,0,-1.528496662106762
1,1,-0.41393481981141944,2,3.5719921406848854
1,0,-1.8926074598096347,0,1.208162778965132
0,1,-1.145204054374432,2,-0.9974000070488267
2,0,-5.098798445065793,2,-1.9197833589749065
0,2,2.097186263861686,1,2.6166418812737944
2,2,0.07262235538633599,2,-0.3355543350309338
2,1,-1.9630110279811497,2,0.6439525650994397
0,2,1.0799008243383013,1,2.0093248475048844
1,1,0.6940483494833098,0,1.3894896302480688
2,2,-1.1023844273948191,2,2.7045647536411375
0,2,4.451875459047754,0,4.945012556034169
1,0,-3.977939015870686,2,-1.1538338671272805
0,0,-2.248361954110464,2,1.2195871540001089
0,1,1.7730727796749282,0,3.3140813349407785
