a,c,b,d,e,f,g,h,i,j
-0.6259090209943582,1.6652815661124691,4.8086086816107425,-0.8460725231017125,4.062157118322343,1.7852438875538392,5.141184217335235,3.621457752645253,-2.618340012873936,1.3249286213678106
0.24985754536975244,-0.23474694431823587,2.0146446054382645,-0.11672085234983265,2.607456620094159,2.521893014619583,6.980327724472162,3.4175567192990877,-2.424215467686509,4.265825645988068
2.136829833930069,0.5412660609143776,3.7355779503612494,3.1492282350561567,3.6345225238489327,2.6989892206403843,5.565982877879776,6.0955001209763395,-2.7056496090557527,3.877165015730376
0.9196307357367628,0.0299355119124269,2.7550755449296647,0.6666003243901409,3.3844866919644923,1.2122248762978851,4.662675762977484,4.660811591244046,-4.409384844549578,1.2654093379115614
0.43790573361922813,1.164233390738893,5.825054295459635,0.9286305715078971,0.8434248124036572,0.2655321010159658,4.627489240334384,5.790103331101597,-2.608173727519927,3.023460599293099
0.25728420615046677,0.4053355385397593,3.9705726007562503,1.1348662510666587,4.716612677742061,0.5554920802962292,5.914322416393204,4.977956667086287,-2.911568751635853,2.257311417602326
0.7977890697790292,1.713623589051034,4.009329611013887,-0.5944578989865821,2.285170398955304,1.2898634423603788,6.01549037778061,5.55456515496851,-3.45139084394548,2.06848478787868
0.6240881317831657,0.3285097686234216,2.80496902297472,2.359372951660516,3.4474346379275236,1.0815085636576802,2.817052554677503,4.920770972999609,-3.692218169229394,0.8463251867163022
-0.8567355971305933,-0.21864110921308,4.071803210022247,-0.11473818983824668,2.5679293072728466,0.8799975416072765,5.630044831790517,6.276617155542357,-2.0630358518854144,2.1888778015461154
0.5070579757016108,-0.8044906858345681,3.729494567177327,-0.06535516197053393,4.570738874702133,1.9363172864739533,5.488417195897197,5.401162357799403,-3.6713926143847626,4.251298136380667
0.052237921489733614,-0.43133656708266765,2.2175045508317566,0.05242052289358873,3.8758494355847293,3.9189417789484757,4.957982835945692,5.249968968606418,-1.9344587990531252,3.0853750509745406
