d,e,a,c,b
2,1,0.0691965971380537,-5.128019916351163,0
1,1,1.3643104637680028,-6.098666264130725,2
0,0,-1.0603878234972728,-3.8433475705979996,1
2,0,-0.14556961683526132,-6.052535121798992,0
2,1,1.8115627690585294,-4.996094138234318,1
0,2,-0.04039810125158945,-2.4032460503334527,0
0,2,0.5884096784950855,-3.29581173827507,1
0,0,-1.1593486325358526,-4.124568636877713,1
1,1,0.7512286843507767,-4.354362305764909,2
2,1,0.5547653500714496,-5.8030657631155105,2
0,0,0.486063779924522,-5.274673983586886,1
2,2,1.2076131259693472,-3.5667423141964285,1
1,0,-1.6308722640104898,-6.428597830784791,1
1,2,0.12243176595208127,-3.379407943177127,0
0,1,-1.471890905277729,-4.129196128045677,1
2,0,0.6785058602777981,-7.170068438896813,2
1,0,0.5592159535759664,-5.231014573072021,2
0,1,0.04879823899114022,-1.518343629710004,1
1,0,-0.7323467967446741,-5.671370966409775,1
1,0,-1.3659676874501698,-5.89730267700941,2
0,0,-0.8462458098998751,-3.9628161773540844,1
1,2,-0.05709364882078771,-4.807503245282578,2
1,0,0.7028225397632444,-5.7046190019391645,2
2,0,-0.2509017398956237,-7.034406019662649,0
1,2,1.0664720770488056,-5.441528738969934,0
0,0,-1.2797729576521446,-2.9699744425291073,1
0,1,0.8854403683360398,-3.784106275818477,0
1,1,-0.6513465378155276,-5.366906450621897,1
1,0,-0.5820058373888539,-6.281225896527772,1
0,2,0.616772826102594,-3.718993054867669,1
1,2,2.2857051099443213,-4.28784350929328,0
0,1,-1.6397177740536075,-6.207129376932998,1
0,2,-1.2347225584271164,-2.4685187701682803,1
2,0,0.6093412218415595,-8.216903228610413,0
1,1,1.9439935732587312,-6.646573292689968,1
1,0,0.6129847725980792,-4.633888407183801,1
0,2,0.7531003521734039,-2.106266423498437,1
2,0,-0.9278508342305324,-7.863511501552982,1
1,2,0.8714758037158297,-2.844519479510797,1
2,0,0.6501503442534218,-6.0942819008078315,0
0,0,-0.5872530198981264,-4.778168107209735,1
0,2,0.3410153977682007,-2.884345895518778,0
1,2,1.3633983604497102,-4.96780437235781,1
0,1,-2.6434543554506384,-3.8945536853340177,0
2,1,-1.306505733127616,-3.098274738817661,1
0,1,-1.3980387839011756,-3.569726173401441,1
0,0,-0.7135939535440808,-5.386018986235129,1
1,0,-0.616524350628822,-5.384444413717681,0
0,0,-2.133541771792361,-4.417443166477118,1
0,0,0.8200014567046792,-5.688897261554261,1
0,2,-0.17099334778027772,-3.1299322230828626,1
0,0,-0.6035915421642936,-5.81770226411385,0
