a,b,c,d,e,f
1,3.0143926318813534,-3.6388220507005378,0.3499145058476365,-0.5315400194182078,-0.6425434908074086
0,1.599188004876002,-4.629235812088456,1.2119770229910514,-1.9708218281296472,0.0019270667551770648
0,2.094939169772795,-3.936246868123818,-0.6814790679288201,0.7741526157919112,1.7818751342893033
0,4.953862229813909,-4.819282646025932,-0.06629491558100631,-1.8919509798535086,1.103076787025245
2,4.005184981971686,-3.489286936373661,1.875396591784821,-0.10587771112043631,2.7989135986750293
1,2.630519766715209,-4.174473065835858,2.825146728874839,-0.005990176549892978,2.558668355954839
0,2.087496543959103,-4.1260896222662575,0.8302899456165919,-1.1881455847049949,1.0344534392484221
0,0.6254711621583486,-4.757006708800044,0.2882661974556058,-2.8447915476103276,1.7677251874511364
0,3.046504492067365,-4.419790023131662,0.9987194410697233,-0.31732174543626135,1.4694236766469855
0,6.010415012247402,-4.08992075779781,-1.607192347329688,-1.5341945753508333,2.071700452736959
0,4.024884271463647,-5.13484146289761,0.45686641035909253,-2.5509310952157205,0.9087960839062543
0,3.0304277139505102,-4.003751836370194,2.4975141778047627,-0.25121588564612596,1.4552594014939548
0,4.055080209500306,-4.381157396541606,0.6323465064026725,-0.814324428403846,0.24287292691421464
2,1.549041647005557,-3.9948130869114786,2.5679131691693353,-0.7045419919479141,1.948539188440994
0,3.2926766373023644,-3.3176952088137552,1.048128379642196,0.3371828402577244,2.2567676404189734
0,3.6894774730157383,-5.260744743756916,1.3956052433143455,-0.7812026316338072,0.7662046763226881
0,3.5038993481789515,-6.415095343185183,-1.4974666928898597,-1.450196115625046,1.354880565862379
0,4.38080612169008,-5.805043709586302,-1.1823264817910268,0.15021880562177947,0.6737400144113902
0,3.9346452262360523,-5.781045160678322,0.7102912910861465,-1.2807022161703594,-0.036515650919964227
0,4.258326018107997,-4.707826681342467,-0.2148765618975097,-1.468083075104032,0.5609828925824014
0,2.9016277177692404,-5.033850505546237,1.8120252622199142,-2.100300116021989,1.9859940177677142
0,4.4878154084105475,-5.096831967640592,0.1848256101147761,-0.8581495606929214,1.1052400742794242
0,5.218936947623991,-4.140298034517521,-1.4345307357131178,-0.9633970326760201,-1.161473159730459
1,2.379850480348587,-3.420124638807296,0.231986083156003,-0.42531986011028866,1.3347555434238454
0,2.70230434428544,-4.443952129355713,-2.2496760196305754,-2.229986353867603,2.332293792704712
0,4.925784336320232,-4.3501715426713075,0.2658744627170875,-1.3100701458339261,0.336203138150044
1,3.1586560133049395,-3.1438653319977616,1.3116158727356166,-0.5097987857621378,-0.2504786917341806
1,4.753821392066556,-5.867953341777443,1.0755372902181022,-1.773474318734201,3.4430488854225434
0,3.147464288107816,-5.124438252264461,1.5788790390297387,-2.9118123513241856,1.2323925098127928
0,5.045045576270711,-6.940210064489474,1.6985198365166936,-0.8748466211902305,0.47998714118719965
0,3.721485816805452,-4.723940073202204,0.3296115766438888,-4.041888315051689,0.17858226391793142
0,3.848228823322695,-4.764632972224345,-1.634693667476856,-1.23458947303874,1.6323519297917355
0,5.154718021669904,-3.7144677252103193,1.1172815804922585,-1.9180830577538244,0.008016599773807531
0,3.2282295225558286,-3.572365607278879,1.0553602285085755,-0.13175339312008982,1.6982564245159883
