a,b,c
-1.0188735508398639,-1.155085470075635,4.158082314821813
0.37616889619326804,1.401525216923661,2.407531670651488
-0.5119595095488515,0.1615330860973302,3.1207058239467544
0.8272348654990747,0.3212094368623841,4.858893184692901
0.21125444805077526,0.15463725659833616,3.513222687784833
-0.7452943516631282,0.9824106171924646,2.7328795179189447
0.2677252628411601,1.2335023369170273,1.0565248682194475
0.7091804748044623,1.1990407982343085,0.7291165712476779
0.1775201162813649,1.3839937775672841,0.7484625457934018
-0.7825690979470793,-0.7240100064494176,4.0128352589293526
0.26232899967310325,1.9592750822804812,-0.42052437584054814
0.357001704721309,1.1007740312385375,0.9585978990581161
0.8242873759764425,2.9488984195180445,-1.7625561447784708
0.722034422659204,-0.1157369022050867,4.099446784787011
-0.9082575129676725,0.5160343363630784,3.6391352694076584
-0.4977713562029589,0.18532507935480297,2.4949894875331022
0.6057131279533329,0.36504368440648305,4.515078103911266
-1.6976786020842596,-1.55639136128937,6.058239131142816
0.7772288109823667,1.9284611430737943,0.9970688848883992
-0.8394498883349977,0.8351136563147441,2.68314406870577
-0.4217756438844333,0.24697252372835182,4.954194786989811
1.4433399342491566,2.3516514980153236,1.0519517897251531
-0.06448288782689197,0.558218253379771,3.913091542656413
-0.30187914508096503,0.2859872100819351,6.183631015305395
0.2814131031772033,3.222885905246379,-1.0394165166055247
-0.09394490048932266,1.690832242963113,1.0644766078591752
-0.6259090209943582,1.9793725451181108,1.345673924766793
0.24985754536975244,0.9551106010515166,1.3014899872908727
2.136829833930069,3.618095894844447,-1.9830416722684263
0.9196307357367628,1.8895662476491897,0.17995537481261814
0.43790573361922813,2.5421391243581213,1.903787083736467
0.25728420615046677,1.602619744690226,1.914602349093046
0.7977890697790292,3.451412658830063,-1.5432447050952833
0.6240881317831657,1.8925979004065874,0.16028103685146056
-0.8567355971305933,-0.13537670634367338,4.440801585355885
0.5070579757016108,0.6425672898670426,3.6332154581188183
0.052237921489733614,0.5609013544070659,2.416840836705254
1.7158566820432466,3.5355006237825863,-0.27349230300347116
