a,b
-1.9510351886538364,4.061241736476877
-1.302179506862318,4.242733058515294
0.12784040316728537,4.229397545442041
-0.3162425923435822,3.29105675926485
-0.016801157504288795,4.350280441430836
-0.85304392757358,4.173573146076054
0.8793979748628286,2.1441313991214423
0.7777919354289483,4.845634726683296
0.06603069756121605,3.0734078888283918
1.1272412069680329,1.6643667671424882
0.4675093422520456,2.4327540482732064
-0.8592924628832382,2.775185030413655
0.36875078408249884,3.553673130477734
-0.9588826008289989,3.5462813186527224
0.8784503013072725,3.0423399600456618
-0.049925910986252896,4.22168418411918
-0.18486236354526056,3.9742423284435664
-0.6809295444039414,4.069470961301232
1.2225413386740303,3.7064185360469253
-0.15452948206880215,4.243221743698751
-0.4283278221631072,1.5848453355417025
-0.3521335504882296,3.310073799852714
0.5323091855533487,1.2820357309777224
0.36544406436407834,3.538353351350416
0.4127326115959884,3.4863112009926174
0.43082100300788273,4.5321352340677885
2.1416476008704612,4.26363896851221
-0.4064150163846156,3.8903146521846748
-0.5122427290715373,3.212577177580269
-0.8137727282478777,4.2704665673252284
0.6159794225754956,2.914247301257568
1.1289722927208916,3.3176539983036366
-0.11394745765487507,4.603483706797937
-0.840156476962528,3.233866208481583
-0.8244812156912396,4.593554131008398
0.6505927878247011,4.111259099614374
0.7432541712034423,2.456827181780352
0.543154268305195,4.433537103824154
-0.6655097072886943,4.448288675120791
0.23216132306671977,3.636207169836645
0.11668580914072822,2.799671947778573
0.21868859672901295,2.678308718209467
0.8714287779481898,2.843194516389412
0.22359554877468227,4.078931531586036
0.6789135630718949,2.4714355774613472
0.06757906948889146,4.011293271942536
0.28911939868998415,2.2788558154360112
0.6312882258385404,3.2344222413599013
-1.4571558198556664,4.0493651513393685
-0.31967121635730134,6.111851236984669
-0.4703726542927955,2.3255737815099033
-0.6388778482433419,5.215345250068535
-0.27514225122668373,3.805876554281684
1.4949413112343959,3.642386003319708
-0.8658311156932432,3.9161473811545826
0.9682783545914808,3.8023400130932776
-1.6828697716158048,3.8402036408257754
-0.33488502998577485,5.124422588654044
0.1627530651050056,3.094468120150076
0.5862223313592781,4.581541212653021
0.711226579792855,2.774938500636692
0.7933472351999252,3.3393448171507307
-0.3487250722484376,2.601731465049406
-0.46235179266456716,4.1559881505870155
0.8579758812571538,4.829211745424817
-0.1913043248816149,3.5585568581507334
-1.2756863233379219,3.6992790188971916
-1.1332872140034806,2.7473719682929083
-0.9194522860016113,3.5813758950880787
0.49716074405376404,1.877887161705569
0.14242573607056525,2.6429398366242367
0.6904853540677682,3.651069561132871
-0.42725264633653426,5.011553832862164
0.15853969107671423,6.361161335371092
0.6255903939673367,2.8532732203769386
-0.3093465397202384,5.099543326178297
0.45677523755741145,3.7241264233878693
-0.6619259410666513,3.5976145791096203
-0.3630538465650718,4.1097273749017695
-0.3817378939983291,3.7435335782395582
-1.1958396455890397,3.987397240553588
0.4869724807855818,3.064793441784791
-0.46940234020272387,2.304546901849803
0.01249411872768743,2.0433762089832737
0.48074665890590895,4.127865685143808
0.4465311760299441,3.2061324276670997
0.6653851089727862,2.8342186741903648
-0.09848548450942361,3.622142143005415
-0.42329831204415375,4.486523847806224
-0.07971821090639905,3.7894963136439337
-1.6873344339580298,3.33890532750896
-1.4471124724230873,5.163599949030491
-1.3226996123544024,5.4866334099466885
-0.9972468276014818,4.323895893947209
0.3997742267234366,4.467717696930465
-0.9054790553600608,5.0492749701002255
-0.3781625540393897,4.810858329373967
1.2992282977860654,3.892284385643968
-0.35626397106142593,4.273850400129625
0.7375155684670865,3.932656836914402
-0.933617680009877,2.716730568655327
-0.20543755786763002,4.340028170747817
-0.9500220549105812,2.4621913220519858
-0.3390330759005625,2.8767684830910802
0.8403081374573955,4.691891114818312
-1.7273204231923487,4.84477706426036
0.43442364354585733,4.973136615234857
0.2377356023322779,3.261269071752961
-0.5941499556967944,2.580347148090463
-1.4460578543884546,3.6966166879828863
0.07212950771386951,3.6747202153892453
-0.5294927090638024,3.796066966515322
0.23267621135470395,4.667838188031572
0.02185214552344288,3.223485060070928
1.6017788913209154,3.5576075378859047
-0.23935562747302427,2.6588182011589194
-1.023497492621865,4.28595667627306
0.17927563495631615,3.5500823977961207
0.21999668397176517,2.787387457562259
1.3591875752404365,3.0279656197674427
0.8351112459145785,3.205397554465279
0.35687105914950934,3.2341958164670217
1.4633028912195618,5.010148548374989
-1.188763054322851,3.776857130729604
-0.6397515327497477,3.4996442576826015
-0.9265759414055249,1.7149272683271843
-0.38980980315576796,2.789347000777907
-1.3766861475563088,3.657331250957161
0.6351509468144043,2.7517110965879
-0.22222269709877338,5.0250410406815025
-1.4708062945026579,3.7780557352844193
-1.0155790812075416,5.122183228808062
0.3135138474501953,3.576461310662321
0.8381265678943811,3.426077460126925
1.9967308916917865,3.02198813828147
