c,d,e,f,g,h,a,b
-1.4668414816024806,-0.03784344261368444,-1.1112230607521434,-2.287816012803089,0.03528754983422933,-1.903255308302293,2.0382920414328587,6.882389844407764
1.9902482228876155,-2.661399420713314,0.5548733450635137,0.7642193792242516,0.24801661900465571,-0.6523853617651583,5.242806024850565,-6.418614388175189
1.4248618141027984,1.2057147082296922,0.7025761843068583,0.7161833021829506,0.4019123025848142,0.9445338268809566,4.389644195888989,-6.334774778517537
0.7207879873189171,0.2695483672317572,-0.2815074854922084,-0.6331195079204425,-0.2614917846092539,-0.571795561717827,0.06402675519689213,5.184913886291026
-0.39387384213314075,-0.5410884564340028,0.35404711375348574,-1.250366530659139,1.4393164349578815,-0.10299938944147702,7.0738923887374545,-6.069831018333578
-1.1586287763662642,0.27069574635885896,-0.3284772977247745,0.024648704414169824,-0.30805154430001846,-0.1334825909410437,3.1070588307912828,-1.0601119601358096
-0.7803497727454994,0.7412352639290207,-0.8619221621777409,-1.4491914218194413,-1.2181952904728726,-0.9296542841929608,-1.5865869963855586,7.4768366280537055
-2.224897344721926,-0.5749385398811664,0.21871545946489374,0.9221987639015311,1.2071192366846617,2.70745533837159,13.389157761488427,-15.518818886217714
-0.7398302567776537,0.9576890142994372,-1.4389619095932213,-1.1668880052018822,-0.45396759774971995,0.5383394628138706,0.39645208599968673,0.7048761678736739
2.0648931814747438,-1.250653694191043,0.5203160968911457,-0.11417046576538821,0.4510021420155807,-0.018114549458421083,3.517746910104626,-3.0826652279716615
0.9784733496202408,-0.6193658617359251,0.3227447759853794,0.7647708501206496,-1.9580454530563813,1.0888367460823312,2.676701598626761,-6.771596714279918
0.15040764107707366,0.9206220820547275,-0.18092570353462026,0.6672643741421289,0.47402352760760186,-1.3496614915860359,-1.1134223471703684,6.178324080871683
-0.4363156271120026,0.14648255935320412,-0.40934679368615934,-1.0646835789105977,0.30846902897258893,-0.49284276278211003,3.1687278918497714,1.1220944848398444
-0.8814409085023382,-0.5345782497773615,-0.12689150091684456,-0.6689214183659937,-0.5002562541215538,1.7134629699508308,8.854076974034319,-11.167315775689971
1.2986952624944872,-0.6466069706988166,-0.4275353985175952,-2.2086456993910093,0.4760224217549419,1.69250238654673,7.929789104730473,-12.567509675099236
1.6473232522496,0.01650235341728524,1.2755534524014907,0.8634070892020427,-0.33174600899758583,0.9619581100713848,2.7753231272641505,-2.2746599138163512
-0.6471762614352243,1.8710302047620722,3.1202604877701767,-0.8038400862644051,0.11498950868955957,-0.1817724223640591,5.02891427218689,2.122472417731288
-0.45013967657015375,-1.2221783511360054,-1.972491713405122,-1.061100404154756,0.49169336670876856,-0.026978305765614132,6.234922693487012,-10.283484266814948
-2.881308972107927,-0.18098391003565592,0.16971096438155697,0.5818388757729505,1.9572603725796778,0.21379729365381428,11.371735956411518,-9.498784145992985
0.3412225397886295,0.4176220271789751,0.4682050252219765,-0.5266359930020584,1.1335469707563155,0.6490123835164108,6.163043747214287,-3.8128271557280144
-0.10279659081700686,0.5817534663925181,-0.19892404218029233,0.05189120063878105,-0.9664094534525147,0.02776335503229982,1.3187346889039997,1.7161537700532172
1.5099059145859417,0.12714346209313587,1.361308710556515,2.690297789342513,-0.4657676260904425,-1.0411988423270722,-0.5724112613886337,4.153805199732763
1.8644039295918216,0.01083983210798943,-0.8677499460329521,1.5156689038789082,1.3976493959468783,-0.38820416237258293,1.5199865372980823,-1.5611626632675812
-0.6474401320367231,0.16682537083949497,-0.726535408696785,-2.961040590651995,-1.058268175704321,0.09713681161660374,3.6676881169434274,-1.1413369705217207
0.2682158780223617,-0.5184315824019188,0.12533488799856723,2.950753969757209,0.33321022844418813,-0.5593462163128787,4.05880691340445,-4.454933928708014
0.9491876969152582,0.40511884006524296,-0.040693806501815276,-1.0127706844863413,0.9612244207159159,-1.4827416624159835,-0.024335128715056276,9.224366034389089
-1.2028806546228916,-1.6425871730905854,0.43379072676704133,0.2031346600841659,-2.106559604354914,-1.1108720581090974,1.619033893296764,0.923703171150869
1.3926742792773905,-0.8311084390257681,-1.1020063276429648,0.49434686656426063,1.452289653150043,1.0290867436201572,7.012964277869317,-12.888630867653996
-0.26768402031799965,-2.2772472026665316,0.4984554206040605,0.32652698829694093,1.0233538099047577,-0.8820353320507345,9.010124560703154,-11.487535442730735
-1.3069112877517297,-0.44085466711783594,1.2582327607214312,-0.8842631193991681,1.5474819149429362,-0.9702447464671177,8.550548230709824,-7.1835402588688915
-0.48164905460958163,-0.8150088257601728,0.5126668402502697,-0.6782073918947388,-1.1451427219167207,-0.03938743456390203,5.2109430144552675,-5.163511860023282
-0.8364200013345965,0.6031142800594517,-0.6274843598971399,-0.994823979459574,-1.0091774605268566,-0.709729679946539,-0.33184405376979925,5.180586976545757
2.2920122246109917,0.8103418491239277,-0.15697463448615065,0.9575373519375279,1.4545730230042129,0.5483535645695279,2.788630288504795,-2.732280446249269
-1.6193711753760391,0.6699851749359377,-0.4158298950860274,1.0320038283326987,-0.034516481968305535,0.5295844864528763,4.312677973926824,-4.10567257054374
0.2607445757913214,0.0967988075795615,-0.36691572627176244,-0.9633932766259007,-0.44398449124423894,-0.5909258596610583,0.6511077854522875,5.158682831511891
1.5466432532549226,0.2159469588139194,-1.2307767875170017,-0.7075898006166007,-0.7743043345573182,0.1995662227203499,-1.1820351956935917,2.903681460684879
-0.7332735847707188,-0.40941482005760843,1.2598668452934272,-0.7206219991062136,1.81578249481457,-0.48640803808467326,9.747022006294955,-5.830637056067006
-0.02667711889485762,-0.08392951191401934,-1.4239384208819348,0.8455672300249883,0.30391992766994264,1.1121395281279418,4.443146195735313,-8.997517633556415
0.6081654009111426,-1.073958495653596,-0.2881029686064933,-0.2799524884182874,-0.4154853582190125,0.006398117390454472,3.3077505333429693,-3.154221238099818
-1.7777713248642906,0.3732019668101439,0.8560750376161504,0.8714784108100093,0.2414580128125151,0.5714622402988209,7.59660132578839,-7.489469198796131
1.5416517052799765,0.7807336535655135,-0.20328575187148876,-1.616311736873344,1.0012950340504667,0.4075605505613768,2.8814867483931583,-0.4923842493871705
0.7764241467496045,0.9649842766079273,-0.14385356046288647,0.18100083484031007,1.3469976697342416,1.8594343734742744,6.328976564298097,-9.081606678400613
0.7022729581266387,0.8174977709160806,0.3161099691034155,0.17598229166779125,0.16574598521461803,-0.7166564723753187,-1.6471157567464054,9.11145332963856
-2.079734569898401,1.0612092745222186,-2.892874733459799,-0.4900245745570426,0.7362318295685918,0.2527662213283696,1.2599449432207348,-0.39859135050440786
1.4451762130674923,-0.3569751088113709,-0.35002489002761045,-1.072840910942332,0.8397152581273981,-0.25672847777770025,2.5773270228602376,-1.8055170512174432
-1.6416800490731862,1.7894695774178242,1.5059102289855082,0.09392337043577234,2.1414029023139527,-0.8955569190118078,7.319340960966299,-1.2994910732839808
-0.16051956260375413,-1.486798740930569,0.7811715771061295,1.091915470105676,0.0688440138371768,-0.4602327968141446,6.519619191062916,-5.568323556346881
-2.2183171980767025,0.4629364653690394,0.2493119938403062,-1.3368829356955327,2.2426622011513038,-0.6715999145878666,8.839231876966775,-3.7379961075940256
0.8796439417393397,0.929433539103021,1.3458154437364485,-0.8781385269742672,0.16638619715427244,-0.4278638029955994,0.4471595044341985,6.530357180524749
0.8958982213650115,-0.12544174601002991,-2.18536051288804,1.0844439341829024,-1.8825284651662235,-0.5225393680976997,-4.829302335116569,8.095898771326441
-0.4859550088183876,1.0228971857509321,-1.3959087523528468,-0.4671440304381505,-1.6096116132953258,-0.9727130124434946,-3.95135822516158,10.295972426008063
-0.6141202976787171,0.9700615812231256,0.025400409731738877,1.8309748528605843,-0.10340389206879413,-0.48209479829002727,-0.9440403586892234,5.429701986781259
-0.2934244583555165,1.783331146646332,-0.7939101596654728,0.49228874727206623,-1.1608586429880547,1.4476296001360291,0.4910149259399351,0.07350782841942002
0.05644434803477158,-1.592182009895873,1.1283121194341568,-0.5686777172984353,0.18094475281690683,0.37673485315133715,8.848391392655294,-10.627713174639442
1.8093504970198504,-1.1244425767895243,-0.6184434220671687,-0.15537549584608945,-0.9805837479065385,1.4073988667208197,2.8926195228441083,-6.367727729749618
0.5788859621872059,-0.8125321660219385,0.7934182394259638,1.993481234651039,-0.030962114852608177,-1.4506947893108517,1.0542502605118038,3.630376683671111
-0.9787113915782801,-0.5010071833760165,-1.2087619855966567,1.3445962589648168,0.2983022225521161,0.9519332446181371,5.625790243738644,-10.770467174130559
-0.6650327434989848,1.1957961501131322,0.4320379269668689,-0.6975943776253055,-0.8285384642308063,-0.8315756260467144,-1.1036885037081081,11.476719131249492
1.0725829094439532,-1.539288270059412,-1.0848415388204073,-1.8894375007279256,-0.15741157940539063,1.440971168444569,7.939298093796919,-14.344652975739335
0.6973288760534386,-0.9591378672146301,-0.326635775537747,1.1031893418625436,-0.01836619181691306,0.7189661874615856,4.1382432586690046,-5.823863888672269
-0.8581325583204337,-0.2816567027464458,-0.8589284003110758,-1.2615838177531316,0.003972826749017045,-0.26772390414456976,3.891426143555527,-1.488697506912693
-0.9191938591600446,-0.6236447028101402,0.9526223553863363,0.32027998572135463,-1.8471162073552325,0.1458647261119485,3.2421153480866285,-0.2794608241561587
0.07298448875189814,1.069684051747884,0.1027732921126096,0.21851305150960984,0.5796856821279489,-1.3803857763977954,0.4638958262649988,6.427284354280231
1.251097126886274,-0.28656628872018775,0.7953854747321759,-0.023353361299696604,-0.8410366436847451,0.2599403516925064,1.5095912525094604,0.3721588450724867
1.4172933701948724,1.0162413744767758,-0.9359401433142749,0.5868497991484181,-0.4180072641773242,0.04898710894552677,-3.060536663656082,7.356951559404142
-0.8641060253875043,-1.170016059333441,1.8106945090821995,1.5944454317614967,-0.8350916949544236,0.9321455292306848,8.18717253003436,-10.013429725422398
0.2595548491854571,-0.06485362444108841,0.23832564527510486,-1.7028473768862276,0.21763165084539257,-0.5838453083011712,3.498281604977262,-0.3342040944331559
1.2072077826086114,-0.7918603067372887,-0.5463587622986478,0.7230053708169916,1.9923783767688548,-1.9730341680528778,1.2956146035860354,3.6366270213581435
0.4910734604437199,-0.3971081651073905,0.7545263337065712,0.4538194825298661,-1.0016854600145648,-0.3538131801634023,0.8406912943916968,3.0750118304549843
-1.4944838087965506,0.0493495868364049,0.3037332355009216,1.9842002894814559,-0.17989151079135082,1.1194224178303565,7.085963073668368,-11.283798394559575
1.6365311470845187,-0.836124766888459,0.669646183768241,-0.8988816227571957,-0.6761087605785369,-0.1463578000613905,2.029222039791749,-0.8124307591859599
1.0691512188841281,0.21025388825935443,1.7846345998062416,-0.8653332216189621,0.17267887753458158,-0.40128761065133567,3.464068797633413,1.4657510525191384
0.19711388846413094,-0.11438090381553462,0.9871404121160287,-1.687474999342465,-0.768741891370524,0.8183368443046528,6.107293693542379,-5.196838804430818
-0.8302409977025181,0.06602771754512039,-0.7737094520056305,1.1107360994018747,0.04021284662813468,0.6647571392273326,4.418395781982302,-7.286162254455767
0.16906360712423507,-0.0005101847750646363,-0.015092817934750199,1.025873169575712,-1.365506530517025,-0.4173520290586916,0.6648039000132568,1.757919220684609
-0.12904409358947538,-0.4381576392377391,0.02126250875187431,-0.6027352909041118,0.6481935810145506,-0.9586121989481823,3.297657552972247,0.779071083652597
-0.20683999373666997,0.03954176463145735,-0.4487255266474027,-1.583500845677706,-0.9218638025979102,-0.5115899111926466,2.0478601914337204,2.015184168967256
-0.6892052389794397,-1.0232461201003709,0.567814679219776,-1.528690305199598,-1.119986785534983,1.1481813760736483,7.29008342928056,-8.153879589947552
-0.8023795175822284,1.60111866172189,0.44329890806587596,-0.06268114906191319,2.1867687048705093,0.3721990857545374,4.897194750967834,-0.19512275086160547
3.462222438259407,0.5855472596469383,1.5268086744798652,-1.8328811970609153,-0.4378645990305031,0.5682180200332544,0.533285507565394,3.1321016185675714
-0.9494222939018788,-0.24174028234271147,-0.38033198919212513,-1.684620583593477,1.5710742065968009,0.7950955381178343,10.528229286902494,-9.717207842632835
0.3534311741421263,-0.7055066438700854,-1.8249970485448443,-0.7454982373725204,1.620336182952667,-0.7499846024205469,4.149776440413298,-4.453726886806486
-3.5149909036580675,-1.1527260976582792,-0.2801507642772105,0.9950586773811854,1.340504003569736,0.037864946068003856,12.170518628826985,-10.993324572951995
1.562310113951364,-0.1843503704467315,0.8742193098355948,-0.8393466502407877,0.9616399425668364,-0.30224070749485976,3.866886145349458,-0.21385940820714544
0.4152301652568067,-0.5681020872938204,-0.76805039615548,0.7229060880407094,0.8171880586696746,-0.6397849267203246,2.3273399807034334,-0.27645451209606287
-0.6549590948094878,0.018061718578910622,-1.0835271970156823,-0.7547507311206123,0.3421317654430538,-1.713154327426551,0.27423980217012917,6.460589739550984
-0.38991965981720655,0.6516942925072878,-1.5461951246837258,1.4649894983322564,0.3303093433185749,-0.14586773819015297,-1.031752138834763,2.098160402687526
-0.13542032022537268,2.3699030120982645,-1.4136898242008664,0.4690319037927657,0.7062659773934049,0.49536961769080234,-1.6199329163315443,7.0515062916125135
-1.2427592400835326,0.08212521919694614,0.7426457636690803,-0.16224065535999233,-0.23459395256433505,0.41635333571786254,6.893928299788356,-6.8287853202958715
0.2345452097348056,-2.069468695251293,-1.0687007561277613,-0.8901148628094483,-0.2721081157193945,0.9739837451502289,6.720109297871952,-11.5110805667599
-0.03945121541545842,-0.37879443373650223,-0.9611156219573181,0.45987877013672795,0.090814363408158,-0.6627171859501094,0.8956070296534814,1.4865657770519987
1.7300863394549648,-0.095254379709333,1.5275512985831834,2.0894904517478916,-1.0247212273731796,1.1696993583737156,1.7667613079420588,-2.7920919244264724
0.5680004172814321,-1.2207043224614493,0.4141058842485707,-0.38777501521828517,-1.5917257792035933,-1.4505261405215728,1.502698395807591,1.9923547024170616
1.3782057065163151,0.5434346023567714,-1.30838670063195,-0.10678633743623835,-0.039748297349323614,2.724678901500036,3.0587037097755676,-8.268985013981538
0.26124648704451603,-0.12227608748943163,1.383260179110146,0.5814798828527457,-0.07323411297987552,-0.3927607628298625,5.671866556427091,-2.8036178538955583
1.6766611959150421,-0.22821915649552474,-0.2520039934464973,-0.03273527692415788,1.2308103325687865,-1.5379467416278543,-0.37814432041522705,4.607193191798354
0.6648871250741192,0.7335777304781647,0.7751423057184987,-0.6569090328041686,0.8142579895072839,-2.638486599857331,-1.3741698814576255,11.222521939939483
-0.5557250529893901,-0.5293535304320938,-0.6275858739373573,-0.06566802856954443,0.10654494666177237,0.4016398433083409,5.557553666197569,-7.338438787867214
0.3806171622450881,0.9079642252623341,1.7335906569460073,-0.9525491119735084,-0.018362594795073628,0.6056909201271675,4.996030867375867,-1.0391400098000405
1.2559941141275683,-0.03788246277132844,-0.599809738455606,0.43637388171187796,0.15385384601729188,0.4956949433935217,1.6389009598400632,-1.2816316670529713
1.0041838625474333,-1.7133851951638595,0.4012560660550644,-0.4399918212662388,-0.38984088623477886,-0.3789062139472842,5.052106455249014,-3.3121872627503106
-0.14324242201496765,0.6516437839709422,0.2695428689560978,1.1032248414474697,0.11893944548406268,0.7698652868725584,4.517992854903373,-2.856354721779843
-0.434996514539152,-2.0676920031366617,-0.9197958464967362,-0.15454227906324147,0.008694696524985437,-1.6794869798890282,1.9074491141451657,1.6745262685392757
-0.5408590798835271,0.36331653905340855,-1.4945182701164277,0.1277882224436973,2.042932175593635,0.09394598775919295,6.833021262607202,-8.574241582209098
-0.5083970481694903,-0.9688629413735941,-1.0082859010500822,0.322525589918748,-0.4208577971159407,-0.69982655031841,2.5533438231439622,-1.8006213085560918
-0.34065735957390253,1.5598909118420965,1.0690258562493393,-2.242267041295475,0.981839373663416,0.5497723719657068,5.526549724237149,-0.5915862528379066
2.5002540083337945,-0.6007155330466105,2.2243277998767077,-0.22565744228446646,0.18328149560193305,0.1548144862126228,4.080441930749397,-3.002556419292425
-0.6878265656574051,-0.7098785229477348,0.6593308595855003,-0.3193887768461378,-0.8957583181744007,0.053547489135246755,5.093060744017621,-3.599659938143666
-1.6871930544053177,-0.6358520469679924,-0.38841131209186347,-2.15131626160934,1.4562507525486368,-1.1147499072666907,7.763186882003092,-5.391355372359479
-1.7705418577104026,0.5677735227077125,0.7963689762495374,-0.6775765046672423,0.2933185075397346,0.41477916582095736,5.041712291888855,0.16263065104733831
0.9549948146883406,-0.17533904790149804,1.0405685418560444,0.5766898121200672,1.1155372325421495,0.2744537222170106,5.6673412004346675,-4.538836562782634
0.7377262199539647,0.7612145135700804,-0.6885611621509362,-0.6272516109886476,-0.8286342117620347,-0.7200613184304446,-2.2591443112240848,9.377046444895395
-0.5536734272223856,0.6908232915164916,-0.29402935966609994,0.7840480701381054,1.76343073533741,0.6411674472122167,6.1733777695530705,-4.500100904822768
-0.10912762079761466,-0.5072358268127114,-0.9914038119766957,1.8910489723597508,-0.6864023825314621,-0.8021281563120172,-0.44568802641660743,3.0417229703943542
-0.3419947791832302,1.0191537106599309,1.125088744657223,-0.05977256973872044,1.7795627526327262,0.4054973021448023,7.694743122726432,-8.184352556420537
