a,c,b,d,e,f,g,h
2,1,-0.7822414310337438,-0.26232688494071493,5.261758060397187,1.181036601161227,2,3.5417609359330195
2,2,-0.8239058581172436,0.37191650164628215,4.812621090160202,1.413665611842667,2,4.205947419453167
2,2,0.30942001201200015,-1.0172063403540585,2.5790213020907777,1.7016257949952758,0,2.728012058142567
0,0,-1.3315567083442699,1.4718769826176181,4.614404453301199,1.0921143176880248,2,6.819987542753816
2,1,-1.322546244420002,-0.6509354493471254,4.8812485450706,-0.32381806803334734,0,4.9752801414319165
2,0,-3.779727552086877,0.7303794638392405,4.0589922243125685,0.5958665420414848,2,4.191838534679122
0,2,0.667543545417479,-1.0456822448654621,2.756737597098572,0.8494218796208176,2,4.506353749215191
2,0,-0.9813507213836713,1.2129378066395804,1.9199517567641848,2.3086466389586904,2,5.278658624598125
1,2,0.5002126828661045,-0.9003415182155815,0.30639195113685513,0.03738423899893384,2,3.4180648137361453
0,2,-0.8121667214755279,0.5096253531369935,4.633152863887511,0.284995554597365,2,4.035610836025122
1,0,-0.7668875632742156,1.1459312977300407,3.137116227112205,0.47477712768381697,2,5.783256501415368
0,2,0.08438880245944036,-0.476441218950089,3.7574264137101636,1.6081692464747408,2,3.062509416702127
1,0,-2.238910019676098,-1.1917178610502865,3.477313424150259,-0.4921805201838918,2,4.610508483203058
2,1,-1.4004504564320275,1.5857127811997211,5.405884704477283,0.8656979720646886,0,4.923939396613565
1,1,0.9194342186569744,0.5376965366287225,2.496352139422858,2.1675461347886635,2,3.9730466495889747
1,1,-0.5731754999798697,1.0436196340304877,4.5924957733284115,0.08693040109795547,2,2.496238376286433
2,1,-0.6696441159849191,-0.7229395243991358,4.15624218431914,2.1296746198395433,2,2.5107694152759032
0,2,-1.2999582971966794,0.5778540191280616,4.302732791084069,0.1317083130038695,0,4.765288218809286
0,0,-1.2604092865015692,2.5495381427115067,2.9295530603003,-0.13036684972764168,0,3.962715728988659
0,2,-0.5598997372382346,-2.6675693108470337,5.6526559206323705,0.9267636496376896,2,3.893459562465488
1,2,1.4891608768450597,0.9635281648033174,2.792543006906905,3.7350386000925955,0,1.964871953675782
2,0,-1.6556954590134583,0.27253480745153214,4.230467266406281,-0.46551914364032887,2,3.5114701393540884
1,1,-0.2308219566198299,1.8556464428093513,5.066012057817785,2.121727521321685,0,2.0401483029725673
1,2,-1.0816120245546257,1.6157797672506442,2.410131799891056,2.032659282083448,0,3.222941115323668
2,2,-1.3685320217584358,-0.8489389306165707,4.5049778879524025,-1.5104389857768084,2,3.8789298221011443
1,0,-2.847835674686439,0.623054348430639,2.3043997748563196,0.5380961792788677,0,4.184709050454927
1,1,-1.2545340575259634,-0.5057904035721097,6.275929500429542,2.3209897295185193,2,3.455052790047762
0,1,-2.160769002314825,-0.6114912737175504,3.56490408980396,0.8799210113834223,2,4.5658186422394085
0,1,-1.9406231463227848,-1.1202281415129187,4.95913295444936,2.445292296829742,0,3.629707474475624
2,2,-1.4978969490515406,-0.46570996363779227,3.146115796739841,-0.4939020161911304,0,5.286568458466147
2,1,-0.25974246394882833,0.43342481236137365,4.484972752309361,0.7488159240879639,2,1.9531670723866366
0,2,0.437106396081429,-1.7758581133465583,3.4822044570788813,2.589005188011184,2,2.1865735796828414
1,0,-2.719511475533589,1.8280352169916236,5.027984285337733,1.4316715942257048,0,4.219528350552938
2,0,-0.36979136534602697,-2.687621425339169,5.786971722306157,0.3735258897718565,0,3.1538245722335603
0,2,0.058435565985782256,-1.8900241727332074,2.878398025407515,0.38603771558934263,2,2.0528647772380366
2,1,-0.6024530027209501,1.1063276538090208,5.891382749141761,0.3443043524483262,2,3.447075456043028
0,1,-0.5747184828222521,0.6906479988987999,4.287788698815869,-0.39053485653808306,2,3.0906912682697514
0,0,-0.272392305976914,0.09666296511152783,5.325080015412733,1.5094228616740228,0,4.156021474992249
2,2,0.5103276414234098,-0.5886746905457034,3.091656911878735,1.25570664394757,2,3.4071995937431847
2,0,-0.7109922584869415,-0.08095768971799439,4.49812943131923,0.8479460500013297,1,4.063802894037466
0,1,2.1844477613630806,3.2926333291868315,3.5869730416723344,1.6825478811598686,2,3.80156182875254
2,0,-2.0661989877289577,2.8982792859983704,4.31828187409648,1.0970765691629492,2,4.96498925571003
1,1,-0.9428556718892237,0.9522207955490172,5.004329924982183,0.7990810288253714,0,3.596372240205838
1,0,-1.4468629595194322,0.943763462442066,5.053117075149545,0.032326926549552715,2,6.850209206104271
1,1,-1.6990665090381816,-0.20933822443312367,6.406142814700654,0.39261990999690066,2,5.493883211967095
2,2,-0.8149658848508535,-0.9322016539283905,5.35677436980583,0.3362827105223708,2,2.778528123040936
1,1,-1.5590859986095775,-0.4419001064753957,4.312210225063557,-1.6286117576019428,2,2.6944706098983326
0,2,1.4369996742035458,-1.4859925631058528,2.734667150795444,1.6808550180365462,0,4.363213811801153
0,1,-0.30712698312807585,-0.04493566361571,5.238015943553107,0.4419703243097173,2,4.096720336608529
2,0,-2.261516058880743,-1.5084345542562736,5.028127643028941,-0.8839752687688968,2,3.8843935996008394
1,0,-2.7494016177953213,-0.030785519205031364,1.0726777730439654,-0.950027286998671,2,4.867995315088953
1,2,0.45467798417986616,-1.9856735930525564,3.983577434162061,1.8161007706483183,2,1.6067374026312604
2,1,0.297736868680354,-0.35032417656869436,3.996123403086078,0.12773377358648674,1,3.628634714802322
0,1,-1.211208322398134,0.5971868183528043,4.665729011727439,1.0368222302110093,2,4.316191126174746
0,2,0.6007583116866358,-1.0547673444319625,2.4171435484140327,1.480163774853942,2,3.8167792120882886
2,0,-2.419979692706572,-0.114742144650543,6.182197713214542,0.9345408584633804,0,4.806731170739712
2,0,-0.6090653949016744,0.14827239013503163,5.055910388539693,2.1839392489477465,0,6.298527674931415
1,1,-0.2024958604815178,-1.5509514329105414,5.906516098654095,0.41132206740018895,1,4.49922712628159
2,0,-2.0743138163729355,-0.530038723383448,2.341428724315972,-1.1741747025749363,2,4.196403731959921
2,1,-1.9947198436378455,0.6478250685048577,3.2342362427969857,1.71803327391626,2,5.340493649728182
0,0,-1.9191543414404564,0.6140375165458094,4.756645121649187,-1.31729809969812,2,3.94370939144462
2,2,0.33522126395694046,-0.5005299202875984,3.9069049463370717,2.308209517469536,2,4.350568016724404
1,2,1.6243796686517078,0.8068461265939497,2.9145230697700457,3.9366609247486926,2,5.296638005551029
0,2,-0.7887418482593649,-0.4814596838208384,4.077961871260031,0.7801464087630083,0,3.2456471431412397
2,1,-0.793623057122232,0.4377748526581863,3.9931206501221177,2.7128395677491164,2,1.870238636434884
0,1,-1.6843285525610194,1.767464255342929,4.181706978240414,-1.4151142798063359,2,5.032443381023495
1,1,-0.24489646339291377,-0.8609536574918205,3.506352205118213,1.064984601870588,1,3.456502002941891
0,1,-1.0662553268892565,1.2058217923803254,2.603269949636864,1.7816578425731693,2,2.9213283857470165
0,1,-1.824898491017392,1.7655111357972888,2.008840118183164,-0.7723623132435262,0,5.647676301071673
1,0,-2.2368829666676513,-0.8293584769174682,3.401795641646715,-0.30422272990287513,0,6.2622363896820765
2,1,-0.9434094507429978,0.9793699360868333,4.586960943871451,-0.31121365887725716,0,4.076470056745789
2,0,-2.696660428827436,-0.011491199355167292,3.9769579316488333,0.7541993409237122,2,4.2310537353394695
1,2,0.006142374135027245,0.5059764087767598,4.739352288898869,1.294936277020327,1,2.076884459491765
1,0,-2.557910738514705,1.5396650888839596,4.7430233123869145,0.7666431932315156,0,6.66527172150566
1,0,-2.4283720283801546,0.07069131649137617,2.5654684938840697,0.5090522191850482,0,3.823112084176626
2,0,-1.8998973575395322,-0.5192195323271409,4.342648346966654,-0.5123017628016514,2,4.596969894107555
0,0,-3.6757356486951185,0.5041904359399572,3.66879208725767,1.067626302756693,2,5.423880702240573
2,1,-0.5138345432155387,0.8085263083529468,4.078671390927714,0.07358018291689228,2,4.768148477075975
0,1,-1.242801386070522,0.6339829604303565,5.241185614271569,1.2480761729496193,2,4.889417324950288
0,0,-2.8239151619654077,1.71458322906656,4.345240907300798,0.499317983569443,0,3.22935864105859
1,2,1.5512695521941815,0.4593538408514155,2.37824251913531,1.4668874772521796,2,5.891435264523054
2,1,-0.24567296044844944,-1.174055201854304,2.52813654193462,1.355923806640655,2,2.28566187238346
0,2,-1.1691916406823264,-0.006365481371485071,3.3955281040620675,1.55638561729596,2,4.64789904213706
1,0,-3.440884944879401,1.2172352850395356,1.2015412283925435,0.14159837315929363,0,4.1047590739328035
2,1,-1.4234634844089076,1.4080220081037875,6.359622920987082,-0.0741622371188132,0,4.044997325262229
