d,e,f,g,h,i,j,a,c,b
1,0,1,0,0,0,1,-5.026911454913218,2.3444310479488504,0
2,1,2,2,0,1,2,-6.930497066213425,3.077819770477777,1
1,0,0,0,0,1,1,-4.1844418371932965,5.288309835319275,1
2,0,0,2,2,0,2,-4.275300515997183,2.636561956550469,1
2,0,1,2,0,1,0,-0.3448153179873441,5.466933904872312,2
2,1,2,2,2,2,1,-5.914311273131234,9.340924096620645,1
2,0,1,2,0,1,0,-2.8095730062238986,5.210682381542824,1
2,2,1,1,0,0,0,-4.0681555080996965,0.053574153959684345,1
1,2,1,2,1,2,0,-3.4702741216397186,7.358766735408143,1
0,0,0,2,0,2,0,-2.027343930554217,8.267171246107518,1
0,1,1,2,2,1,2,-3.856789887366237,4.891848666170824,1
2,0,2,1,2,2,2,-6.802814105047165,8.754603500020616,1
1,2,1,0,0,2,1,-6.055696711995016,6.235352146001533,1
2,0,0,1,2,1,1,-0.6478913943604321,4.450803774117709,0
2,1,0,1,1,0,1,-3.363172369732861,2.7699353594395153,1
0,1,1,1,1,1,1,-6.522951202313989,3.9551773143583775,1
2,2,2,2,1,0,1,-6.377536552997865,4.137087640840159,1
0,1,1,2,1,1,0,-2.8475798688705893,5.327232963649632,1
2,1,2,2,0,0,2,-6.13667578868123,2.936809995731603,1
1,0,1,0,2,0,1,-6.02512040455607,4.023052213024832,1
1,0,2,1,1,2,0,-4.012839886843247,10.452656665908119,1
1,0,2,1,1,2,2,-6.00893303760609,9.590181973714298,1
2,2,0,1,1,2,0,-0.7984050959441409,7.019498902031094,2
2,0,1,2,1,2,0,-2.617466447159416,8.683557926633295,0
2,1,2,1,2,1,2,-5.856040351727738,4.300528806803347,1
1,0,0,1,0,2,0,-3.479510994436201,8.256279806704818,1
1,2,0,0,0,2,2,-6.063473024360489,2.467474400767496,1
0,2,1,1,2,0,1,-6.2943107318652265,2.8600617025832253,1
1,1,1,2,0,2,1,-2.202508698541343,6.044635283169162,1
2,0,2,0,2,0,0,-7.809999492630748,2.852807978482457,1
1,0,0,0,1,1,2,-4.818192203171509,2.733617333186719,0
2,2,1,2,2,1,2,-4.220866267487786,0.5062347634152684,1
1,0,0,1,1,1,0,-1.5544866605250278,7.2457424886447885,1
2,1,2,2,0,1,2,-6.260274680071507,4.731268296872709,1
2,0,0,1,1,2,1,-1.1109099104062303,8.484044991619738,1
0,0,0,1,2,0,0,-3.8995067248146627,4.006180122831109,1
1,1,0,0,1,1,0,-2.8674091973239135,3.705271616578923,1
2,1,1,1,2,1,0,-3.115074847842319,3.8596311438199256,1
2,2,1,0,0,1,2,-6.711062766642179,0.8929037067517884,1
1,0,0,2,2,2,1,-1.0298722441992807,7.48442900165813,0
1,2,0,0,2,0,0,-4.470704777216197,0.8635003313006828,1
2,0,2,0,2,1,2,-7.080786882501708,5.438979859553696,1
1,1,0,1,1,0,1,-3.7549775394285843,3.282825465040429,1
1,2,2,0,0,1,0,-6.319444541885619,2.760128797162049,1
2,1,0,1,0,1,1,-4.310350909543578,5.985473009182191,1
2,2,1,1,1,0,2,-7.182808433484152,-1.0696752971300785,1
2,2,1,1,1,0,1,-5.844755736971085,3.7047047471147803,1
1,2,0,0,1,0,1,-5.7652709302975325,0.26891825782443224,1
0,0,1,0,1,2,1,-6.878163183649577,5.442470672882672,1
0,1,0,0,0,2,0,-3.8110925019044024,5.628189670401265,1
2,2,1,1,1,2,1,-3.9469261965071354,6.638843053160845,1
2,0,0,1,0,0,1,-3.9873400872526563,4.570118550772995,1
0,0,0,2,0,1,2,-2.4998064128304804,4.042721985814175,0
1,1,1,0,2,0,0,-6.647739759580804,2.2886080061302208,1
1,1,2,0,0,1,1,-5.957930674543086,5.464117161202031,1
1,0,2,1,0,1,0,-3.7295571784179113,5.548485054587759,1
1,2,0,1,0,1,0,-2.340995043839389,2.9501421231735163,1
2,2,1,2,0,0,0,-2.642814529437097,2.9696028610630463,1
0,0,1,2,0,0,1,-5.9364816574065316,4.306925727730827,1
2,2,1,2,0,2,0,-2.721606227067763,5.8146863717598904,1
2,2,2,0,2,2,2,-7.63127614278303,6.326222957345211,1
0,2,1,2,2,2,1,-5.824843264950935,7.096298383642546,0
2,2,2,1,2,2,1,-5.80960186014392,6.808235502867854,1
1,0,2,2,0,2,1,-5.184187560031876,7.981917914621985,1
0,2,2,0,0,0,2,-10.776330245337016,-0.8181535599792507,1
1,1,0,0,1,0,1,-7.816818120579299,1.7861073393402596,1
2,2,2,0,2,2,0,-5.975525179241976,8.400730261271626,1
1,2,2,0,1,2,0,-6.46772988816829,6.0219027678704515,1
2,0,0,2,0,2,1,-2.17808208557035,9.573890145833749,0
2,0,1,0,2,2,1,-4.380071068305397,8.202206243673668,1
1,1,0,2,0,2,1,-3.4048107957869456,6.007231636358334,1
1,0,0,2,0,0,0,-2.774789353254218,4.614222741412774,1
2,0,1,0,0,1,2,-5.49524840885419,4.052712068078591,1
2,1,1,1,0,2,2,-3.962726684349459,5.436340173986693,1
2,2,2,1,1,2,1,-4.13347728520858,6.181133610257375,1
2,0,1,0,2,0,1,-5.181343106565895,4.168681861566176,1
0,2,0,2,1,0,0,-2.7168263155018275,2.1618754677348178,1
