a,c,b
-0.2491832915764341,-2.061694346573236,1.302640377080977
-0.9095356179628994,0.6584917340177169,-4.107350226277589
-0.10417802988263843,0.8371157437475147,-2.349863652439022
-0.27617076668465573,0.6398231803993638,-4.6363359867405
-0.26381399495587887,0.5060439056438859,-4.3071489888377865
0.26274593171208344,-0.7328507855517911,-0.9646197438634083
0.35253229335396485,0.41875316850976524,-3.506458270003346
1.1982847581234326,0.6140658457623333,-0.5573920710676472
0.7312358941629121,-0.47079860943787327,-1.387064840633492
1.288071003656983,-0.753034932758659,0.11523908640383596
-1.1664094737795516,0.37881057948887414,-4.1808597089236645
1.2412448142865442,-1.2310580449483528,-0.25144252028928593
0.29253303047899154,0.18190917749935798,-4.202784396333783
-1.2653410882988532,0.9712028635713423,-2.860727146527335
0.3301696099251964,-0.7746259629045592,-0.9682932968992108
0.5362255120998601,0.8480469752187334,-1.9626449869082263
0.43113261764955124,1.559009582039146,-3.241072425800805
-0.9456061464799821,-0.6216526602956048,-2.211587575295
-0.7700591950790759,-1.288960302707305,-0.8196360155956821
0.21258281854545,-0.264253137080082,0.19836065782494017
-0.6633188228175585,-0.5073934437708411,0.11242043519583733
1.2264980292859606,-0.2846689731543289,-0.7294922686659184
-1.6819958103427453,-1.3823059635066235,-0.4515378170143838
0.36627416645023125,0.1795307694109421,-1.9043079450007503
0.4076736652094989,-0.411406955668337,-0.7950996825530731
0.5519408255530851,-0.46601947261251575,-0.9692681373555635
1.048702408202802,0.23952630197167224,-1.3459560958418044
-0.5374815442954671,-1.512081014810771,-0.18844516010461126
1.643898637997348,0.755528152144604,-1.142731838250957
-0.4730895348819523,-1.6228982899286994,-1.2028340101424866
0.09019702117990704,-0.7812998098792936,-1.1811217771567395
-1.1087758030262194,-0.1458772082705872,-3.6402608447075884
-0.41522164810469003,-1.2297256913164267,-0.7254784546941058
-0.6516838194732355,1.2379906162117582,-3.696483001208567
2.7728710213685908,-1.4807213772003651,2.2842079143342255
0.8383592428327026,-0.8422914698122084,0.3653698886782757
1.550015809542123,-0.5327630614277886,-0.4857755639307433
-0.8430501398490934,0.6906165182119209,-4.354654315038238
0.15182494000866575,0.7208502342824036,-4.889695448891629
0.3737719148067307,-0.40727670123034215,-3.5722527599662284
-0.7194187818493606,-0.06322519940526575,-1.8580420278110128
-1.057149153860268,1.2136739742698484,-6.003367943735122
-0.18690954925715858,-0.731969709347371,-1.2804547368720425
0.46986388122599015,0.0769541976564905,-1.8982866427031235
-0.32589846888601637,-0.752495269073528,-1.9206104576912
0.7332479172284545,1.4076850034825124,-4.138016996204603
0.4402550486588439,0.2945019004230274,-2.996638751203317
0.10570439160255012,-0.23599900446566197,-0.44858382141541964
-0.020719369106818847,-1.5740690767767986,1.5042531067957214
-1.2907781479490994,-0.8091072556407017,-0.9719484416591284
-0.8980426854370613,-0.0216456192529335,-2.9217741859256203
0.4439689561183711,-0.7415277213707485,-2.4268318666523925
0.7238759070559383,0.5918485955211779,-3.1699136560086116
-1.1942715158413304,1.6200014567046792,-6.3206048673358355
0.42343310643330717,0.8081745378477735,-5.65178990178803
-0.6401952141174423,1.3488556610632343,-4.845050804557949
1.021744879874816,0.1811188643813018,-0.715519243871608
1.8834346815045002,1.0808992381936662,-2.580230385887564
1.3676420023223945,-1.8981886763831404,1.4232358930123163
0.6775242001603649,0.6575080780975089,-2.6107337982357395
0.29533763342676633,0.05502048844001784,-2.9673650610194175
0.41969565090661903,-1.0342423856891094,-0.6667590218476561
0.6296747482810737,-0.6546479617609451,-1.1089867100236743
1.4013156674932132,0.5110509879343542,-1.7467794354489432
0.177383732670357,-0.8595895062451869,-2.3036526683723224
-0.46167113887090205,-1.6762840669132817,0.5082570963509383
-0.34434811242514946,0.4477362749341688,-4.462255815291989
-2.5713039557202544,-0.58560211037851,-2.949896912694641
-0.9823412294630043,0.1750607355823059,-4.353568837704046
0.021150742032654803,1.4152891323832528,-4.624279629404157
0.5099687328907554,0.47092164710544815,-3.3774330580142164
-1.6206236844826747,1.036028249159148,-3.9551099957019256
1.2987734361633363,-1.2618541431085872,2.838421153520471
0.7631500157515965,-0.1910916678731864,-1.1422062611104533
-2.1164952432124102,1.9262373283365497,-5.4740984642427595
-1.0888036841960937,-0.3419576175769094,-2.6770544903817814
-0.40385799071442297,0.26562535439416385,-1.1474551224643548
-1.1017592933715903,0.7883429650580916,-5.244322775425333
0.6629740748829978,-1.0094744454248603,-0.1528400532799417
-0.5482145906788486,-0.2849604656098076,-1.2114631130644415
-0.7411941979169708,0.5954405701755552,-3.6697420080136127
0.3575587417769611,-0.6530231214295674,-2.148521991341385
-0.06626269379466766,0.6192249185986125,-3.3041798779097107
0.3731579492310446,-2.2346942180698903,-0.7723369913402218
1.247215502700072,-0.42758370586275496,-0.1362299913850772
0.7994547607474799,0.19748152950962022,-2.112436290203316
0.2922366095938927,1.2511909071805203,-3.2848538256422772
0.5313517116655844,0.22730637483972654,-1.190325972632234
-2.108810798412961,-0.1882717757030708,-5.295214279503663
2.3697516518020088,0.6535492690021198,-0.08336092004572393
1.858336434049549,-1.2125718372322847,-0.39304899012948613
0.2932725340864974,-1.979904021672826,-0.5677685549721851
-2.7728996599739193,0.48123808973857846,-4.078892210128579
0.21479833854575237,2.3749779431036044,-5.791138471515954
0.5300001014792087,0.0800505450039757,-2.1265564656073326
1.0897315827789928,-0.3883598613834678,-1.3922298122616814
-0.6005617651606207,-0.1184416464373537,-3.341919341617435
0.3949577144977871,2.60837396880658,-6.132586264364232
-0.46264067003757026,1.885651727323425,-6.8051468022280615
-0.02110657370657157,-0.0650075883185115,-2.8031785477798428
-0.47298472358907045,0.15167829274032385,-2.7392973673063232
-0.9127473779520334,-0.4008141750973185,-4.214323786691115
-1.225880103101535,0.17421232707916048,-3.1028018233672143
2.2072121862196292,1.1152049631864027,-3.52205998795676
1.035534544363398,-0.5402088875516775,-2.022339002847181
0.7644791448383285,0.7093774005658139,-2.110599134371247
-0.6238414485498894,-0.2932702569523467,-1.1285567802588747
1.2282608243518314,1.4804501924141769,-2.9102556989291033
-0.6171512238777086,0.0864060464559192,-3.5799934559805813
0.9255470441834703,-0.16687385024239768,-2.4856910751516295
-1.42079829075312,0.9077801570811336,-6.513757587952883
1.171687086261581,0.22111470930600666,-0.8589403815746759
-0.10832037710381609,-1.2938629644466824,0.8338423554479264
1.083582266564287,-0.44590348192179535,-0.729017979828652
-0.3152539979674902,0.6021824630594383,-4.046489064980256
-1.9473343190393224,-2.4837824075347164,-0.0529669712408522
0.5351732085767416,-0.3216115808277043,-1.3021296923212415
0.3205952444740153,-0.3763549848542749,-2.2534773358285376
-1.171997758374501,1.0938323900260782,-4.894317960471173
