a,c,b,d,e
-0.6161677197005472,1.286063779924522,-7.466377924322669,-2.693877822880191,-1.2573807303241231
0.5855425205420421,0.23185374311620394,-4.933286198506103,-1.4441921786272671,-0.9823083028902365
-0.35946857465874366,-1.403739724110971,-7.191705341026843,-1.925837725675002,-1.2723213849580723
-0.3539570639393583,-0.48709572068247553,-5.441428551611282,-2.5632497206546763,-1.326527056719263
1.5372530042019914,-1.2634988835876904,-8.817479434772581,-2.6417439352031646,-1.7167967152400454
-0.7257195225520553,0.5394065039587306,-7.099406751585355,-1.9425567820097223,-1.1309277764897931
-1.5679158879454647,0.7863484934754852,-7.228846784526258,-2.3855162506580507,-0.5044023494677491
0.36621519240744776,0.2571902606811787,-3.8828498404421317,-3.9126645293328792,-3.242286061236946
-2.077868511409373,-0.5052142568451553,-8.368329872880476,-2.6956981483208544,-2.712449503239662
0.26437863582572063,-1.138835147550651,-6.435547138985439,-2.2385376105451606,-1.4263929312065855
0.9817201418926419,-0.04624580989987505,-5.457194448923131,-1.3096004817996818,-1.908349170498137
0.0701150307541132,-0.6666211354553445,-6.827487933468131,-1.2784771543666489,-2.468889981963804
0.009275074296206387,0.9299550796627631,-5.977079090694901,-1.555950742010732,-0.7390461145874431
-2.050609352249554,-0.39000109621469126,-8.920422736096166,-1.5222418527195751,-1.0302000864047711
0.5553036855587886,0.4569445904142489,-7.67018220689026,-2.3118575091317295,-1.9863473014470592
0.39629256724661155,-0.47977295765214445,-4.38609616111691,-1.676204305969153,-0.5258969199092678
-1.171997758374501,1.0938323900260782,-7.7980761172443485,-2.757733786796901,-2.387082254122199
1.9131707472462032,-1.0158219762259706,-9.334225404479373,-2.9731434698381127,-3.274273967252927
-1.2240162007402255,-0.35487329748933516,-7.36426943680316,-2.4377237344606746,-2.7826172531315905
-1.679290361717149,0.5801127995685185,-8.901524436954128,-0.8223843492270719,-1.895619521911979
-1.8110577699106647,1.6761776233097645,-9.13450525346045,-2.843442510325035,-1.1926052150561954
0.02597090732105973,-1.431325752363569,-9.218642885324277,-2.532806338637543,-0.7838210079759517
0.33787125014709696,-1.271382584961192,-6.292055433517513,-0.951815980026822,-2.2493139983650785
0.44097391093464255,0.47024186552249186,-7.7782219990251,-1.6900271836651046,-0.7882132196564821
-0.3373599782154893,1.5795181348482883,-8.68862088507582,-1.2904807237981293,-0.8526084319285286
-0.8126750220358617,0.8401173124975979,-5.548669014845196,-2.6233804825080638,-2.4213740393527297
0.8427645820080417,0.7164403256393284,-6.121881169902304,-0.43604045385201595,0.15883777167148394
-0.8975853865617808,-1.0669501905496,-8.382281674505023,-1.6079138061396065,0.18740136201667745
-1.2098402059798323,0.26194831708127286,-5.714838236922535,-1.2904122620927363,-1.773285917834516
1.4013156674932132,0.5110509879343542,-6.951825392513044,-2.273681453040872,-0.6882630237818314
0.1775715081428498,0.21274698010187362,-5.733608825616605,-3.138736517486677,-1.9346175733658257
0.4712898953909813,0.3043553712341252,-6.1084887824802685,-2.579674188164611,-1.6986992264580882
0.6258407046445027,0.7538708738151534,-7.514035717417261,-2.2751210709253615,-1.9053777679985209
-0.5717971089993171,-2.4350623337606,-7.779896787809977,-1.7423642450656036,-1.102175608373471
-0.5328625860015204,-2.037213067756645,-4.887983373903754,-3.991094720858279,-3.089694184264367
0.6405816830656459,-1.1896467622111373,-6.942093320370195,-3.4311203299841138,-1.0185816274625359
-0.6171512238777086,0.0864060464559192,-6.526172469126079,-0.9129953972535583,-1.4743269829445138
0.3360206914446697,-0.38939181072930323,-5.424814395563419,-2.8166083018608434,-0.8195453394477388
-0.08945955292809644,-1.3335417717923606,-6.193072092548581,-2.9644872397714215,-0.4953354720135874
-1.1942715158413304,1.6200014567046792,-8.81262048748422,-3.615274211436307,-1.0782525743957878
0.9663907689328148,-0.20765337431435324,-6.818702926535243,-0.8127516550629525,-1.239734191188243
-1.2893619498023041,0.19640845783570648,-8.046310565483676,-1.5594367211619637,-2.0195656562429396
0.23296344452977213,0.9340146439147544,-4.474228465959313,-2.7305630873638016,-3.2571645295960483
0.06698467909483406,2.12996672621398,-6.280892061674206,-2.1216441835260134,-1.2775071722365676
1.2666112172939297,-0.059372598468860026,-7.613704491289518,0.2556224178554234,-0.42682748217173483
-1.1196252235034803,0.1853817523545074,-6.619495761904289,-1.970046753737102,-0.8231509025564705
-0.5431967015635717,-1.2452923148119632,-5.255587771441075,-3.855689951569256,-1.9994347552158982
-0.10030654480682887,-0.04775016472006895,-4.97439395654376,-2.828582929549498,-2.7013315653565555
0.1808470634830872,-1.2606549549434172,-6.427295534219523,-1.5917711315168528,-1.6649484298256767
0.8684571437377585,-0.4534506986361352,-6.266261740897758,-1.842803646716879,-1.0674714236125762
0.31109857969145777,0.7620356358032825,-7.271304563676087,-4.205156045050648,-1.7514685680958886
0.024860582209951868,0.35773127831167434,-5.196124303690997,-2.0910033136075685,-1.010438724177812
1.0283377898533,0.9473527885598177,-8.415341277562149,-2.2468532135416495,-0.9470891169600031
2.0960635427113052,0.2512758510796099,-7.990344559211382,-2.623136337775863,-2.5875491723511264
-1.3555250416058353,1.165534522499248,-6.359622123707989,-2.484879119771504,-2.3420506051534424
-0.0057465866492687,-0.9823053388680124,-6.343774599786914,-2.370954120251643,-1.8233729818568154
0.7596398959857404,1.216565807433494,-6.388303914615774,-3.0606396774393434,0.3220464960990421
0.08574265591638133,-0.5720015398579555,-6.583099524532516,-2.9830661087221646,-1.1981705844438233
1.434637767050995,-0.37748413222627136,-6.944726566760569,-1.40601306853971,-0.48526250003139193
-0.3341724146117992,-0.31302722349810824,-6.855181238572355,-2.315770180893432,-2.1873655206145983
-1.0140036793194538,1.831828481505509,-10.142881933615698,-1.414689020226585,-2.323007388828268
0.8705107298823132,-0.7553158997673116,-6.682628044021316,-2.3836588863931922,-1.7410479271366648
-2.7728996599739193,0.48123808973857846,-9.37064374953862,-4.357207385902283,-0.8757008641214429
-0.47575879719182934,0.4184362650713393,-6.435783570166209,-1.2783203149532114,-1.1923719979041765
2.36607960901164,0.09712006199088688,-9.371399843962262,-2.17406706760151,-1.4825082858777487
0.02624358907410097,-0.7905883322918046,-6.198685742772547,-2.6281247756907997,-0.3304772388374613
0.3577642351124069,-1.1461767692012084,-6.052552355730857,-1.8478889570712167,-1.0933255709848755
-0.9516060778809193,-1.1521797447713973,-5.69649408206144,-3.1863906836857145,-2.316598893077576
-0.023186860180478774,1.0871083938613049,-5.356438915564773,-2.5160134883416,0.7553956334022718
-0.14219884196820579,-0.7912207865487701,-5.4953244402071935,-2.648149454231727,-0.9231639821100424
1.858336434049549,-1.2125718372322847,-9.488702343876636,-1.4257717354058186,-1.4637437564073372
-1.0100823426203576,0.9539627952352223,-7.767283340361534,-3.5013183716418466,-1.2405760766325975
-2.761763646265384,0.61304184566186,-12.596005773573234,-2.5859562673461207,-1.1207445222592425
0.4066511241407723,-0.03760168452016572,-5.629800156811368,-1.2932824290889966,-3.4975072883417333
1.550015809542123,-0.5327630614277886,-7.463952504215984,1.2047744796917916,-2.026911083434075
-0.6886655550322025,-2.7411961077757008,-5.852129195370538,-3.939455218057738,-1.0607884846205842
-1.8235293939751167,-0.7875715967331114,-11.2982056128431,-4.302727243314017,-0.880943632353342
-1.0728218474987572,-0.1810922813868478,-6.9012698984384215,-0.196333058754681,-0.893868733719375
0.43356964035969375,-1.0844318038984653,-7.978569336484461,-2.454324070727648,-1.1213881870781448
-0.5622586293512026,-1.083017358652772,-6.817687942955141,-2.5420668333643563,0.6447423379928536
0.04237709392178627,2.044592830797293,-7.507377351139877,-1.6985210788642424,-1.7231760682258495
-2.357516570426851,-1.7179543222859397,-7.6240754508169815,-1.1784141341705072,-1.713015451602626
