c,d,e,a,b
1,2,1,3.4801178676127655,0
2,2,0,0.9500346972724643,1
2,0,1,7.270457589614155,0
0,1,0,4.835483461636037,0
0,0,2,6.660217698504759,0
2,0,1,6.6865339872806,0
0,2,2,3.635715701828988,0
0,0,0,2.9863198738403307,0
0,2,2,4.271405122003792,0
2,2,1,3.5318783490729526,0
0,2,2,3.376981362940213,0
2,2,2,4.410872212249808,0
0,0,1,4.223471306832297,0
0,2,0,1.4226834306532352,0
1,2,0,1.8490799154445607,1
1,2,0,1.1942398833843482,0
2,2,2,6.383849774226542,0
0,2,1,3.2181966150517076,0
0,2,2,3.5959260684401673,2
2,1,1,4.488122951526086,0
0,0,2,6.035657601427173,0
1,0,1,4.8971083915833304,0
0,2,1,2.6983889086508177,0
1,2,0,2.9976423240901555,0
1,2,2,3.3786467701873404,0
2,2,1,4.590453895265787,0
0,2,0,1.5760331488062067,1
0,2,1,3.28982549671486,0
0,1,2,5.049580247861962,0
0,1,1,4.992006343568413,0
2,0,2,7.3450055668847485,0
2,2,1,4.564443392506462,0
2,2,1,3.9354408635413702,0
2,0,0,5.475871745546482,0
2,0,0,5.445080173961241,0
1,0,0,5.300042020990978,0
0,2,1,2.894530973435059,0
1,2,0,1.3290635764144858,1
0,0,0,4.81456838296231,0
0,2,2,2.0218803843842887,1
2,1,0,3.102720106907273,2
0,2,1,4.313714833975715,0
0,1,2,4.98171142242204,0
1,2,2,4.657523541154301,0
1,1,1,4.172472592249542,0
1,1,2,5.83088879351819,0
2,0,0,6.597630825632936,0
2,1,0,5.736339638535974,0
1,2,2,3.5763261587723427,1
0,1,0,1.167383810754195,0
2,0,1,6.12829201272923,0
1,0,2,6.861865711957452,0
2,0,0,5.476952858863572,0
1,0,1,5.6970290104024786,0
2,2,1,4.354624221507044,0
1,0,0,4.218710682096369,0
2,0,1,6.182559888456275,0
2,0,1,7.327551041698667,0
0,0,0,5.233164328223672,0
2,2,1,6.370341698418549,0
2,1,0,5.057424149663477,0
2,2,2,5.909270563104832,0
1,2,0,2.2999032182254715,1
1,2,2,4.438624948977687,0
2,2,2,3.537087528155494,0
0,0,1,4.661839644856802,0
1,1,0,3.1285854097278865,0
0,2,0,1.600175333167822,1
1,2,2,4.461847369499526,0
0,0,0,4.074230128130972,0
2,2,2,6.559070144009781,0
2,1,2,6.671114517166795,0
1,2,2,7.006190107109956,0
2,0,0,4.629319218507085,0
