a,b,c,d,e,f,g,h,i
-1.171997758374501,-4.878165368348423,-2.4599526457756835,0.10864927135942959,-0.7827305902554362,0.7835900888836472,1.1333872603815527,5.48957555999043,10.691225964452624
1.9131707472462032,-3.9026512289797672,-1.8303096325257742,-0.4771653911955094,-2.7243296887211788,7.543848885064211,8.162600540839827,35.693836405830545,13.095006315154283
-1.2240162007402255,-6.378889498229561,-4.013186346072658,0.9790614349321989,0.2298465597508248,-2.4614604872573413,-1.6044435093418115,-7.221054515971776,-9.145419431511572
-1.679290361717149,-5.899177562148631,-4.121907820157844,2.4516717427865515,3.288736628044793,-6.136093335389452,-3.3675313199351233,-14.917847545073403,-12.398924226368548
-1.8110577699106647,-4.9348801466009,-2.4895318103510498,-0.11609930723774209,-0.059269419611691465,0.9082016750449764,1.8639246384892774,8.260592329642707,14.63387484952551
0.02597090732105973,-6.205354845042509,-6.210165223584291,1.3764887296634325,2.685886152832831,-5.872203538850907,-5.283210439231422,-23.877081648617544,-14.266043996645784
0.33787125014709696,-5.733511334814095,-2.7057673081239195,2.192185177135628,2.7785725972948945,-5.777742564427949,-7.008562589926482,-32.347446024344336,-14.065640741277166
0.44097391093464255,-3.888784223542865,-2.8079582003745283,1.2900989281737028,2.6728794668961906,-5.764456537777795,-5.3715627160940045,-22.950212250420126,-16.1837411063637
-0.3373599782154893,-3.5578418433672008,-2.7651670889812783,1.5722030989255706,2.969253963759584,-6.117176405270385,-4.737317470966013,-19.700513478149546,-13.877562183267836
-0.8126750220358617,-4.772557709538264,-0.7595170680373899,0.012848022668562498,-0.7303038753908563,1.8365426579737691,2.9614730080715175,11.888409559362628,15.91194230752803
0.8427645820080417,-3.24079509235263,0.1492012810073885,1.8195591370645128,4.620476547910868,-7.416901168369164,-6.307812810748134,-29.246074245648863,-16.732812779667498
-0.8975853865617808,-6.764535577111381,-5.330317826885613,2.1093410432514497,4.87946127951723,-7.756795617973651,-9.81860254635362,-41.62260982769242,-14.758964225783366
-1.2098402059798323,-5.747891888898559,-1.8592195228662258,1.6708364239599582,2.5012505202177326,-3.945461677442296,-3.1142652650755505,-15.098713564373995,-12.121637547042473
1.4013156674932132,-2.8876333445724325,0.31581400639848584,-0.18865156784478432,0.5320790444820006,-1.0129107972586946,-1.8171700771905601,-7.83548764655657,-13.988169787923544
0.1775715081428498,-4.409681511755276,-1.7778496189650115,-0.20651816399687706,-0.6097152052339541,1.3910047544183979,0.9438604692616314,2.834882551391487,3.455712942955678
0.4712898953909813,-4.024354733374893,-1.4124378320352156,0.17765938994268587,0.18664957949884028,2.1246617559450467,2.303643948124845,11.66641468649275,14.264239266289852
0.6258407046445027,-3.4202884215403433,-1.6549009483550223,0.3682647291455432,0.13358931315499362,-0.32340406055776677,0.24356889003433804,1.3853819250126926,1.7106609639864934
-0.5717971089993171,-7.806859442759917,-5.499094129702718,2.0987242731104847,3.6283014085658154,-7.14893643291122,-6.9623594072507435,-32.17474960233891,-14.724685015838444
-0.5328625860015204,-7.370075653758165,-2.3783021424058597,-0.7221817806912797,-2.470761227579087,4.705011583878667,5.47483362296918,25.599456866219906,16.357309383426635
0.6405816830656459,-5.3490650791454915,-2.716472254155716,-0.3744606101730763,-0.08896710250445444,0.5972465187160635,1.3672801551461022,7.675512518939158,10.952494752476998
-0.6171512238777086,-5.330745177421789,-3.3067641636569176,2.389677135212856,3.838355096970315,-7.3892275045166445,-6.80046746498181,-29.92924189503845,-15.526889209115614
0.3360206914446697,-4.853371119284633,-1.5908864843176387,0.10617780353730344,1.0328966129643518,-1.2460037262733747,-2.16626615666409,-8.442195028681475,-12.44970248616028
-0.08945955292809644,-6.223001324720457,-3.230444491197575,0.36198436219552343,1.6700135923551658,-3.059429101306407,-2.149857176647993,-9.547915745016224,-13.87848323418991
-1.1942715158413304,-4.37427005913665,-2.653167320690911,-0.8017637005477954,-0.9942006268977287,1.0252252112663651,2.990403566056257,12.72900829023467,18.736970485882857
0.9663907689328148,-4.041262605381538,-1.6749320316059455,1.927222965152107,3.316195334002647,-7.676439916921383,-7.330270780044096,-33.27753591098138,-15.637514035497691
