d,e,f,a,c,b
-0.33622065789046407,0.44857376899098284,-1.8319678252597955,2.3905438332898536,0.9298346020754646,0.40006407326953736
-0.8081764875536027,0.542630380571368,0.3033236628363778,6.320477054457979,5.798471727877933,3.7201526267540452
1.5202221202647463,1.2805239480275468,-0.5462735927950289,-2.135870513438751,2.0256677652168826,3.2250585152420617
-0.008882482585466157,-0.07771804892532538,-1.800671792239555,3.3670877960849928,0.11028903918008082,-2.2409260319079616
-1.3964048150032708,1.551846818165174,0.20377621390044853,5.425567561789197,6.72162861651491,5.389605681267501
1.719378572271471,-0.05953084741159794,0.04578854800599142,1.3357991380587,1.0794223510323584,2.5801450912249777
-0.44311901168890955,-1.477024129383587,2.1445856262217244,10.952211751519243,2.151969347955875,-0.6498339910566739
-0.08294875888362893,-0.6729919357394111,-1.0827338709313705,2.916508546272766,1.9167541325605033,2.003961522219658
0.7022729581266387,0.8174977709160806,0.3161099691034155,2.555402773863946,3.5845939034846164,1.7117033137690703
1.546072293208044,0.1813475702313537,-1.4843246702008528,-1.4313855237415305,0.08921332086262126,0.14404268542161136
-0.3874130488932405,0.34535609006171697,1.6921482427926329,8.995048498370057,3.9349403811841066,0.07911868967494656
0.7764241467496045,0.9649842766079273,-0.14385356046288647,1.5502276266006068,4.55610419580462,5.475104312556036
-0.7803497727454994,0.7412352639290207,-0.8619221621777409,1.7220195198997537,2.9381476119116505,1.2344458300861447
-0.1724549883450128,1.1278022569214594,0.8413973019090519,5.04947111938537,4.598906716252711,1.1348465489145263
-0.9831428006151512,0.25898913397376844,1.857744716263768,7.046670575407194,6.246151018640811,2.480773934630993
1.01652422427444,-1.8880471891612944,0.8551298908168692,7.927196576402366,-3.004490141760203,-4.053430519956484
-2.094096359774036,0.7709396242433455,-1.1755715170404197,4.501655975893169,6.140124565815405,2.490388801139817
0.6648871250741192,0.7335777304781647,0.7751423057184987,2.5564273877549355,4.502510244974185,0.5789226251062405
-0.20683999373666997,0.03954176463145735,-0.4487255266474027,2.598709566383532,1.709163335413917,0.288742209029086
-0.4363156271120026,0.14648255935320412,-0.40934679368615934,3.316147634968187,3.4247231936988327,1.531767511560021
-1.7283171203316479,-1.967647307451861,-0.6523229505475043,10.501265398628865,0.04272479099290616,-2.1168501279587035
0.4306426301520563,-0.9559565669119535,0.5539605532367357,6.508988753429836,0.740688450871493,-1.7072163310621418
-0.29267583047257223,-1.3051524984882128,-0.648705964643115,6.895589228160494,0.2952952556283411,-1.7083905514481108
0.05826657126456387,1.2216544446119093,1.6510266854442361,5.997173140399033,7.037746610009297,5.761739168549204
1.391122156978565,1.5901296694524871,-1.167651636153233,-2.3690377747821953,0.2953336125388928,-0.9475227542261153
1.6365311470845187,-0.836124766888459,0.669646183768241,3.6558932549826086,-0.8368968287398518,-1.9056517120215761
-0.1355283534230859,2.7262246210342367,1.1962626765012982,1.3221614973490956,6.194814001139305,5.190757294365228
-1.196197637066505,-2.209470172716243,0.3884890982898492,12.518811750382985,-0.1688520040583652,-2.1639076217424673
1.3192440527933194,-0.11469514286091256,2.311875459047754,6.769765190547527,2.3350303031575677,0.1470820316965868
-0.09236283555911652,-0.917230247956412,2.0487071157032894,8.310636648919942,2.789838164911528,-0.45648455021840006
0.7696638184523115,-2.240832811111935,0.768055689630776,9.170459235776,-0.7938322857670894,-5.080022596739184
-0.02667711889485762,-0.08392951191401934,-1.4239384208819348,3.6713202937639675,1.74280419437786,1.5659890324755128
-0.5541294245014238,-1.4867978606704193,-0.41976115913106216,8.135283945690974,2.2357403773729816,-0.8156214517708266
-0.7398302567776537,0.9576890142994372,-1.4389619095932213,0.7572017576985837,3.554633977966667,3.5703040686707004
-0.34065735957390253,1.5598909118420965,1.0690258562493393,1.3327155633345842,7.482385209724274,6.758173205161479
0.05874611570041128,-0.06111675486183177,1.6964806185256163,6.6962479394075,4.553014167347501,-0.09664642374691934
0.3327811974362443,-0.2642323268033508,0.9632304970238754,4.974495864566325,0.8768366806424042,-0.5275103120504576
0.2125186860653277,-0.6550100669971929,0.15493138042628327,6.129286985328904,1.6202110239890644,-0.5234675090437905
-0.9300047517828032,0.7052342716866218,0.9067977676877034,6.895661815832365,5.291056672114663,1.724591284870384
1.9077904067316978,1.6393900264055763,0.1526972354276733,-0.6733576927507763,4.2794531406241845,4.0285418211099415
-1.1951820522395729,-0.0819162067509278,1.2833193436067107,6.6526085193413715,5.378780067964722,3.3836729292160372
-0.3054893091430481,0.29326746706611895,2.7750865950923886,8.513876167977667,8.026856702786223,5.690435620228763
-1.881811846599597,0.5504225078441164,0.6498417622886248,7.821332335110324,7.187371223726301,2.967675339023979
-1.1119346494295137,-1.6798878133480781,0.08437871926008467,8.405756914600392,2.4213081240447543,0.2547062866979959
0.4231929617827904,-0.16605588962038773,1.6261908287489932,7.0423485566738435,2.5424794513648328,1.3410596332226807
1.6751707350307685,0.6854876434543759,0.05610044776899276,0.9948399902864032,1.9306457583314582,1.9351887616330545
1.2762603509575077,-0.7892060489209883,1.8676782721194742,5.854495674603363,2.2541254080964634,-0.10520937486821205
-0.11896844312401793,0.30834363406150517,-0.9460222945773348,2.915408481063092,3.9266039684291236,1.072701502352194
-0.031688436233833085,0.6566813120458402,0.3158395690537055,3.4374223773184456,2.711554415946382,1.5262169692289975
-0.7702674603576036,0.8654523823408825,-1.42977906370641,1.9386747919595175,4.414934572717585,1.2652296824391644
-0.5222076843286487,1.2525493982908547,-0.673570369281322,1.1765301634833893,4.870203388906395,4.112156063907645
1.0176828348419167,1.8043483522399144,1.2967863817789484,2.51481873480504,5.505001707724075,4.122102025172829
-0.7832722224605445,-0.473444271317668,-0.1422497942364292,5.797070693125327,2.9939229246281167,0.9894089209820048
-0.93330383438979,0.7430967958270799,-1.7509712545510026,1.4475646046398412,4.4835209540856376,3.2310593279642172
-0.9265966213476139,-0.055707518445802205,1.410116190533943,9.374915234236736,5.122383871753888,0.7681821606675509
0.9530158115911144,0.6126731932308169,-2.0537225989789043,-0.3367559447732166,0.8937406461710778,-0.13920347764585328
-0.6474401320367231,0.16682537083949497,-0.726535408696785,1.2721395098045467,2.0964332730748207,1.6948205980293585
-1.0729859214118418,-0.7351379202205452,0.509381802626101,7.916363965986647,3.3780983649808416,0.3656339810095077
1.1080602887979032,1.1851285480226073,0.8425405254829367,1.512228554142977,2.606983533882908,3.386636523330309
1.4172933701948724,1.0162413744767758,-0.9359401433142749,-0.1773161673364485,1.474473312555283,1.619094816310827
0.11989204498779635,-0.07905513678628616,1.0669553779972254,6.1992779245148055,1.4400454271533811,-0.4419186870599341
1.267286254331846,-0.9014426942470337,1.48971406789462,5.463034076763799,-0.0645493928436709,-3.33171822351878
-0.8194839305238147,-0.7826375212472458,-0.47336909305833086,6.789444965604527,1.6275216936029278,-3.1211036866785644
-0.13958668518668702,0.690231649629683,-2.04258203377837,1.0022976416053413,0.8520370449454184,-0.8666477483563158
-1.190085772832662,0.03607277762823144,0.40570283273292584,8.101013371869064,5.563637993691014,2.7214375402696533
-0.29836562561376295,0.120989154394203,-0.5584986961779915,4.210240215093787,1.5392659489729725,0.21809474297369605
1.6473232522496,0.01650235341728524,1.2755534524014907,4.616921714622663,1.3799089663160964,0.7727572209852958
0.2345452097348056,-2.069468695251293,-1.0687007561277613,5.753576996790948,-2.144804764004074,-2.644300300770106
0.7116341755824662,2.3531877794419325,-1.6399338414598188,-3.920374271507427,4.620753019132493,6.701686854014768
