a,b,c,d,e,f,g,h
2,-2.0036048038890977,-1.4076574163348745,1.072885804659118,2,1,3.903157638947634,2.7659622820692693
0,-4.003353599345481,-1.7420898354364867,1.4570483733864028,1,1,2.8477482896963684,1.011214572910993
1,-4.847694918948443,-2.1544914813941993,0.24840502493787753,1,1,4.909569786580865,3.779405091306909
1,-4.51505758054702,-1.8322882912915317,0.45616779398753415,1,1,3.8176613138359223,1.9884508725114276
2,-4.641173529016691,-0.6233774924728324,0.16312419705299486,2,1,5.695719463371285,4.9518328911490075
1,-6.098603787629754,-1.8106346972085414,1.1266568063405202,2,2,16.356239741390894,3.5894595633477646
1,-3.557649571962974,-2.300304075510951,2.2795415434865878,0,0,1.3920777791322467,1.0174269868799746
2,-5.039118697288677,-0.23848104335414466,-0.2678391945303703,0,0,2.2485216799440795,2.7757349110062868
2,-3.897992776738474,-3.281036671853467,2.2311025353103373,2,2,16.388879803722666,3.6413235106230104
0,-5.492792565401558,-1.8345769202684876,1.1058240575046445,1,1,5.190951704920328,1.7915473676313127
0,-6.390435401871729,-1.5722229087423931,-0.03135626703860783,1,1,3.5280387396203565,-1.043665818878433
2,-3.326207514282046,-2.951865900966909,2.421821768564788,1,2,16.045601236386727,5.425078850088804
2,-2.1522002478406437,-0.8801209042470883,1.894713309076395,1,1,4.219683841122051,2.259906414181833
0,-4.094803359984399,-2.7537793963438575,1.1733462083230668,0,0,2.756562067766879,1.3481786946571823
1,-2.8525926670985724,-0.8437901228134239,0.4015526046465097,1,1,4.087537673897343,3.364219238260858
0,-3.9395597136048606,-0.7586300692059189,1.4721406858381556,0,0,1.303054365173022,0.3033721173407799
1,-3.3537685897237166,-0.6643918788788112,0.5369989320492327,1,1,4.297902314333216,3.76594390601662
1,-4.680486323483185,-2.0680612872343,-0.29843456360706044,0,0,0.9194397162207717,3.5072390606701735
0,-5.34845030046601,-2.7227825915356783,1.5064058942993235,2,2,15.819024080404725,3.085215952987751
1,-3.5475900204482422,-1.2949329545541728,0.1260577065220171,0,0,2.235130285553281,1.754838818437364
0,-3.840544443351349,-1.3560072133560128,1.3151127292067983,1,1,4.0461285284398585,0.6270058924852935
1,-4.357430656863247,-1.5259893773434434,0.8074254497001074,0,0,0.7042450362162997,-0.2239691984096317
2,-3.7733433094824544,-2.3391544145943337,2.043451919637382,0,0,-1.1810362590264694,3.625475498355573
2,-2.465903680610804,-2.2376123543207203,0.735680926698508,0,0,0.9738304720973356,3.033229349702947
