d,e,a,c,b
-1.7598157076954657,1.9154346915728602,-2.316511167101557,-8.582030326654689,2.041278823175641
0.4390866789295762,0.27924155393356226,-3.8173399673466806,-2.433525896221945,1.398342410394537
0.2576404209211606,-0.5829938836640675,-4.194273063219736,-4.389390172428837,-0.7887731311426243
1.3506251209526567,-0.16376410412220166,-1.3774377476456263,-6.244760954622169,-1.5900033349591989
1.0892174967107926,-0.7449829387256415,-1.9860644134738978,-4.048869234675126,1.1193747085870025
-0.38318732113598775,-0.9991448913310123,-3.921626272725844,-5.19780169386569,0.6987161217780992
1.251725008565195,0.9956348061178324,-3.6335360891653528,-7.398876068502582,2.0841760941503713
0.2637172043565196,0.697488311921,-5.098025100973477,-2.355063409010743,0.4500899564252665
0.5428582244775959,-0.7258582206871392,-4.379127793506393,-3.422626646341318,0.027449878146283302
-2.3196107267512183,3.0317624151106344,-3.1055546177737363,-10.079630474907631,2.882762609932255
1.0127158178198286,0.7893665556697054,-3.8950810609121036,-6.350122375087443,0.5282827098305889
-0.10522413425087113,1.9408669391818687,-3.3672516456914305,-3.0850881248356785,2.929236290067908
-2.917159880697066,-1.32042314684441,3.040359598003894,-15.274089906987195,2.3538606540738054
0.2819558673941572,-1.734385762448901,-5.599903662099934,-3.040982585035085,1.7628548082348134
-1.4966386899033264,0.17964668078005355,-2.0033676654722576,-7.903287651742318,0.4349372471947233
-0.7630572096947675,-1.2780883627118034,-3.4104626029060823,-3.9807602680509846,-0.595716450810627
-0.3065656212870578,-0.5382990953166494,-2.929087897114087,-2.441382284256999,0.33998708145103995
0.14242573607056525,0.05649669199323269,-4.994060299775556,-3.0753402128374727,3.170938495026516
0.582655241987707,1.2910290551841355,-4.1096263485635305,-3.0655384123889267,0.43696592848434856
0.9736635113440901,2.0132464547946003,-5.069947952599598,-5.660279131344184,-0.18678877554089168
-0.3856299815231613,0.7190930460883368,-3.7043581461560717,-3.8326276451918977,1.2063165714822865
0.8418200668900618,1.592912089122808,-2.425450987759352,-4.892253008472788,1.3753170262546621
-0.9405302155012165,0.22846068173232117,-4.763911296019664,-4.966458254829068,0.09462244488754079
-1.1146169630679268,0.20775059761412384,-2.7129355932717063,-4.279267226226873,-2.458130117199944
0.6191711169753933,-0.9076175061006004,-4.851722406446368,-6.00843845365346,0.4917046067702895
-1.7769866393260751,-0.7013441497638416,-1.3769002767362313,-7.0007197126636855,0.4153000635595415
-0.16465102754395128,-0.6689093400034194,-4.036365523140556,-3.903623511618819,0.611435129645132
1.2217286662175928,-0.06375426499064825,-2.0755639115377473,-5.344183818735777,-0.947075849421505
-0.8608416785235702,0.34044044350154545,-4.025428975818502,-3.8194390107205,1.008862543439059
0.49716074405376404,-0.2615619010664018,-2.357534934494492,-3.4581734772644244,0.7122572887741172
0.13102711619341956,-0.027433354183723595,-3.1118057919847026,-1.4060609786491443,2.083416930592559
0.2598078568055095,0.5969458973088833,-3.8761471552384332,-4.70316246448619,0.0014423925076133548
-0.8768607781675882,1.2293757176501043,-3.9231927243837097,-3.856952913510619,-0.667412726835537
-0.9500220549105812,1.4008818603129667,-6.323281682171094,-5.507458385443743,1.0812432116191528
0.5502024960264408,0.07845013077791134,-1.9754765038734436,-3.084504647892632,1.4192206644933425
-0.10348826806596086,-1.580339317845535,-4.559771047191493,-4.60146531997922,0.7767247429364967
1.4074818613137168,-0.17685919357279603,-3.883816114442829,-7.0164802613073896,-1.177060648939768
-0.8333688059494058,-1.3131677181999373,-4.12985480462516,-3.939094177905763,0.6434376510654086
-0.22222269709877338,0.32408922232004705,-4.146273426539695,-4.842367456574995,-0.7528449656210194
0.5112218145475347,-0.7857962693827731,-3.492246894925459,-3.652720516294589,1.571777232368631
-1.8598354065456286,-1.7763676388462208,-1.6653076065209365,-7.061967224321915,-1.0422597554978914
0.8454831084818539,0.6203723939313579,-2.1487826213885484,-4.410573785050142,0.4224698725719578
0.19526303147977275,1.4680818226652972,-4.783253963271504,-4.953062205944699,1.2414510095407627
-0.5334523471647244,-0.15513313118059344,-3.213829294888082,-3.8753745506201507,1.1873278306739334
-0.5778941080776558,-0.3644284180642414,-4.173981865425876,-4.415550156498566,2.2043059511570746
0.42018859872493736,0.5086595430180988,-3.3028545698399077,-4.129735733065906,-0.003515464893888154
0.46508020950030626,-0.3071270730857854,-3.253455806604632,-3.3155438335507723,0.3877822410699728
-1.3226996123544024,0.8708227703666389,-2.198994190210215,-5.2127060737804,-0.29222660731901773
-1.3981096597988507,-1.1617333589343466,-3.7026940007408458,-7.262744266888291,0.047888580039633366
-0.41033997334510935,-1.019584508167443,-4.914685687828276,-5.264697920584928,0.6258086645093321
-0.624603408215179,1.3221358940784769,-6.631807592925384,-6.599339837934986,-0.1345662871919544
1.4377769399164624,0.29891815258415083,-2.6260040968720175,-7.360186146130385,0.9630365035615267
0.4480993639362036,-0.19649842039810733,-2.4521632936987667,-3.686175254227517,-0.9273487549246551
1.4387054823592311,-0.37344296634951507,-2.0822520255000536,-7.507723585454634,-0.7305726987284544
0.8443851904853201,0.7889078833832395,-3.0040882105889453,-3.1365864174347537,-0.2022500596104425
-2.116654448970531,-1.031202068439585,-0.8509725267498633,-8.366582370387805,0.7465159379682007
0.2900403964835352,-0.32891987033337716,-4.74482387700737,-2.3668623270989775,1.9445861329196847
-0.7123370644127087,0.47969053059753036,-5.17933501728794,-3.0065463101301515,0.146253644124417
-1.3730030168855392,0.26552864911647195,-2.798028629319783,-5.148000728453175,-0.9518497472390677
2.4451301450589167,-0.07577147645982442,1.2362634591891866,-8.60114123030689,1.5112648975541307
0.4525384189795919,2.4927388666385184,-4.765047942681241,-5.723285728540304,0.15237228939663083
-0.6160490255561253,-0.31636542316144384,-3.6287445528478908,-4.680785949584794,-1.460643826358473
1.4423047911862443,-0.3532436918276083,-3.2695674541603044,-7.004040683537326,-0.5812700855675976
0.6700792422021898,-1.9736826764086015,-6.2836021912222035,-6.324163621795508,0.9832434615529938
0.829519042024073,-0.3545875472513581,-3.15213840250316,-4.769090724009705,-1.5548720733197268
-0.4703726542927955,0.3664511465715505,-3.343451940970458,-3.847997431166149,0.1324455757038655
0.248787309801083,0.09446999181963821,-5.336394772212361,-4.388746700369526,0.8738159092042115
-0.377806532758272,-0.05594543204526823,-4.128451264109616,-4.001697910224057,0.11471482597179644
-0.2040695150484347,-0.7130470816913138,-5.754055146645446,-5.007909648362711,-0.19072996529498176
-1.9908119951239978,-0.548072933244823,-0.15600075792393875,-8.220053289102635,2.1238850903261035
-1.3263961033185487,-1.3588772459230156,-3.968249381766959,-6.785090295006884,0.38924033016581344
-0.8432302702928711,-0.45615619611535785,-3.4634123889811312,-3.191745581987191,-0.324063264154396
-0.664626000063131,1.9822603001455896,-4.6490284935889985,-5.570918575383513,0.11173583269279735
-0.6284847301367896,0.3420034574210212,-4.952839111685696,-4.353115138963383,-0.8381211316494349
-0.7246110515177244,-1.4126410226012216,-4.467338514273677,-4.831964803261756,0.5077002374613253
-0.03853826184341251,1.6443017102336905,-6.257317491194652,-4.4477471828371815,1.3230433429904562
-0.6415427207828466,0.5911065144305567,-2.9008418269729668,-3.5593600306193105,0.8824055574462554
0.7629264823369366,-0.9928468078339396,-5.071634888597073,-4.769884270153084,2.124501604154413
0.18405783127156553,0.2704853861101991,-2.4089227978482044,-3.7504342861893116,0.47074046777008116
-0.20294194367537022,-0.16172100304124704,-3.1370136057604703,-4.484199784698813,-0.35147623573691866
-0.27167438368729224,1.2154824164976936,-4.945781791012549,-2.801279715976071,2.015137912200872
-1.3906854299752562,0.06397771136885474,-1.0594171534332326,-5.540146030357879,-1.3979639820765066
0.0699195809948253,-1.1991171261452302,-5.304473486325538,-3.5478830850002834,0.3056398010652975
-0.3123554416558699,0.07013551836612739,-3.7892639587360315,-3.893170516781025,1.4355185222696392
-0.5383162028615798,-1.21271879904259,-2.926481646115212,-3.9726269787555193,0.6643812679506236
-0.5378113463571395,0.13677411731669906,-3.9528482808532988,-3.8789369472721322,0.5283133721012186
0.8045703015848366,0.6476139772195617,-4.736976068409225,-2.960430733785,0.26804565770469335
1.4511788490210642,1.6573761202324966,-2.2345346743518104,-7.5063793950765705,0.5861878453757043
0.9159025423560131,0.7903934769661722,-3.5760057966452408,-5.560732724146952,0.09355572044651493
0.524187842812771,0.6685553432567358,-3.5119803086697594,-5.4899941140761745,1.648714592525713
0.33757454879893356,-0.53953518192114,-5.011264239942278,-2.128161051005751,1.9425100908696047
0.0679131691693355,0.5107079492135139,-3.913106663688132,-2.361095224992117,1.6397128068711628
1.0845151609299661,-1.2907465369156184,-5.919291001857907,-5.638399548672096,0.33616658196591886
-0.7619744583102578,0.8630875180453551,-1.8156490583675886,-4.128617095635247,0.06423713233570247
-2.134693667476856,-1.5403543758484106,-0.6913990900112545,-9.08290497206243,1.4054683873299725
0.8381265678943811,0.8463040623077297,-3.5896169439409924,-6.83875632509935,1.0885974759448542
1.5733549024752425,0.12686697629584257,-0.9576046703480278,-6.885986550820945,1.1978995286990874
-0.23583424381418136,-1.563705118543149,-4.469793871803216,-3.7849337613967413,1.8637835543065642
