a,b,c,d,e
2,2,-1.6349560782919745,-1.5681887349149957,-3.311390351625493
1,0,-3.93557293761502,-1.3286882043368737,-2.387858951499201
0,1,-5.05188226823169,-4.589131520783817,-5.203460567480158
0,1,-3.2468001889228186,-3.2825150616922185,-4.762857448226232
1,1,-4.2006524215697425,-3.1232498440504926,-5.2478058682302935
0,1,-3.145900822887376,-4.360386718383498,-6.322625197926005
2,0,-4.869145151561335,-3.619688136154771,-5.976737082615531
1,0,-2.711244349136713,-2.776883097491752,-4.103007903349741
1,0,-6.254405619819306,-7.225520854204197,-8.076880702466793
0,2,-2.0061449300663177,-1.9408444037894519,-2.4048544539736105
0,1,-4.003896110177338,-3.081607091051978,-5.247751493738337
2,0,-4.719743497999537,-4.993829382981587,-4.369934847324918
1,0,-6.158109659798851,-5.753395446812785,-8.355128805747132
2,0,-6.133003016885539,-4.785044273421839,-5.959515624305366
0,1,-3.6996140715755828,-4.3210451175928375,-5.2955483434265584
0,1,-3.2174055367080396,-2.219482602438661,-3.1366388416896305
1,1,-2.143125601501392,-1.4788049421194762,-4.1878945569792885
1,2,-1.0781833806991759,2.2313855893972163,1.561281570671981
2,0,-4.053150359100949,-3.0019586303992543,-6.176934712444687
2,1,-3.8470941710525097,-4.723007759654061,-5.773970169220298
2,1,-2.88345639591848,-2.1227020117773128,-5.448274916220783
0,2,-1.396571287914301,-1.2138580131667418,-3.6736181985482057
0,0,-6.214822485257789,-6.977211784114955,-8.035940394033979
2,2,-3.0004371970703425,-2.3018585763888257,-2.9623291556173754
2,0,-3.5663814281436226,-1.8311340398333502,-1.5275121725417846
1,0,-3.8244528745348507,-4.428441509906512,-3.657800632513273
1,0,-5.172149378456967,-6.254316394583885,-8.538126373108607
0,1,-2.3961377701860904,-2.4624326857670966,-3.3493558987418517
2,0,-4.1573475536935005,-4.099257570773191,-6.443136860354066
1,1,-4.748627149434606,-3.476087341851845,-6.164829952559558
2,1,-4.013377568948015,-2.1495272440153252,-3.635085370769866
2,0,-6.001755528878393,-4.734888235549332,-5.179029511176972
0,1,-3.380719965634837,-3.290368894002839,-5.712278739953642
1,0,-6.411759148179267,-6.641336342314913,-7.3683389169698135
1,0,-4.332203601752867,-4.0222752746536115,-4.698160869151822
0,1,-2.3920925492790293,-0.7821229061733295,-3.327958088325447
0,1,-6.154260304900472,-6.584524992170523,-7.410084869278048
0,1,-5.5276221129393805,-5.0114926976633765,-5.515092280648728
1,2,-5.1727803309294895,-3.5949369751843077,-5.077370785263416
0,0,-4.727892326029065,-4.1813348527012035,-6.304426654286377
1,0,-3.78633648865591,-5.094480535526656,-4.5212340807320555
1,2,-4.0073174696941685,-2.5117781415314866,-4.235877146892269
0,2,-3.596057114845787,-2.487605378416108,-6.677040764454663
0,1,-3.52305138845405,-3.2656704358543243,-5.984924408029591
2,1,-5.115813971126554,-3.214932110813587,-3.8965790781695206
0,2,-2.5109638776930576,-3.4209335807769334,-2.7022745700720994
0,1,-2.2432073428607517,-1.8277272243722251,-3.3124601585600932
1,1,-3.106755116718773,-3.2360996010532777,-4.522019608904409
2,0,-4.86972745169429,-4.6058575434722755,-6.78213066001061
1,0,-3.8621845915894517,-3.6773589814746757,-4.562118907195251
0,1,-4.13484146289761,-4.74577255811333,-5.125445353333635
1,2,-2.2112611811358733,-1.9256362908409874,-1.6382180042128862
2,1,-6.020414757337852,-4.936245683985561,-5.8258121730507755
1,1,-2.626319521243298,-2.063621218006584,-4.17037206821344
0,1,-2.8291617736494703,-3.1038136299115333,-3.3837207832679823
2,0,-4.649386877421322,-3.548427592721425,-5.764902000869789
2,2,-2.8415877696851206,-1.1501981293937062,-3.0127591121924526
