a,c,b,d,e,f,g,h,i,j
-0.5122427290715373,-0.5003610773968998,6.654918630526893,0.7633121313139477,2.482176292271734,8.406962194225557,6.654861769627555,7.283388708703905,8.516274470112874,4.152898399635346
-0.8137727282478777,0.48516111254573785,4.6063665519115,2.841600703812561,0.441319010088302,5.053645175907363,3.556173272450023,4.750723919398663,6.130366013022215,1.8536118847405965
0.6159794225754956,-0.5279176373243135,4.7707795974515905,3.53659651598909,-0.7137942307363172,6.284676431554346,3.0290988213207446,4.861164511377664,6.933563421957954,1.6050657898216039
1.1289722927208916,-0.001392651443348899,4.041412192792385,3.106879620879111,-0.5569254208280612,3.0701681578854796,1.9656096362447542,3.3783766075936774,3.7342043862419576,1.874773010522429
-0.11394745765487507,0.9861363169607678,2.9955920646085077,3.0101696442555497,0.43443991809084004,4.208639629813041,1.2526662707028657,4.102151192701831,4.184318589522121,-2.3713772328607083
-0.840156476962528,-0.5577713459894236,7.4712702438580925,1.7010115389080869,2.6936723146024546,7.200107481758147,6.575077491775998,7.20125904121859,7.407423750012506,4.911553361848668
-0.8244812156912396,0.8056786392425009,3.5803326838821774,1.8958690030967755,-1.8728542622602677,2.4289308514592416,1.3330888784227612,5.228480936069925,5.177034701487062,-1.3409116281173457
0.6505927878247011,0.6774013686923024,3.2460557526168667,2.7389480269321633,-1.6877066367452933,2.621915234452506,2.5634795706672477,2.5031206986152936,6.207985928470565,-1.2482833664498632
0.7432541712034423,-0.9547918171308215,6.013482341560186,3.4064700909059606,1.3456594490870193,6.519013480189456,6.706642859563511,6.690723790533436,6.8593975596132175,2.644874785621854
0.543154268305195,0.973894128217401,3.3334153875179835,2.670951800395559,-1.5777529931725658,3.00911617930038,1.8315321523905885,5.033639146015437,4.780667417815199,0.6366355530287069
-0.6655097072886943,0.6985663453715051,6.44434516301494,1.1535531715280043,1.6529904623384388,7.320418694710741,3.659950359731636,4.842098098391304,8.52083187793658,1.3607685313329783
0.23216132306671977,0.10192588737265744,3.4926661439736737,2.2595130366809317,-2.710780652963166,2.1844285889696566,0.7079213976572609,6.060931687765859,2.7449432122071493,-0.9498787337040574
0.11668580914072822,-0.7623234580276522,4.2105004335778835,2.780330193217238,-1.5121300415080676,2.583402889962022,3.547065985289459,4.335215236379774,5.008389951433696,0.3780325060791938
0.21868859672901295,-0.85920601857557,4.604569109129772,2.111389416628008,-0.30476612794172575,6.476956543273348,3.104822930169328,5.295664491291911,6.289084768402622,0.4882031044340574
0.8714287779481898,-0.5376625769030224,5.019273813577816,2.870677567804465,0.09400584355537939,6.423073942979251,4.456104709641869,6.140723039094159,3.442279087920541,1.9433058748130032
0.22359554877468227,0.54259446329196,4.156356005421361,3.1153183194479035,-1.1698332694386395,3.6070591695075533,2.182721756262011,5.432485061536914,4.49954751234639,3.662283621405881
0.6789135630718949,-0.9556251674013979,5.272744843713633,3.2135244179133764,0.3357312576371959,5.769745200243093,4.6633683912534645,6.0966287819733145,7.693602817094922,1.7620655522395121
0.06757906948889146,0.4375122486198699,2.8708295830210018,4.324560372339992,-1.8281555615647926,4.390336643222326,1.2725304095712764,4.4182141667273696,5.193826483471727,-1.7943668551413146
0.28911939868998415,-1.2417555288783926,6.807764256779461,2.95199530274529,2.9371777133039867,7.726964865070067,4.6352602014555115,7.876834969701274,8.502082484149561,1.5812559261404657
0.6312882258385404,-0.20406858443884895,2.966738233352052,1.9437437598475478,-1.8924735018739989,3.61496132953553,1.1257397545496675,5.277619373384355,5.168935873295229,-1.288515680233554
-1.4571558198556664,0.10964775457400863,7.46536578128868,0.8947777659144445,3.1044689865869337,9.060519862601277,4.8283114258654445,8.537693324143278,9.000470015710144,2.59511589525989
-0.31967121635730134,2.4451301450589167,4.553157706914467,2.421470673880703,-0.7484425945194537,4.322445231713247,5.102517265496079,7.067793226797554,6.428552614356782,1.09070749888989
-0.4703726542927955,-1.3773156555203674,7.521001389426867,1.3337843092981374,3.333097113025349,8.052179838091496,5.984619575868379,8.972080229664522,8.525347680586252,4.0430230252110935
-0.6388778482433419,1.4720145664901334,4.011159008758236,1.4889951109370805,-0.373110693629407,4.493310370465845,3.215673097440432,2.755408882989973,5.4469716916803295,-0.38200919576672066
-0.27514225122668373,0.14984241398728004,4.316031246298548,2.1124607067153542,0.4218482494783681,4.543269198627506,2.339162113427749,7.47713392468639,5.003660859882727,2.370986260082331
1.4949413112343959,0.41117191801596314,0.4785410323451913,3.000637218618115,-3.567998505210321,0.5887355209244391,-2.013386789634632,0.4541969238679725,3.062024376527505,-4.186906286894703
