a,b,c,d,e
2,-2.7945799531845257,-0.7707236463802807,0,-0.6797300736182258
1,-4.200404579725583,-2.1221456618298564,1,-5.623804828496006
1,-3.8123821543813268,-1.8853434671797789,1,0.0043462324016303455
0,-6.222570144315053,0.16903354749232768,0,-1.2162827526616855
1,-3.473797300565297,-3.375340835047914,1,-2.731506057166385
0,-5.09487569593745,-3.752040980642866,1,-1.5960450587558999
1,-3.5748526125544235,-1.4351689217132213,1,-2.3805042501341602
2,-3.071408156658564,-2.243305555671656,1,-2.4453068644512252
0,-6.4234675201544995,0.3362042764532831,2,-3.239701439938654
2,-2.1615848232220864,-1.2240851253243243,2,-2.6148053917039635
1,-5.027807523389864,-0.9789418791867812,1,-3.364001145851049
1,-4.060841694053561,-1.053760663120165,1,-1.4870775414555062
1,-4.224031308930157,-2.8659076872226135,1,-2.66765477913441
1,-2.729127655049602,-1.98123013982703,0,-0.6307674636461971
2,-3.155260523118251,0.04432484959752658,0,-2.0739489369414628
2,-2.301160565165116,-3.411250406711839,1,-3.35066078101155
2,-3.05914064826072,-2.0642721858237456,1,-2.3365321415151676
1,-3.7849004124758685,-2.9491322487096365,1,-3.295391290219931
2,-4.069214049043052,-1.263556877356888,1,-2.8320975048016734
2,-3.73391468387831,-1.000724856525886,2,-2.4357561141989503
2,-3.2254617462443216,-2.9283700528467183,1,-1.5030946959581417
2,-3.005407519445649,-2.045135332210488,2,-3.797042292921587
0,-5.440195214117442,-0.33503171437871093,2,-3.4700867566278495
0,-3.389260569889716,-1.8866097562669477,0,-0.8151865392858719
1,-3.458745853990571,-2.999569869924298,1,-3.0135397311565186
0,-5.906304076664044,-1.1789616340466353,1,-3.930974633815012
2,-1.7750282542098783,-0.31302411345025427,0,-2.235592091971807
2,-4.947281444104581,-3.1274372970084947,1,-1.1546601563635839
0,-4.4021254045942415,-2.265413788211866,1,-0.5239972546919529
0,-5.341132268905428,-1.9909688303818929,1,-1.8309664636611287
0,-3.2233842573003795,-1.4920425878501509,0,-2.508896388857214
1,-2.9247435226074803,-1.7545890389092973,1,-1.8655704281976058
2,-4.427709105794918,-1.2338461732489776,1,-1.8120153413480677
0,-3.791179955501481,-0.05110651206297101,0,-0.769754433223254
2,-5.28015223357961,-1.7543058885063845,1,-0.4683898689950301
1,-2.9249038722172753,-2.8873558688815013,1,-1.1407493216835431
1,-3.805422040589038,-1.8186271023180576,1,-0.9318439306168922
0,-5.706940024822566,-0.15022208350339072,1,-2.8903593208811826
2,-2.280222861007937,-2.341944043971915,1,-2.4976909739614124
1,-2.9839619620250515,-1.3638480094357783,0,-1.1649100234625096
0,-4.6027966111864895,-1.6506808438617455,1,-1.3708228274983885
1,-3.4728701404843094,-2.140709805226247,0,-1.2154090175686694
1,-3.355589449840479,-2.384628295965183,1,-1.4524977513290724
0,-5.14988801064818,-0.8149399686279972,0,-0.1507613208291052
1,-3.1986294837434577,-2.5095128510789455,1,-1.788520216124537
1,-5.6211104977762565,-1.8675806745393377,1,-0.31993477106578827
2,-6.643591453723273,-3.241806131886917,1,-2.4000942677860624
1,-3.2956238004024794,-2.212501558854641,0,-0.48910444101747386
0,-4.407800516480954,-2.0131630087440993,1,-2.9983587252613964
0,-5.4645877244240975,-1.558242115889294,1,-2.160933781935132
1,-4.840499963953759,-2.314877157133747,1,-1.3261952798658934
1,-2.4405598325190407,-3.4496757176753716,1,-0.554383509064001
0,-5.311618288528573,-1.3735844252174445,0,-0.9209825277906244
1,-4.365740158112173,-1.290042387679374,1,-0.8544196563819959
0,-5.76703762402516,-2.3650410092737335,1,-0.3852261341421368
0,-4.00054523925252,-1.676970222239896,1,-2.1807324874154617
2,-5.475586877167917,-2.1836547703335225,1,-0.8971309945264059
1,-3.951680604995098,-2.1073078929494455,1,-0.678443416643866
1,-4.477996159351558,-1.7177933952284028,1,-2.3744425245293153
0,-4.943748095811627,-2.3426629741381575,1,-1.4151458913271555
2,-2.5966593631681736,-3.160832934881223,1,-4.012373643868769
1,-4.249831620963428,0.020349623388864035,0,-3.1394830680064763
