c,d,e,a,b
2,1,2,2,0.6043100829802059
1,1,1,0,0.016155665195526137
2,1,2,1,0.31337883203936756
0,1,0,1,-3.2636788368336878
1,0,0,1,0.8082559406563434
1,2,0,1,-1.7921004220196
1,0,1,1,-2.075789419942315
2,1,2,0,-1.431576272640862
0,2,2,0,-4.1052127464220725
1,0,2,2,-1.9400589320416965
2,1,1,1,-0.21826117468415898
1,1,2,0,-3.8453096491488847
1,0,2,0,-4.393852640402404
1,1,2,1,-1.4321850084548489
1,1,2,1,-0.27685958098597707
2,2,0,0,-2.6790849362803715
0,0,0,1,-1.41615548732196
1,1,1,2,-0.07178143903295395
1,0,2,1,-0.7405457299098994
0,1,2,1,-3.1816481351052004
0,2,1,2,0.43412631051028544
2,0,0,2,-0.23751699100298174
2,2,2,0,-2.13398876131956
1,2,1,2,0.6942685374461616
0,1,1,1,-1.894271217566218
2,2,2,0,-1.936738241378871
2,1,0,0,-3.719697226246476
0,1,1,1,-0.2933853907611665
1,2,1,1,-1.64746199028264
0,1,1,1,-0.8753921141694978
2,0,0,1,-2.1591786887747957
1,0,2,1,-1.443953488294152
0,2,0,1,-1.6488155681171233
1,1,2,0,-2.987669775952378
1,0,1,0,-1.407245146618238
1,2,1,1,-0.888608138117904
0,0,0,1,-0.3154629446548065
0,2,0,1,-1.9798892998577058
2,1,1,1,0.9418088986257631
0,0,0,0,-5.236986639326075
0,1,1,0,-1.657371991056769
2,1,2,2,-0.9608132959431908
0,2,2,2,-0.5955494613450428
1,0,1,1,-2.6281883000186697
1,1,2,2,-1.639723587746758
0,0,1,2,0.08900332457801075
0,0,2,1,-3.067249034362021
2,1,1,0,-0.30361783358799754
2,0,0,0,-3.620112174909559
2,1,2,0,-4.006758570754844
0,2,2,1,-0.9523563466641642
1,2,1,2,0.5561573769835904
1,2,0,2,-0.5009882052579366
0,0,0,1,-1.4129802862709986
1,1,0,0,-1.0563409188907655
0,0,1,1,-0.5927262399671762
0,0,2,2,0.5347822929113104
0,1,0,1,-1.1631637814740774
1,0,0,1,-1.888548292455815
1,0,2,0,-2.8531189946068998
2,1,1,2,1.0063111429187659
0,2,1,2,-0.3513965862391004
0,2,2,1,-1.9563716300266898
2,2,2,2,-2.488181334370512
2,2,0,0,-3.3867608533546014
2,2,0,0,-2.5361642396183726
0,1,0,1,-1.5048321083881377
2,0,2,0,-2.723668605169348
2,1,2,1,-1.1957672749322785
1,2,2,0,-1.2555376071798259
1,0,2,1,-0.8452812055078531
2,0,0,2,-1.9570950012129926
2,2,2,1,-1.54548836542381
2,2,0,0,-0.9879032194185059
1,1,1,2,0.287601075306337
2,0,1,0,-3.2367574379031963
2,0,1,1,-2.015606784893386
2,1,0,1,-2.2658153588632652
1,0,1,1,-1.6275276696136247
2,1,0,2,-1.0519554312984085
1,0,1,1,-1.0180261284962393
1,2,0,1,-0.11563942527533533
1,2,0,1,-0.9565265913062322
1,1,1,2,0.08657502236080572
1,1,2,0,-2.0981321074988406
1,0,1,1,0.05296055754965856
1,1,1,1,-0.5743191822628758
2,1,2,0,-1.9080639408248623
1,2,0,1,-0.795152674026605
2,0,1,2,-1.8255091746996686
2,2,1,1,-1.641057951383378
1,1,1,0,-4.581367466286354
0,1,1,1,-0.488820379197929
2,2,1,0,-1.015943603481285
2,0,0,0,-1.9551814959042617
0,0,1,0,-2.346252163582022
2,0,0,0,-1.67593943906674
2,0,2,0,-1.9034767810554964
1,2,2,1,-2.6120656275048164
2,2,0,0,-0.6862699013196067
2,2,0,1,-0.08237563788865643
0,0,1,1,-2.0228990838929404
0,1,2,0,-2.247322885652952
0,2,2,1,-1.3745991853152806
0,2,2,2,-1.691766191399552
