a,c,b,d,e
0,2,-4.582589027983069,0,0.11453946816188632
1,2,-6.311341999425287,1,-5.170341108004086
0,1,-2.205384200467915,1,1.0445795796653166
1,2,-5.93842194037226,1,-3.1244999043563664
0,2,-4.711352518606792,1,0.03538679009621171
1,2,-6.404242385689109,1,-2.895656221651112
2,1,-3.019549807585823,1,-0.3514891516217608
0,1,-5.024472475859083,1,-2.321802931441408
2,2,-6.65001548084074,1,-4.0041590731349315
1,0,-4.800754597686894,1,-1.6134823958325324
1,1,-3.3221366592393906,1,0.08144889599635263
1,0,-2.8362321639851817,1,-1.0377929602663452
1,2,-4.986800138551189,1,-2.789564035822976
2,2,-7.072495269073528,0,-3.9756329375840327
2,0,-0.7950271326844891,1,2.143368435154839
2,0,-1.1029855878331243,2,1.2328389150249535
1,1,-4.331976526430124,1,-3.5361627052124494
2,1,-3.24950993514625,1,-1.3657511766506811
2,0,-2.0845594298244445,1,0.2906373454403356
2,2,-6.060243925239071,1,-3.756353018877483
2,1,-5.410075523291459,1,-1.5603579188845647
0,1,-2.880530738063209,1,-0.581718782431557
0,0,-0.42011238686866476,2,1.7906099363715047
1,1,-2.3363260257301515,0,1.2167208067480555
0,2,-5.3241453364548175,1,-1.8153167549823075
2,0,-2.4679716661811972,1,-0.9968356841581614
2,2,-7.7294182170548345,1,-3.935527351427623
0,2,-3.6033475705979994,1,0.005210790906768348
0,1,-2.104805870020242,1,0.010110836547401414
0,1,-2.2560458880643517,1,-0.7431528299272183
1,1,-3.206983253474997,0,0.2712613773867558
2,0,-3.2295489414166143,1,-0.7036289995324015
0,2,-3.884568636877713,1,-1.8087460835354223
2,0,-2.345114258689017,0,0.07234130561251984
1,0,-2.1930175129455445,1,-0.843090119098076
1,1,-4.164673983586885,1,-1.2066574522782894
0,1,-1.5327502655592233,1,1.9818676199363061
2,0,-3.2116687821001153,1,-0.24162606334939996
1,2,-4.766216097633997,1,-1.6590044104156738
0,2,-5.09687712965446,1,-2.7212691715572572
1,2,-5.992339187118063,1,-2.8716754258602584
1,2,-4.704085524387346,0,-0.9698130460095428
0,0,1.1539753686812124,1,2.553452590463679
1,2,-5.1444419177251,1,-3.7252548432408905
1,2,-5.370373628324735,1,-2.476172504192962
2,1,-3.8028161773540843,1,-1.2793246342133104
1,1,-4.374311399739447,1,-2.5639194315620717
0,1,-2.407689953254489,0,1.2244530195238794
0,1,-3.086676767883899,1,-0.033251230735171
1,2,-6.828336893426805,1,-4.618836334243632
1,1,-1.8599744425291072,1,2.1838822774937983
0,2,-4.751787277427261,1,-2.9550972237170017
1,0,-2.407658403546007,0,-1.6328384280902362
0,0,-1.1642968478430968,1,0.27842325906417575
0,2,-5.392730258009213,1,-3.203118266139306
2,2,-6.62465166375015,1,-3.7516451709985863
1,1,-6.304810378541781,1,-3.030011531280539
1,1,-3.2722559733098247,1,-1.1854141041178665
0,0,-2.4491739768316636,1,0.9482501728318135
2,2,-8.277325245614078,1,-5.026430147167639
1,2,-4.106959358499126,1,-2.1074346294796253
2,1,-3.8600036266399815,0,0.6537650760796014
0,0,-2.095782249774232,1,2.222013591838221
0,2,-3.2813276339676665,1,-0.6532902993670684
1,1,-3.0965526490290816,1,0.48170935696923045
0,1,-2.7181681072097352,1,-0.25364979496859225
2,0,-2.8180830986603222,1,-0.16035876137149882
0,1,-3.584612526814679,1,-1.279198838418188
0,2,-4.862234686942801,1,-1.7789303871604472
1,0,0.5117735113523052,1,1.9248376794585274
0,0,-0.8974071750102244,2,2.351528880457051
0,2,-5.146018986235129,1,-2.309456991548998
0,0,-0.2675153650330059,1,3.3486820963777792
0,0,-0.5374431664771181,1,3.314254977231076
1,0,-2.7588972615542606,1,0.2556711214080495
1,2,-5.753669426224407,1,-2.7132141475105684
1,1,-4.707702264113849,1,-2.566525362677794
2,1,-2.688384900974243,1,-1.3878898881150723
0,0,-0.25336496154509147,1,2.806504626307571
