a,c,b,d
1.0831520167678566,-1.2511710689993718,2.102761740400728,-3.150542405649791
-0.018975843275670857,0.9887383589904862,4.090002024697266,-0.7348073644344342
0.4329860903627555,0.3080299066356435,6.989514506461066,0.7391865605603354
-0.5054087078899074,0.3534060194686834,5.114496576447917,0.36094247190801154
0.593055487478399,1.6280767437144827,6.3382298078251935,1.8703994328657836
0.12715440714917756,-1.4107053789277486,3.6923188245283503,-0.4332114793754491
1.2354574916025496,-0.9822013218819924,4.274284717212472,0.39223906835512723
-2.2340016090159867,-1.154079350081331,3.564041072588399,-0.1115210701738436
-0.34434811242514946,0.4477362749341688,3.5715454890364793,0.2951934347578937
0.2725573204870592,0.803680022361143,5.4792654527402815,1.3457249018971353
-0.9326830231032831,-0.9312746211889182,4.182599583172234,-1.5864829027190432
0.6171086076877786,0.611466484784743,4.4198573858324615,0.043311317338012356
0.21258281854545,-0.264253137080082,6.442664378348134,2.700823317782368
-0.905830245760958,-0.009285307890011295,4.541849972156463,-1.3709899353798936
2.294506018606842,-0.04334257314719213,3.5044267196297603,-1.054563222681887
1.1684384710939804,-0.7200600173355178,4.147997215057406,-1.7139339170279673
1.145038437907148,1.4847362664265116,5.446895770147982,-0.4640406534375312
2.3082018240216073,1.7764100341124418,7.740315588367334,4.687713176526266
1.567361857418077,0.6076739641439486,6.175377953197563,1.8668266943223917
-0.378531536891439,1.2200845983412547,5.880600611780681,1.4790426690101195
0.8844480662718696,1.7376171046046782,6.359539172476194,0.0897487014851388
-0.5558634579022823,0.55174965196101,4.330061017680546,-0.5822212018441627
1.5766157426996203,0.5026881479738922,4.280472861662851,-1.8808377016844426
-0.06858494391765318,-1.1880869403873828,3.071605346879206,-1.4495656121289813
-1.857847382726279,-0.20526300633199038,5.59402246225389,1.658129174391631
0.6719740243022455,-0.45002180435599776,4.552844518949622,-2.062148173070616
1.1486974898743283,0.32423086545121704,4.471412337322395,-0.7396010976430283
1.048702408202802,0.23952630197167224,5.844687035580029,0.07422794596711302
0.23353053831582618,-0.6345708355897239,3.5713052785919954,-2.744088875886667
0.2514287559052773,-0.9339138853269201,2.4147659833910162,-2.7115534758831292
-0.38874862859558923,-0.06626589356011209,4.447272527441218,0.4077920818927945
0.20128902733725393,0.7051966400156002,4.949225654858262,-0.7437532686035202
1.054259827427831,0.8173388962354986,6.161448908822044,1.7311705185642081
0.11668923401725127,-0.9239507899882786,1.9759894267483666,-3.301541159661368
-0.16717128230525885,0.06334815403950306,4.5580594362642195,0.5680992166291053
0.9850627727538989,-0.17866236136777758,4.43655542649233,-0.2512162694258737
-1.0728218474987572,-0.1810922813868478,3.646350996184671,0.8428707042107615
0.2858833905891918,0.6007152568954238,3.5068025906816103,-0.35731933352498746
-0.18877292827354977,-1.3131000594861766,3.4912001532084918,-3.4908464644838086
1.419138514050265,0.6970392284858852,5.037627342557458,0.45926311166647293
0.2922366095938927,1.2511909071805203,6.439415651450313,2.5823858466731626
0.9998350253575597,-1.4094182170548344,2.2455343412811817,-1.5105747930916067
1.292649949291405,-0.3958301003524862,4.761375222129781,2.2356303738463588
0.18669651455674446,1.0564039562398222,5.446773972355012,-0.17410125594301995
-0.10494919406997687,-0.7819765264301243,4.011488599076174,-2.7426975797061504
-0.453826275315285,-1.4735632181735916,2.2539312983548516,-4.174169590533269
0.3080847036193516,-2.629372900334953,2.3288585186732336,-2.872224234699323
-1.1359763114796235,-0.8348576555303332,3.1465170295535607,-2.1286198411082085
-0.4930481247014775,-0.6327071429766378,4.623514023958021,-1.5680035736423354
0.516596132736983,-0.2253823970152319,5.505216071846484,1.3353192426168228
-2.1990312750373615,-1.417335445861995,1.5412018351780352,-3.2156051563207546
-0.10321437588986161,0.5349887136274067,4.304550233565979,1.0923910485226926
-0.019198865269160332,1.1260188473022912,5.907673181612006,1.2535098184071094
0.23296344452977213,0.9340146439147544,7.330466216330194,2.3869040909977115
-1.2809004408809674,-1.682005470049077,2.1402125305785904,-1.9488520062442203
-1.1063040766640437,0.4502711773045019,2.868780231081116,-1.6694316931951598
0.1778296471857671,-0.4585858497366045,5.136039375913895,0.764481310924219
0.7419676151813785,1.8987884088173301,6.777592636976751,2.3657945978523536
-0.8689498021791634,-0.22964716295393833,4.312092615072851,-0.44028780261457956
-1.4017312084119578,1.1759875889722669,3.714379729598176,-2.410218572380894
0.37664238732476,-1.1296374498573918,5.172335139404472,0.9748313735330718
-0.254476244520485,-0.3300154808407398,3.60412870917406,-1.3000148831201308
2.082980964063206,-0.8057559862269209,4.005517474785929,-0.7214579490193034
0.6258407046445027,0.7538708738151534,4.500609049935292,-0.4606945243927716
-2.190293539939402,0.41957353398723346,3.83615455250233,-2.794188860162879
-0.47298472358907045,0.15167829274032385,4.644055517056982,1.1192275394922904
0.35253229335396485,0.41875316850976524,4.279203152982181,1.1246866146182182
0.2219495164396724,-1.2851404369018116,3.7565889991043226,-0.7565456151595709
-0.7194187818493606,-0.06322519940526575,5.092956644843657,1.6413748176785883
0.5624021171572643,2.734375008496215,6.503720651774055,1.7592454991187614
-0.3810585382489008,0.5559921374119555,6.368863020594577,1.0122526373875185
-1.0690223297746488,1.007669489281693,4.731214181820672,0.42252297252114596
-0.9379262480262793,0.6566220550053532,5.261681149648293,1.4150571445617235
1.4480451944715218,0.9369707153210407,4.94819384425907,-0.9402982423617072
0.6673679848832995,-1.0712262930845153,3.704460526776988,-0.45242217456491585
-1.0903810701019179,1.0850703879079404,3.2793845400791772,-1.0443253804677866
-1.356798720287458,0.2179363653085042,5.766350642722008,1.198215988239991
-0.9033886819160328,1.9650752648283327,6.346908498223169,0.16953994066252864
