a,b,c,d,e,f,g,h
2,1,-3.915133131180593,-3.0265814499013777,-4.581036460219686,-3.263694117523581,2,-0.765716156328107
1,1,-3.978029128104422,-3.877749184394186,-3.342406066548661,-1.6398234876472684,1,-3.1021094314483713
0,2,-2.6217948706467196,-2.5885840586902393,-4.350606687328374,-3.846368752271513,2,-1.2958691298784444
2,2,-1.2826063350253307,-1.540218059567578,-1.8479021170202328,-0.7299978035256994,2,-1.2735631319956966
2,0,-6.512098572726971,-6.085577234317371,-5.9980451695601165,-4.357471582186268,2,-1.50260937467502
0,1,-4.94707042637437,-4.498638265850583,-5.991879064489662,-5.531951260298267,1,-3.0840244692218373
2,0,-5.266602695971203,-3.337070721402763,-4.38365491622224,-6.835382758111579,2,-0.7830908012459863
2,0,-5.485391522007975,-5.355762131669082,-6.010569824939463,-5.358479200051381,1,-4.43516072244722
1,2,-2.6338348035690253,-2.777582228835276,-2.5690075058614097,-1.0764559546961256,2,-1.1687336949893163
1,2,-2.5486135249517323,-2.0187797378250942,-4.179841852623887,-4.45439649475679,2,-1.2154596008676406
2,1,-3.673494458078538,-2.3037332709135816,-1.6989100224369351,-1.8266797231657554,2,-4.6104530137199164
0,2,-4.621193684505556,-2.964852387606533,-4.440831083798029,-3.602856090083881,2,-0.6430667686002663
1,1,-2.866201254064543,-2.0942001471813545,-3.765006012669371,-3.286484506331362,1,-1.3738957616144682
2,0,-5.089209398359007,-7.732875700383751,-9.494524049025715,-8.7278412203663,1,-4.51849662530664
1,0,-6.332528250002441,-5.918135547743589,-7.709854709265244,-7.629968965034119,1,-1.8876439342747238
1,1,-2.7151271875455723,-1.7300046286759914,-2.1150485339566973,-2.686639545609821,1,-2.9531734442361097
1,1,-4.504982938725641,-2.768984455962248,-2.8486447169157953,-1.3622154374492985,1,-4.647802257421901
2,0,-4.061433654628495,-4.451237643976905,-5.515164112281104,-7.11741117690474,1,-4.663576631681962
2,0,-5.359749449118865,-3.8986559629986486,-5.215346558556191,-2.503404777367688,2,-2.5803722525283064
1,2,-1.7954493177606663,-2.1195558170246707,-2.9155631384934355,-1.9398993258566704,2,-2.57610964212775
1,1,-4.443091801585174,-3.9850097837599456,-6.514267903898247,-4.655206955618845,1,-3.0563470111275435
1,0,-4.332203601752867,-3.0680891962510772,-4.307621475174827,-3.0905546246498767,1,-2.765767860687535
1,0,-3.3608636183039122,-2.981892034083888,-4.920084457518257,-3.558669075838539,1,-2.9575773136033185
2,1,-3.4654071574416205,-3.139169546803781,-3.8217457287534002,-1.6298155528997023,2,-2.3063391523551453
1,0,-6.1506854299752565,-5.586707718606402,-6.298921568296212,-5.224031203979218,1,-4.072708459863709
2,0,-3.7656495318756815,-2.7980347053079937,-4.603791424355524,-2.825500267422399,1,-2.832742369646787
1,0,-4.138398686879029,-4.7863015620690375,-7.043149464444493,-6.8269488497565245,1,-4.758628410337405
0,1,-2.2804096263490647,-3.5060444514936977,-4.201635717795983,-5.217750531503981,2,-0.4771337992264446
2,1,-3.4359107776799527,-3.0072268448058876,-5.917442466903367,-6.329136465656964,2,-3.54450061743171
