a,b,c,d,e,f,g,h
1,-2.932738989982381,-1.416963860465279,1.6763606453031712,2,1,4.513474726803296,5.458989928321996
2,-3.2544201931892047,-0.6748624702367916,-0.26591318748899795,1,1,3.2809602217835554,5.605918580089682
1,-3.8008647995701437,-0.817317784699654,0.03382982829185843,1,1,2.7246677094665954,4.396428078449966
0,-5.376501422721472,-0.7506170692409198,0.024495846318051906,0,0,1.356782864808714,6.308859261002603
2,-4.678060291395203,-2.505932472152237,1.7567987184699818,1,1,3.688689508268008,5.3267300980069
2,-4.011306174156396,-2.134626202330408,2.1846042535116528,2,2,15.150505202605682,5.653153001033108
2,-3.096352506037171,-1.825473699311547,1.4369382992879427,0,0,-0.96615369827509,4.836450966477276
2,-3.3131141055642668,-2.2811380540791033,4.209277715159082,0,0,2.1749983292889996,3.986464300123944
2,-4.453372574149219,-1.5316793017942498,3.317826901970295,1,2,14.173565571962977,8.385698931067628
1,-3.6988242492979957,-2.590861071223202,2.169401831055219,1,1,5.842710518204737,5.083357096554135
1,-2.69730670237392,-1.5294107929703267,0.1802332757236571,1,1,4.642291628934741,5.973274493817786
0,-4.276880554670636,-3.303833976064647,3.2456111879488625,1,2,15.920471274308388,8.253859845510037
1,-3.730244309616038,-2.6911558604007224,2.2188165306419214,1,1,3.8279295344761954,6.750700792553382
1,-3.584444965607037,-0.959465671921144,0.9187343667427493,0,0,2.5354834995354762,5.901590813463136
2,-4.1361376051926735,-1.4334672484232995,1.3786143235576527,1,1,2.90852368205298,6.787473938010951
1,-2.712524107921812,-1.8110235565501225,-0.11464343357170748,0,0,0.8574508072493847,5.971748108352415
0,-4.405278730976802,-2.865229579306007,0.44796381657916884,1,1,1.1944834300708904,4.109275721672643
0,-2.852681949203583,-2.6467493481281905,2.6531597837007386,0,0,1.692430331986551,4.5971502249542
2,-4.092270166837219,-3.402402669955917,1.8676436302142807,2,2,16.321517250755985,6.896428860563731
2,-4.189236423750114,-2.3248388031884675,1.5497041246316232,0,0,1.8285144777066913,5.511105401255579
0,-4.663188068503781,-0.8445300647517429,3.1854695387569327,0,1,3.9350471924909,5.248611062403903
2,-2.7889549688184267,-3.402258257621307,4.684279938271779,0,0,0.33423062644168655,4.441858281953084
1,-2.2893848090541598,-3.1461171390727287,2.9224417641368357,0,0,0.3932313602106692,4.016060450210962
2,-2.1392667864595447,-2.0452659044856607,1.0238339882475798,0,0,1.802836532153708,6.560459250672779
0,-2.1916260311934197,-1.544895519681478,1.6759657707647848,1,1,5.168455108109443,7.449901125712838
1,-3.4687617352506446,-0.932586786508468,1.5366163322633555,0,0,0.3144382982555627,4.254599072609387
2,-2.1500806705754334,-2.6021346856702383,4.552051171870452,0,2,13.097729403192977,6.103253950660085
1,-2.4144074539867435,-1.0305782074398546,0.2412556151275943,1,1,4.533056422618621,4.650145372247945
0,-6.300943681028307,-2.0173667097245795,1.4168397843225666,1,1,5.79104365157275,3.6334908394767482
1,-2.0004500274036854,-2.6569238800429753,3.0007285362149196,2,2,14.807017214943247,7.156730821797887
1,-3.183393588881481,-0.6093419254474224,2.427038651858943,2,2,16.33866675494156,7.4768986417748575
