a,b,c,d,e,f
0.8784503013072725,3.0423399600456618,-1.1358096006472596,-0.257170276809224,-2.0181501171929463,-2.6587224533062566
-0.049925910986252896,4.22168418411918,-0.06171284855683978,-1.6064411115616606,-3.0412546629026402,-1.6078424888120497
-0.18486236354526056,3.9742423284435664,-0.7710775316667221,-1.4964693311358301,-2.7410884151970314,-2.967839568803352
-0.6809295444039414,4.069470961301232,-1.4805153925663705,0.5207204712608398,-0.5574665841341773,1.0860680040820898
1.2225413386740303,3.7064185360469253,-0.9236516097870007,-0.021723326708188162,-2.818323177647302,-2.6689520974173133
-0.15452948206880215,4.243221743698751,-0.5865770420633869,-0.8487729731006359,-3.831257580902196,-4.32460776451951
-0.4283278221631072,1.5848453355417025,-4.508628983192498,-4.17903864042748,-6.506428662429934,-6.3827302504437355
-0.3521335504882296,3.310073799852714,-2.9217385514714715,-2.408501878669801,-4.8132403216811435,-6.88740709918256
0.5323091855533487,1.2820357309777224,-2.912810890212508,-1.6770775299323444,-3.760901543904847,-3.331670120578854
0.36544406436407834,3.538353351350416,-3.8235349637012725,-4.681798358560062,-5.487087716470057,-5.107206907600216
0.4127326115959884,3.4863112009926174,-1.0682782720461224,-1.4092274107165803,-3.0181565670413186,-1.6434138204933508
0.43082100300788273,4.5321352340677885,-0.7059478236860357,0.06700793117735315,-1.1765974638124583,-2.512902391795838
2.1416476008704612,4.26363896851221,0.8118855753921206,1.2120509948966702,-1.4522524151455913,0.2596139457179565
-0.4064150163846156,3.8903146521846748,-1.3631535569692008,-0.29129437433249095,-2.192936577253436,-0.8223372822557801
-0.5122427290715373,3.212577177580269,-0.8879386081678347,-1.6174460055274325,-2.470188343782592,-0.6681447800839293
-0.8137727282478777,4.2704665673252284,-0.886447273912563,-0.02931859764124184,-0.87436613946444,-0.37708751546857733
0.6159794225754956,2.914247301257568,-1.7320045452562884,-0.14042092587881627,-2.3049947540667244,-0.7410979199639689
1.1289722927208916,3.3176539983036366,-0.705509470776312,0.2813090763729714,-0.997028537247475,-1.91827257215438
-0.11394745765487507,4.603483706797937,-0.6190720095266427,0.020039730234949232,0.7788875837172815,2.0419351489218145
-0.840156476962528,3.233866208481583,-0.5295789070200128,-0.12546250958598365,-1.5830604388416216,-1.8042232009415669
-0.8244812156912396,4.593554131008398,-1.1601437460980848,-1.4949948988695865,-3.6281818450120316,-4.729583677434968
0.6505927878247011,4.111259099614374,-0.3541480578272466,0.07385334973296491,-1.5399090396291952,-2.114049557793556
0.7432541712034423,2.456827181780352,-1.3805330954317947,0.37917275744861123,-0.9686501350245557,-0.41311899639528504
0.543154268305195,4.433537103824154,0.3335745956144891,0.7145460890143639,-0.8766222916761854,-1.150921499893789
-0.6655097072886943,4.448288675120791,1.6047335518562016,1.2149295625077916,-0.25642513816871015,0.6696483935270898
0.23216132306671977,3.636207169836645,-1.8872321474740152,-1.8794792362394015,-4.7629260331762415,-6.021163588180259
0.11668580914072822,2.799671947778573,-3.339477303570015,-2.638627006294085,-5.041257481380035,-6.618355024995897
0.21868859672901295,2.678308718209467,-3.0760263902856524,-2.949540387466499,-4.538875624537996,-2.6164881903944206
0.8714287779481898,2.843194516389412,-1.2563629170621506,-0.27105963399900995,-1.8763276040214465,-0.42252747462001206
0.22359554877468227,4.078931531586036,-0.1831455341445848,0.8396982266044456,-1.1664910482555548,-1.6657878841693623
0.6789135630718949,2.4714355774613472,-2.1863077628912366,-0.7973245824865884,-2.414338168563025,-1.8673378120335646
0.06757906948889146,4.011293271942536,-1.8716637771645934,0.051895695100439454,-1.3270894494853551,0.2424176107159688
0.28911939868998415,2.2788558154360112,-1.7142768912349278,-0.218418166862567,-0.7690047103380417,0.20019589795256376
0.6312882258385404,3.2344222413599013,-2.750282536290639,-3.1845216004385986,-4.723733335664649,-4.025510239481171
-1.4571558198556664,4.0493651513393685,0.4483147337162685,0.04478028713999627,-0.9961165075617504,0.6490375737508467
-0.31967121635730134,6.111851236984669,4.209289660124535,4.633518183664711,2.65191788223079,2.4712054070295695
-0.4703726542927955,2.3255737815099033,-2.067975071918546,-2.0191504291579605,-2.8870547055594784,-2.30587625689485
-0.6388778482433419,5.215345250068535,1.038453385726278,0.4001266587653354,-0.6641430436223079,-0.1319916819146995
-0.27514225122668373,3.805876554281684,-1.446983214613875,-1.3886750087868693,-1.9628580056070501,-1.6856200532780927
1.4949413112343959,3.642386003319708,-2.927827317767108,-2.902340251386147,-3.62887978894166,-3.468685300362412
-0.8658311156932432,3.9161473811545826,-1.4465719818756395,-1.6184197216368452,-2.469684098755699,-1.8468158609272083
0.9682783545914808,3.8023400130932776,-2.0505552280054715,-1.8663447141604772,-3.4047621228182576,-2.82035462683273
-1.6828697716158048,3.8402036408257754,-2.3668009355892403,-0.6883500852709092,-1.883410858226441,-2.381838500760967
-0.33488502998577485,5.124422588654044,2.0867825306496934,2.786020571898933,2.4095295003504593,3.7613254102509073
0.1627530651050056,3.094468120150076,-1.3926693618241508,1.5791397142313186,-0.5129348551714757,-0.939320062937734
0.5862223313592781,4.581541212653021,0.20122879326700494,0.8717369792866543,-1.1966707994102113,-0.8649042439573851
0.711226579792855,2.774938500636692,-2.2940838645595574,-2.0841496384968092,-3.3427182405464473,-3.087998713266499
0.7933472351999252,3.3393448171507307,-1.5935262652927054,-1.0893933826378392,-2.1141136923723858,-1.2060100797131699
-0.3487250722484376,2.601731465049406,-1.1937178527112602,-0.4372258742677202,-2.7013323735317245,-4.270436313749057
-0.46235179266456716,4.1559881505870155,-0.6363489681081997,0.2989049890628639,-1.2158575743504445,0.22505224057901374
0.8579758812571538,4.829211745424817,0.5999056834495499,3.1766170093085737,1.6426182350797889,1.5156278874676248
-0.1913043248816149,3.5585568581507334,-1.3974474396942822,-1.742767904671851,-5.398048020275322,-3.628084725498268
-1.2756863233379219,3.6992790188971916,-1.4028738718348555,-0.04382781365711985,-1.7034218029158794,-1.6315867274320337
-1.1332872140034806,2.7473719682929083,-3.4195421973089535,-2.7117915996948296,-4.309109432543297,-3.807953018277307
-0.9194522860016113,3.5813758950880787,-3.156373167279049,-4.227470909849667,-5.827763852672686,-3.3639778126042628
0.49716074405376404,1.877887161705569,-3.1436747393608324,-1.8729759572660691,-1.8970616826888007,-1.624399891482469
0.14242573607056525,2.6429398366242367,-2.0605634713825305,-0.2929399105786257,-2.9487382090875007,-1.159888324414042
0.6904853540677682,3.651069561132871,-2.39506047557592,-2.7522368793533496,-5.016859450557963,-4.427814364993403
-0.42725264633653426,5.011553832862164,0.2170789678275316,0.7081450999355609,-3.3440506983837732,-2.3786318680902836
0.15853969107671423,6.361161335371092,1.654913898361594,0.4295596363538905,-1.49135702982025,-0.8713984404088755
0.6255903939673367,2.8532732203769386,-4.062734785682441,-4.821541245366777,-6.657184799492778,-5.259333173192654
-0.3093465397202384,5.099543326178297,-0.5755813333012035,0.972448244316049,-0.9775289320182071,-1.1130605448712583
0.45677523755741145,3.7241264233878693,-0.6286096828766621,-0.5950261888840966,-0.9273488494003366,-1.361397372419522
-0.6619259410666513,3.5976145791096203,-0.7753266914946355,-1.3841296664326748,-1.9635121440957113,-2.052088334472733
-0.3630538465650718,4.1097273749017695,-1.8039475414979909,-1.0744871770395612,-2.436630452772257,-1.786920076448166
-0.3817378939983291,3.7435335782395582,-0.8580183712607066,-0.8804308026917298,-2.6910438562315924,-2.3618626417819217
-1.1958396455890397,3.987397240553588,0.24980446591406014,0.27898280813852405,-0.13482752375461193,1.1254473527165647
0.4869724807855818,3.064793441784791,-0.9181335992243107,0.32119242645059254,-1.138565433385259,0.7161662664362609
-0.46940234020272387,2.304546901849803,-2.5507388851641313,-3.212472244098478,-5.470742283016936,-5.896580620251944
0.01249411872768743,2.0433762089832737,-3.1846001043410186,-3.589965317022851,-6.746213994507403,-6.930162786121335
0.48074665890590895,4.127865685143808,-1.261478799190696,-0.6073988070418272,-2.48871330093751,-3.374952719250364
0.4465311760299441,3.2061324276670997,-1.086047789423243,0.38336200132496234,-0.30199438150242897,2.278378609256675
0.6653851089727862,2.8342186741903648,-1.730677352666747,0.007482948823102742,0.8440216383661925,1.6986911374880194
-0.09848548450942361,3.622142143005415,-0.5084538508923846,-0.6735155712540076,-2.051905225064532,-1.0221029050129542
-0.42329831204415375,4.486523847806224,-0.14160233907262343,1.2957746278470244,-0.9095808872732799,-1.699789272304328
-0.07971821090639905,3.7894963136439337,-0.15173973600862423,-0.4358820294790331,-3.060847237763247,-2.512017226770122
-1.6873344339580298,3.33890532750896,-1.3265021395333396,0.9997072073734603,0.11166210367905915,1.1709100880921444
-1.4471124724230873,5.163599949030491,1.1882886651621778,0.5545176397424494,-2.6500984126418192,-2.3528561031762445
-1.3226996123544024,5.4866334099466885,1.5974561803133276,3.4259349911050583,2.5362800925099465,4.161985717336341
-0.9972468276014818,4.323895893947209,-1.2406307362776043,-1.3971168430963283,-2.019405236833416,0.8424258888094138
0.3997742267234366,4.467717696930465,-2.100426349940281,0.4128201048543194,-0.5909004419128165,-0.9879632690067683
-0.9054790553600608,5.0492749701002255,1.832767826114779,2.924088554967263,1.2644268830287058,0.792339637052009
-0.3781625540393897,4.810858329373967,0.30751706008622876,-0.20849946932199326,-1.0835588157751785,-1.4113148813037553
1.2992282977860654,3.892284385643968,-2.5822015098521534,-2.60443998939466,-3.87350161826636,-1.7173024582498695
-0.35626397106142593,4.273850400129625,-1.199969097089086,0.08121210813465574,-2.136911733725936,-0.5445564166962515
0.7375155684670865,3.932656836914402,-0.05546887071576945,1.497175546899792,1.9075878692748178,2.322060051481169
-0.933617680009877,2.716730568655327,-2.322946262477566,-1.8936618542020285,-3.6853412338125446,-3.0987815694116705
-0.20543755786763002,4.340028170747817,-0.9320332485713099,-0.38737496760784346,-1.051622667157934,-1.3181662933546554
-0.9500220549105812,2.4621913220519858,-0.8969268176350473,0.36142621500901817,-3.4971880676866967,-2.0571609099435126
-0.3390330759005625,2.8767684830910802,-2.9305186632927303,-2.2987202362819104,-2.4622493535009813,-2.292151177609535
0.8403081374573955,4.691891114818312,-0.8662622429365214,-1.6597671022748972,-1.6310033576203151,-1.3410798970753144
-1.7273204231923487,4.84477706426036,0.29616353930862804,-0.016810485331552605,-1.4269766982049144,-0.26818692667565747
0.43442364354585733,4.973136615234857,0.6035915472887395,1.3387114904404045,0.457482525178163,0.819487587094942
0.2377356023322779,3.261269071752961,-1.0023878939063073,0.7130945225913863,-0.16839029580105092,0.14664371070110274
-0.5941499556967944,2.580347148090463,-1.2684148073405899,0.8475676168214579,-1.2352159528192663,-0.6746407472901912
-1.4460578543884546,3.6966166879828863,-0.8648046913355966,0.4147247294358537,-0.4781529651248061,0.8672024486682706
0.07212950771386951,3.6747202153892453,-0.5958958456723453,0.19139491536401843,-2.057235554508537,0.13925752097529642
-0.5294927090638024,3.796066966515322,-1.2231422927997608,0.025671593182716168,-2.0230853304626097,-0.8875990982165277
0.23267621135470395,4.667838188031572,-0.0294635087317133,-0.19621435893856898,-0.5092712157262702,0.8440430078979968
0.02185214552344288,3.223485060070928,-1.4289807598754374,-1.0822117201336516,-1.547554029433449,-1.1974080915345735
1.6017788913209154,3.5576075378859047,-0.9872943262950591,-1.3114250476345357,-3.457800549750328,-3.615598412919045
-0.23935562747302427,2.6588182011589194,-1.3286419912583196,-2.077384601966031,-4.250960945467072,-3.0469747132319567
-1.023497492621865,4.28595667627306,0.08110235821789158,0.9146513698540966,-1.1709452326035756,-0.44970440800300426
0.17927563495631615,3.5500823977961207,-1.165700599303696,-0.48018729271895233,-1.1875477262534615,-2.060176375003211
0.21999668397176517,2.787387457562259,-2.7817385273787805,-1.5940860428697676,-4.034070823680165,-3.812140447105763
1.3591875752404365,3.0279656197674427,-1.6643631221698476,-0.6182512912774004,-1.7015386522414477,-1.2344356757230013
0.8351112459145785,3.205397554465279,-1.5826202304304646,-0.8399759591066026,-1.533129148472308,-1.4935870155007867
0.35687105914950934,3.2341958164670217,-1.3326226037197797,-0.2760059380422254,-1.8042513883353253,0.2274842062068021
1.4633028912195618,5.010148548374989,2.4566738555153913,2.913990759287915,2.4840544561528426,3.5138934930550594
-1.188763054322851,3.776857130729604,-1.506915647811631,-0.5940242525892304,-2.338334422079023,-0.41515950419037506
-0.6397515327497477,3.4996442576826015,-0.8380667231920388,-1.0642111258783984,-2.7180667268723124,-1.9046414652201527
-0.9265759414055249,1.7149272683271843,-1.9766106644285173,-1.106904738789387,-3.5241509699212434,-2.892763133496166
-0.38980980315576796,2.789347000777907,-1.87265108512271,-0.7042333998367006,-1.1270560522164952,-1.5136538698267443
-1.3766861475563088,3.657331250957161,1.2351763701293264,1.0654949420571231,-1.141025504921747,-0.5790959717251802
0.6351509468144043,2.7517110965879,-2.386328195143576,-1.8344960961507295,-2.92472427843567,-2.3616703527602296
-0.22222269709877338,5.0250410406815025,0.5891302630015498,0.4655277533721902,-1.0457883137537445,-1.8629021977879776
-1.4708062945026579,3.7780557352844193,-1.7807500096085624,-1.8072567061246774,-4.3000397692363395,-4.289567239006734
-1.0155790812075416,5.122183228808062,0.010658493664769064,-0.6142708614373855,-2.663374005260706,-2.4366566037770685
0.3135138474501953,3.576461310662321,-0.934604778941021,0.8311701462255345,0.7740423852662686,1.7375219293219901
0.8381265678943811,3.426077460126925,-0.48761847756534527,1.0780666971547026,-0.16027576021081683,0.8510743517748893
1.9967308916917865,3.02198813828147,-1.4189170276949554,-0.3814831734676183,-2.83063351483446,-2.8619519967996654
2.9138624660073296,2.8944692597797,-0.6064158908855639,1.86578006105825,0.7311083484069418,1.7499779509488267
0.4144094332759964,5.2093367390636205,0.35437142847094893,0.6651257319025572,-0.9209882996919878,-0.5530672290405048
-0.9895381200318641,1.5078784220564287,-3.5842901077825764,-0.05252769267194202,1.9615187095722395,-0.3581013152827168
-2.132046280731309,2.1001453629368347,0.04413047021622152,0.31660105485300116,-0.8382751038047264,-0.7729771357562687
0.2677114623438358,2.9825784179813652,-1.3831839325766038,-0.6279905808205873,-2.448615427886952,-0.8196267877445733
-0.812941095310326,3.799633744812047,-1.6798478011665003,-1.5776257151067086,-1.5975977973196045,-2.729403553947284
-0.41535726017968533,4.379790167207137,-1.0744735950409319,-0.2021480349806269,-3.4831842022734723,-2.8204930018579324
-0.6120967990598081,4.209990429801829,-1.4926894847295111,-0.15707455684326666,-1.5027544004621693,0.6325068137231178
-0.14079088641638526,3.239543899859362,-0.5838867442838499,-0.19780313733693383,0.3566253573441389,0.14601240433365825
1.0659802307876436,4.353208437852728,-0.7711688550405138,1.5055509920771069,-0.05064829228264715,0.5015007881450387
0.15704856744534462,4.582503746965848,-0.05013377737766589,0.6890155072557949,-2.484285537392284,-3.238301794620205
-0.1586348370386883,3.8121301921608506,-1.011378482277418,-0.24089309616721877,-2.0768110605778167,0.1004200810857554
-1.0356537528258116,4.801214473165036,0.7727068811059707,0.36370918659225326,0.3782272275512901,0.8448946005546759
-1.674682944704357,4.264569170161174,-1.342174922722846,-0.4236758481724616,-1.4876062518516904,-0.8909794090576721
-0.4863079090733309,3.1452308713947152,-2.6903414147483,-2.3243686355576654,-4.603224745070183,-2.698924279564561
-0.05378255081832049,4.3007246511964015,-0.23497804162200406,-0.34321777095929096,-2.468460578138315,-1.2569821834928336
1.767929913579883,3.2763099433195055,-0.8827307719805972,-1.1592051801289611,-3.158905451278774,-3.484534183775514
0.13027452147288585,3.560073961600994,-0.867393725301365,2.30436965445532,1.2255675385093163,1.1282896144220005
0.9827395110230576,4.827096089544041,-0.7423576395532867,-0.5058348897323222,-0.607638756793669,0.4372925477296297
-0.49929559853915206,1.2589588151093096,-2.8235563427992965,-3.7805417635805645,-4.168118750781394,-4.242239805844334
-1.1849437664170246,2.456702333780516,-3.047158593315118,-3.2453800530476906,-4.229367870938563,-5.79661118305909
-0.9651167622323719,2.6345575965613994,-2.646981048224984,-2.1985488877011976,-4.9701936477586806,-4.473434446397759
-0.7252260645357532,3.400793607919775,-2.303159916802227,-1.2564928841857421,-4.024425398179183,-4.954638059303992
2.1284697324351645,2.8245590944495302,-0.6342825568984387,0.42051396482687475,-0.48623401395936183,1.680047739604364
-0.8213866792243861,2.279807155240805,-1.8467713037318456,-0.6701567519553202,-3.4556278498882147,-2.7288402121250623
0.838489203736345,2.403604558792451,-1.7514020655286755,-1.8962623721660052,-3.5618293932346097,-3.9170044499781853
-0.9029271780870264,2.945860844217316,-0.5669277346402333,0.2735127088613122,-0.8623368449525108,-1.0109692596149644
0.9315730128742441,5.823846568986073,3.8764958172247965,3.500436353114218,0.9228423577515292,-0.41655523012239115
0.38495096610586316,5.29935371588174,-1.1698723880284156,-1.2895153710424272,-3.7537777054012906,-4.303239592181795
-0.1566378976580904,3.215843677753292,-2.2825329031238155,-2.700241877624075,-4.234362942191893,-2.6680397396511943
-0.040762526135434025,3.236199715965705,-2.1399753682088187,-2.828364222807088,-3.7647139352830346,-0.9829277897906432
-0.6547876954293904,2.5979450497147596,-3.012874572667933,-1.4486650838099244,-1.8271463133961676,-0.5507498001972091
0.44607220148208054,1.5748122584190338,-4.262770989184679,-3.074159288205791,-3.9071058534352394,-3.449148392056269
-0.45498348034078,3.582315848873263,-1.4773372151821023,-0.0006718452039723433,-1.3670152502117776,-1.2489746258656942
-1.2256057637672482,2.8862934000601137,-3.0903103152292912,-2.550997249204995,-4.737192002762044,-5.1436878163384065
-1.2779375743196193,3.8118544861746986,-0.613103146287888,0.6637045525772586,-1.8472024432672605,0.7625634560724801
0.17258791772211948,1.948373050703214,-2.759928627868171,-4.021218032510716,-5.972095120839864,-5.610843822704239
1.579091256410435,2.449043640151238,-1.8299276950851067,-0.46684017703975156,-1.4969045920591846,1.1687252380033197
