a,c,b,d,e,f
0.8784503013072725,-0.33683196764059287,-2.3534708980148222,4.533472339361593,-7.434450738398544,-3.0440432341281323
-0.049925910986252896,0.6197019654824789,-3.8262388884015426,2.463569070211549,-8.581052439742523,-2.4428267143109523
-0.18486236354526056,0.3398753611927038,-4.5832631686983625,3.464591361018499,-9.147882252759564,-4.860014322304683
-0.6809295444039414,0.31604787064428624,-6.241684864550157,6.5892402313192475,-10.639871919945174,-4.64815027633389
1.2225413386740303,0.40982845732869266,-2.0452639115157356,4.482791621842589,-8.16186376245485,-1.9458928312857469
-0.15452948206880215,0.6161346680022383,-4.552333226459274,3.9203640433129765,-10.854817834260833,-5.095683410076589
-0.4283278221631072,-2.107953341777443,-6.910744163241926,5.07816894194308,-12.558134185244379,-6.837045751255728
-0.3521335504882296,-0.3644382522644612,-6.517781520679884,5.167504237764843,-12.242519963691226,-8.641948298181301
0.5323091855533487,-2.180210064489474,-3.386046228726584,5.138384455174544,-8.789870242699084,-3.0068148054005905
0.36544406436407834,0.03605992679779541,-6.328685181825622,3.75062104877936,-10.453974539735617,-5.998804372955781
0.4127326115959884,-0.00463297222434532,-3.4498822908211997,3.57702261112663,-8.378811447145937,-2.125139544273232
0.43082100300788273,1.0455322747896802,-3.860906719408719,4.7895733675214816,-8.424512114398532,-5.247211647392099
2.1416476008704612,1.1876343927211208,0.8836199146942565,3.278096639977928,-5.1006834953480045,2.5454862755578045
-0.4064150163846156,0.20277504825236733,-5.501799626073524,5.482291092894355,-10.723441828994469,-4.181200331075868
-0.5122427290715373,-0.5003610773968998,-4.69153390026172,3.486460738703215,-8.86427623851688,-2.9394903365630576
-0.8137727282478777,0.48516111254573785,-6.036878150656143,5.3959794324287955,-10.20192569247934,-5.5895995266602805
0.6159794225754956,-0.5279176373243135,-3.3143480904943514,5.477027161096116,-8.798921918682257,-1.800451256391596
1.1289722927208916,-0.001392651443348899,-1.6929411583591945,4.48312442515549,-6.29127877197964,-2.6641851932661
-0.11394745765487507,0.9861363169607678,-4.79059451601344,4.8788544236048175,-7.351746662531108,-3.5775469508089075
-0.840156476962528,-0.5577713459894236,-4.928400100685087,4.676932421598449,-9.705998029940725,-5.199562862785032
-0.8244812156912396,0.8056786392425009,-6.578254668912728,4.333929967767553,-12.031441615055174,-7.729656501335665
0.6505927878247011,0.6774013686923024,-2.7970911754621524,4.189303289671128,-7.730853564824312,-3.4212316936265132
0.7432541712034423,-0.9547918171308215,-2.38599776239435,5.42234531585505,-7.053820654867517,-1.8804666237650793
0.543154268305195,0.973894128217401,-2.54717305991778,4.082293027780142,-7.458341440608329,-2.8714722681353835
-0.6655097072886943,0.6985663453715051,-3.4209064632928112,3.521213561841865,-8.212261163969313,-2.5448329315970115
0.23216132306671977,0.10192588737265744,-4.703000500770859,4.22647303141962,-10.906447297707698,-6.011238055774876
0.11668580914072822,-0.7623234580276522,-5.714950913064303,5.162438516411362,-11.437581388150255,-7.342048456680165
0.21868859672901295,-0.85920601857557,-5.177994992360889,4.459204800985766,-10.087330229432386,-3.3056075582173126
0.8714287779481898,-0.5376625769030224,-2.3330766158478538,4.635241670866626,-7.25834458587029,-0.9292764864464194
0.22359554877468227,0.54259446329196,-3.3549319507687643,4.918027428933534,-8.681121225628765,-3.904228786682572
0.6789135630718949,-0.9556251674013979,-3.3165949360019655,5.27496596504512,-8.253608522078403,-2.819594579472505
0.06757906948889146,0.4375122486198699,-5.266769023098556,6.277584037808687,-9.96575416768435,-3.747261962897232
0.28911939868998415,-1.2417555288783926,-3.384342306553097,5.398100877945104,-7.254928850028571,-2.4651416982624914
0.6312882258385404,-0.20406858443884895,-4.552137685887572,3.7482739804650578,-9.411349421113622,-3.9039145897040934
-1.4571558198556664,0.10964775457400863,-5.667567886024267,4.046681846069552,-10.028464680726014,-4.072413804711671
-0.31967121635730134,2.4451301450589167,-1.4868194234675696,3.871065185172392,-6.78841972490149,-1.71753189866879
-0.4703726542927955,-1.3773156555203674,-5.114668693038815,4.366345129089901,-9.302572969440332,-4.583490244374186
-0.6388778482433419,1.4720145664901334,-4.5308096345456415,3.539067585330011,-8.915079336933285,-4.048658272838033
-0.27514225122668373,0.14984241398728004,-5.288889263276115,4.417641629013273,-9.183072260096296,-5.061651310947157
1.4949413112343959,0.41117191801596314,-3.519294137732328,3.96011765943672,-7.565833675287841,-3.40909964915308
