d,e,f,g,h,a,c,b
-1.2098402059798323,0.26194831708127286,1.1386723660323335,1.0758861766427659,-0.1219626653994019,6.013602628325978,-5.542808759089646,12.022044699330335
1.4013156674932132,0.5110509879343542,0.4534473509709183,-0.08759108579726885,0.828262005998312,5.8115389347650925,-7.273332545454959,16.346685288240316
0.1775715081428498,0.21274698010187362,-0.11816810720973514,-0.7754300420656808,-0.285481687758857,5.433918147563918,-4.026117554685696,8.495859419114288
0.4712898953909813,0.3043553712341252,-0.13808309866032245,-0.2743207163085831,-0.09227566271117657,7.700098147282478,-4.366805414427995,14.969318132812864
0.6258407046445027,0.7538708738151534,-0.984612526814679,-0.16130357432806397,-0.4445863116035092,5.292262625899936,-2.854918018816095,7.872680360618139
-0.5717971089993171,-2.4350623337606,-0.44223468694280144,0.33901415160561477,0.333304299782354,-0.17046244389416024,-4.541964387953001,1.863074883081107
-0.5328625860015204,-2.037213067756645,2.241773511352305,-1.4832384662611549,-1.3369358318937778,5.160913519696167,-7.131822237608188,16.347820750998842
0.6405816830656459,-1.1896467622111373,-0.1174071750102244,-1.2437317315029055,0.49893605546727543,3.4062665931698315,-3.078558528686121,7.036755513482493
-0.6171512238777086,0.0864060464559192,-0.7260189862351287,1.3315126028426423,0.08656199468613102,3.126458835374639,-3.6721094039074442,6.293903141541979
0.3360206914446697,-0.38939181072930323,0.5124846349669941,-0.402905871444341,0.8661974614107852,4.749503478627865,-5.9241123275053,13.451113684447495
-0.08945955292809644,-1.3335417717923606,0.2425568335228819,-0.6717578749877005,1.101698143708194,2.180932352123568,-2.959892053858277,3.5288180787689343
-1.1942715158413304,1.6200014567046792,-1.0288972615542606,-1.650777243168887,0.2645683829623101,4.176501723974374,4.770574510876056,-8.031824809388523
0.9663907689328148,-0.20765337431435324,-0.38366942622440725,1.3912447150382043,0.2904552787138388,2.5603226894555595,-7.0707622476653045,10.577956076223206
-1.2893619498023041,0.19640845783570648,-1.1577022641138497,0.49045758961415575,-0.6088230985639446,3.632150383971481,-2.2492111828842285,3.9110297136576655
0.23296344452977213,0.9340146439147544,1.811615099025757,-0.14356212533248297,-1.4495049871408294,8.531795027127169,-8.315272172639592,23.77945540202051
0.06698467909483406,2.12996672621398,0.5266350384549086,0.1581444803777086,0.30986958785266244,9.324660815629922,-3.565686333216193,14.19664167549943
1.2666112172939297,-0.059372598468860026,-1.0100841001358618,2.357155175369933,1.0243996896368746,2.656704362270806,-5.495893001933733,10.856645919822869
