d,e,f,g,a,c,b
0.14384367564568892,1.5770144121668754,0.39472126902319776,-0.4141754971419223,0.7201968448653637,-2.6750087871031143,-2.150745057158257
-0.7138726634563296,-0.05545950217310833,-0.605036222526026,-1.2342871611805786,-3.0355225432147046,-2.7884323109412588,7.967612993498104
0.2550680734989403,-0.07669358361823657,-0.8708368343650866,1.837230521784974,-0.5308169144702012,-2.9102995122590887,0.9521710999196444
0.37664238732476,-1.1296374498573918,1.5636658812053286,0.6024962341285993,0.4331440110044119,2.3408881750214654,8.116490772695611
0.006399756764930209,1.913747481483804,-0.1680866490440298,-0.6542934755103025,2.115721399037736,-6.985217359953335,-9.872130863867955
0.2481641245507761,0.48394587678091905,-0.5694753615836812,-1.0813532298126585,0.2754123869344547,-4.6879672824758485,-1.8443573139788776
-0.10212771418096107,-0.4013045576315929,0.9924854641332507,-1.4359319273721765,-2.0356121475248234,-0.10077376561314622,6.412763839513086
0.14091388037417163,1.1261489192298755,-0.6154211875125468,-0.9235887654058224,1.0175071788082724,-3.82015401699126,-1.7760303603941747
1.0070949475046054,0.05069808200642415,-0.386481962865521,0.819102057000612,0.9059962031387029,-0.8067100715541744,1.9948730798046332
0.06653050683970729,0.5986250378145048,-1.2568266557221737,1.1729380284676447,-2.0344740651064743,-7.723232333261688,-2.225651641388143
-0.20343838848400828,-0.6948310174490747,-1.3054110329988566,1.0414227982455997,-4.981864373631517,-3.1661682394494646,10.860484502806381
0.4707056805773103,1.2971380572575302,0.5302699263817742,2.043882413048875,1.7654527766866164,-4.097080335863378,-5.251657664031365
1.097299054781602,1.308265924155607,-0.29041774794327224,0.5763815763294748,2.6399912397463043,-1.6514375951870743,-2.9137061041430394
-0.019198865269160332,1.1260188473022912,0.29467487951903565,0.14583663679510284,0.16751886905460767,-3.688971152286066,-0.9186294464245885
-0.4730895348819523,-1.6228982899286994,-0.7613910681675269,-1.505287472037019,-5.026444402292154,1.3203115909288874,15.815606736200781
-1.379486669349002,-0.5723756910683854,0.8386404810719823,-0.8970653580630468,-0.7667815349328349,-0.21731974411963706,5.820217942242909
-1.4450772860668792,0.17772946784586183,-1.3549239139057603,1.8437296178720146,-4.428451337341047,-4.191248882482753,8.400720551131025
-0.4604503630738136,-0.33912428803319405,-1.9968517494300504,0.15931263575855195,-3.7452889419197115,-3.8977460084282143,5.584406376276964
0.021150742032654803,1.4152891323832528,-0.35238836200285234,1.2778214893484068,1.546953176616387,-5.2116303162599005,-3.6049257103313015
-1.0550459975049262,2.053058533608323,-1.3628575770195899,1.1079996039067341,-0.04929283093021164,-9.742642658728936,-9.161015351378378
-2.0335286972851616,-0.1621151643807124,-1.1288020267234096,-0.4255667786256495,-3.4263053351640784,-2.8873752482376784,7.8262964550603265
0.33787125014709696,-1.271382584961192,0.2777440266901753,1.326339638535974,-2.4203475891012625,0.580463179315611,8.44509349299804
-2.2103012434060805,-0.504023747528913,1.3120726787628607,0.34973935087212044,-1.5784222505208558,1.1279122200612588,10.457502471025595
-0.24001820646307062,0.914649662109123,1.1607368852410547,-0.1892582683877846,1.3909113966021927,-2.4732684793139255,-1.916560759417579
-1.1357147823297709,0.2705245558644105,0.007298276216218604,0.6147601141147253,0.09624911673764991,-2.538458646957507,-0.45339958930857827
-1.010840939789875,0.8184104045500066,-0.30350525421141594,-1.1969098504236717,-1.997477281504017,-3.2812080449078933,2.8752367815341886
-0.43983608931816015,0.11506578721267925,0.10737801682787851,0.8012540550406057,-0.14988375434502538,-2.619181972239521,1.7325052651531054
-1.151974482849848,-1.057917683497093,0.12607169365964255,0.34901433210207344,-4.284779201052164,0.14798840178527833,13.174884313888056
-1.1542982215909845,-0.3409558895356901,-0.033778085102963734,0.8349557675131409,-2.189046594796686,-3.2716874078198885,3.8830787507730684
-0.4930481247014775,-0.6327071429766378,0.8471526534313433,-1.3915175976003562,-1.4069763862829787,0.8170864676261904,6.23776896534191
0.849414686363401,0.3196912594947132,-1.369552098627146,0.025404246684254964,-1.707913134447871,-3.121780065672961,2.9329451518874547
0.28946581448468073,-1.4209674598012159,-0.5223023838771186,0.44194049019580534,-2.2951667711286947,0.05163996723161185,10.187327595911729
0.07199166872521738,3.143601211693461,1.0836504492859662,0.3328772982630403,4.023909166888884,-4.097632751505549,-8.46679541128672
0.3080847036193516,-2.629372900334953,0.1689331277246653,-0.4010827533725569,-3.8872396448026563,3.5402610734307602,17.059556513112703
-1.0225986181624567,0.41057216432967497,-0.21098101621271928,-1.2772133348194268,-1.225762233037281,-4.32959143989286,0.022946401972179897
-0.5481179079620868,1.2603613369273374,0.7068928181249187,-0.7302101190723089,1.0260481255068299,-3.655490426561253,-3.2370059500995088
-0.7881645517600848,-0.3864991181785988,-1.4793748014792574,-0.6591277877501913,-2.6796113130305423,-2.9907821869433886,6.08975654074578
-1.6037823308549553,1.8671958847506194,0.5392303061954162,-0.034677866372386776,2.0908905863686615,-5.087070765601165,-6.456833716248042
0.6914599091111667,-0.715346980298244,0.8558369001537026,-0.8075596456550591,-2.552734443974523,2.4948711884413752,13.767815366492327
-0.004171815615342664,0.09951484829476655,0.8362248761746917,-1.6727881546866983,-0.44412979895571997,0.8047912622504321,5.775582253903347
-1.6122818589151047,0.2550363057751589,0.6385985964442901,-1.0544031665826237,-0.04652785323893027,0.3647784631341311,4.998106734119994
-1.0158219762259706,-0.6776584035460068,-1.0628644736037571,-1.9751800245442293,-1.4494167779622917,-1.6359185503292095,4.644871187331013
-1.5552717553133097,0.2763750263523817,0.9169086004436381,-0.7831058028238368,0.8903256249571425,-1.46724527067166,2.1785599543425453
-1.356798720287458,0.2179363653085042,1.4841906477795395,0.23186534551798266,2.580589992847215,0.21952412544720457,0.44631333326622213
0.2571902606811787,1.9339753686812124,-1.200419755072636,-1.350522778217534,-0.13610549957428508,-5.119969397953527,-3.1925590700021393
0.11002511064358497,2.0503224086044876,-0.8639489369414628,1.2593110430370271,1.4000957147510509,-6.986493513368433,-7.414153127951048
-0.04553522562256034,0.09892162670634913,1.3285254463447886,2.224890140715976,0.2739680663238244,0.3851552288335164,5.6002444137150516
1.288071003656983,-0.753034932758659,0.6653882656213002,0.045569985353839264,-0.5833497139853817,-0.649168512767653,5.002078445312306
1.6447274013414663,-2.228136065383277,-0.0544626623298084,-0.4409376937993466,-1.5303096764190862,3.0631075695701337,12.960937644117603
-1.2645444083398867,0.7559243178104529,-1.1547974725617824,-2.0838919788201853,-3.716378755921155,-4.280737227163312,6.146629470015587
1.5847369280933918,0.602233037085565,-0.6693100176156167,-0.68955543660365,-1.0566502238235622,-2.1633996403731484,4.041058547450303
-0.007221451836827675,-0.2805307380632089,0.2945013797993331,-0.4511880443683479,0.06386419037979518,-1.6668428123188685,2.7521892498612406
0.09847901155065533,0.11169779479339262,-1.5620878660862463,-0.08006102117578867,-2.020077946979366,-4.470410484419065,1.428573706449123
-0.023186860180478774,1.0871083938613049,0.9140401856936559,-0.09080005686665428,4.038772667179313,-0.8181629910024821,-3.211461787484894
0.5300001014792087,0.0800505450039757,0.019012213695757004,-1.0112553525370827,1.2381504399856802,0.7177206087033792,2.5256216228441306
1.3227032825309368,-1.3171268649853178,1.6548201642252656,0.5405852513922363,0.9315801142988908,5.206556452786998,10.705884971879136
-2.2522582861007017,1.0135600928586233,1.9810016416127143,0.508107216458833,0.2988751987987688,-1.0142227090913847,2.263717325772097
-0.2535962008033127,0.5345335209916396,0.577149407771274,-0.9721899170204685,1.038304383783235,-1.3775540679292366,0.8145313663560595
-0.0595158477059934,0.31324264081645775,1.2990658833681736,-1.3096432761463237,0.11425064455567724,-0.04937218079355213,2.658635446114536
0.8599913664544507,1.0715068068904183,0.20448038686977554,0.21552507601861198,1.5764232926806352,-3.4873000680775994,-5.242375177540758
1.5349925170224734,0.43946872462528863,1.4096293263381612,0.5824148471890296,2.453064312272388,-0.08626799912447553,-0.32545839631953544
-0.17594198455757956,-0.46301751294554455,-1.7088042530152308,-1.4000726061525315,-3.440152265035265,-4.020783868857508,5.88914075402648
-0.5740797723921159,-0.9758617763917996,-0.5901079082405571,1.060651566240704,-1.7391267805948645,-0.41218447435219674,7.334861738026955
1.434637767050995,-0.37748413222627136,0.38835608890997436,0.7810240958770405,1.16218158648936,-0.089752190444956,3.108741184906042
-1.6351199312347813,0.08335631097862771,-1.4190788441245554,0.9619865780451099,-2.292908572600018,-6.930853381600587,0.45870938099277514
-0.8924376729648258,0.5177169271905874,-0.5934166696062,-0.8523231194142724,-1.3216944070876182,-1.8867565797677561,3.751803681066421
2.1208310224669535,-1.7130284931128978,-0.3810384217649854,-0.055487271386830316,-0.8066858496303044,2.4824967205375144,12.299084934305624
2.007027234381187,-0.855522128682403,1.150585762950804,1.4331464441384412,0.6756016658986855,2.16252591202254,7.618334293208058
0.17577272999221608,-0.9777384241545174,-0.08254599261774795,-0.08799992372013839,-2.7645546251330146,-0.6032968942251281,7.819424288056535
0.6445439518773701,-1.0161014866241258,0.03230403887446245,-2.1226044237053707,-1.4448856724615329,2.092171944190806,8.575142064035537
-0.33158194119571,0.9359789483954448,-0.4099053750656481,1.2013462165678106,0.2325143261934537,-5.34551588322036,-4.30964235334532
-1.0866663467080582,0.02150997144270378,-0.42069670717544677,0.025482346131637433,-1.4273983118033602,-2.347545688017853,5.753378814281657
-0.46076819388017914,-1.0235252993448696,-0.45845110584514326,0.23314076380101473,-2.7808174053517587,-0.9610694900422678,8.702018934562291
-1.1053851666119574,-0.09251299672221241,-0.3942167616822579,0.21318324417510273,-1.4199075686198828,-2.6479290249478433,2.874648734870455
-0.378531536891439,1.2200845983412547,0.3040062812684927,0.39844205722943865,1.1559996637157615,-3.894371081859819,-1.769252675745767
-0.6862569008373571,-0.6613089727397856,0.11483882861015933,-0.36193115060143377,-1.1480695341129568,-1.2516403717385214,4.169466844121949
