a,b,c,d,e,f,g,h
-0.33622065789046407,0.07965523266648172,1.6307047401042853,2.7352483802171306,3.3440293834332486,5.171348004989651,-2.441101694221222,3.8368496102992324
-0.8081764875536027,0.4880292697320642,3.2611239983232823,3.0661466009931084,5.757541648862475,6.165070282077915,-3.890315883288884,4.039285422195446
1.5202221202647463,1.5548614038678927,2.1600443259486473,0.923828726976154,4.63755586049729,5.7583791025111495,-2.2778387922293675,2.757609550339209
-0.008882482585466157,-0.9248955941640868,2.7178733122692416,3.194758198034024,3.7071856788384663,3.666764873793863,-1.0749882645860263,1.7690697631553787
-1.3964048150032708,1.7756821461017223,3.096229576676237,3.3888526036998696,4.34585886022382,6.472693389014482,-4.070837991544554,4.379865576238524
1.719378572271471,0.29190138662289716,3.231841800597022,1.1276153771192392,5.62582887122697,7.317605957218246,-0.45302574236949944,4.709605480992596
-0.44311901168890955,-1.7614133901958873,6.406173102826526,0.24452496303405769,5.006638783779881,6.0915281450838945,-2.0765234116765563,2.4845647665435187
-0.08294875888362893,-1.3293366940865905,3.4623254396758245,0.2391096458124835,6.431900403873788,6.697791071173255,-2.9148587687096983,1.027706843955356
0.7022729581266387,0.7028490715044056,3.073366124435278,2.164888550203257,5.0344841302675185,4.620424284286083,-4.109820039997286,4.59475001105802
1.546072293208044,0.4659659289096004,1.4972952261262986,0.7418122546877626,5.334687413531072,4.716044415845079,-2.0474313961295167,2.6791464370738987
-0.3874130488932405,0.01837375491848381,5.237346217145126,2.8494764305395197,3.658403810563274,4.655790850746929,-3.219032144448753,3.770577049726639
0.7764241467496045,0.8928157247285381,2.4921995178812,2.331331697503053,6.189209572340979,7.385364904765385,-1.9666282728189508,2.665426848015563
-0.7803497727454994,0.6712578380977227,1.9209132098394592,0.699471167224553,3.9646541331117624,4.193518079621947,-2.792384183749073,1.8324621435892423
-0.1724549883450128,0.5968026709734044,3.6900930125049483,2.8917370597438383,3.9581106131270296,3.8288141431643363,0.7687083231023157,3.551234752279049
-0.9831428006151512,0.29553842438193667,5.039268940059451,-0.26150921504339975,5.98744553983955,4.830818985296406,-2.1777889637486725,2.4441094853011625
1.01652422427444,-1.8350575127062938,5.041610482089182,0.9541095421214454,3.1113273536317214,5.977102691504004,-2.630355390966481,3.396969758138742
-2.094096359774036,1.2561671390566174,1.402234470489039,1.8350366729345662,5.519019685924858,3.966166129231598,-1.2590860930964776,3.930613890351979
0.6648871250741192,0.5966596138013384,3.6239717931876427,1.0515208049168532,5.906352828822953,2.8443754177901464,-2.6601264751962006,1.2850864110764117
-0.20683999373666997,-0.4525354809514781,3.69489814194697,0.08182942054486375,4.4499021459513965,4.7143030877665675,-1.5172548685393803,2.5211107892261797
-0.4363156271120026,-0.14295909714589003,3.3524521377538163,0.7952169508898717,5.465519062825066,4.918964701011846,-2.537798677249779,3.1745817822831968
