a,b,c,d,e,f,g,h,i,j
0,-5.603928415281216,-1.0634150598198828,0.2924652148378457,-1.0992599049622065,0,0,5.117013359801867,-3.060123898262344,-1.0403022454902076
1,-4.231892165166451,-0.9278894415653776,1.6299564749935438,-4.059898537040672,1,2,5.974192039483525,-2.539622012862056,-1.3499214082320852
0,-4.760176112482486,-2.703378579276161,2.591307791871378,-3.9763208647609707,1,1,4.092131795595381,-5.661906610240198,-2.7517100939257935
2,-3.005407519445649,-2.045135332210488,0.8470275397385096,1.1713721414774791,0,0,3.3737296175108797,-3.329738172810758,-1.029029919667459
1,-4.40345832916742,-0.46850382999541607,0.4116546986356306,-0.30476176633169527,2,1,5.434937953374741,-3.837355110450803,-1.073700213718158
0,-3.389260569889716,-1.8866097562669477,1.733714244904607,-3.438615565889149,1,1,4.882427341604163,-3.8290743147875532,-2.330637006065066
1,-3.458745853990571,-2.999569869924298,1.317000962149725,-1.9624090452373446,1,1,5.905340119833371,-4.1918313749789755,-1.4223418124371399
1,-4.8695671917140215,-1.3048677833602884,-0.693521970344237,-1.484689071840956,1,1,5.715827917331174,-3.5622370210465,-1.2208440095700352
0,-3.3097426204480422,-0.02685586853772315,-0.5069611806600167,0.3247804779155943,2,2,6.3844570288296945,-4.911665168542295,-2.9550461617042227
1,-5.445258925392723,-3.0655832436727453,3.231629909856924,-1.6325367153976715,1,2,5.788914655529727,-2.6073825614603066,0.4919108354398438
1,-3.3653885196442195,-2.419516023854829,3.3641606440462573,-1.3060770801399095,1,1,5.287016264401858,-0.6169103725132179,-1.5380061288880271
2,-3.8064179026672638,-2.198238621744633,1.9089217976483148,-1.2722758386315771,1,1,4.579573109936698,-5.176999585686721,-1.2532007854798777
1,-2.1866473723503574,-1.6789761474127718,-0.07756378559350274,-2.578715997950437,1,1,5.455724637346232,-4.6816074253552,-1.8065293184866489
0,-3.9614804075575023,-1.589661447495851,1.5167471029379878,-1.6519672182125824,0,0,4.961101397004937,-3.2258734926094146,0.3363512021012869
0,-5.962423472033082,-1.0426705921027848,1.3032491781124471,-4.226877722694797,1,1,3.0316914031414686,-3.405714395563155,-0.5098063359732685
1,-2.754443070551459,-0.22063775015371445,1.0234018245511902,-1.1455661166096083,2,2,4.936512885468811,-3.3954318597987463,0.027901721406444757
1,-5.778129714867752,-1.6949084378062351,2.970893630095481,-4.086187067665031,1,2,6.348510795360733,-4.803064380918583,-1.9091618722054489
0,-3.9616407571672974,-2.722432494035778,2.9681795942339497,-2.6085208423945394,1,1,6.025944069428321,-2.018502607881113,-0.12997395312077542
1,-3.805422040589038,-1.8186271023180576,2.576903445512183,-2.9511147176199457,1,1,6.926090154608823,-3.076860355975512,-2.036933524184048
0,-5.706940024822566,-0.15022208350339072,-0.12191042849964318,-0.8988577312774312,2,2,3.591168851963662,-5.359893764878819,-1.9047091023058154
0,-3.814937227246101,-2.0805528178261468,1.1675144856409916,-2.356979049189362,1,1,5.447769791281961,-2.7969986397392974,-2.1018215813732373
2,-2.485984480736909,-1.4529568444003353,1.1470185017771897,-2.78032810247197,1,2,5.307299813310209,-5.0860188586501085,-1.4647336925370835
1,-3.5660597262364675,-1.8003113057962092,2.1274666119735866,-5.259918488036972,2,2,6.008613369500813,-1.2099477989938046,-0.3623633401646903
1,-3.4728701404843094,-2.140709805226247,1.488416653649162,-1.3887047222016484,0,0,4.460117867612766,-6.104102977947509,-0.6159165478998387
0,-4.392326334790501,-2.230300828886517,2.3082292635148622,-3.390046081981084,1,0,4.8952250405477,-5.507682839485845,-2.068094290343132
2,-3.6151736444100164,-1.0277259010446993,1.958639080787666,-3.0928609710845874,1,2,4.891522883421207,-4.364594933794605,-0.5725413836258741
1,-3.1986294837434577,-2.5095128510789455,2.163009504364727,-4.216246055063477,1,0,4.561725877243708,-4.066012671054219,-2.903502352925188
2,-5.123133016488115,-1.9281121493360536,3.252620895368729,-0.961799774846838,1,1,6.248720778795161,-3.843752002330295,-1.3111842295561542
0,-8.178305819961437,-3.092062525048094,2.0088910251084138,-4.499677588688337,1,1,3.053707365704595,-2.2923336247707193,-0.8188878785370117
0,-4.332360685352501,-2.056781281513191,2.162150480625507,-3.398254625390429,1,1,4.9759596618281385,-2.7314378833055897,-1.9738217751203617
1,-3.3710636315309315,-2.1671351030125137,0.7215171657798581,-2.771854337660466,0,0,2.664219336980147,-4.813276201495875,-2.6139229635701864
0,-5.4645877244240975,-1.558242115889294,1.204746271246665,-2.096841956480923,1,1,5.89479962205726,-1.4971310800794007,-0.5388925332162743
2,-4.342522482665617,-2.3817567676370035,2.535912923083627,-3.045949394341428,1,1,3.5053637811853164,-4.710963691627806,-1.311199795391061
0,-3.4772967174690628,-3.27094764456307,4.013065822538831,-0.6695648752360078,0,0,5.3465382321890855,-1.8301209861513863,-0.014461968173245632
0,-5.311618288528573,-1.3735844252174445,1.351021498581476,-2.9085611697790856,1,1,6.213620645402009,-1.6535317640576865,-0.5681955500968888
1,-4.365740158112173,-1.290042387679374,2.375847300071066,-4.174940300036994,1,1,4.327150832690052,-5.642843781233742,-1.6690683790885377
0,-5.76703762402516,-2.3650410092737335,3.4654501831070084,0.06509335796274573,0,0,3.2422451813171023,-5.0250329266988345,-1.263440464307983
0,-4.00054523925252,-1.676970222239896,1.2487056439753699,-2.72334972557398,1,1,5.400923691856139,-2.7412286422190455,0.534423436651694
0,-7.01030124340608,-2.0146050084952134,2.7274377005660897,-2.2774148381716763,1,1,4.878468781901083,-3.453595275327988,0.18206481929265972
0,-4.98841748994512,-1.965579421055262,2.916466805951352,-2.3989775146863117,0,0,5.395551723251825,-4.0348146626012795,-0.8760852707179536
1,-4.477996159351558,-1.7177933952284028,1.077483675632395,-3.370699754878088,1,1,5.04111335019998,-4.974979262230592,-2.8998611367636595
1,-3.9070112108616057,-2.4852637176243597,2.5191286324012934,-1.9865888818367108,0,0,4.328422750249858,-4.112967796436113,-1.9918238135238766
1,-3.0946368444563155,-3.073455671065453,0.38064375453652577,-2.038460627992509,1,1,4.812474986179151,-4.014390524055222,-0.37290513556874405
2,-3.7518541396752854,-0.052295097276736424,-1.40260783195174,-2.1329223359418648,0,0,3.7559453778974197,-4.643997417215364,-2.4478712424377553
0,-5.075951050068372,-1.9423177502605369,0.18359503405503363,-1.1058604977965532,1,1,4.893693588024394,-4.431435603098509,-1.646492803837084
1,-5.632614749479868,-1.4873397344803299,1.4450051234262404,-2.521095770515796,1,2,3.5919696305018016,-4.59899691335377,-1.827932186422319
0,-5.348117907962086,-0.43468528229055226,1.3661310207075923,-3.4832301132797086,1,1,4.896665161680639,-4.846495126636761,-2.632332564256642
0,-5.856340873463302,-0.567779234195666,-1.0763954530610211,-4.520388431644321,1,0,6.874049332553016,-4.732776674130765,-0.8378678085363493
2,-3.03437451729462,-3.0351907961457467,1.9279214985225606,-2.9373800979928903,1,1,3.80997444157026,-4.9205623803482785,-1.9031044292295434
1,-3.9991686431544116,-2.408027346173884,1.5209846973106358,-3.1926866579115125,1,1,4.1866709446986645,-3.5836928985601846,-0.9652270164059665
1,-4.204359130711895,1.0544916444970052,-1.03152018714981,-3.3144749085345895,1,1,4.238932318762884,-3.9798206192348213,-1.8940488302639271
2,-3.109150409746198,-1.9580186645608204,1.0556789514049214,-2.6568092820989353,1,0,5.317934666118258,-1.9689559875595688,-0.8042660702424328
1,-4.663579296326748,-0.9859753618465026,1.9003889562092613,-1.374600636711699,0,0,5.879480583382138,-1.7124724651303773,-1.7011826543454727
2,-4.401000416091607,-1.5471735199948942,1.1579532336468175,-1.8399204704858945,1,2,6.361030982886148,-3.052585806062232,-2.34733689541629
2,-5.8571605621719645,-1.885008167038226,2.3341010111030562,-2.5978227556957294,1,1,2.979320513016596,-3.643348198987748,-1.6707176735166276
1,-3.8402312629292,-1.869372971220215,2.1593648808704193,-2.9088589058281213,1,1,5.665022632055227,-1.0556796654524851,-0.7902169655041646
2,-3.273772792058451,-1.7387084998482012,1.8387157111607129,-3.379271630740517,1,2,6.273076399867742,-1.1070779819152932,0.048544223697987166
0,-4.86346952337698,-1.438254401141778,0.9854520668167536,-2.5272249695551783,1,2,5.220064052776701,-2.274797061991631,-2.5217728966996154
2,-3.855807338385447,-4.5168156225410545,4.084106688390303,-1.2079677435877088,1,2,4.890571128701731,-3.0876222864247045,-2.726748388936783
1,-2.7277285706865797,-2.619969600773688,0.7939420940971658,-3.224162069431956,1,1,4.742394288787415,-2.8803413993121807,-1.7507693522763468
0,-5.5569939991156545,-2.483719818764504,2.9856576000826918,-1.8945188513720095,1,0,5.240972442365007,-4.479585734759417,-1.6920849756454581
0,-3.0252285549759526,-3.9067475946700316,4.8286411051188765,-1.941859626653582,0,0,4.909270408931294,-3.318591535064666,-0.9981863788874634
0,-5.09840066980804,-2.664409358848978,0.6267420135253825,-1.7392893303225678,1,1,5.138306838476561,-3.826806080562225,-2.424285413823113
0,-5.634486797658484,-3.8992265941824336,1.8608496888014792,-3.956212763932606,1,1,3.2731012199632517,-4.807142114585493,-1.7459312029335856
0,-5.207957517616508,0.03927432502905881,0.47155862652169417,-0.3109722643091595,1,1,5.590869298443771,-3.022651399387148,-3.250616575788447
0,-4.8887990780113775,-2.28560012129112,0.2918955185366623,-0.281007416614951,2,2,5.51049511497809,-3.6633166150004297,-0.9861049968036707
1,-3.399038187991938,-2.5052938022294846,2.3075556593820474,-2.154979952661988,1,2,4.312074576963052,-6.691411586264568,-1.7064361547758966
2,-1.4060918263488333,-1.6407935120322388,-0.05029411459792743,-0.934105209076913,1,1,5.016901202007509,-4.598669273558768,-3.488518544886115
1,-3.641294830384983,-2.2047473613235353,3.8711656878185696,-1.6172679764308575,0,0,4.8834957545978375,-1.9962759910581354,-1.6000081840269271
2,-2.5695123961242388,-1.4901935685034282,3.077903299744622,-2.628931785334245,1,1,2.7065802241962995,-3.1714563037466634,-1.7002348318686094
1,-2.861032840059259,-2.436514778302203,2.403511908625325,-2.3515921533019415,1,2,5.674505095512133,-1.0194886701368402,-0.06458985067494027
2,-2.84288560303352,-2.1878297914686176,1.03606314497709,-1.0390761776724702,2,2,5.620383125607662,-3.219204384072659,-0.9418125281791568
2,-1.3626059531772299,-2.749682902627244,3.1358449844087,-2.2099024388129505,1,1,6.265244232832682,-3.4895493278276426,-2.0840885559914235
2,-3.6156151581137395,-1.0980526554342522,0.5252828049320448,-2.822773178936381,1,1,5.4606597455483925,-4.391435994916357,-1.4320305933111308
2,-3.9058498689677785,-2.480406543030387,0.7858365657652528,-1.424319059908567,1,2,5.864441260125687,-3.7798605669292824,-0.26004907973724745
2,-4.499194366545886,-4.355545453046817,1.5636920611750642,-2.679582725238071,1,1,4.9168780193241695,-4.211512074357278,-1.2658284910926632
1,-4.052236092178766,-1.8447088866028758,0.43650023346874267,-1.330592170490569,1,1,4.992864334963084,-4.320200394741228,-2.5410379673733394
0,-6.9187627551759,-0.5840083706730244,2.2644507632574298,-4.592120913725245,1,1,4.114516639447509,-6.038235417651552,-1.997426477872028
0,-4.194749171885653,-2.611315820441825,3.2901242325500295,-1.8654694815114528,1,1,4.053658990755244,-3.78228113989805,-0.63625213578707
2,-3.979818787572994,-2.984730848702621,2.71627843685348,-1.5164273672290565,1,1,4.894677564755894,-2.877696686620279,-1.1944437082673502
1,-3.133588366768904,-2.6642566074738943,1.8322394461133933,-3.6036404405003215,1,2,4.641797136931456,-5.281872623989429,-2.5183303609751113
2,-2.9247648456204867,-4.415663479171697,2.13652215352056,-3.5055888471213934,1,1,4.654870851501322,-4.527291930628666,-0.6546172300505233
2,-4.482108555890888,-2.887720484722991,1.421357685853374,-3.0913325974999926,1,2,5.524001598265724,-1.4680295480479724,-1.908154511087506
0,-2.7170190359367936,-2.88743613776045,1.5212384922385087,-2.866446323392339,1,1,4.607265833125339,-3.7473526142294986,-0.8766172813667923
2,-4.050080355035402,-1.209789365515567,0.7988911113595283,-2.8746893173545747,1,1,5.841552281542576,-3.6532549537384646,-1.26591127373717
0,-5.664321653815272,-2.172384217274189,0.5784177548915573,-2.334987433987719,1,1,5.17462718042909,-4.1963143622096055,-1.629455237175422
2,-3.6934844770143807,-1.246427893679873,1.7118018601814313,-3.208766527681228,1,1,6.088536421929547,-3.597517310629468,0.2447370720067954
1,-3.304261553666209,-3.3844389672240336,1.754645879793424,-2.024860827961218,1,0,2.09276424038443,-2.4369431401690314,-0.5371580932299433
1,-4.8549538863438055,0.6794421988098911,-0.28080046018031124,-0.07283179868760814,2,2,5.9382933344563185,-1.5092974021463346,-0.5508054111071146
1,-2.974530096211714,-2.954071124924792,2.68086755415721,-2.9409323363428967,1,0,6.196179071425921,-4.371464144501456,-1.1675442062831434
2,-3.1428612285625745,-3.0954386808764287,2.6527541725057957,-4.084505774905423,1,1,4.160987368184356,-2.44649223602427,-1.5595121593802133
2,-3.4639949308999003,-0.6851292991235696,1.8598733541755408,-4.522077597028034,1,1,3.6106607339285763,-5.368642617578374,-2.133270095464934
2,-4.327736037427982,-2.9919016215672816,1.33028719781571,-3.0238974828813663,1,1,5.401265472119515,-3.838589768426867,-0.12376600450581887
1,-3.6767881906737068,-1.691307148640278,2.0926490954072836,-4.923517104806944,2,2,4.678231701055616,-6.360599273503302,-2.865809002989718
1,-4.0485546947382565,0.9154446327755372,-1.4505284484442873,-2.4006751369473083,1,1,5.622446287085263,-3.8554347102584883,-1.5001159687398438
0,-6.844650786356941,-2.1013119232878354,1.1981507907736824,-1.7744992151460046,1,1,2.76803650424349,-3.2970022837360458,-1.937150006712809
1,-3.4699905809634806,-3.9348788659642033,1.9531314641662858,-2.7184625901944215,1,1,5.2594788991358365,-2.7553672648660528,-3.0567979760532094
2,-4.220263039933194,-1.8422350559348069,1.1366849035124047,-2.80195840633529,1,2,5.150135744929734,-4.8286939047876025,-3.1687219059475864
1,-4.099946894420684,-2.5822631299853462,3.1147343182557936,-2.3678853221629197,1,1,5.940605083904334,-3.1634910200661066,-1.3464685251850144
2,-4.1653399667268545,-2.832753885415371,-0.30835849193540565,0.03000461561014167,2,2,4.644971404773359,-6.156517886462893,-1.813346267920441
1,-4.137003058655649,-1.3882255513145871,2.383138062707685,-2.0236972018384467,2,2,4.106822293826157,-4.509523325066115,-0.743064541793076
2,-3.747905338579005,-0.942104052055883,2.0917527348101927,-3.0818246143966777,1,1,5.390406568570236,-3.915401509155409,-0.8283270360280468
2,-3.6693893695847635,-1.558476214566671,0.6944203355022383,-1.5404204834978679,1,1,4.778436417439407,-4.518320381485926,-2.199774567735845
0,-5.279557603661038,-1.401605331551213,0.21428190830294358,-1.536317968322984,1,0,3.894641493482556,-4.702635413024219,-3.678005792952274
1,-4.467080151930188,-3.373594500847851,2.7338814340270923,-2.9300291612454052,1,0,4.518275063286756,-3.2893609888106203,-1.176603065791006
2,-2.283930288907264,-2.7436855783769993,0.0018612881517046098,-2.94359187675974,1,2,6.40099216088899,-4.292503516745551,-2.0968663408687522
2,-2.8499537664886616,-1.300621762194434,2.3646060174075716,-4.1921288205536325,1,2,6.80309517863941,-3.4699377301381715,-2.6920251536032573
1,-3.260617996584201,-3.158589451364625,4.10329371593711,-0.6737297622329633,1,1,5.974628900936029,-5.265218597321317,-2.405605368891249
1,-2.4842281602653244,-1.726936334831896,0.4439427308049353,-3.1450892788722715,1,1,4.695953184940743,-4.0095992132729785,0.001123748619836773
2,-3.8393654061539517,-2.8740976650737045,1.4284580357767327,-1.7718090903630352,1,1,6.140388823561818,-2.2267734242178863,-1.0162272290999574
1,-3.364470524507585,-1.1273775572834857,1.5453618642447604,-0.40719421089197017,1,1,6.103311298055301,-3.2618299811371676,-1.3025523478153453
1,-4.340924235542333,-2.79458594928528,1.1287686521429916,-1.8163239437123027,1,1,4.080897822817219,-5.443989334081839,-1.1512637419714307
2,-4.151582402626286,-1.1363361751750365,0.24739548205397088,-1.052721849765912,2,2,4.273343080076435,-6.66004149807535,-2.3335376385293327
2,-1.9935692062471309,-1.5064392339682042,1.8709452157863327,-2.2279088882026468,1,2,5.801188797582486,-2.1743651074092876,-2.3732009606540356
2,-4.1633283191988975,-1.8726374088292779,1.2873355560369946,-3.909900250992962,1,2,4.4557139247648845,-5.522179806048912,-3.3968150343659094
1,-1.3265588443490843,-2.6000462524012145,2.479048136918787,-1.5682241944046278,1,2,6.032707912697667,-1.4166178201386777,-0.21621380449873762
