d,e,a,c,b
0,0,1.6307029997252285,1,3.2820879846827857
2,1,-1.7482883422040523,2,1.726387262191771
2,2,-0.1336898034215352,0,3.282152807980044
2,2,0.06897980559976447,2,3.3485473924749836
0,0,1.0903981863389702,0,3.616772480367213
2,1,-3.042785263590071,1,1.547414964609908
2,0,-1.2364123857376,2,0.5814237244886651
0,2,4.249495394337873,2,4.128457828674456
2,0,-1.4990534280932994,2,0.7361418288827047
1,2,1.4296761784563556,1,3.9664781021507345
0,2,4.550969929436958,2,4.107084486973368
1,0,0.6830640298758255,2,2.533751394773779
0,2,3.0789474730350763,2,1.3077045632207007
1,0,-0.49750602567305535,0,5.098489874479753
2,1,0.5686538716963372,2,2.838160364193498
1,1,1.5786753116309573,2,3.9544714445198528
1,1,1.3951953186362782,2,2.0616040071262574
2,1,-2.0420192244895334,0,3.5458818583098903
0,2,4.15275838601393,0,7.282120263926188
0,0,1.5487754901781505,2,0.24154300987615374
0,2,5.1456935969726185,0,5.333385021385193
1,2,2.0651506567080853,2,2.811226842403114
2,0,-1.743497307442692,0,5.561702350969769
1,1,0.5836480269196594,1,4.584303223996083
1,2,0.6909893213794931,2,1.2987314516615949
2,2,-1.54260934054673,0,3.207852040472717
1,0,-0.26457824977736144,2,1.2477928340094784
1,1,0.08639198910032708,2,0.9621093867338832
0,1,1.816537845092367,1,1.9834525946525408
0,1,1.5903517254331148,0,3.918684083764372
2,2,-0.21626151924582188,2,2.810756217969426
2,1,-0.304954531211425,2,0.41090167792122556
0,2,2.598346017177585,1,4.865307816799358
1,0,1.7078870778600184,0,2.34270426536114
2,0,-1.8455203651692966,2,0.08999446007882206
0,2,3.4536591005535207,2,4.321252525312367
2,1,-0.8301886499785643,2,2.5443871107123184
0,1,4.659502697885311,0,5.306999566754151
0,0,2.4366813120458404,2,2.5993053780126214
2,2,0.5072226986631381,1,3.0466492678858126
2,0,0.7670825903445437,2,5.170499117424827
0,1,2.6833744593393125,2,5.415775144551865
2,0,-2.4555310227120857,0,3.9914583695840804
1,1,1.879721864538468,2,3.5127780117918186
1,0,-0.7091107012895798,2,1.1604800195770402
1,1,0.763282789633802,2,1.5105314126641118
2,2,-1.4285936769169414,2,0.6869708738800179
1,1,3.197569905482156,0,3.2410694532088957
0,2,3.9313066769403497,2,3.351898553318862
0,1,2.4880573881875274,1,1.652895345303571
2,0,-3.0873429561711103,1,1.065227932818844
1,0,0.9580430317919263,2,0.7661833948042085
1,2,2.8438489719548246,1,3.8068966490233005
2,1,-1.4666784895544462,2,1.8579902888606505
0,1,3.8713285429652458,2,2.1318335815400276
0,2,2.810866423014972,1,3.044054025142466
2,0,-1.0340181102670931,0,3.822558864769887
2,0,-1.71517121130438,1,1.0061639338692503
1,1,1.165259630695335,1,2.294105988289869
2,0,-3.594406571450337,2,1.244593606398687
2,1,-0.9998904961496954,2,1.7775457155919954
0,0,2.2615749345793708,2,2.78377289418694
2,2,1.2682812302078021,2,3.0937565333987456
1,2,1.4531010516725187,0,4.184941970539884
0,2,3.262489046152239,2,3.5404297013060395
2,1,-1.9397987197173316,2,2.6794594260738043
0,1,3.416954348217913,1,3.372960453146874
1,1,1.1809056645258953,2,3.696543185703224
0,1,1.9322625003977598,0,6.1334159047054015
0,1,2.599701857390248,1,2.359285437455892
1,0,-0.04046501998402546,0,4.913740184144564
2,1,-1.9597181403306299,2,0.5556753746327555
2,0,-1.9931237368243766,0,4.5331398765518855
1,2,1.2499467541964684,0,5.428752103179996
1,0,-0.2636822081844796,0,3.322307049071924
1,0,0.17778108566651307,2,1.1874514859869707
2,0,-3.9183668072665827,2,0.6331451609698711
0,0,1.8991098875434336,2,3.861977859689119
2,1,-1.4982715532268343,2,1.86935331100414
0,1,2.1079798418968174,0,5.805968601452351
0,0,3.564634599806242,2,3.207960964226931
1,2,2.300439142826021,2,2.201053718185212
2,1,-1.9112525679751804,2,1.1271695328505247
0,2,1.876972547831773,1,3.884356695824484
1,0,-0.5205190536499352,0,4.900753844379834
2,1,0.19496970847277928,2,3.171910129742038
1,1,-0.810493298537855,1,1.193982916156482
2,2,-0.22496950675964167,2,2.2981438709167517
1,0,-0.897651636153233,2,-0.7614231260434239
2,2,-0.4304810910802013,0,3.592246929895299
0,0,3.9713532248663697,2,2.950688039071806
1,2,3.0148764273460116,2,2.3112340114085415
0,2,3.7365792382187193,2,3.6082430234692704
1,1,1.1194458076723792,2,1.347753197681226
0,0,2.4959611078949817,2,2.548101290692385
1,1,0.5113857836877594,0,4.276278310838577
1,0,-0.8030267789746881,2,2.5836003286009817
1,2,1.9285356916273897,2,2.8677801478790705
0,1,4.700377920767398,0,6.519446556874009
0,0,2.0314722621200634,1,1.6789420057506006
0,2,4.548955846435631,2,3.0214758698901023
0,0,1.1374411464215919,2,3.7725559603436523
0,0,1.8643787192600847,0,5.849372169524908
0,1,1.4575703336613721,2,2.8368175596351666
2,1,-0.9454012667106719,1,2.685272594247692
2,0,-2.9133655410320376,0,3.0664344206851095
2,0,-1.0568367708838018,0,3.4736728766324694
0,0,2.415723156318756,0,5.5267906690005475
2,0,-1.6540172868631378,2,2.506798595372765
0,1,4.119849069483153,0,3.883300609485506
2,2,-1.0076139631514762,2,2.599034805765477
0,0,-0.5615800476913055,2,0.6884066748477684
0,0,-0.03989767885603612,1,4.953875660418319
1,0,0.18989642394465642,2,2.5519811381047903
2,1,-2.444792017861933,2,2.5237933936281323
1,2,1.0364143768092606,2,2.004452023890597
1,2,1.1790851877831638,1,2.822716355957181
0,1,3.077910114759735,2,2.9586060489392847
2,2,-3.482338219515765,2,1.77914841711996
2,2,-0.0691473891648201,0,4.388508589776177
0,0,2.223298908065876,0,7.0216683909881965
2,2,-0.8057104292235515,0,3.9756344679832267
0,2,3.1560955537697177,1,3.5918104843976986
0,1,4.634043246654858,2,1.7515282760982194
2,2,-0.6753647096075166,2,1.1393973212574657
2,2,-3.2067036441279058,2,1.2811834255553
1,0,1.4334157490518946,2,2.8662709921849703
1,1,0.12916723215676051,2,2.632949258073041
1,0,0.17789753322940713,0,4.7514651344616174
2,1,0.4189779131853808,2,1.3457685161614703
2,0,-3.352091494126463,1,1.9931920526114613
1,1,0.9941769802360556,0,4.0304779772047
0,0,2.3046556745275772,0,5.408781308712231
0,1,2.6035935831811856,2,5.26817987493415
1,2,2.5270372068901317,2,2.3601127804358613
1,1,0.794792395108203,2,4.172971538731746
2,1,-1.6419407315596701,2,1.167020929893038
1,1,1.2516052624085787,0,4.323719527835078
1,0,0.01252051567708029,2,3.682112226499963
