a,b,c,d,e,f,g
-0.7324563000493662,-6.059483280258031,-3.8857784901646717,1.5073449111614408,0.9582657462198096,-0.5007852229948564,-0.2750784570596519
-0.9705825890509873,-5.655280330785692,-1.0922454007280802,1.1887890913378187,3.2347816580599726,-6.682400630318316,-5.735157358642523
-0.8861479035047187,-6.36295873958944,-2.5397923436184078,1.7906626142223165,2.4154907416685063,-3.910824246282485,-3.1764172118058696
1.3982452708252306,-2.7289290859114588,-0.16276222613709773,2.543291744637184,5.04512418672437,-9.742611839204518,-8.816674771763116
0.6391165565584743,-3.7156471259198347,0.5486915238789749,-1.6239025592044403,-2.1425304834066736,4.734568166094489,4.109021398318428
-2.0335286972851616,-6.995643861665874,-5.374445888389284,1.2942559056589213,2.0718089683379195,-3.1955692811557355,-2.355400804599419
0.7238759070559383,-3.4842754974228836,-1.1808393668268158,-1.2401004454497424,-3.765824230900658,8.204088637494507,9.054177475547736
0.6479513724507354,-5.2253634548963905,-4.570218608834339,0.8844364854675147,0.043886245877382546,-1.1881506236849,-1.7397125277613186
-1.9202481241946172,-7.5612834056825236,-5.273601109019363,2.218580248095175,4.902460529105338,-8.976691196959438,-8.234742773681129
-0.004171815615342664,-4.704656967320576,-1.118432091145884,-1.3148898855200155,-2.3713317993767666,5.521781243466622,5.23151829139956
-0.6694474312064037,-5.765341990083639,-2.182479152747929,-0.4613547896668836,0.4997131384116633,-0.3676526961568688,0.8289895524520103
0.516596132736983,-4.508786264278249,-0.7702655617252382,0.8765881505224147,2.7408234070898563,-4.63576338743768,-4.263682260901497
2.5164369153714685,-0.7495449955060234,1.7494893124763362,0.5311164606828662,1.4329216927407218,-3.7233825480768536,-2.7354507096706824
0.35253229335396485,-4.02871453813627,-2.0707131979122533,2.3081116849679586,3.915532730013066,-6.97292594711241,-6.860410853827431
0.5353385219584254,-4.630646996228199,-2.2641930392200003,2.1783287861305713,4.060849953429318,-7.145634552532062,-4.4968323953656775
0.46076418728538626,-3.6859699709780975,-2.4146203649438123,-0.5746448096987508,0.389236944527792,-1.2486813424440077,-1.7241779484730948
-1.1359763114796235,-6.770833967009957,-4.233610455684712,0.8796184751573384,3.3255216991828394,-6.655050845505969,-6.468691964974485
0.4296355065603053,-3.26407844440281,-0.08160374759894784,1.5383944337449187,1.841402223598828,-5.380274340365569,-5.629611712249416
-1.4450772860668792,-6.067347818221017,-4.672271732126777,3.3388565721525834,3.233065778639348,-5.510017319212816,-4.319444424665345
0.8025632479008408,-3.436841773077332,-2.3717856770117898,1.5431582082525326,2.461340433080273,-5.771560831497608,-3.8699571094418914
-1.7168595187413649,-7.411652286185365,-4.825203601503094,2.2206657093123177,3.1297899501434294,-6.445419886362261,-6.14897767599757
-1.5679158879454647,-5.58156739446998,-2.165652918857326,0.4573187197227434,1.7022628683425105,-5.269666438133077,-5.466636147280655
