a,c,b
-0.016801157504288795,0.7562481636298061,3.4328667918316094
-0.85304392757358,0.37884260345839443,2.248041594533084
0.8793979748628286,-1.2348130869114786,3.538298119061265
0.7777919354289483,1.4423047911862443,4.353333184192434
0.06603069756121605,-0.5007447437569161,3.987019483251494
1.1272412069680329,-1.6550953431851838,5.397294533156085
0.4675093422520456,-1.0450437095863023,5.790063612672208
-0.8592924628832382,-1.021045160678322,2.880701751593953
0.36875078408249884,0.05217331865753347,3.1963258656472653
-0.9588826008289989,-0.2738505055462372,1.3612709224476391
0.8784503013072725,-0.33683196764059287,4.674243025181147
-0.049925910986252896,0.6197019654824789,2.792119912507943
-0.18486236354526056,0.3398753611927038,2.4028300046476887
-0.6809295444039414,0.31604787064428624,1.071313329479075
1.2225413386740303,0.40982845732869266,4.01096084541784
-0.15452948206880215,0.6161346680022383,2.133472396240411
-0.4283278221631072,-2.107953341777443,2.720648216890561
-0.3521335504882296,-0.3644382522644612,1.2887469624276862
0.5323091855533487,-2.180210064489474,5.733059433865138
0.36544406436407834,0.03605992679779541,0.6316128135785388
0.4127326115959884,-0.00463297222434532,3.52307644777408
0.43082100300788273,1.0455322747896802,2.029849548470999
2.1416476008704612,1.1876343927211208,5.585827797587733
-0.4064150163846156,0.20277504825236733,1.7592829847036768
-0.5122427290715373,-0.5003610773968998,3.351302463416755
-0.8137727282478777,0.48516111254573785,1.1846588787784098
0.6159794225754956,-0.5279176373243135,4.068380451805396
1.1289722927208916,-0.001392651443348899,4.839806247553278
-0.11394745765487507,0.9861363169607678,1.4930543898560504
-0.840156476962528,-0.5577713459894236,3.3730221231712676
-0.8244812156912396,0.8056786392425009,0.32288666063157734
0.6505927878247011,0.6774013686923024,3.3350978278986316
0.7432541712034423,-0.9547918171308215,5.354504846644988
0.543154268305195,0.973894128217401,3.3481308256343025
-0.6655097072886943,0.6985663453715051,3.4925167858743573
0.23216132306671977,0.10192588737265744,2.271416687038332
0.11668580914072822,-0.7623234580276522,2.2114406705480585
0.21868859672901295,-0.85920601857557,2.784995102581495
0.8714287779481898,-0.5376625769030224,4.903767658044834
0.22359554877468227,0.54259446329196,3.1752284119208807
0.6789135630718949,-0.9556251674013979,4.464005461273604
0.06757906948889146,0.4375122486198699,1.4657452509209534
0.28911939868998415,-1.2417555288783926,4.925885499701974
0.6312882258385404,-0.20406858443884895,2.4909264524785444
-1.4571558198556664,0.10964775457400863,2.3294564544222
-0.31967121635730134,2.4451301450589167,3.434147270550289
-0.4703726542927955,-1.3773156555203674,3.7971205947105657
-0.6388778482433419,1.4720145664901334,1.5774509950628612
-0.27514225122668373,0.14984241398728004,1.946108247705137
1.4949413112343959,0.41117191801596314,2.3693963060384085
-0.8658311156932432,0.11834791338820451,1.2113715581305284
0.9682783545914808,0.444726818195233,2.4808767625776453
-1.6828697716158048,-0.15368510436201774,-0.3167500927464073
-0.33488502998577485,1.4540501814574582,3.0652867656599048
0.1627530651050056,-0.4564711442247224,3.67250309357881
0.5862223313592781,1.1322345721792477,2.990066833087584
0.711226579792855,-0.6443671202130229,3.8423768975441788
0.7933472351999252,-0.06025184640128695,3.607409834933498
-0.3487250722484376,-1.0719625522902192,4.287803519075325
-0.46235179266456716,0.4550237203475199,1.9596071702992197
0.8579758812571538,1.4451259569265338,3.19281790143564
-0.1913043248816149,-0.07735617982085408,2.5146723268436824
-1.2756863233379219,-0.19688569870390954,1.2701318555723269
-1.1332872140034806,-1.1146169630679268,1.0870172998179712
-0.9194522860016113,-0.2292926535523081,0.05199461933742233
0.49716074405376404,-1.5927942597215277,4.403622382572746
0.14242573607056525,-0.9128779867188273,3.794338611178728
0.6904853540677682,0.22678604610913541,2.154242876339537
-0.42725264633653426,1.3190131977413961,1.3135267977794765
0.15853969107671423,2.809210861229503,0.8688696428035798
0.6255903939673367,-0.5865850850709007,1.855543644510703
-0.3093465397202384,1.43530015664544,0.4707070230783389
0.45677523755741145,0.2437524804016479,3.5771521955313195
-0.6619259410666513,-0.15124764674637586,2.638425835152064
-0.3630538465650718,0.4325944517261522,0.9652162355149998
-0.3817378939983291,0.06191648367995918,2.549622344994405
-1.1958396455890397,0.11039572561221853,2.4797709919788753
0.4869724807855818,-0.4083331628266692,4.495325886488107
-0.46940234020272387,-1.3981096597988507,3.352878270004161
0.01249411872768743,-1.5436252025220816,3.625231127268608
0.48074665890590895,0.653244883281227,2.243413382669826
0.4465311760299441,-0.2767000900857134,4.03759714771031
0.6653851089727862,-0.5960888996561666,4.257937823741324
-0.09848548450942361,0.008505626723153567,3.3743505280305426
-0.42329831204415375,0.7949322529156275,1.898249190069237
-0.07971821090639905,0.1803639430263982,3.448586403359548
-1.6873344339580298,-0.6560549366409674,1.6168080555502313
-1.4471124724230873,1.2262929556489497,1.0840935615036198
-1.3226996123544024,1.579185502981632,1.028296649421307
-0.9972468276014818,0.4945566553228533,0.5678021017085022
0.3997742267234366,0.9736635113440901,0.7224134285632031
-0.9054790553600608,1.241959996813811,2.4263174976355755
-0.3781625540393897,1.1300993164045137,1.807901461309367
1.2992282977860654,0.6140991771126236,2.0895268821495776
-0.35626397106142593,0.5983470470748828,1.2815959674245627
0.7375155684670865,0.5196605733465026,4.032609564739887
-0.933617680009877,-1.0973376745470436,2.420240483748407
-0.20543755786763002,0.7007231568595857,1.5683859731074072
-0.9500220549105812,-1.355813971126554,4.286950637101304
-0.3390330759005625,-0.7945994551250549,2.0675100396743638
0.8403081374573955,1.3035650678080875,1.9563691898799118
-1.7273204231923487,0.8402201626941975,0.5075600810082675
0.43442364354585733,1.4873982896858626,2.5532762911024935
0.2377356023322779,-0.27167438368729224,3.832474960019198
-0.5941499556967944,-1.1522488412767675,4.02794967791112
-1.4460578543884546,-0.24043719707034283,1.6578603665397873
0.07212950771386951,0.1020312972405742,3.348121672603612
-0.5294927090638024,0.07898871634000969,1.9559476748061264
0.23267621135470395,1.1336804787567016,2.283034557509094
0.02185214552344288,-0.36127042500344553,3.2769751758821437
1.6017788913209154,0.35203447180292424,4.558947683547733
-0.23935562747302427,-0.9886271494346061,4.150264065415772
-1.023497492621865,0.450317278043813,1.933547790406167
0.17927563495631615,0.003108550185636745,3.0989644467054775
0.21999668397176517,-0.7498133382845175,2.8852229046726707
1.3591875752404365,-0.2358293621748528,4.609082786945324
0.8351112459145785,-0.18417574651522164,3.8961034253573175
0.35687105914950934,-0.2701551293370962,3.659162297053965
1.4633028912195618,1.7713412422676835,5.27679890609045
-1.188763054322851,-0.09844600230787963,1.1063602035268534
-0.6397515327497477,-0.24389611017733773,2.771240260140734
-0.9265759414055249,-2.0974509576101417,4.566214788210233
-0.38980980315576796,-0.8942073519794773,3.235634938691825
-1.3766861475563088,-0.26307342445635284,3.891318362180744
0.6351509468144043,-0.6858526761766428,3.722450363943916
-0.22222269709877338,1.381707593377797,1.8480952567429365
-1.4708062945026579,-0.16493777539621862,0.5736081737171068
-1.0155790812075416,1.2884442493182524,0.3734673185669914
0.3135138474501953,0.061704634050368024,3.405052481692082
0.8381265678943811,0.037227836421576635,4.598833296218503
1.9967308916917865,-0.08879644771250095,5.4456480085774155
2.9138624660073296,0.0037962516214591325,7.321364523161846
0.4144094332759964,1.7187950030498593,1.8630370136015353
-0.9895381200318641,-2.3196107267512183,3.2718320122594062
-2.132046280731309,-2.001545744438679,4.799955336581503
0.2677114623438358,-0.5431708310561139,3.97782521455458
-0.812941095310326,0.014527881937568883,1.2348062224494143
-0.41535726017968533,0.6901044247640123,1.1636607559907075
-0.6120967990598081,0.4730871980274752,0.8702747200611651
-0.14079088641638526,-0.3842459128805702,3.9452536519744146
1.0659802307876436,1.0190436932417624,2.8631564433121737
0.15704856744534462,1.030195403152731,2.346261531355707
-0.1586348370386883,0.18405783127156553,2.476587318114637
-1.0356537528258116,0.9626575724868413,1.691773797567937
-1.674682944704357,0.2726452634321288,-0.04428509017019466
-0.4863079090733309,-0.5614830267828836,1.6930606050347985
-0.05378255081832049,0.6978168390000047,2.4738611984714383
1.767929913579883,0.11061312257867771,5.318297822800613
0.13027452147288585,0.001339846754486929,3.3347758077817704
0.9827395110230576,1.4729535721895743,1.9679264109982715
-0.49929559853915206,-2.4508721285400865,4.924448665244995
-1.1849437664170246,-1.4176841701595697,1.9326714242716987
-0.9651167622323719,-1.18707042637437,2.2146185535937595
-0.7252260645357532,-0.3632606475688056,1.4052737158680255
2.1284697324351645,-0.2546081697660301,6.703615508445876
-0.8213866792243861,-1.5073256477730475,3.780683455621232
0.838489203736345,-0.9851580323108263,5.165606345314405
-0.9029271780870264,-0.8608416785235702,3.7940564512803414
0.9315730128742441,2.457424092075892,4.756014529660437
0.38495096610586316,1.8017419477471466,0.15084382008604802
-0.1566378976580904,-0.4117494176846493,2.274603771669865
-0.040762526135434025,-0.3635832903067989,2.4862169364188698
-0.6547876954293904,-1.1492039971882941,2.1967850704237297
0.44607220148208054,-1.9081304132252668,3.7805192004745365
-0.45498348034078,-0.11688018640852403,2.15220045483251
-1.2256057637672482,-0.9978519832440257,1.0835330113294022
-1.2779375743196193,-0.08485053166200977,1.8563429557988194
0.17258791772211948,-1.6002058490434774,4.365707651667293
1.579091256410435,-0.7619744583102578,5.679988868880238
0.15999161357343825,0.14862709530283086,3.426303821279798
-0.11863832610988256,0.3662095977839374,3.043199112456495
0.2858261396025429,0.41747195874201454,2.471196969332723
1.3060017417068248,-1.3204889841570373,7.460931615995234
0.21938250136385634,0.8546857301355617,2.6605501411752455
-0.41092723083373717,-0.8002116966018503,1.1776625337735556
1.1062887100598888,0.6328579146073064,2.5745840827598885
0.4287564384616135,-0.010638676618193147,1.5995336478083317
1.535755991995992,-1.3763874990779479,5.654012344618478
0.18323443722190613,-0.31619770458118795,3.1895488435099013
-1.2244690317205003,0.3653637420637676,0.7560210109776153
-1.368159199245665,0.612965380474599,2.881708342655349
1.6509279322312496,-0.14098789744441861,5.336384038512376
1.723665720783297,1.5317788906010528,4.272025330733129
-0.17951921328260065,1.007510770986559,0.9355218683676543
-0.38318732113598775,-0.25665411639975283,1.6421058073752057
1.4614442922422022,0.7501218121369445,3.911797988975191
-1.107045682043488,1.9337934851881868,0.28756003610572145
-0.8947270189558264,1.960484600783027,-1.5292941225844578
0.6433267946890444,-1.2279998808224974,4.357472357158188
-0.3946051228595896,-0.9265331111571506,3.171967605542105
-0.005121866720071296,1.484918786733851,1.4661309393170503
-0.16344289852451258,-1.0582810508376372,2.702864429438093
0.33757454879893356,-1.322541133291679,3.736604317058113
1.4074818613137168,-0.4861941306990469,4.615464217124539
0.09058490690174555,0.42022670947458574,2.718464320717045
0.6439387932768579,-0.10239670661109637,4.254017653377878
-2.0501721010310225,-0.6505636204055921,2.199612153937164
-0.04871840193011795,-0.674212461724509,3.0446898791119823
-0.8432302702928711,-0.7123370644127087,2.0390367874485236
-1.218813060423628,-0.8795096286589426,2.6517739137088796
-0.8781523669287508,2.2816328772760617,0.7023873397411393
