a,c,b,d,e
0.1470750028177519,-1.0284508793941214,-5.553932206490173,2.2336010876590016,3.334578868293231
1.2574678180657093,0.20875432671586838,-3.8697717485847756,0.5290694678294876,2.5290316789097163
-0.7892060489209883,-0.7734242347835483,-4.693686725844851,0.029261656513212442,3.709867776220494
-0.6259090209943582,0.4478268606762428,-3.5884402395889263,1.4810576936509805,2.2969187251025467
1.437711793556594,-1.2275397965839996,-5.420472973492603,1.6429913203962647,4.764243467779897
0.5767473408064242,0.17107782825123422,-3.431262085823259,0.7200898451966748,1.1799593218772553
-0.6471762614352243,3.1202604877701767,-4.8272243981011975,0.899567084747757,4.277278361339684
0.5938103667546015,1.3831072226048609,-6.744547703268765,2.078912935123716,3.3172151723728605
-0.3185160781619941,0.7401366380317369,-4.977826606843911,0.5342058698215864,5.257850258540305
3.4633565413911436,-0.04281373613831364,-6.243865488335897,1.02490547746911,4.5923736673913
-0.011216996365196444,-0.6479707089677545,-4.494463161534756,1.3934964116692303,5.284412795003206
0.3327811974362443,0.9632304970238754,-6.1293998258716496,1.0945425373707072,3.151822829096999
-0.15736177602546145,0.19375875119163102,-4.215032745220483,-0.36461659761882514,1.1783676659135003
-0.013099691073363673,-0.32693659176060813,-3.0637745733764534,2.1466548800088168,4.558634056729083
-1.8880471891612944,0.20819408683076374,-3.6781442997490537,1.3655473550975044,4.187826561807842
1.1581982152662909,-0.18820768516379718,-6.241216093995427,2.2173547659024933,4.188814250960301
-1.8166136953452217,0.5336999903804289,-5.644499946731312,1.9787115371145994,4.793194828514807
-1.170016059333441,1.5944454317614967,-3.9004015988386134,1.564910207456586,2.4676164477161437
0.0493495868364049,1.9842002894814559,-3.5244407397613067,-0.6281626449159667,1.8064367749022663
0.2776186708645915,0.47505934435568814,-4.642344713214604,0.7937767940757614,3.6219670195950475
1.5598909118420965,-2.242267041295475,-4.617583979195959,1.270345000012369,4.69297415012036
-0.7832722224605445,-0.1422497942364292,-3.8902366646569067,2.197317496857085,2.8363597617604643
-0.8915411116854981,0.29235485622435736,-2.4657572694523795,-0.11646279470975907,2.418236802479885
-1.7522553555642268,1.6571591884737016,-3.719549831161136,-0.7792252316218453,2.9159898069785135
0.3393556240357677,0.19222505508160104,-4.174283817203491,0.2995804226283272,2.5889796360426107
-0.8081764875536027,0.3033236628363778,-3.255048558838147,-0.8085888881440855,2.059108012444974
-0.14324242201496765,0.2695428689560978,-4.002540113729957,1.57434203064083,2.461680924790624
-0.39219449527004735,-1.854564253234651,-2.673643716290255,-0.16862994295871514,3.554426860867144
1.1521624977631237,1.5210025233644167,-3.2083418217361164,-1.3337247339444482,4.193951895937252
0.8958982213650115,-2.18536051288804,-6.731919092337675,2.2295034620972967,2.5167108902558253
-1.1751543645845564,-0.23929035201934018,-6.42548613380152,2.395849971400387,3.7963859496232017
-0.9412068396579013,0.043815925967443804,-3.436886266403062,0.4018957257990241,3.476840933676927
1.7711872223790717,-0.08468689627441003,-4.690256456936373,0.8072597121770526,3.3193581251755413
-0.3264673621160463,-2.2017829269630185,-3.4898492752667574,1.0417100207917227,2.2435523291754453
-0.1405673227883117,-1.2670752538323726,-5.73474382133106,1.8553650397166674,5.224699733083852
-0.8661475279605729,-0.2877622920658546,-5.070926291780209,2.3437335151743497,3.905870777358986
0.3806171622450881,1.7335906569460073,-4.637756390894099,1.090077578084452,2.6416214508268965
0.7032133462079148,1.5542080774421498,-5.867884218339546,0.7823684232302464,5.549866932878139
1.4972395040079418,-0.6545913489996222,-5.712661902224908,2.6417525572683704,3.9535675037865112
-1.5453016292737103,0.9978826912138811,-4.0352039041916345,1.1390515380943038,2.2544037477375083
0.3620917236335022,-0.8620397127892251,-4.367681482541215,0.7177677493017878,2.2859083836553884
1.2072077826086114,-0.5463587622986478,-2.547304236870092,0.17074242185071364,3.408465355255234
-0.1718979056225706,0.18305234126635372,-3.6980927892341007,2.032950076165319,2.82889182689025
0.7755493841889096,-0.5626446962893192,-6.279010357934785,1.2539002646705146,4.635952121244916
-0.14959626183091143,1.558405324243506,-4.593400846302652,-0.2890777430733722,4.451395990658958
1.2619389086536796,-0.21624694316758578,-4.0277483920648915,2.2564326758499402,2.8520103755117496
1.4460429873946374,0.6368219997488974,-3.9565552324504187,0.9825758750098638,2.792124806329384
0.025777074075867133,-0.0028894868463706052,-5.28635777769418,1.1850178762936028,4.377849111688022
-0.6358520469679924,-2.15131626160934,-5.876684101257754,0.07725590846944486,5.0548650971537405
0.2595548491854571,0.23832564527510486,-3.895381044353223,0.9379994692803602,1.633040307854679
-0.14772130598883054,-0.15374944827665163,-3.6358853437787797,0.8687933301959967,2.9041822404904956
0.5141179153521269,0.6738268030633487,-5.154988839309589,1.3438701585164532,4.759404322207378
0.3489032366009632,-0.1717159927759521,-3.6818233380282757,1.4125647295394574,1.4643154819390491
1.9595614551677927,-0.008544908809528727,-5.366112091584866,0.5606547882016016,4.42789069050126
-1.4867978606704193,0.5200461014603692,-4.799392148773371,2.0107470959032856,2.243402194938943
1.6491215486713953,0.6574431703752113,-5.07125324259842,2.227624125128865,3.0121538326563604
-1.2453248186749266,-0.9498841356100323,-5.469764073706727,0.36485242738461254,4.7020727098342805
0.48755254588633484,0.25320673078423234,-5.223189478330884,2.0631986976473407,4.476915301893803
-0.8219563961086083,-0.011203042174522206,-3.6901657326646458,2.777590547234924,1.129343934001906
0.5575169928679894,0.41582974080632296,-3.8045683782328834,0.4131907597383935,3.4106763639587667
0.7903520601829963,-0.6545766237155156,-5.460973677838968,0.20605632303103505,4.177550173446154
-0.4104624340183123,-0.7003774640958619,-3.54256523108757,1.9049991893169724,2.862450790606002
-0.9227772730472964,-0.7340824847323347,-4.976880477420249,0.5512256692668437,3.8715679065213418
2.2427362618963205,-0.35218899218398536,-4.894828669219006,2.208244749417263,4.318753009595662
-1.079207312696319,-1.1920228884159854,-5.6750246734409115,2.1017924761211715,3.647815299419106
2.5002540083337945,2.2243277998767077,-5.5633953189968075,0.9307949055098517,3.8412658181897923
-0.925213525062041,0.08317024762227247,-3.8550520719947583,3.0373896689614837,3.7500709626998883
-0.00742423001313875,-2.245243280307427,-4.510372074208568,0.6730128111904405,5.393324812629074
-0.8247019208334737,-0.966104549967759,-5.847822132707461,2.995041240867142,2.9918579817991953
-0.3419947791832302,1.125088744657223,-2.6825633279113594,0.8598901981824578,3.735595043997814
-1.1878080589798246,1.466034775486417,-5.307151804984107,1.3695609074027206,3.279879809331816
-1.6425871730905854,0.2031346600841659,-5.705355927069661,0.287359856189527,4.4589886878223215
0.0672123059843587,-0.911601922251763,-4.9379746143051,-0.13522508596887772,4.749579196242666
-1.4944838087965506,0.3037332355009216,-4.751806304424843,1.368838916503299,4.649563174964523
0.08186198938469454,0.35963531650187114,-2.239159426993827,0.18841871390142761,5.820606459010058
