a,c,b,d,e,f,g
-0.059282646025932216,-0.4519509798535085,0.5990524104045643,3.6994319317982542,-4.4188996828365,1.3241691374429667,-2.3016728955673864
1.370540988614132,-1.0245289129130064,-1.0006617304313048,1.8273450767776835,-3.695637472730449,-0.3708794079694615,-2.4819990113952146
0.9476496098482997,1.4221063499235564,-3.24862571319664,5.7762857048178375,-7.736624606313452,-3.110816847251621,-4.919431578684656
0.940289464883589,-0.6772741840092779,-0.889064436066906,3.871476428093776,-4.949391160714043,-0.1437094874944896,-2.521591005590164
0.15704856744534462,1.030195403152731,-3.1512986963416956,4.5854609717554675,-9.644599740989774,-3.9553149535696166,-3.304206436394784
1.6109369950118944,-1.2198757448415216,0.39222511483908495,4.2227388361350435,-6.12768375711736,-1.1036824712807083,-0.7088129859198002
-0.1034201135746335,1.4253289434703056,-4.737571571467242,3.425194424931041,-8.974576243219914,-2.9563410077046703,-6.176524385384705
0.9274384815581808,-2.0141025948652898,2.9461681532649484,2.325749116163313,-1.0159726464557821,2.451360916120197,2.1286092000244135
-0.040762526135434025,-0.3635832903067989,-1.4241647780295437,2.743410692128821,-5.68051449050549,1.3076213674628479,-0.7809538189705094
-1.127780764891714,-1.1173276020512748,1.7240375843580433,2.99840525446538,-4.123464535403407,2.4263557649163983,1.2044520826986547
0.17739611463694044,-1.7598157076954657,0.620742017837872,5.35645660729177,-4.068761753140964,0.7884798615507979,-1.0348213568247098
-0.10973418163018368,0.08786763708072752,-2.0630470296596464,4.687026935724757,-6.394299242206101,-2.5292324017320835,-2.8068395678235625
-1.2826346502605217,0.5321293738814383,-2.7598784553457647,5.114129323486351,-5.860981287734452,-2.6506493974790857,-3.6171320146876655
0.05217331865753347,-0.02808307510403198,-2.044096909742348,5.589302881660742,-7.738037362388611,-0.5181647781621204,-2.006260609734074
1.3000445946989585,1.2329019341026966,-3.8808838094035902,5.225427188578515,-6.549214720008102,-3.6920830536351836,-5.667045878038288
1.3361861000121709,0.029423575584972723,-2.6243464725050845,4.559484920114571,-8.282364225919288,-1.719106381198653,-3.478740830695303
0.6655852363134291,0.17874096328632716,-1.9163441249744553,3.8126628708964674,-6.996584867275888,-2.138466395203046,-4.125474342718309
-1.7567217824785826,-1.157464632233422,0.460633893655803,3.0380655531566574,-2.621796656468786,1.5801990997813455,0.0008676623784666937
0.15853969107671423,2.809210861229503,-6.320738464496477,3.381622969471451,-11.561655130670617,-5.750779875085103,-8.655010468650033
-0.3817378939983291,0.06191648367995918,-1.3114869154837783,3.3823444282850836,-6.44209996902364,-1.0323057010341077,-3.852743736295011
-1.4422991355594112,-1.0846106224362382,1.4018196077750074,3.967677042687299,-2.7628943318869528,3.1073601722552944,-1.3331473706994248
-0.3314881720972547,1.5164401005894037,-4.470445297111321,5.641499734971681,-9.21111787344393,-4.004471299794396,-5.918621104034644
-0.933617680009877,-1.0973376745470436,0.3944227889812344,3.424622938920041,-4.717256590629281,0.9309824533821087,-0.738166444524742
2.052684981945891,-2.414107851031037,1.3090315372078292,3.1855134208149907,-2.5700449995929726,2.5008955595448934,-0.6979667987334127
0.21723119481052466,0.960734307594464,-4.5476842015939365,5.084820450909269,-9.373487522666121,-5.058716888297192,-6.377889495760467
-0.4283278221631072,-2.107953341777443,0.982879895056064,3.1836991679515623,-4.664510126946389,1.0565783070422625,-1.793530192795917
0.20279727689777938,0.29691587073611253,0.6214637656476749,2.5045274211992643,-3.423530423358751,1.4388742144470963,0.2638068200829222
0.43082100300788273,1.0455322747896802,-3.846398046579681,4.786091286042512,-8.410003441569494,-5.232702974563061,-7.488654815558236
1.8821748802040494,-1.1923953304424335,1.0904229326655193,4.216656020994925,-2.5470171971851316,0.6332701048573695,-1.3289712342372497
0.16439070297730224,-0.17865516901389017,-0.8857446664691171,5.16998024769101,-5.475720352214546,-1.9787201177492604,-3.2912013443809816
0.49716074405376404,-1.5927942597215277,0.9455531397166903,4.133766028562757,-2.3985325857060413,1.1682149309230219,-0.2043967686195543
0.36345433783907316,0.34572657980157995,-0.762816403691218,2.4355322435929976,-4.761870877810101,0.7636092768560008,-1.7131902598188153
-0.6989304285787463,0.87654360408152,-2.5536774883875655,2.317309692769545,-5.7851166740937,-1.7499349859362374,-4.242100696358599
0.21999668397176517,-0.7498133382845175,-1.0050500136394853,4.518864487782489,-6.765034794449882,-0.8331196370650833,-1.5007276615212213
0.2788642846472388,0.8719343665194511,-4.874852000671419,4.777501381834199,-10.822378576658592,-4.197621855403307,-6.419263041807092
1.2003062582593216,-2.1803662087381888,1.7743636727408303,3.8671781775876117,-3.7425462000242344,-0.5043059689252205,0.6941893390277202
-0.46235179266456716,0.4550237203475199,-2.16773747978705,4.5455109523199555,-7.002500043200358,-0.7768276648575917,-2.888462242866728
0.13076418791154437,-0.5308218281296473,0.26300179034382865,2.87727586072265,-4.447257544211572,0.9661682670848668,-1.100903730733655
-0.49929559853915206,-2.4508721285400865,3.6068403334151498,1.2673728991990962,-0.10073665378567909,3.4827192783522096,1.1324825633214513
-0.1586348370386883,0.18405783127156553,-1.7972832883318943,4.291833375309853,-6.953201252742492,0.32994785333167775,-3.87891572746991
1.362642639803341,1.5904522979160232,-3.0645919859029664,3.399424036266219,-7.037507543804762,-6.953706570767803,-4.7553108986252415
-0.7421920939974367,-0.0886139452531673,-1.8067221061705123,2.97919681717249,-7.675959239773519,-1.3917119071072612,-4.48845991832188
-0.12268463749512722,-0.3256981100737287,-0.17946118868335437,3.461837941191679,-5.820179109394795,0.7125692093741687,0.3014396334026668
-0.10972745169429012,-0.23613009177798555,-1.7501694429549537,3.554923332270521,-6.998278218293556,-1.3175120957641069,-2.7345890056183766
-0.2862229498406692,1.0845151609299661,-2.063800073243586,2.7945654806628424,-8.02320189906762,-3.9137712884882023,-3.685023512035494
-1.023497492621865,0.450317278043813,-1.4430019585483747,4.269869481687815,-6.848598561006047,-0.7717611339478033,-0.8845360838024439
