a,b,c,d,e,f,g,h
1,-3.527067966615864,-0.976625240499298,1.1996322163433333,0,0,2.414117586199104,5.128342936766167
2,-3.083376456262478,-3.7918586319732244,3.3881798391955376,0,1,5.702377185330939,6.651627963888855
1,-3.239302081415251,-0.7340703718132895,-0.6223621441598512,2,2,14.320231538257271,6.49081604521421
0,-4.087566979679802,-0.8264391949929331,0.28506303634084584,1,1,4.555193852549549,6.0512139513490455
1,-4.547714109970827,-4.278437718481943,2.385555070696647,2,2,16.141480860345084,6.597227929544137
1,-3.1491972692876447,-0.10022274871987791,0.911035282395008,1,1,4.293415167468217,6.539953143334964
1,-3.611438175041312,-1.2120151207203156,-0.6581512541219647,0,0,0.3833882381252599,6.6201864771139585
1,-3.1360780141272304,-1.7788505067406841,1.0951798259651455,2,2,14.456992271190122,8.656190972158527
0,-4.584357432280876,-1.492361124907516,-0.42361389756670564,0,0,0.2849682557161277,5.375600823138014
0,-5.937682016169737,-3.0325548803203692,1.832912844050613,0,0,2.692668950347467,6.656978020571305
2,-1.8048890402209246,-3.2018695333707363,1.1999301560072144,1,1,5.517797249841129,6.1744478169874135
1,-3.9381347264474043,-4.954348824263023,6.0272253549958865,0,0,1.7872722018543619,6.877084425800569
1,-3.2270376029501175,-1.1460831139005383,2.1766335403029107,1,1,2.7885099365429764,4.800569975037591
1,-4.870753489625136,-2.006734690079774,2.009398710242446,1,1,3.9669983221212046,5.282765924062709
2,-5.055603650951291,-3.7049317149534895,3.400411106420369,1,2,15.50370434087254,5.0879749311393825
2,-3.806276388502117,-2.217775268324508,0.9117495893449186,2,2,14.282557630865192,6.25329560085803
0,-5.648261681898572,-1.9642732490202535,0.7159922609445136,2,2,14.213744074624163,5.0356975160187485
0,-6.0178329243299284,-1.8303558350068743,0.6831817672814823,0,0,1.014783914079159,3.2167900417243955
2,-2.2364502002872633,-1.5289788822902497,0.16832283076643595,2,2,13.022273956863554,5.983063368645542
0,-3.6315615289060195,-2.6498192633973288,1.7179379601625853,1,1,3.145494398611601,5.299483747033383
1,-4.530829691502043,-1.896216483382599,1.5737679316889888,1,1,4.385013983774329,6.298163498244031
0,-5.260768193880179,-2.7292745624931474,1.446512081215935,2,2,15.46287248867385,6.442191470334699
0,-4.587253019898126,-1.9105287136545168,0.5775229798765469,1,1,3.9219438429381173,5.861072812249829
1,-4.114292516810645,-2.672668216562015,0.09900358434619427,0,0,0.48530707340512025,5.177152450964754
2,-3.0799038814073283,-2.0194901676393413,1.6797039741050441,2,2,15.957573269474944,6.190416498074092
1,-3.938406149165374,-2.0052979178432833,2.8698873990280207,1,1,3.6375517304225915,6.374611369052835
1,-2.809388495789505,-2.8422293807960153,3.2827703496069285,0,1,4.163440671668587,8.261917767673523
0,-4.868584943917653,-2.9433530328105704,1.7490733516589143,1,1,4.486254571688787,5.254884606110638
1,-2.2042535330108315,-1.2019900038312925,0.12484289589025432,1,1,3.5537692906982845,7.856919687343204
0,-6.482005470049077,-1.9291741805075153,2.074917424992086,1,1,5.287023564229694,4.9564048237404705
0,-3.6948692178699645,-0.40349119337280115,-2.241488159719305,1,1,5.512544016668725,4.388531325198042
2,-3.591184102647852,-2.688496682489872,1.4887085589831428,2,2,15.576594056362332,6.417958416754887
0,-4.580440673307075,-0.13054822452526582,1.433484568108239,1,1,5.33976373940687,5.317335522189695
0,-4.521672637570433,-0.7554575154094052,-0.39757633463422026,2,2,15.010677768247792,6.6769576899444765
1,-3.509022398709522,-0.6294202503282658,1.3412061130813657,0,0,-0.47373504874866224,4.255307916393385
1,-5.096804886842339,-1.4835969139899525,0.4458559968658675,1,1,5.309123674405168,5.961858760091353
1,-4.997171847834028,-4.290044577347442,1.4801005529085773,2,2,15.533557240210207,6.232140172461482
