a,b,c,d,e,f,g,h
2,-3.5628642127654193,-1.1284659215680861,1.66704612662954,0,0,0.970352516441328,5.482774127915667
0,-5.260768193880179,-2.7292745624931474,1.446512081215935,2,2,15.46287248867385,6.442191470334699
0,-3.7658645399996242,-1.8109924766039667,1.8744095765806177,1,1,3.45535884980519,7.5092452836860915
1,-3.653238004406393,0.1238982426932167,-0.3928206998978033,0,0,2.609311043037027,5.35783879113363
0,-3.83587493140328,-3.150793276115661,1.1093538548673194,2,1,3.974593200304892,4.8562921383650455
2,-3.05914064826072,-2.0642721858237456,1.3185613970463146,1,1,3.6975430540512466,5.768630878610955
2,-3.2869229311877266,-3.0270651826654618,1.0582266256566832,1,1,4.759896953191265,4.905763270378628
0,-5.603928415281216,-1.0634150598198828,0.2924652148378457,1,1,4.421745131619068,6.396093380245879
0,-5.268629050116473,-0.7913979411261864,1.5724444803054294,2,2,14.21488961360287,7.037497918946397
0,-4.760176112482486,-2.703378579276161,2.591307791871378,2,2,14.063838485022716,5.407393948732693
1,-3.5033850007337914,-1.963608688537964,0.7974804759328467,1,1,7.350159670818739,5.0228381882856885
2,-3.905480847879278,-0.5395555266357537,0.43837128239462303,1,1,5.314344951779069,6.228912616607146
0,-3.389260569889716,-1.8866097562669477,1.733714244904607,1,1,3.892036965654689,5.474173453904352
2,-2.960768372702429,-3.0816970439031297,1.3865384603152475,0,0,2.0742894543707697,6.173127276675907
1,-4.8695671917140215,-1.3048677833602884,-0.693521970344237,1,1,4.469213606420698,6.393478969546737
1,-2.27300573549802,-0.21091516998670934,-0.4457694769302456,2,2,17.06489095645202,7.4477629082925665
0,-6.481995810342745,-2.9479140597723417,3.1330703019020856,1,2,15.453732492140077,6.852220534992599
2,-2.8674110383560776,-2.502928197353919,3.422833707799785,0,1,4.572269452824288,5.9794089537032455
1,-4.304395383955406,-2.1261678160030577,1.8628527200254728,1,1,6.134715414945616,5.477897236413624
0,-3.2233842573003795,-1.4920425878501509,-0.17693187821403633,2,2,13.868421161525543,6.770986790483544
1,-2.9247435226074803,-1.7545890389092973,1.6068784832993412,1,1,5.490087819556338,6.386349618626646
1,-4.92568658708306,-1.1677233380337548,1.3602480276130453,2,2,13.670463558189203,4.34695355627878
0,-3.791179955501481,-0.05110651206297101,0.9667341106564582,2,2,16.3301024063979,5.999818764931683
1,-5.778129714867752,-1.6949084378062351,2.970893630095481,0,0,-0.4781196156157108,5.9088781471369725
1,-2.9249038722172753,-2.8873558688815013,3.0976858096505993,0,0,1.0038022713459869,6.027099387945309
2,-3.307444559300896,-1.8963104216624966,2.621946645213587,1,2,15.10697416080857,8.241352307746135
1,-4.670203139872544,-0.2792566096857043,-0.07767909858000677,0,0,1.6794032790110505,3.5192124274178305
0,-3.814937227246101,-2.0805528178261468,1.1675144856409916,1,1,4.31965383477877,6.103721333733691
0,-4.0206988469750735,-1.200463072815261,1.0234529889769837,1,1,3.8650970743709205,5.642929284295162
1,-3.5660597262364675,-1.8003113057962092,2.1274666119735866,1,1,2.137864619756093,6.037768221450955
1,-3.4728701404843094,-2.140709805226247,1.488416653649162,0,0,2.864566154498894,5.489627205678522
0,-4.392326334790501,-2.230300828886517,2.3082292635148622,1,1,3.9132972762434566,6.098520512246185
1,-4.113151125698158,-0.9536025806158626,1.9260710253178233,1,1,4.322352302111235,5.295912969112104
0,-4.235366368693479,-2.3514855856958965,2.0529303603516627,0,0,0.31158545715356745,4.901264710290563
0,-6.6578473827262785,-1.7522166558456527,3.1511836473462878,0,0,2.214106712137741,6.545551968829954
2,-6.643591453723273,-3.241806131886917,2.1409178229646106,1,1,2.91767148084141,3.484439509133301
1,-3.2956238004024794,-2.212501558854641,2.26082391297985,1,1,3.987340860848655,5.5823093259077785
1,-3.3710636315309315,-2.1671351030125137,0.7215171657798581,1,1,3.2214290626112065,3.7559742330837302
0,-5.4645877244240975,-1.558242115889294,1.204746271246665,1,1,4.635772119307577,6.596193435931238
2,-4.342522482665617,-2.3817567676370035,2.535912923083627,0,0,1.1816693185918252,3.558311883332295
1,-2.4405598325190407,-3.4496757176753716,4.180713941099286,0,1,4.74801078208921,6.671967969811193
2,-3.7769039222904093,-1.5816866960677554,1.457892606522527,0,0,1.17438812263265,6.264528437517456
0,-5.402477043062195,-1.155918000923612,2.3123648328429303,1,1,3.074266395347588,4.785400981714396
0,-5.76703762402516,-2.3650410092737335,3.4654501831070084,0,0,2.9594408790808227,4.288664373256883
1,-2.963808354302498,-1.8408769082076375,1.340801795693718,1,1,4.073960398791076,6.020395518667088
0,-7.01030124340608,-2.0146050084952134,2.7274377005660897,2,2,15.579471075744957,6.193730935038396
2,-3.453703123706956,-2.183257494547362,3.0517809448432076,0,0,1.2941620672518928,6.087534356620034
0,-5.51473304430158,-1.5855917777048962,1.0057105525379337,0,0,0.3098593181500935,4.771434125679764
0,-4.943748095811627,-2.3426629741381575,2.420321531831143,0,0,2.2604144377100734,5.242946310336052
1,-3.0946368444563155,-3.073455671065453,0.38064375453652577,1,1,3.5522825416089567,5.350647397676142
0,-5.28656850591345,0.15651901815511549,-1.4683355273363525,1,1,4.874696251085031,5.098941138464616
0,-5.075951050068372,-1.9423177502605369,0.18359503405503363,0,0,1.4953950300701195,5.029256135492331
0,-6.66935163442989,-1.3721233732320055,1.3867432320450022,0,0,1.6814849961464462,3.520501611476596
0,-5.348117907962086,-0.43468528229055226,1.3661310207075923,2,2,14.499521605800528,6.2119273148179515
1,-4.81960398851328,-0.6944550445487787,-1.0267839454504666,1,1,2.0158999491159544,7.7376945034263915
1,-3.532351998582762,-2.9540491664286908,1.8602227059309673,1,1,4.4734681969849115,4.488237435079157
1,-3.9991686431544116,-2.408027346173884,1.5209846973106358,2,2,14.976243358629407,5.501933097835977
2,-3.7063816494237525,0.9813616004834043,-1.0146239440269333,1,2,14.173927946852727,5.554194471900196
0,-4.643864775984362,-1.7291071432112395,0.9235121237201952,2,2,14.869433793049865,7.241473072285392
1,-4.663579296326748,-0.9859753618465026,1.9003889562092613,1,1,6.030371672334558,7.373213330149038
0,-5.935714782329771,-1.3553578085796982,1.0602765592064405,0,0,1.9647601141147253,6.353418677747412
0,-7.391874928410129,-1.7227920386856885,2.241633662669792,0,0,1.8285288843926406,3.1935743124622302
2,-3.342253781641058,-1.9466365274278528,2.2048950467331703,1,1,4.477821950435803,6.343911528359882
1,-3.771750273346593,-1.6606147688362733,1.7956643759654618,1,1,4.005865360126907,6.630287992311031
1,-3.826732638426958,-1.5824501026080837,1.0602760575256314,1,1,3.8665661801001803,5.555920773008915
2,-3.855807338385447,-4.5168156225410545,4.084106688390303,0,2,15.24005523088379,5.953877008164603
1,-2.7277285706865797,-2.619969600773688,0.7939420940971658,2,2,13.896917441558136,6.057656441924728
2,-4.022279632877491,-2.6850983610854033,3.13302607449769,0,1,4.547810652587672,6.538157834457224
2,-1.4905141887377888,-4.20907048680151,5.183238190629276,0,0,1.3485042888574426,5.61563192181068
1,-4.061663784858018,-2.80403503932241,0.7339279585470961,1,1,4.124427567405941,5.7653597723196945
2,-4.0997724314203206,-4.098571355567912,2.0902385685748435,2,2,14.459403611133858,4.588363373100564
0,-5.207957517616508,0.03927432502905881,0.47155862652169417,2,2,16.39052495363033,6.906131451581084
2,-3.354084711773214,-2.506410653684475,0.44403541630092924,1,1,5.239601566130635,6.042617636193838
1,-3.399038187991938,-2.5052938022294846,2.3075556593820474,1,1,5.148853450327245,4.832086875143521
0,-2.9408061925869973,-1.3333174566517583,-0.20871004292869766,2,2,15.508742376117247,6.3321633551448215
0,-4.678031715335005,-2.056727153547964,3.7774895094901284,0,2,14.843495524494438,6.807034160764972
0,-4.104226762362402,-1.241140297802701,2.9544934924009487,1,1,3.668861757189451,3.263412914639188
0,-3.897769725009281,-2.2698945686458267,2.290281281048192,1,1,4.872727623044034,6.156997120056671
0,-4.377599969271683,-1.949406145620014,0.8881219130859477,1,1,5.434143175981728,6.178118502317733
0,-2.897320319415394,-2.4394827469456555,2.908046705440884,0,1,3.9981951298908873,6.873245989987878
1,-4.113592639401881,-1.0239342082081984,0.4919756743470615,2,2,13.938176843212299,6.775921898685705
2,-3.9058498689677785,-2.480406543030387,0.7858365657652528,1,1,4.662418072367289,6.317637333222684
1,-4.997171847834028,-4.290044577347442,1.4801005529085773,2,2,15.533557240210207,6.232140172461482
2,-3.554258610890624,-1.9195107584616633,0.4802159482217432,1,1,4.312607546390486,5.6477843422841545
