d,e,f,g,h,i,j,a,c,b
0.4102120156795513,-0.7897560801247798,2.2011031387545934,0.948895481083506,0.3981316770083233,-0.7971044341315033,-1.712043393749747,-1.1058666737809917,-1.8758905214471713,-0.8278178919459465
1.475949048053509,0.7494570154065637,0.5191029979568217,0.008931873110698613,-1.4267034449994767,0.14337017007950356,-1.3844061316090193,-1.9086363200497305,-2.2538979421569585,0.2361965837247813
0.87654360408152,-1.8855729044434706,0.30374250245132806,-0.36509797601075417,0.15480308997465927,0.8899870325668338,0.9327381084746261,-3.2816212841320187,-0.23994935656551908,3.8135381520528044
-0.5778941080776558,-0.3644284180642414,-0.38668364248828285,-0.46199300235426094,1.883520630344044,-0.5566472142917076,0.749123171936581,-4.298289306334802,-3.132936581597683,10.642014674976156
0.0693811351327787,-0.4105339880150149,0.5898502463152723,-0.02170845988770261,-0.27826003836757923,-0.24101324378546057,-0.9331870656234476,-4.067494339024878,-0.004558311807659976,7.030009964248128
-1.4634420018370031,0.4850817670641296,1.1624630046819957,0.010286727337475357,0.45223074914591294,1.383114541069239,-0.4102345015396468,0.46267509047914684,2.4457853553140927,-4.249866520734318
-0.09617893692333225,0.17570045616484992,-2.7456138649773782,1.5160251245495246,-1.4985495273716876,0.7915081719465198,-1.8757841160771553,0.22759724285195,-4.019415199311185,-2.2809748109426327
1.8206461576468016,-2.3833887029573617,-0.9332255506893351,0.2798202650191239,-0.5651880282308862,1.0841883470160967,0.5577096429636826,1.2566357464861988,-1.798416905528307,-2.7141247576012475
-1.0172243411016413,-1.4217620690471156,0.895780511037257,-0.7804541245086651,1.279164902965326,-0.2792342453730181,-0.624111334374069,-3.689251285517536,-2.651105419768005,7.471943909076098
0.41747195874201454,0.38002329904861315,-0.6659523957592918,0.07379698176937273,1.007427610617323,-0.21587979872792037,-1.0022037645773594,-4.438304631776086,-1.386446741815772,11.072580791017657
-0.3285252231228939,-0.4346994737231341,-0.5947273437739967,-1.079576720337252,0.31459500203114427,-0.5973450139299826,1.6054100429863098,-5.932255114463143,0.17759012353584502,20.442973585415704
-0.6162930881921079,-1.2123682930597257,-0.25450105340661505,-1.3321174294098623,0.7290172528625397,0.8541173345352181,0.3580800444793122,-4.76214909575364,1.605567338649919,12.407266659520252
0.24537100899533215,2.383861037981873,0.6953771478606484,1.6440363153648863,1.0429914373271527,0.5334715126139251,2.012979079132458,-1.9423733272643238,-4.664494010800623,0.08997863824261726
-0.45343829836859284,-0.17857196789385368,1.0128137051953732,1.7561880680851394,0.35595468025181004,-0.8307803299935937,-0.734255656776456,-2.109727569686322,-0.3422366276056752,1.392010323499113
0.6353711428612774,-1.616959400164946,2.857473075464706,-0.3878106853742732,0.04555782111359534,0.11554617241010676,-0.7323562810146178,-4.88791840404968,-2.543457476785913,13.293714608495755
0.8279881767970589,0.4961207080887857,-0.028678287674799376,1.7609023861276074,-0.607167086144011,-1.004886908319843,-0.8228344575237161,-2.294429816304353,1.103548491130361,1.3903202083380457
0.8780585789081998,0.7329085574375346,1.9087903584569665,0.4652898753983397,-0.953447490060409,-1.1077794480839789,-0.9011856506097037,1.713419246215684,-2.6778650437203115,1.5195679572090421
-0.5941499556967944,0.9112380445689469,-0.6427835696407243,0.14587197828259946,-0.5157465846241712,-0.1503174494263918,0.4510526820436264,-2.6752488128930905,0.7050020783081755,1.9034711764520207
