c,d,e,a,b
2,1,0,2,2.5280585789082
1,1,1,1,-2.2330030168855393
1,2,2,0,-1.5316320271684618
1,0,2,2,-1.7412590367136729
0,2,1,1,0.4937069118078915
1,1,2,2,-0.2026852753256469
0,2,2,0,-2.252540152665553
2,1,1,0,-3.871701326861744
2,0,1,0,-4.893614741613645
2,2,2,2,0.2260113646283377
2,2,1,0,-0.7372025359067518
1,0,0,2,-1.0100854941523634
2,2,2,0,-1.3780229770089485
1,2,1,0,-2.0114790679288204
0,1,1,1,-1.196294915581006
2,2,2,0,-2.714603408215179
1,1,2,2,1.1451467288748387
0,1,0,1,0.7302899456165922
1,0,1,2,-1.101733802544394
2,2,0,0,0.4687194410697235
0,0,1,2,-2.767192347329688
1,2,1,2,2.5468664103590926
0,1,1,2,3.0775141778047628
2,1,2,0,-3.6976534935973273
1,0,1,1,-2.5320868308306643
0,2,1,0,-0.05187162035780357
0,0,1,0,-3.1843947566856547
1,1,0,1,-1.8274666928898597
2,2,0,1,-0.002326481791026236
2,2,2,2,1.5402912910861457
1,2,0,0,-0.5148765618975095
0,2,0,1,3.452025262219914
2,1,2,0,-4.145174389885224
1,0,0,0,-5.214530735713118
2,2,1,0,-2.3280139168439966
0,2,2,1,-2.6696760196305758
0,2,1,1,0.8758744627170869
2,1,0,1,-0.24838412726438297
2,0,0,0,-3.9344627097818976
1,1,2,2,0.8988790390297385
2,1,0,1,1.138519836516694
2,2,2,0,-2.260388423356111
1,1,0,2,-0.25469366747685607
2,0,0,1,-1.1827184195077414
0,0,2,1,-2.8446397714914244
0,2,2,1,0.38939157015694464
2,2,2,1,0.6014797493081163
1,0,2,0,-6.50482809646104
0,1,0,1,2.408755386185139
2,1,2,0,-4.789427753141868
0,1,2,2,0.7992229272008549
2,2,0,1,-0.007347694413351036
0,0,0,1,-2.2702646872700507
2,0,2,1,-2.343631353274664
2,0,0,0,-3.7708998230008497
2,0,2,0,-4.730077394867203
1,2,0,0,0.4369553887192463
1,2,0,0,0.0950418439998275
2,0,0,1,-0.43614967506731017
0,1,0,1,0.16334117534810003
2,0,2,0,-7.350738107563471
1,0,2,2,-2.723240091951705
1,0,2,1,-3.0788082712983056
1,0,2,1,-3.2344908936374916
1,1,0,1,-1.3970582502354383
0,2,2,1,-0.6443425194082014
0,1,1,0,-2.9217213492022465
0,2,1,1,0.7445304058857745
0,1,2,1,-3.0359135886015514
1,0,2,1,-4.258371108119478
2,0,2,2,-2.8786104852595273
1,0,1,0,-3.5384667402380803
1,0,1,0,-3.500878689009756
2,2,2,0,-2.2358104580888156
1,2,0,0,-0.19203979587073133
0,2,0,1,2.279924312039113
2,1,1,0,-3.6165751074555748
1,1,0,2,0.733167917832559
1,1,0,1,-0.770221208925717
1,1,2,1,-2.524813163971457
1,2,2,2,0.39652620020772855
0,2,1,0,-0.4379404409371249
1,2,1,0,-0.10028432621629169
2,1,1,0,-4.387098300798241
0,0,2,1,-3.3748712887839667
1,2,1,1,0.6600642047336643
0,1,0,0,-0.9684913144631969
1,2,1,1,0.8670612318964118
1,1,1,0,-4.023599279931631
2,2,2,1,-1.642389298857165
0,1,2,1,-1.630576424415027
0,2,2,1,1.108780919745509
1,2,1,0,-3.044187371043003
2,0,1,0,-4.19427342019842
2,1,1,0,-1.6103779947123567
0,1,0,0,-1.463025876206213
0,2,2,0,-1.079797503973559
2,2,2,2,0.626930919102197
0,2,2,2,1.6706338007231232
2,1,0,1,-1.6809135183081512
0,1,0,1,-1.9443433084188735
2,1,2,2,0.5327658012252755
0,2,1,2,1.8350050722755584
1,0,2,2,-2.3755278450034303
1,1,1,1,-2.2464422532701933
0,0,1,1,-3.779969703083876
1,2,1,0,-1.0038377000946164
1,1,2,2,-0.9095771941356466
2,1,1,0,-2.4220290020053015
2,1,2,0,-3.377461581020408
1,1,0,0,-1.2191503536753927
1,2,1,1,1.1186007909284437
1,1,2,0,-2.0222317950681132
1,1,2,2,-1.2475937690448862
2,0,2,1,-3.9149348662029175
0,0,0,1,-0.20731017948041108
0,1,2,1,-0.39546019066196325
1,2,2,1,-1.5717636493445728
0,2,2,1,-0.2323554416558703
0,1,0,1,1.7581210958672608
0,1,2,0,-2.8619208948009347
2,1,2,0,-3.6347369685202273
2,0,2,0,-5.787684693434657
2,0,0,0,-3.8938009257077453
1,1,2,0,-3.3117809369096753
2,0,0,0,-3.762374124984483
0,0,1,0,-4.122578621044444
2,0,1,0,-4.461401293884963
1,0,1,0,-4.988071528493498
2,1,2,2,0.12212937388143863
0,2,0,1,5.05424464841542
1,2,1,0,-2.606986639326075
2,1,1,0,-2.4759874758100198
1,1,1,0,-3.3301900886189055
1,0,0,2,0.7174025775192501
0,0,0,1,-1.293442526672139
1,1,0,2,2.6418547740424634
0,1,1,0,-1.1644934234912203
0,0,1,1,-2.1775788822318187
2,1,1,0,-1.6679477115858217
1,0,1,2,-3.234297893788677
1,0,0,1,0.02045229791602332
1,2,0,1,2.2850621518923404
2,1,1,0,-1.722156644254818
0,1,2,1,-2.879875744841521
1,2,0,1,1.0792301183946644
0,2,2,1,0.22593829414477376
1,2,1,0,-0.847037889337463
2,1,0,1,0.22306858800998997
1,2,1,2,3.6745151609299658
2,1,0,0,-3.535220315302849
1,2,0,1,2.8838190717173093
2,2,1,0,-1.0517180900420728
1,1,1,1,-1.063781861124548
0,2,2,1,-1.3911152343848907
2,1,0,1,0.4430486683768654
2,2,2,1,-2.7941078510310366
0,0,0,1,-0.6916059887612872
2,2,0,0,-1.5221058354729917
0,1,2,2,0.1034579126174743
2,2,2,0,-2.2091688373279204
2,1,1,0,-1.630461852706116
1,2,0,1,1.73134483098611
2,0,0,0,-4.204138561145665
0,0,1,2,-1.166602695971203
0,1,1,2,2.3528827687546636
0,2,2,1,0.6162969691808933
1,2,0,2,3.234370018476839
2,1,0,0,-2.0064464199645133
0,1,2,1,-3.227177090585447
1,1,0,0,-1.1515257991484589
2,2,0,2,1.630184292304534
0,1,1,0,-1.5882035341645437
2,1,1,0,-2.671378407508734
0,2,1,1,3.496951799573922
2,0,2,2,-3.2501355537243057
1,2,2,2,1.4573379089593668
1,0,0,2,1.9382877009230628
0,0,2,2,-0.4986103597085856
1,2,1,2,1.8937879484201001
2,2,0,0,0.19396742837344794
0,2,2,1,0.08199935641508686
2,2,0,1,1.9619558673941577
1,1,1,1,-1.55868043598483
2,1,2,0,-3.9193204027007345
1,0,0,0,-4.878052375276713
1,0,0,2,0.2751234518680822
0,0,1,1,-1.9199793265781682
1,0,2,2,-2.1474194126438837
0,1,0,1,-1.2150508905847874
1,2,1,0,0.15853186285146237
0,2,1,2,3.1845250379928025
1,1,0,0,-2.2660150977009765
1,2,2,0,-2.140600446838064
0,2,2,1,-1.4206694027818392
2,2,1,2,1.334589872222095
1,1,0,0,-2.077811346357139
2,0,0,0,-2.2815791877198484
0,2,1,1,0.4704966091125238
0,0,1,2,-0.01978634067124141
1,1,1,1,-1.39831620286158
0,0,0,0,-2.8020524391481247
0,2,1,0,-0.7413955021438018
1,1,0,0,-0.6669433999072564
0,0,2,0,-5.644811338218557
2,0,2,1,-5.4325282500024406
0,1,1,0,-3.7219490313636325
0,1,0,1,-0.13187749394275705
1,2,2,1,-1.3990599706780527
2,0,0,0,-3.0997879843204483
0,2,2,1,-0.3857681648580782
0,1,0,2,4.484606550026432
2,2,1,1,-1.0877145951371316
2,0,0,1,-1.5963668212901987
1,0,0,0,-4.4079530235056685
1,0,2,0,-5.833401340382679
1,1,2,2,-0.038580526659455994
1,2,0,1,-0.41537137487428666
1,0,2,0,-5.103173883211972
0,1,0,1,2.302907462274168
0,0,0,1,-1.7934382983685926
0,2,0,2,4.10980785680551
2,2,1,0,-0.03507830687460056
1,2,0,2,3.4560464999730036
1,2,1,0,-1.4109601885314833
1,1,0,1,-2.1057364037217523
2,2,0,0,0.6109907193949735
0,0,1,0,-4.193168409728897
0,2,2,0,-2.6426838513881616
0,2,2,1,0.2065967102776932
1,2,1,2,2.0063196431938186
2,1,0,0,-2.2984261311155256
1,2,2,2,2.166291156108708
1,1,2,2,-1.5183824113238447
2,0,2,0,-4.522684713926242
0,2,2,2,0.3923138368815964
1,0,2,0,-6.0027014083552634
1,0,2,0,-3.4170538059334223
1,1,1,2,1.9773547616424219
2,0,1,1,-2.7323960075045597
0,2,0,1,1.1994697844987832
2,1,0,0,-2.2992723066998932
0,0,2,1,-3.3267246854143036
1,2,2,2,1.597523232339598
1,1,2,1,-1.980870929625963
2,0,0,0,-3.540832514084184
1,2,1,1,0.6656248902948858
0,1,0,1,-1.0419787356400125
0,0,2,1,-3.916510742160833
1,2,0,2,4.534624053986847
2,1,0,0,-3.1383342975511175
0,2,1,1,0.9204444884607209
2,2,2,0,-2.9097539287708436
1,1,2,2,-0.06864957060188884
0,2,0,2,3.4613668189331825
0,0,0,0,-1.5726063350253308
1,0,0,0,-2.773416845809746
0,1,0,1,-0.911803165777211
0,2,1,0,0.07122801161369896
1,1,0,2,1.1053481437379369
2,1,0,0,-2.3469963713775335
0,2,1,0,-0.28618097989287783
0,2,0,2,3.3582525802698657
0,2,0,0,1.3228558163229556
1,0,0,0,-4.054510061513395
2,2,0,0,-0.648946552591363
2,1,1,0,-3.4563708935481086
2,1,2,0,-4.395638748355039
2,1,2,0,-2.730808444452187
0,0,0,1,-0.7112037063896968
0,0,0,0,-1.3400560459879287
1,1,1,1,1.4076442038992543
2,2,1,1,-0.3807170319323394
2,2,2,0,-2.019580872672711
0,0,2,1,-4.576200316643433
0,2,1,1,0.33239407225173234
0,0,0,2,-0.2600825102556693
0,2,0,2,2.792845125861726
1,1,0,0,-2.5918872728984135
1,1,0,0,-1.6842843785202546
1,2,2,0,-3.076718418386407
0,1,0,1,1.2421269591376332
2,2,2,0,-3.007753537417514
1,1,1,1,1.9495689700963919
2,2,1,0,-1.511384450964395
2,1,1,0,-2.7279823580829476
0,0,2,1,-4.695341184466035
0,2,0,0,2.1360917581276393
2,1,0,2,2.7695006808029166
1,1,1,0,-2.2730841292638875
0,0,1,2,-2.0068025487795658
1,0,1,0,-4.09933312227538
1,1,2,2,-1.3014310460172551
2,0,1,2,0.34235526347336087
0,2,0,2,4.659194731853173
2,2,0,1,1.7754390384877368
2,2,2,1,-2.816375663247322
0,2,0,1,1.156584021340969
0,1,1,2,1.7677611315998725
1,0,1,0,-3.097116308276844
0,1,2,1,-0.5508301885078681
0,1,2,1,-3.252013002241455
1,2,1,2,2.891552306812904
2,0,0,0,-2.4944847835170703
2,1,1,0,-4.458335565582245
0,1,1,1,-0.6379045153732362
2,0,0,0,-3.2361576016915437
0,0,1,0,-4.380764584846735
2,1,0,0,-3.6221618554012016
2,0,1,0,-4.865698110073729
2,0,2,0,-5.897305430255024
0,1,2,1,-1.8080724045477539
2,0,0,0,-4.073471425425069
0,1,2,1,-2.103012153241467
1,0,0,1,-1.6097062823469777
1,0,1,1,-2.1575453950302883
0,1,0,1,0.09557323714333316
0,2,0,2,3.4403510716319987
2,1,0,2,1.7423540382544584
1,2,0,1,-0.010915925895181422
1,1,2,0,-3.1229648727735415
1,1,0,1,0.16943690287704113
1,1,1,2,0.8896935265975615
2,2,2,0,-1.1292656924055358
0,2,2,2,-0.1628155300482481
2,2,2,0,-4.063833869858963
2,2,0,0,0.24380384532351973
1,1,2,0,-3.6071168551285155
0,1,1,1,-0.4598230568080677
0,2,0,1,1.6778729248275541
2,0,1,1,-2.165646325760069
2,1,2,2,0.5226388429911203
0,2,1,0,-0.11601770604847261
0,1,0,1,0.13917154159541723
0,0,2,0,-7.217689387614403
0,1,2,1,-0.8907637919628716
2,0,2,0,-4.3482713337824075
2,2,2,2,1.9745584119839792
0,2,2,0,-2.509642427367506
2,0,1,2,-0.44620560633224204
0,1,0,2,2.970529707961446
1,2,1,1,2.4388162477990853
1,2,0,2,2.7438900757720424
2,0,1,1,-3.0564545845441384
2,1,1,2,1.3672720511434553
0,1,2,1,-1.602589928561842
0,1,0,1,-0.7173276020512744
0,0,0,0,-2.6353837149732966
0,0,2,1,-2.8213383661848335
2,2,0,0,0.057962896331002184
2,0,1,0,-4.320415072820056
0,0,2,1,-3.65870590168573
2,0,1,0,-3.0617210642839408
1,0,1,1,-3.500692183712676
1,0,2,2,-2.507320762763779
1,1,1,2,0.8609855135275253
0,2,2,1,0.9589540277008922
2,0,1,0,-6.037373170094536
0,0,0,2,-0.9402967497654391
0,0,1,0,-6.117728507734718
0,1,0,0,-1.277304774746729
0,0,2,0,-6.228305817206543
0,2,1,1,0.7254498899820827
0,1,1,1,0.03137818989170815
2,2,1,1,0.00845727921715378
2,1,1,1,-0.8587179772566351
0,1,0,1,0.10066209224827832
0,2,0,2,4.522114315096437
1,1,1,2,1.3251280673480084
2,2,0,0,-0.7219336961746098
2,2,2,0,-2.2586517534004527
2,1,0,0,-0.7262566022795054
1,2,2,0,-1.466623129745903
1,0,1,0,-5.706962057751131
0,2,1,2,3.475618061171383
2,2,0,0,-1.114610622436238
2,2,1,0,0.3525130699610062
0,0,2,1,-2.375901160158975
2,2,0,0,0.259885475918401
0,1,0,2,2.2672328434361937
2,0,1,1,-3.03903225602742
2,0,0,0,-2.8314760485999715
0,1,0,1,0.029221830537938698
1,0,1,2,-0.6544301293601058
0,0,1,1,-1.4980656334805489
1,1,1,2,0.28819345647440997
2,1,2,0,-4.446192739990694
0,0,2,2,-2.884365480724459
