a,c,b,d,e
2,0,-3.9728390080497733,0.2850224852644738,2
0,0,-2.316175493664959,-0.07211072946656405,2
0,0,-4.475665250207436,0.6218266999348154,2
2,0,-3.7161734495530383,2.1358806079054804,0
0,2,-3.165671920341857,1.3197323754850652,0
2,2,-5.395944516648238,0.5853299819873656,0
1,1,-4.955549069788516,2.0921756563318583,2
1,2,-5.660160391727899,0.5909780163063355,2
0,0,-6.343829236216491,1.762699933335045,2
0,1,-3.822994106601635,2.1531687977807206,2
1,1,-3.433938197352896,-1.3520836033876162,0
1,2,-4.034467389278873,-0.9502221056896809,2
0,0,-3.089685118025674,1.5612069830612962,0
1,1,-4.018219797358677,0.31825497220766197,2
2,1,-6.1148106657934695,0.39883527735830726,2
1,1,-4.111177313196645,2.0860449289111624,2
1,1,-4.173486252794037,0.24349574651468087,2
0,1,-4.562548013365705,-0.1650204651556384,2
0,0,-4.33825566893748,1.8264765509224248,2
0,2,-4.273458059723931,1.9674681745200862,2
1,2,-4.772714870037172,1.2976088357182003,0
1,0,-4.372110049921208,0.44194645817848077,2
2,2,-4.46996405887487,-0.10201856325017578,0
2,0,-3.662334056590963,0.46799499370265857,2
2,0,-5.242878635471274,2.113049382336558,2
2,0,-4.583194977877228,2.1297070809578518,0
2,0,-3.8351357389181406,2.6632331340805875,2
2,1,-5.431583733190737,0.4203655115983045,0
1,0,-3.0691662433996334,2.4529131142811544,2
0,1,-4.5656072760969,1.6631249158857897,2
2,1,-4.984620156541667,0.48360319601164803,2
2,1,-5.493338298238297,2.328683340249876,2
1,1,-4.090491783716952,2.1029907745004692,0
1,0,-4.376999610906366,1.944025047146505,2
2,1,-5.127730886117623,0.7562729389772304,2
2,1,-3.9316691878816936,2.69110353362361,2
2,2,-5.660668683401696,1.14176420287902,2
1,2,-5.8410968217209325,1.8651011673913818,2
1,1,-4.561575616133346,0.45326075351093686,2
1,1,-4.371636013959453,0.0018027606700492527,2
1,2,-4.33322173045322,0.8122161837810234,2
2,1,-3.8983583315521635,0.43088307210655274,2
2,0,-4.705622698742772,2.2921645845232534,2
0,1,-4.138022786981559,1.3891861754725594,0
2,1,-5.480397989310266,-0.44906144250466395,2
1,0,-2.7482103382689256,1.7323735272284182,0
1,2,-3.7405648374150706,2.03518614667001,2
1,2,-6.387189953379741,1.9896034019228281,0
1,2,-5.424745700389267,1.8556465871701768,2
0,0,-4.488658732671878,0.07655339665137473,2
2,0,-5.204759948929889,0.6646997429791471,2
0,0,-4.828461207320191,1.636378184856988,2
2,1,-4.701294866882948,2.5250471313789857,2
0,1,-6.275598698993685,2.5159975093626614,2
0,0,-3.093816697817049,1.7368739196117509,2
0,0,-3.161651500099687,2.4570167678607406,2
0,1,-4.079082388391213,0.3493214875961834,2
0,1,-4.170687515358994,2.073579623795597,2
0,2,-4.672900994850448,1.2536652616862285,2
2,0,-2.5113493486277667,0.3876630548658528,2
0,2,-4.421269595563966,0.31469865953450915,2
2,1,-4.647996276905897,1.2605882870779797,2
1,0,-2.2292816016447023,0.7031900653857184,2
