a,b,c,d,e,f,g,h
2,1,-4.443091801585174,-3.9850097837599456,-6.514267903898247,-4.655206955618845,2,-2.056347011127544
1,1,-3.7366446838854444,-4.368631123962405,-7.654509998589229,-7.694396939287029,1,-1.8263351292452366
1,2,-1.6754136085361548,0.3357229578229799,-2.2186666952277356,-1.4749572290925785,2,-1.127832368559761
2,2,-2.949555511539278,-0.9051060334206054,-1.6838309245375604,-1.5703154029025768,2,-2.425337169018695
1,1,-2.53396609008932,-1.8081062537727677,-2.0229447986729117,-1.5423711654917962,2,-1.0606745731173848
0,1,-3.758660153245513,-0.586896773488828,-2.674174697576144,-1.9121921478045316,1,-2.8190063549287427
1,1,-3.8791688373279203,-1.9560736878163005,-4.9109680950272345,-6.562936691166433,2,-3.217684669775618
0,1,-2.7927007641572272,-1.1433239231994095,-2.6803830490735505,-3.099336004747749,1,-1.710129175849618
0,2,-2.5166010835994603,-3.778601320603073,-6.511236122600964,-6.486543126229379,2,-2.1905295637962072
1,2,-3.272061419319127,-1.9963091188692175,-3.2616972713680124,-4.438197696970367,2,-3.835303769564807
1,2,-2.193812241425167,-3.146569788187314,-4.898317697091866,-3.4300851705584168,2,-2.350154912750519
0,2,-3.5049829387256413,-1.7689844559622478,-1.8486447169157942,-0.3622154374492972,2,-3.647802257421902
1,1,-4.297193794013418,-3.2187955959965784,-5.145217969195807,-5.944814760182202,1,-1.3489513161281257
2,0,-4.815685052649994,-5.212130208774266,-7.105887943537011,-7.304620657352816,1,-3.162078075358377
1,0,-4.512052439148125,-3.584571397027286,-3.6535040062586237,-2.600186642204436,1,-4.973658086173129
0,1,-2.4830191678019564,-0.8693594610606576,-1.4604929250255871,0.18827469733738544,1,-3.674069212918485
2,0,-6.4627786118933095,-5.2163603922603485,-7.658668158910946,-7.8819646399222885,1,-2.200573666067827
2,0,-3.9543213607574987,-4.289172513529,-7.380574345951937,-5.7324260937641895,1,-3.921244311999523
1,1,-4.134944689849135,-3.8124221769427225,-5.87173950156592,-6.782716108921061,2,-2.7724110321967794
0,2,-2.487137481974227,-2.6392120513770214,-3.9237478070078784,-2.096774146257715,2,-4.140759421982058
0,1,-2.8296221423771075,-3.3323601545256945,-4.804751431307132,-7.783961384330869,1,-3.8533463924596347
0,0,-4.10211198956682,-3.114120618762233,-3.6617472442507806,-4.134697172431493,1,-3.8090972235140437
2,0,-6.039496795913898,-4.432337510470603,-6.12059104310278,-6.5178409433320805,1,-1.6795299597689293
0,2,-2.0231634690799485,-1.3615010827003948,-3.437303639248026,-4.514511445798454,2,-3.5494237434347884
1,0,-6.0073174696941685,-5.791416475054952,-6.9082188781962435,-7.1034163490177065,1,-1.9371611213037057
2,0,-3.7920011954461352,-2.4908228231644056,-4.377620229303276,-3.5292106276723207,1,-2.1575898520898864
1,0,-5.451769743002313,-7.206945301476356,-8.881874729724627,-8.04504385957795,1,-3.416790716758377
1,1,-3.7491979151439847,-4.568228098812497,-7.770346111285041,-5.580063300530043,2,-2.330286630181514
1,2,-1.6915379327557016,-2.1687841638875582,-3.8196138772437256,-3.9574213942541734,2,-0.5494578092271569
0,0,-5.317771345989423,-4.913654948555394,-7.12481771065534,-7.394828913294843,1,-1.559716882009424
1,0,-5.9523953304424335,-4.564037805607783,-6.961190633415933,-8.008912351290174,1,-2.171645766455598
2,0,-3.3240218751982242,-3.2701474835511073,-4.195363246588698,-3.5644380133365363,1,-3.3995665109723765
2,0,-5.410563620405592,-4.481598229278393,-7.572775988333924,-7.547152655271908,1,-3.3966885477264857
1,2,-2.956885698703909,-1.5978396405261734,-3.5160045650423277,-2.74238965860262,2,-1.1068590306326982
2,0,-5.071891312255399,-7.265893929947888,-8.73632109485053,-8.669909404273685,2,-0.8998146013984984
0,0,-4.458029257480729,-2.991899576476623,-2.9535704760363934,-2.504784034052311,1,-2.256670833942516
2,2,-3.62084167852357,-2.780401235022025,-4.919033649684478,-3.59534175858571,2,-1.460964113253911
1,1,-4.67144362313729,-3.7961861449705543,-5.862817704483088,-6.7591250590132015,2,0.08811055675578183
0,2,-2.2654433446771467,-2.4219294514958705,-1.5500983258530407,-1.0452357063658857,2,-0.8542305062928497
2,0,-3.0500560459879287,-2.7488876489668006,-5.036719196688638,-3.961398228635587,1,-3.7330651442785117
1,2,-2.5001921431944902,-1.403246245885607,-2.412526989415622,-3.024993074740898,2,-2.136871073094391
1,1,-3.2090756191064593,-3.0785309569302077,-5.502111453857019,-4.6776758844628095,1,-3.6795499139652525
1,0,-4.120063834199208,-1.9779021422688023,-2.1657967177602107,-1.160736860847,1,-3.651489647244275
2,1,-4.215527845003431,-4.262532565848425,-6.695065373345615,-4.168676636514416,2,-1.4207350070750944
2,0,-4.463084129263887,-4.899405404309181,-6.02199495550976,-6.580836336797028,1,-2.688091604985134
1,0,-4.256951331623135,-2.0921752728748637,-5.393565028095885,-3.9841689376054656,1,-3.2902861167580975
0,1,-6.020414757337852,-4.969981246403067,-6.796454119119976,-6.8772258243112,1,-1.7957829698341525
0,2,-2.9136851043620173,-1.2352342540436863,-3.723661896578212,-2.1125716389756324,2,-1.0379451062301717
0,1,-2.993132706670939,-1.6037192501464135,-3.7762233054703622,-2.8519050781002617,1,-3.032381480048781
0,2,-1.6197467190557195,-2.6154069699310867,-3.9527171989766203,-5.258070707528865,2,-1.0984419775161816
1,2,-3.5340858849820496,-2.495588031340967,-5.171334009906919,-4.015401502260122,2,-1.6198971115053138
0,0,-3.547116308276844,-4.2627726767488054,-3.9336893509786863,-1.2334701365559577,1,-2.769395010620558
2,0,-4.979935795266336,-3.6949815065784177,-5.478582600978798,-4.28727888622147,1,-4.896892250878048
1,2,-3.114587547251358,-2.369811263452701,-4.058845969396503,-5.172243381739747,2,-1.7874662977085378
1,2,-2.4899045658027132,-2.3873879007321444,-2.1398177799257248,0.3830780748547553,2,-2.401110009446699
0,1,-5.352013002241455,-4.809390479162749,-7.161468989352542,-6.014537996529447,2,-1.7327661225929545
2,0,-5.2957148727694,-6.493337182287522,-8.581695595912448,-8.119378518370354,1,-2.628325281190282
0,0,-5.610819622382692,-4.049300851968935,-4.163171781932251,-4.3001725158461594,1,-2.997371047230349
1,0,-5.163162676930049,-4.910048532757331,-6.034467278559968,-5.993991483832733,1,-3.746219226620544
2,0,-5.420300116021989,-3.952749700030853,-6.903972386526758,-5.2047692488562145,1,-2.02591104010628
0,1,-2.2698756577034276,-3.0268593330727764,-4.632624249726648,-4.576009718259859,2,-3.479924839115374
0,1,-3.4544198080975197,-3.4957341635331685,-6.641831103750928,-6.591622367906926,2,-2.4012943790304
0,0,-3.990143106944645,-3.1940425173213742,-4.6303371665238995,-4.211623104147114,1,-3.687980012677049
1,2,-2.995834243814181,-4.05953936235733,-5.062021648990215,-4.436293290921804,2,-0.6702221430964277
0,1,-2.930878928933947,-3.9671512429781917,-5.10004288039577,-3.9438126745114244,2,-2.119480130986089
0,1,-4.096831967640592,-3.2181926438025568,-5.848764979915867,-6.105878500557189,2,-2.5576378166392173
1,0,-3.8671441836770444,-2.067797253123504,-3.637617424796057,-4.257281820889574,1,-2.484993438858988
2,0,-7.1433887029573615,-7.576614253646697,-8.736793988627573,-8.75198201685846,1,-1.8458116529839035
2,0,-3.6406028380016195,-2.6922931322452404,-2.4208703333127497,-2.439683003395608,2,-1.8864775283142603
0,1,-4.613759222587412,-5.428788328125165,-7.931937038280587,-6.332668689394777,1,-2.802927337570491
2,0,-5.796581974869657,-5.564292801917131,-7.27191986681321,-7.391377080023759,1,-3.6545001919449245
0,1,-4.909203997188294,-3.3449945083302857,-4.058597995131327,-3.6504889937024707,2,-2.988040401379291
0,1,-4.625939883832285,-4.208265562025019,-5.8294853883304985,-5.099923014557593,2,-2.3368645145547053
0,1,-5.245562003231071,-5.132007765457488,-7.265421096624841,-6.190356986640902,2,-1.7685941552299542
1,1,-2.626210727435988,-1.3986770338101886,-1.3526381402950411,-0.27146369661118575,1,-3.9482267636010526
2,1,-4.528355659547913,-3.4858402160123623,-5.241674384332187,-5.310810427273523,2,-1.922520353570953
2,0,-4.75279293962363,-4.077973612602823,-5.270416627914029,-2.9615325464022755,2,0.1904332586021371
1,0,-4.734871288783967,-3.5091633054652442,-4.08458485417937,-6.134119352549609,1,-2.0074917605019342
0,1,-3.270616061061591,-3.5792465309341464,-4.58043000757245,-3.3032607578921676,2,-2.7998703225607957
1,1,-2.5247526116897276,-0.6163037674433718,-1.4929049297806247,-0.5396535591817448,1,-3.2719718973601415
1,2,-4.0461300367087905,-4.370752607913403,-8.40346912331567,-8.722080713757954,2,-4.440928865047139
0,2,-2.4692668221331773,-2.502519004815874,-4.377477503952019,-3.7175306118043916,2,-0.6203162133333064
2,0,-5.376192739990694,-5.366331088230074,-6.628809862713023,-6.103004750944378,1,-2.2502158067017444
1,2,-4.569616968917229,-3.427464016617966,-5.238850657805393,-5.6557267495360275,2,-3.099062880014452
0,2,-3.817386744663279,-4.2620146778548795,-4.882608556990085,-4.432728073926671,2,-4.250968733270268
2,0,-3.119645906101689,-2.678428557682456,-4.904714679334939,-4.485817535290235,1,-2.611156959859545
1,0,-7.823779866312396,-7.710676416963649,-9.26980145067998,-9.026873509532487,1,-1.5575568194357483
2,0,-5.463069080897802,-5.024734400104343,-7.519576734422916,-8.756195554552594,1,-4.434740738408802
2,0,-4.84485053166201,-3.568042832796863,-2.9482769334571226,-0.8542188854565984,1,-0.572200276625281
0,0,-4.197727128085506,-3.277404298309377,-4.421234713680637,-3.976092101463671,1,-2.514760077438379
0,1,-4.745158032310826,-4.890018338948155,-7.235193395691731,-6.6638859053366195,1,-1.2690369459391666
0,2,-3.6676175061006004,-3.8459673849417446,-7.024954612141656,-6.269809924832629,2,-2.3928891754252293
2,1,-2.721710071016181,-0.331251077741729,-0.5053174511849108,-0.23966926778946912,2,-1.3282786273943654
1,0,-4.854965310592672,-4.501079342187217,-4.266394675445822,-3.1472582335783006,1,-1.9922084614749482
2,1,-2.994044547273767,-3.2293078090340988,-5.7640041960649695,-4.755768718779109,2,-3.0872138030168887
2,0,-4.145900822887376,-4.168139302429883,-4.0019401424133925,-4.781391957075801,2,-1.472099069492091
1,1,-3.141809285334699,-1.7326496831208225,-3.9089145732630173,-1.521168942476261,2,-2.0949917501351774
1,0,-5.51521941941702,-5.401058194028642,-5.399981415788625,-3.236230567549626,1,-2.8457191487265026
0,1,-3.657527632896843,-2.7795650068627693,-2.6810996928342457,-2.304071239099199,2,-2.6009996139763603
2,0,-4.3175453950302884,-4.566295019011206,-7.4004108627646215,-5.880249389358641,2,-3.2710567379577844
1,1,-5.560478691734181,-4.985551613167955,-5.817155421708831,-5.708733557056828,2,-2.9963335718791515
0,0,-3.468313534341327,-2.4144372140624952,-2.8605526105845707,-1.718751591653563,1,-3.0963862645961284
2,0,-6.380913518308152,-3.8485764935978137,-5.130643144763119,-5.0385444388987075,2,-1.828686806278674
1,2,-2.4391503536753927,-2.3667048350049127,-3.9949273562968433,-3.458681735906074,2,-0.33544049216167027
2,0,-3.0412049969501407,-2.730450693518532,-4.352529622867049,-5.182510288770745,1,-2.409257384040357
0,2,-3.5376059277482668,-2.2782207189175234,-3.1518120415200483,-3.5548874067500265,2,-5.012919763056869
1,1,-4.744994927724441,-5.044652350022085,-6.672051570926069,-7.307125614229324,2,-1.873951053704473
1,1,-4.114697302959677,-2.739041771106377,-4.839718714878181,-4.4579107601051335,2,0.256975838944824
0,1,-2.117339706563766,-1.2467315977394793,-3.5174293343412524,-5.488887604937698,2,-3.8745906239035612
2,2,-3.942450572206437,-2.461377773514604,-2.9748177042975454,-2.2694519581819526,2,-1.549223065355596
0,1,-3.3869476815658217,-3.264140556354893,-4.113829461799594,-3.1036047885933056,1,-2.497343847420309
0,1,-2.6326452383575774,-2.2334231543035643,-3.5220762206468232,-3.2933861311847057,1,-3.4670861196184877
0,1,-1.4870081740206107,-1.0895941202291903,-3.2347853291585165,-3.7498296991140756,1,-1.8730682187512064
0,1,-5.046393335083697,-3.183935091083484,-3.817155260535382,-3.667388070441238,2,-2.116153807454138
0,2,-2.8055581267545406,-1.74084812354138,-3.614303453319245,-1.5771362598610534,2,-2.145093711386643
1,2,-0.4221548808278346,-0.6886753278067049,-1.958629799246069,-1.6186855722442686,2,-2.01288953635802
0,1,-3.5425595846967384,-2.611505092097087,-4.3930189064784875,-3.6487667533247157,1,-3.047447875272337
1,2,-3.835572286143015,-4.174428395655533,-5.818787832191816,-4.171601758035583,2,-1.1626474453449154
2,0,-5.27363626071491,-5.538732387612327,-6.882675248494884,-5.776497492763872,1,-3.5555117417362148
0,1,-2.93557293761502,-2.054743684777347,-4.179327373605202,-3.13673582196033,2,-2.6891833874594444
2,1,-2.032581713371899,0.7092560866390869,-1.0617944448329935,-0.2307851893461813,2,-2.0617818229549254
2,2,-2.549465329210753,-1.6595053850130053,-4.211837299794361,-4.317068418732704,2,-0.05565363011985802
0,0,-5.378946552591363,-5.5107622416741435,-6.626080588445293,-5.889864726087159,1,-1.4109163232671185
0,0,-4.010234446341877,-5.258752475825401,-7.067965767294211,-8.70820158656204,1,-2.280752198871773
1,2,-2.704060649867599,-1.9581133404714284,-2.8478502695312957,-3.1048156975539163,2,-0.8030044980687372
0,1,-2.2011837522009143,-1.4701737749454005,-0.3818172997364502,-0.022229056746495585,1,-3.0550987208317824
0,2,0.09743842313986528,0.055838121705944266,0.6051976802875558,1.7105925877298704,2,-1.9408023894333373
0,1,-2.275081213266149,-0.7503244795153763,-2.7903297542264958,-3.2523587551430313,2,0.23514259476567245
1,1,-4.012062815403356,-4.879816714200415,-5.615405045644318,-5.918597221921162,1,-2.9296683747436467
0,1,-4.291877493942757,-5.114163889842942,-5.116904809406865,-3.824974889697935,2,0.480334488783408
2,0,-5.157194309917074,-4.829053108904072,-6.305399232570975,-3.996983618077947,2,-2.6076217153899686
2,1,-3.5796360569736017,-3.8637783504440106,-5.304948339450886,-5.301726761715109,2,-3.716664526895518
1,0,-4.0351453284438,-4.023827897406763,-4.331776530196084,-4.361682357508012,1,-0.8721977654145978
0,2,-2.1515482635703207,-2.4508847278952945,-3.462081510061384,-1.574738284385226,2,-1.3993350744725301
0,2,-5.104343308418874,-5.627991070118765,-7.632304307880007,-6.366577026805235,2,-0.8581472713451275
1,2,-3.5434010538966203,-2.3771137713834762,-2.270679875227425,-2.102481039604603,2,-2.6132659081905243
0,2,-3.1545728518693936,-3.149321282395106,-4.250382759933038,-3.893595780691231,2,-3.61278545543938
0,1,-3.3679890626342432,-3.5467772364764216,-6.456634752583557,-6.412376857160497,1,-1.3098938605413564
0,2,-3.066119048459954,-2.7543109055110344,-4.754662397933236,-4.6443853994164765,2,-2.1710354425479856
0,1,-3.293822337802689,-5.497640017876029,-6.069573519024857,-6.553834378164974,2,-2.3667716067785833
0,1,-4.113614741613644,-2.172802143609381,-2.829042376211582,-3.3642217463221606,1,-4.615146624588995
0,1,-3.698295365949632,-1.9325204407830763,-2.959040896727355,-3.1797660482255634,1,-3.315884098361475
2,1,-3.9432975564272597,-3.90770937565844,-6.614797778788415,-5.566139369167414,2,-1.5514986747146349
1,1,-2.054147319455436,-1.535753103884116,-3.961409272850796,-3.9853494365502127,2,-1.1520668358895585
2,0,-3.495460190661963,-4.384983542880089,-5.19214441052848,-3.7906562836146107,1,-2.093801884319132
0,2,-4.348897564178725,-3.7847607618005714,-6.039048314873853,-5.941917000252989,2,-1.5734576217045502
2,0,-4.521399209071556,-4.592535123431293,-6.748754238542558,-7.2814945524385175,1,-3.3730184067398925
1,1,-4.030396942095442,-0.506615489473051,-0.9696513390443384,0.10890214450399294,1,-2.5282480899943134
0,2,-4.602384462030672,-4.678142986468888,-6.493538053389119,-7.059646046073457,2,-0.8942991181103699
2,2,-3.425877711120436,-2.030659308894256,-3.5240022711409837,-1.7376591085300437,2,-1.030876516000888
1,2,-1.350093782724972,-1.2595593352373395,-1.2552156331439082,-1.0405930848173754,2,-2.168467437338889
2,1,-4.021561901066401,-2.105647626489133,-3.2555975348253776,-2.508267403879356,2,-3.6811158614855977
1,2,-3.612158805965594,-3.046626225135543,-6.12987319499101,-6.901444407190556,2,-2.931633803159574
2,0,-4.180718028679067,-1.7305790445040483,-2.276760690946465,-3.082946876877294,1,-4.189946701052644
1,0,-6.9160080060593785,-6.811651560185379,-6.199838804246422,-5.032704882172837,1,-2.53718147378509
2,2,-2.450608429843055,-2.1373665646474076,-2.967236060850298,-3.070428967079451,2,-3.4721821055263717
2,0,-4.7580006435849125,-5.358565976615064,-6.9847370392791825,-7.129250542348955,1,-1.9767951165087125
