d,e,f,g,a,c,b
1.5475153892885776,-0.0692346760922025,-1.0902341880069295,-2.4704250884570924,-1.1207079878634585,4.896004095197136,4.148070750064674
1.3482747389973782,0.7920688885913794,1.5418897288394624,-1.6413764406107065,4.215534196151599,6.900985505071952,-5.461131754778078
-0.5119656394580396,-3.319847664493124,2.6566512537611833,-0.008492416574666688,-0.5897135122714663,5.625515782940149,4.284039749867604
1.193207162026349,-1.8122385074385883,-1.163872531595502,-0.9783777281973471,-3.9578056293283095,1.3556830163844062,12.065042332227673
-0.8584270704728117,0.1749563362257265,-0.9935149914235959,-0.7408953018718609,1.6562541911870619,7.688924678800809,-1.3849643961929103
-0.7832722224605445,-0.473444271317668,-0.1422497942364292,-0.6337083706481318,2.828195458395438,6.751674593935902,-1.4605427230709833
0.13814679802068475,-0.19122926549553507,-0.5878110727088417,0.3747067096333825,0.8783982740349181,5.308656181848857,1.9993824717248359
-0.06335846900038596,1.4389823110017856,0.2591034920660337,-0.9554672631454215,5.6788122975867665,8.408274181575063,-7.967335719480069
3.0358130810057777,-0.1615098688873777,-0.26307756574635305,-0.5741694724042474,-1.8461716189528223,0.8225888469668459,8.115278717138548
0.13200080388498667,0.2413424592680812,-0.4181504770955104,0.6470117162058207,2.5601668816919183,2.3737386395869104,1.4087877211790731
1.4657032939292025,-0.7067044118096821,-1.1194603355549988,-0.9382419430611353,-2.2408560987347306,1.2169021844771715,8.441704891851808
-0.3171073467426418,-0.18028106824676515,-1.8284179714805828,0.6064074791621836,-0.793231960624617,0.8961080861572803,5.857879487901734
0.2620990193146931,-0.460898213745875,-0.45231358268372557,-1.4015665722099668,0.5184330190060908,6.774569843821675,0.8883882098714374
-1.076211919235771,-0.9712830697802944,-0.729047247630085,0.3949294676639933,0.3368051347869847,4.509021061672261,4.137389685650835
-0.6093881964267575,-0.4281175970925545,-0.3421931464719765,-0.08098626777362741,0.4890432993807412,5.624131049528793,1.6589196901646899
0.7764241467496045,0.9649842766079273,-0.14385356046288647,0.18100083484031007,3.8694949491654,5.820447833594946,-4.3574848166471885
-0.6506984793220562,0.9705305886334706,0.7765897541513923,1.9050168737920257,4.714583627199577,4.627959828102495,-6.275783888604426
-2.240038601614634,0.14678030776873213,0.8272776795777589,1.2379788123338253,3.988590935568067,7.834029575420962,-4.049583270932025
1.2196151674066948,1.5998070484698508,1.396965822626784,0.2986293131291604,5.949950442383982,3.947878058307495,-9.844007428250414
0.20355485439741206,1.8685740500404113,0.8161088387061464,-0.594674509229773,4.758333262694853,7.051879308317697,-6.371006898049425
2.1062621999070648,-0.0003617188570150969,1.3964063240000315,-2.1983250723346797,0.7169427442599647,5.763564336512064,-0.13790822134396286
0.8812288857628036,0.6566578237573374,1.1069119350627197,-0.8748338234170314,1.7601638450752053,6.616595830975604,-0.6683783766711094
1.3926742792773905,-0.8311084390257681,-1.1020063276429648,0.49434686656426063,-1.7731839435304655,1.4131048149471346,8.00479649660194
-1.1758876432630463,-1.0114698295947024,0.2958588589362655,-1.4024683763835872,2.6026087741933384,9.298755511219056,-1.7087842980607455
0.6092533496496614,-0.12698503112359644,-0.9205092201744657,-1.3238285538485373,0.44904200683922363,2.5309916592007444,2.850962372497606
-2.124747214898431,-0.30459746168552887,-0.8167932712240421,-1.195443071323595,3.3489833744402855,9.812238424751612,-4.252646170897314
0.48916497852975094,0.2558573234564824,-1.1565503701005473,0.3738136748150393,0.0922265830474655,3.819108208314291,3.5820933955565053
0.03552476922233309,0.9965323008425337,-1.1999419620359315,0.513714332267168,3.31352462574271,4.375584517102438,-4.21066447887273
-0.6237241281875852,-1.5612138331664018,0.5367963975797586,-0.004142743795789055,1.2455328934036909,5.3507734496646275,-0.7247159593757153
-1.7709293595047448,0.30713366932099195,-1.275263638059756,-1.0174082399937465,2.858956314218118,7.1643429272887955,-3.732825747151919
0.7455665915323659,1.256945333254135,-0.20644340431585975,-1.0164723177614978,5.302554023915553,5.773788308811474,-6.229186166852829
-0.7865085373320665,1.1581982152662909,-1.2321160596466856,-0.18820768516379718,3.8698797414769057,4.51432675314606,-3.9034216455386463
-0.6429028034091298,-0.5739728204647166,1.1475486072034466,-1.1192064782690252,4.563499596445875,7.770840350786189,-5.899659473186558
-1.264280026296416,2.2395887002535138,-0.42692875646908107,1.7308494021461915,7.400044200951657,5.525748250236421,-12.025431569772952
-0.0372002556074223,-0.6595986572186331,1.0617376322334942,0.8004175798544383,2.4955673764384687,4.354468382245395,-1.2436104310933658
-0.14324242201496765,0.6516437839709422,0.2695428689560978,1.1032248414474697,3.5656930142024565,5.0022331404313185,-3.3524087622433876
0.0012385934618038342,1.5287935667021209,-1.1316634484771415,0.8683752576218612,4.461529165152149,4.456150825705417,-5.8089839630834
0.047075311563334124,-0.4332256788229814,0.39106772385964766,-1.9176593969963516,4.074596162101621,8.923420034863128,-6.666140199672344
-0.19634998019489897,-0.16202979659452976,1.0485802052233022,-0.6224343586003862,2.951959403712038,6.4090408817480995,-3.2032168659890496
-0.996617191452439,0.15198298419258696,0.06751248810853938,-0.054755449452171374,1.9894111290630438,6.60415001297636,1.5607151597895785
0.3737074201741046,1.248060226723425,-1.9501698688031166,-2.2076690162031944,0.6411813584694979,6.986625142850656,1.8763681795305318
0.19322599563013346,0.8000946898465522,-0.10697549370565416,-0.10201098415743413,3.0199510247540027,4.847618397808973,-3.6613035557729408
-1.0364593473004613,1.6930671892642013,1.2267343825616197,1.6025166893445113,6.588958225399685,7.836326513047179,-12.353009690742365
-1.0399677524017594,-0.04552777570814892,1.1779540656209282,0.8581333267900911,3.811041553349895,5.735618916522413,-5.1857583178645585
0.556580778409557,0.3196670301174284,0.5883216118572487,0.7405682179037345,5.624461370877567,2.256344704370486,-7.493549733118711
0.04650019138074256,0.11248254083118059,1.0810172105007314,-0.0037428136368683096,4.328955609643008,4.521717494156674,-5.352154045908501
-0.5300305386216317,-0.802375495137105,-0.9447717848643027,-1.1684437881728778,1.2353058224280078,4.886129551053255,2.2400652864446835
