a,b,c,d,e
0.9436363185934226,-1.1635521784629832,5.519247384045127,1.2301801321053574,4.242747043931619
-1.6378026337302924,1.8993286463539671,2.634243011293856,4.496146058593052,5.201507235746498
0.5501035162815261,1.468568301304281,4.019070780421267,1.7505675540695949,4.159026073685362
-0.8641060253875043,-1.1944927965891898,6.379822313365661,1.781091454788012,4.101036482651404
3.4633565413911436,0.02266060442982054,3.496599219263586,3.1656337334575166,4.047867682570748
0.7849894034865423,-0.5758630704160375,4.665592739508134,1.5349993002458622,6.872720767383308
-0.6506984793220562,0.8249974066582353,3.449231434565892,3.713586643638862,4.2669916622044495
0.577428258719286,0.8254367992039892,2.5512661927048885,2.146480170141208,4.306595230525603
-1.881811846599597,0.9614804234056992,3.2568208861366017,2.4947292706132127,5.636438497035107
1.0407786232958904,0.22300674411844107,3.6379621373351307,1.3601526122213121,5.384167131986942
-0.4809842214414824,-1.1390350448052304,5.205175433885765,-0.23091300094403955,6.134267220897374
-0.3054893091430481,-0.10237545355605504,6.4828538927154495,0.48355923872324597,7.555306312649339
-0.44311901168890955,-1.7614133901958873,6.406173102826526,0.24452496303405769,5.006638783779881
0.20093275748703382,0.2964699909800922,2.3073805246974093,2.969315614943674,4.439663073028196
0.9196307357367628,0.03441516424203635,2.68442605034718,2.086207761220097,4.15016412802331
-1.3069112877517297,-0.25493106885764405,5.1656359375898395,-0.21634886138496945,7.026144688661818
0.14247667005336667,-0.043396227078286054,5.219749097818011,1.4467895212042525,5.126509017699351
-0.3628152953425668,-1.1035818444669554,4.357016330399466,-0.22723905433294656,4.48937251019805
-1.1208867504229936,0.9516111129645907,1.4218585855820312,3.200464816121083,4.435338979079282
-0.7803497727454994,0.6712578380977227,1.9209132098394592,0.699471167224553,3.9646541331117624
0.7903520601829963,-1.0440695065750014,3.9024423114734534,2.4953261095011126,3.7742985356612433
0.12194563854470022,-0.8586597250564465,4.077278842052832,-0.4495997579241533,6.399471793228735
-0.0372002556074223,-1.4096401145331312,5.577058978029438,1.2405561499717561,5.510077075083873
-0.10912762079761466,-1.1218840292555345,3.5770144115373075,3.6272688017345587,3.994557305021044
0.9566515018847626,0.7302002678944298,2.975809674073931,3.0565132891122198,6.111871767438595
-0.8822413683356601,0.3058970720054799,2.178156191659046,4.893122100260824,5.005191104576235
-0.6892052389794397,-1.145609842890231,5.137521315757977,-0.8434142082175546,4.623401471891218
1.3417021583103328,0.599356777074719,3.9839630599468974,-0.08371204017306488,4.614589421754472
-1.1242171949224766,0.07273067128811797,4.085840814267057,0.7722539936214624,4.555011479917059
1.5620499437158495,0.7572215893599268,2.2037787068906436,3.0501017588080384,6.099929036462198
0.5974681759089466,0.45776738416991203,4.103699987336732,1.3032492787507712,5.977432098469687
0.2125186860653277,-1.1409801940996402,4.724467112516901,1.4184368760677053,5.174415354895815
1.1817086568361848,0.4039557954491881,3.082247472817167,3.90200226836692,4.074943628022656
0.7022729581266387,0.7028490715044056,3.073366124435278,2.164888550203257,5.0344841302675185
2.0240676981717676,0.8814028152236155,3.439357081805826,3.444513330506654,3.8615498192777635
1.5313325215269384,0.009681970522553318,4.003319499189186,0.483363738518094,5.543973293185763
-0.19339738940587892,0.5690476456820113,2.397357039772386,2.983478026509481,4.286883804642102
1.4203341833352183,-0.6801394076214626,5.561954681797538,0.855929688452771,5.69689934080377
1.0725829094439532,-1.4592856121409952,3.406515438787404,-0.057825357654207155,5.263033490508404
0.7923556564288388,0.0665289655826965,3.2545652136984726,0.8500953094657959,3.7221459588171433
0.21307678126441615,-0.7133326747115626,4.621828394517935,0.2683323376563074,6.312579100218233
-1.7709293595047448,0.6777829277878035,1.5021695355073157,1.0281259658909387,3.7886508322455286
-1.6472718736242746,0.15254017556756394,3.5670520550683564,2.926635280460477,2.9090362330544597
0.2671874734516472,-1.5653304747569838,2.1840840795148413,2.563953425452127,3.5914802008153996
0.4910734604437199,-0.6469333636038812,5.091017595620068,1.1682339713748966,4.062707239107878
2.397816333318896,0.159538550428225,3.3346678455237306,2.977481633684974,4.393141550607814
1.6418903578847357,0.33181119514128893,3.6006562401251956,2.0497981314239495,5.354776592207508
-2.210272263690599,0.06866304703677512,5.9176789787904465,-0.3748673062699692,5.643716851323397
0.7877049688555928,0.42324701301911055,2.7553243871740816,4.419085129453262,4.492640099779702
-0.46233730104569665,-0.8387028766115294,4.313812238408527,-0.03432875844041661,6.091194195335193
0.6347467988673016,-0.37820363633738596,2.826714059207912,2.9880393273395467,6.409856382566437
1.2574678180657093,0.4694248703190566,3.1866049089973716,0.8736204962424003,5.6629365315928055
0.026586857447164096,-1.0328942248678545,4.08588774024278,2.771484164610022,4.000845717640906
1.110438698134096,0.4446556876956066,2.3264634490154332,3.4138630715554332,3.6326783105361393
-0.13210826554664415,0.1469055281570122,5.023037404957251,0.6739023429210284,4.487188033535268
-0.01537123009526939,-0.2440090809693437,2.2660621093717266,2.9312558649674987,4.73657727057803
0.05826657126456387,0.5193907988504375,4.575908783404148,2.6658832032637085,5.911556813182789
-0.6717296905850616,0.6094084925286302,2.059574571036727,3.759819161478246,4.3557795108876975
-0.6017051834556724,0.2815949196549491,3.8531952741987503,2.172255524120093,5.771888433339689
-1.190085772832662,0.17049504082258757,3.747561439397231,2.906611783182786,5.835173642863856
-1.4478332094766493,-0.8056700439291777,4.099176477294285,1.3343329767167127,6.078341471946281
0.3408624994283628,-0.45855526955555903,4.070157823420845,1.8753611670348254,5.340830059958251
-0.32997866075627974,-1.2558877146907967,4.30476149868752,-1.132577532922232,7.521948783469966
0.05967741576748134,-1.333409143051286,6.422539665670916,-0.3176745434125455,4.98017304217432
0.9120729437362494,-1.1362494156638072,3.200947590973187,1.617490669139538,4.44691013024498
