a,b,c,d,e
2,-5.094792625765002,-1.712483452982615,0,2.4826239723841006
0,-4.185934154237667,0.05900680237562872,1,2.7961106071562982
0,-2.761863046713808,-1.6243957067661738,1,3.5890666285304422
0,-2.5891573787271205,-2.656241853962975,1,1.080260626559686
1,-4.249296307768897,-3.1938014143544335,1,4.534949103250943
1,-4.323823793154069,-3.8008181119471733,1,2.0702182537942084
0,-4.584357432280876,-1.492361124907516,1,0.8819237029917042
1,-3.949393898613989,-0.47617549195477404,2,2.205669901470747
1,-3.209957249027949,-2.8763662501094247,0,3.377573893642565
2,-2.311411014501363,-2.934213622961305,1,3.718915471921439
0,-4.291225850235688,-1.4121281650528905,1,3.134211395709031
0,-5.436645581025858,-2.2527372111887267,0,3.0841734927870585
1,-3.1360780141272304,-1.7788505067406841,1,3.2459361088065264
1,-5.252354034004238,-2.0198621808501653,1,4.6515239707407545
2,-3.6018386551521218,-1.917744293865937,1,2.0557375381184784
2,-2.704690654740009,-3.7688382062080112,1,3.2134458746395334
1,-5.447538441407945,-0.7327643821844645,1,3.814107539502377
2,-2.5598244811497315,-3.2315949612018366,1,0.9576559704897971
2,-3.995339939866845,-2.0460414510095593,1,1.5014983679708789
2,-3.8374173917038172,-0.19650444861361116,1,2.8513523165496237
2,-2.8868305619968817,-2.040805479777924,1,1.1423967456873085
1,-3.5748526125544235,-1.4351689217132213,1,3.2563655362012276
1,-2.1837449802016895,-4.13956514534023,1,4.115015743497683
0,-4.834234304454734,-1.0541063926205068,1,1.0430799325059894
0,-3.1799985432953206,-3.0307887642107807,1,0.7768891869453998
1,-4.399919395970832,-1.3844802197841466,1,2.999555577531273
0,-4.433725833549769,-1.6336686542058116,1,2.9040930899777764
0,-4.975143034115396,-1.863311350281313,1,3.887855054940464
1,-5.430896076540408,-2.9774507921697877,1,3.4256181637758782
0,-5.7505405081459555,-0.9931798388578346,1,2.4696767194066376
1,-3.618926916869836,-2.4795474221146026,1,4.388374357831996
1,-3.4945065092182035,-4.37558007844644,1,4.695444095015235
1,-4.047012002043212,-1.9505789105204536,1,5.034277632873187
0,-5.9420604555666925,0.8802811980434999,2,2.2142188574675927
0,-4.74799515707408,-0.9801252297673194,0,3.063164328223672
0,-4.046129126184846,-2.8524391516253846,1,2.2663628557862228
0,-4.104226762362402,-1.241140297802701,1,4.3845587142442435
0,-6.253619325770882,-1.1744042916026247,0,1.5410829435973803
0,-3.6739811526977086,-1.6285681863599584,1,2.5735030669093897
2,-4.0553577719831715,-0.7694574831322705,1,2.1903164879416672
1,-3.3986099644494177,-2.9076626320765655,1,1.3706703463393892
2,-3.5417067736992403,-5.3583050506768135,1,1.6037904271349381
1,-1.8960672302993584,-1.7017716206294546,0,3.345321816559448
2,-4.820557389075145,-1.4851270429369834,1,3.3461676834744116
1,-3.9949019294030523,-3.266875508069849,1,3.886359570497314
2,-2.425975712804325,-0.8848154980373035,1,0.6031368161963286
2,-2.229257384602688,-1.3707828951075025,1,0.6443365119648563
0,-4.083146141384039,-2.781811075597851,0,3.501122307123441
1,-1.028888106553763,-3.2832101528650535,1,3.4831909603908278
1,-4.0891615839359945,-2.6141076105133143,1,3.042460155435393
0,-4.889633174676837,-0.18139833213855083,1,2.3535695241316885
0,-4.563804851565886,-0.8261463513042783,1,2.750433263057982
0,-5.013914569836099,-0.2629713649727754,2,2.218184558375424
1,-4.274881403578551,-1.5093065863682875,0,3.66901715514121
0,-5.209400828729276,-0.851150492835146,1,2.186590826652338
1,-3.183150315481459,-2.9740998332251634,1,4.560327353382163
2,-3.241212405297766,-0.5194306561989703,1,3.8750421437198153
1,-3.364470524507585,-1.1273775572834857,1,4.028607644495318
2,-4.3365119268463515,-1.888076056535566,1,3.0723763816888696
1,-2.395621112727583,-4.03925639236372,1,3.795103784760706
0,-5.858445516339463,-1.9861343043995716,1,2.965224793011011
2,-4.527139776870423,0.8895793713481788,1,2.1297295696303338
1,-2.1563967347140593,-0.24036190270224922,1,4.779639429400578
1,-3.355589449840479,-2.384628295965183,1,4.184372035006315
0,-4.177464521398099,-2.1454923571262636,0,2.296060744653515
1,-4.163152157266294,-3.422531346562455,2,3.5049143375439207
0,-6.171514256412458,-1.402154285121106,1,2.0218011128898037
2,-3.6637021555220106,-0.3649091899497714,1,3.571307754813685
0,-5.167812374238272,-1.6323087163861436,1,3.1201501966466045
2,-4.402967649931574,-3.2243232961570563,1,2.1131257331425615
0,-3.7782551201251837,-1.7262846126296814,1,3.6952044650776115
2,-3.999105744245471,-2.4292011166819414,1,3.8128198453237307
1,-3.6194194394042887,-0.35461785252983447,1,3.822387382069319
2,-3.9286044565793943,-2.392391139010697,1,4.616248916616978
1,-3.6583217787678732,-2.711080721416057,1,2.5320605813817427
0,-5.478603069721452,-0.8741416727582012,0,0.9672253423666322
1,-3.984670710023953,-1.6730721782951194,1,2.2091760351440533
2,-3.4339456582426333,-2.2817790447514996,1,2.327215873509074
2,-4.483118558091765,-2.020216984369693,1,1.8061680220011787
1,-3.5359567402102514,-0.7899167506755611,2,2.084213021349129
2,-3.031673439994948,-1.947552171570587,1,3.852841241649708
0,-4.809285307890011,-1.4452597059619772,1,1.31482652257793
1,-3.6863089173934873,-1.6416032054305159,1,4.134259344819157
2,-3.8393654061539517,-2.8740976650737045,1,1.8391511747902163
2,-5.589960662353944,-0.5170660464595125,1,3.3227328032357013
1,-2.81591032649016,-3.310585946880143,0,3.1410050821483773
0,-4.269443573505573,-2.1273422848020185,1,3.020360805577367
2,-3.486786790245002,-1.1011968292833663,2,1.1091215957104248
0,-4.694372805096856,-1.8567011653677512,2,1.3028943527743955
0,-4.254534918539088,-0.5223010055253252,1,3.3632145533418893
2,-3.354084711773214,-2.506410653684475,1,1.1331833896971586
1,-3.5066485853095144,-1.0180937133573957,1,4.728958272693039
1,-3.826732638426958,-1.5824501026080837,2,3.457116853218186
0,-4.979297483947033,-3.3796221801546835,1,3.66457824996193
0,-6.5724186708919925,-0.7198071172061933,0,4.422861818482213
1,-3.1117810462657447,-3.6279562831569114,1,2.887584907509686
1,-3.5858793823796207,-2.7964139088592677,1,2.206767639251426
2,-2.794363986656388,-2.7559604618945253,1,4.348123170404502
1,-5.365112930142799,-2.3351330060640496,0,2.5908440776653334
0,-5.044212568717979,-3.10748743974544,1,3.5799200965905875
0,-4.288949370814942,-2.1265991994855553,1,2.6630592169975307
0,-4.010098395302961,-2.4608476756114515,1,4.407893293832416
0,-3.3522806960037848,-2.2372704309466473,1,2.4898625404704546
0,-4.789497873745156,-2.2674903686328918,1,2.9777168238056926
1,-4.296026176477766,-1.6281096157942199,1,6.7524885701474116
2,-3.3781161615546442,-1.5218376429949665,1,1.7266170351613415
2,-3.5505772134501146,0.8406013541923589,1,0.722665434104895
2,-3.490668030777068,-0.963191410538126,1,3.059362253801112
0,-5.4645877244240975,-1.558242115889294,1,2.475936321468421
0,-6.844650786356941,-2.1013119232878354,1,2.1568452804436835
2,-4.1633283191988975,-1.8726374088292779,2,2.52430800626095
0,-4.273037554024644,-1.6827739746471126,1,2.2737984874001964
0,-4.683310765982749,-2.703490572058515,1,0.6905678754454803
2,-4.0796227613007865,-0.25318135136685904,1,1.8971884816631026
2,-1.488875599649394,-1.635706578274612,1,4.176656671189705
1,-4.20957897083421,-1.8588200614825898,0,2.5853321942857908
1,-4.920710355858177,-1.154509832057911,1,3.025380227134406
0,-4.297354881534223,-3.002044394072195,1,4.273302937458918
2,-3.8064179026672638,-2.198238621744633,0,2.7598298625446245
1,-5.0983590459554025,-2.4106747428421715,1,3.818634681743199
0,-5.088972977128788,-1.704905408285752,1,1.549624620747521
0,-4.548571244094722,-2.7314841317469414,1,1.0916505399990304
2,-2.6261690772033615,-1.6528765209921725,1,3.9435977328295833
2,-3.0317550954460097,-2.6613240847548196,2,2.110126080245647
1,-5.574716313191403,-1.7927441064872842,1,6.679716549740799
1,-4.847102737885984,-1.2380832305134555,1,3.324553557562217
2,-3.6839129505471866,-1.6096919501121747,2,2.382458331056193
1,-3.7628478462782238,-2.543785759776206,1,2.8155742793664995
0,-4.845535225622561,-1.6593324264455704,0,3.7085254463447885
0,-5.857917683497092,-1.5086978051740307,0,2.7290143321020732
2,-3.4639949308999003,-0.6851292991235696,0,3.486334222093131
0,-2.896613712726296,-3.387149482563915,0,1.8707518095313669
1,-2.178526186956586,-1.5810426914009712,1,2.7583560954305044
0,-3.974050953619694,-2.5841226123760563,1,3.058880745267425
2,-2.725879129803105,-2.7024311071006846,1,2.6533095356646794
1,-5.778129714867752,-1.6949084378062351,1,5.168479917340358
1,-2.810412930614537,-3.3988759278279,1,4.95745799218491
1,-3.529302118273354,-3.242584012949076,1,3.002513767627889
0,-6.088960302707305,-1.351490006439951,2,3.855713764969525
1,-2.5874278915351554,-2.091047542099567,1,2.4677387475804755
2,-3.72975079798852,-1.1748356611750805,0,1.7202252299829888
2,-3.9265946065016215,-1.770455097492614,1,2.0673279324293397
1,-4.457494776405689,-1.538433925929405,1,4.167852050394389
1,-2.3684511749925514,-2.2198913379907177,1,2.82107746143876
2,-4.250211554453104,-1.239290181325674,1,2.9377172432588106
1,-1.756235880668791,-3.126383749696904,1,4.5782518759969255
0,-5.471021725354784,-1.4301514824655341,1,1.8488566412342355
0,-4.837601684520165,-1.9284254940462253,0,3.466684050644899
0,-5.440014191087915,-1.30070933123171,1,1.923805179540734
0,-3.125751142461376,-0.9596860414547534,2,3.2039474257583875
0,-2.8737626716634503,-1.2573021726529126,1,1.8311140199666525
2,-4.006479831678806,-1.2781461632256073,1,2.3814447111852677
2,-4.243737914028928,0.3351273820238281,2,2.456733822090592
2,-2.663798809319272,-2.4485113518559203,1,1.6589094586704718
2,-2.4468752292118294,-2.4348627158861382,1,1.2323492326071017
1,-3.4717659982698508,-1.7268309391526093,0,2.6698858557925176
1,-4.387225819280617,-1.7156294904444125,0,2.738334296043015
0,-5.989646762211137,-1.7371746611757846,2,1.3223898118345605
1,-6.334567070770232,-2.1671222518442135,1,3.6098457432260616
2,-4.082384645702774,-1.6719662941821978,1,0.9173382900282907
2,-3.043269306347338,-1.5484692528648893,1,1.6022833897073165
1,-2.59772859255073,-0.6735445041740873,1,3.2111150641127
0,-5.412638812169932,-1.8728033337945553,0,1.3517756693415046
1,-3.909140323320565,-2.690170809672523,1,0.8757043936821507
2,-3.731305106374352,-1.4942428413000406,1,4.739600781449322
2,-3.010249327986677,-1.391813254404831,2,1.513311029671329
1,-4.663579296326748,-0.9859753618465026,2,4.585548960376272
0,-3.7566192613589346,-3.7594503854835746,1,2.361079884775934
0,-3.3233538383066037,-0.26665635271772214,2,4.207235237635565
1,-2.5350022906981464,-0.6344286397268291,1,4.141583572945681
1,-3.5453267497414735,-0.4589476847088614,1,3.659531458564104
2,-4.528784517349527,-2.4771227706316044,1,1.7514932472678144
2,-2.148180871460265,-2.7938219069300745,1,2.8703190023896705
0,-4.618090822500642,-3.56205980774663,2,3.0794131015900064
0,-5.777738424154517,-1.7265581541592125,1,2.339666506394148
0,-5.881551486877801,-0.5994925535052542,2,2.937226684742221
2,-2.7413714193958665,-1.72955008096861,1,1.6885516668539493
0,-6.590318017189454,-3.5276606413449705,1,3.045499224727642
0,-4.534374645605836,0.020659668661291875,1,3.791074729968506
2,-4.552135777703569,-1.0654554392160276,1,1.336202039813932
1,-3.8534590798000252,-1.5362458569641715,0,4.6830855743926545
1,-5.433229467126143,-0.7207332746396228,1,2.3675772659390453
0,-4.721656725563978,-0.20942217606913083,2,1.644129887380355
1,-2.555247218999858,-1.520338374156934,1,4.249421695458906
0,-4.807221451836828,-2.0437712879265697,1,2.72216780991362
1,-2.708490744864085,-1.4835469338533334,1,4.597736407892125
1,-4.614426991965543,-2.2694555051888767,1,3.0514721251496244
0,-4.836593463941291,-1.0940022508847949,2,3.0611919996063968
2,-2.5924599904985257,-2.2881125306968633,1,4.920466915304086
2,-2.941054768310619,-2.8309261157848415,2,2.1567007612885294
1,-3.9398151753531687,-1.4596043313255656,1,2.5365013662878635
1,-4.417903890873117,-2.64235641869303,1,1.4496839621983295
1,-4.058138810987428,-3.8917330859227652,0,3.993158297465201
1,-3.3710636315309315,-2.1671351030125137,0,2.5908446309597046
0,-5.14988801064818,-0.8149399686279972,1,3.4869051092851815
1,-3.566854657214271,-3.0974837988988506,1,3.918123702660277
0,-2.505493981393158,-2.163708896041591,1,0.6201914877214851
1,-4.81960398851328,-0.6944550445487787,0,1.594362632335442
0,-5.883017358652772,-1.7733899054620121,1,2.0897337291138074
0,-5.426773871190574,-0.932317925612243,1,0.9962899049764489
2,-1.9792218538373139,-2.838332762341212,1,1.8551266129306923
0,-6.61898174362497,-1.8477675042971748,1,2.9853087542044427
0,-5.054476244520485,-2.061505154030322,0,1.8367101015549328
0,-4.833344198213318,-2.2143456901580754,2,2.0849009583309424
2,-2.741324600127109,-0.8192832842002695,1,1.0321114687249602
1,-4.12499854083465,-0.8413522251973353,1,3.1463124717815782
2,-1.849996501378583,-2.603130117866568,1,3.70708057237918
2,-3.2002438929250863,-3.2551936082380015,1,2.5735741540187385
0,-5.731274621188918,-0.8056581024532876,2,1.5970390574461888
1,-4.898977897379749,-1.4808152621998918,1,3.43496438926234
1,-3.1000074317243143,-1.9348603136001101,1,4.2366125899904095
0,-4.408020143356029,-2.206259424895164,1,2.9035381159216787
