a,c,b,d,e
2,0,-7.7238071692415255,1,-2.1071458981164843
1,2,-8.4153428035493,1,-0.37477542584561974
1,2,-8.724756772214972,1,-1.617373106465993
0,0,-5.318027125111702,1,-4.1819983344764795
1,2,-8.126998947782186,1,-3.5495629198271645
2,0,-8.302047922262503,1,-2.327484316167513
2,1,-10.102419397214552,1,-1.0925126799895408
2,1,-10.095335233790983,1,-2.1660561741986393
2,2,-9.36125908760325,1,-1.6709789104655073
2,1,-10.481261051134217,1,-0.25338509656672836
1,1,-6.186203942823099,1,-0.5459533093783258
2,2,-9.928364216859785,1,-0.3200414487060168
0,2,-5.418158926502407,1,-2.8699569674559546
1,2,-6.630054661093659,1,-2.415116135304903
0,2,-6.319767530427489,1,-0.5927201546734885
1,1,-5.743957213523866,1,-2.3880226142524177
2,2,-8.159234077618091,1,-1.2082738325874787
2,1,-9.549339442827376,1,-3.872309691114583
2,0,-8.611732165209727,2,-1.1164957547946874
1,1,-6.009659279681146,1,-1.5437842896806553
0,1,-5.865228086761592,1,-1.8660913634048988
0,1,-6.953703824790991,1,-1.7764662163400593
1,2,-7.4116080949281065,1,0.38694471064490443
1,0,-4.892296006206373,0,-1.366018536216305
2,0,-5.263549957697067,1,-2.305904046782454
0,1,-6.483089322332744,1,-2.0156819431328477
0,2,-6.828252220212958,1,-1.3516145826885482
0,2,-7.880293999082637,1,-3.647542259756978
0,1,-5.419991097371059,1,-1.8761719427019008
1,2,-6.7526253354788786,2,-3.3790149285540716
2,2,-8.905387768981434,1,-0.7165663385760195
0,0,-4.648045847942785,1,-4.128849156963546
0,1,-7.07694534555563,1,-1.5585818897227097
1,1,-5.508176244388901,1,-0.759189411374033
0,0,-5.801575709323078,1,-2.0052763395027613
2,0,-7.66531251457572,1,-2.2669350790263776
1,0,-6.324124561933587,1,-1.9307164113508515
0,1,-5.481362807677517,1,-1.1535958045719197
2,1,-8.141663160008388,1,-2.4933142585190677
0,1,-5.153757729443273,1,-2.1177285802392682
2,1,-8.404833557799465,2,0.18458543402007188
2,0,-6.933052739712552,1,-0.9603797949949425
0,1,-5.56514446785454,1,-2.5663128932982135
1,2,-8.148724076331781,1,-1.4708486918702055
2,2,-10.165730420331064,1,-0.5167151600770963
1,2,-7.792984888830296,1,-0.864003045269124
2,0,-6.581271628607885,1,-1.4530198319547418
0,1,-6.351079507274489,1,-1.672000967035663
1,0,-6.346708134743436,1,-0.9817513331139899
2,0,-6.35413027126554,1,-2.616176465566087
2,1,-10.029371370242213,1,-0.5377430630546841
1,2,-7.231939491092509,1,-2.3656571257710777
2,0,-7.655806176004888,1,-2.558629413439406
1,1,-7.6974410346475635,1,-1.4952882139979082
0,0,-4.543835615797595,1,-0.866112809888149
0,0,-5.172776488674755,1,0.2278730524879724
1,1,-6.813206325207008,0,-0.9089756190408879
0,1,-5.2034663934171395,1,0.4616808385545885
2,1,-7.595380652416636,1,-3.1826778367070583
1,0,-5.20990879416404,1,-2.101237766835756
0,1,-6.374299982942231,1,-1.645455239929844
2,2,-8.103879665491949,1,-2.0506568786821324
0,2,-7.872685296159849,1,-0.9994570726935614
0,0,-4.8548179843064885,1,-2.129637815282945
1,2,-6.771590076956862,1,-0.857357539429508
1,1,-6.809450961776959,0,-0.2933097883707727
0,0,-5.728653755535412,1,-2.942769774574468
0,0,-5.160438592872544,1,-2.034098507176174
0,1,-6.3851499747818465,1,-1.2985503749166116
0,0,-5.083012295791889,1,-0.7091057332006918
2,2,-9.320446078581252,1,-2.2114102322018065
0,0,-6.139684106742948,1,-1.6770222102981012
0,1,-5.518125224506898,1,-2.313090238886236
2,0,-6.884372329440944,1,-0.7809500696452535
