a,c,b,d,e,f,g,h,i,j
1,2,1.9160426662879373,-3.274821775302126,4.680705529809534,1,2.8200024938824457,1,1.180410722916185,7.800437176028824
2,2,-1.2984920866207772,-6.123156917176232,-0.10715171661640821,1,-1.1644991869449863,1,-0.6809238900384257,-5.308241427726059
0,1,2.4729136589344676,-1.807729821140017,6.05548493174556,1,4.204432841891416,1,4.425818946344482,10.105890457540507
2,1,0.7954421378029861,-4.034251931236291,5.305325074624618,1,1.7523017415963653,1,1.7679686566032355,2.35484306505198
2,2,-0.3908968920780531,-3.8041190883988296,4.345278078502702,1,-2.3373748944466923,1,-1.208794945040725,-2.8159962653373114
0,0,1.5966840506448992,-3.9784172153775037,2.863926229414521,2,1.4691667344544086,2,1.7590535303892472,6.266806618884079
0,0,-0.1275274077504578,-5.679996340340216,4.14844152620865,0,0.5617198639683528,0,0.8607598726559552,0.23279798383883044
2,0,-4.567447859251913,-7.7686440121360265,-2.115272752356127,0,-6.854050420342051,0,-3.8948237685225116,-19.49299966869881
2,1,-2.1269739809299675,-5.032002326238712,1.4322035513712752,1,-4.011028425959175,1,-1.056452182259921,-9.141237181184778
2,0,-2.0370619715323555,-9.761640432712966,1.1844675912568559,1,-3.139124703342391,1,-1.4359935478094574,-7.7385534220960945
2,2,-0.5827361068102218,-5.761643097940545,0.07827598370890465,1,0.0017213772839324015,1,1.1681826145420275,-1.3767714206543307
1,0,-1.0128452339626723,-4.622378979781695,3.1702243872606477,1,0.856857761047189,1,-0.7952043528692747,-1.8298340866956888
2,1,-0.23549180240264267,-7.452540343436843,1.0017521008408314,1,-2.1131315673600866,1,-0.4862094580780393,-0.09183909837124515
0,0,-0.646258087339677,-4.782317367442826,2.1067381946038193,0,-1.5074806849351672,0,-2.1165827729679716,-1.8744322004749137
0,0,1.273818361750077,-3.6843177132453846,1.6435205947727614,1,2.9909881343878313,1,2.8190256624161463,5.31680783379006
2,0,-3.045945016713195,-7.9521194954319965,-0.12268422201551815,1,-4.381799468338007,1,-2.626433314560224,-14.401563807555137
2,1,-1.8141435922941913,-7.570320989582435,0.2456738593937301,1,-3.6131405505014644,1,-3.707864347212952,-8.43292000904134
2,1,-1.9759858139974198,-6.623487478582232,-0.6153035126250712,0,-3.955385251192113,0,-0.7828263431974144,-6.926515708012276
2,0,-3.012476458845698,-8.596527644156716,0.16391284813400414,2,-5.218033990421565,2,-3.073924399644268,-12.464334530190962
1,0,-1.8497938497695658,-5.160723705759784,-0.5513362825952015,0,-2.2476722665359574,0,-0.8297994157836436,-8.656114609461634
2,1,-3.506821526451488,-9.374031077393045,-1.2329479306522917,1,-4.31430510444514,1,-3.3612779666986885,-17.04645122881999
1,0,-2.8003279459007304,-6.419521040200951,0.171441570737869,1,-4.642536483694559,1,-2.68733271438177,-12.749147665305872
1,2,2.8767176452847534,-2.18933991003372,4.655531289515926,0,3.0072748502739914,0,2.140945452122937,12.425582079388015
