d,e,a,c,b
1,2,-4.525837932748108,-4.548459091741034,1
0,2,-4.417899771801252,-2.7229747976616197,1
1,0,-2.398479877790748,-0.6933301157978649,1
0,2,-4.785325120480964,-2.668944411135567,1
0,2,-5.166441130477762,-1.6622283677067782,1
2,1,-2.7675422114552264,-4.812659251573834,1
0,0,-1.2593771269361762,2.0580893588269418,0
0,0,-2.4454700639415594,-0.9166284897199185,0
2,2,-4.285090235699029,-6.188960410658785,1
1,0,-1.4009856678979267,-0.9728126049339197,1
1,1,-4.595986925679155,-1.4538315033566072,1
2,2,-5.912489616963137,-6.167127191667449,1
0,1,-1.8743634926553685,0.5163526479062068,1
1,2,-6.652103250718595,-4.114588801314226,1
2,0,-0.1805444433513489,-2.4879473766355455,0
2,2,-3.604143977255759,-5.629556302401413,1
1,0,-1.4861042056912543,0.2795023522849802,1
2,1,-2.8379327010004793,-3.166052167681505,0
1,1,-4.008160355143198,-0.9509794520943091,2
0,0,-3.1546674886460435,0.08170044280247468,1
1,0,-2.6595001866155643,-0.4927636733654439,1
1,2,-4.699100474467595,-3.4188631335028705,1
0,1,-3.802997963291033,-0.5688917177525815,0
0,1,-4.511998659775983,-0.1282026153866293,0
2,2,-5.934284795042853,-5.572165658801687,1
2,2,-3.101413835962003,-7.030739789404769,1
1,0,-0.6086253707523726,-3.055858499890274,1
0,2,-5.251300576844894,-0.7333373412091166,1
2,0,-1.359388827021039,-3.443734835853037,1
2,2,-2.4954158516973384,-7.452239255682606,2
2,2,-4.50166538688882,-6.548096804782042,1
0,2,-5.869155605266501,-1.8067411757415783,1
0,2,-5.667043561194047,-2.82627038248912,1
2,2,-4.025238851240049,-5.727162902829842,1
2,2,-4.0095624146620725,-4.793999347693451,1
1,0,-1.0712526961402307,-2.585399055768032,1
0,2,-5.665014428843847,-1.7392620263527117,1
2,1,-2.0004889628355147,-2.254793923840705,1
0,1,-3.820329688171537,-1.5314150275390075,1
0,2,-4.196991606576627,-3.3029124718445058,1
0,1,-5.203238466261155,-0.434142360797389,1
2,2,-3.0273367795578547,-4.947219927156594,1
1,1,-3.4678868397923117,-3.2812714826468072,1
1,0,-2.0467208150976366,-1.198960703146787,1
0,2,-5.1049321577064,-0.9170965189355831,1
2,2,-4.299613163903172,-3.47676808606586,1
2,2,-2.5609341166318265,-6.275582566826641,1
0,2,-4.837443166477118,-0.6683018562918059,1
1,2,-3.614163099846298,-5.67453643535095,1
2,2,-4.01386794271409,-6.209292862909394,1
2,2,-2.7956283630180416,-5.980618748196495,1
1,2,-4.646429182538238,-3.8900967817745276,1
0,0,-4.8106063141890765,3.418837114905349,0
1,1,-4.558321271563168,-1.7576650572122579,1
0,1,-3.933407104710886,1.0299511180320082,1
2,2,-2.8806414137111993,-5.503807996769983,1
1,1,-2.716127767399473,-3.3544403409814203,0
1,1,-2.174121924206598,-1.9504705472094743,1
0,2,-6.9226551642727285,-2.399663012431932,1
2,0,-2.798648024289246,-4.1054415631949555,1
1,0,-3.400777243168887,-1.9236979861082966,1
2,0,-1.7450362225260259,-3.916691278563514,1
1,2,-3.5086871203913814,-3.0933521072476147,1
1,1,-3.036975423805232,-1.5826088033966574,1
1,2,-4.203957333712063,-4.140864441590063,0
0,2,-5.9069845330753825,-3.3112377444859646,0
1,0,-1.6640368692276424,-2.3021946249629353,1
1,1,-3.112047949270243,-3.404343387792127,1
2,0,-0.5653117525859122,-4.514355829999179,1
2,1,0.19004772283315674,-5.906653595653086,1
1,2,-5.200539307756912,-4.676858450098519,1
2,1,-3.5886418878770545,-4.614682764138317,0
2,2,-3.7298529334367854,-6.159680889708089,1
1,2,-4.28782036982006,-3.005311372831898,1
0,1,-1.4040567882001822,0.00690483577432488,1
2,2,-5.943891978820186,-5.231418751871475,1
1,0,0.5894824579611098,-1.1025608695748326,0
2,0,-1.2597384057185552,-1.7640637089327118,1
1,0,-1.4828768209221446,-1.2263038180152432,1
0,1,-1.014598565575331,-0.009066314078067184,0
2,0,-2.814987248839932,-2.744395331089328,1
1,2,-2.4889983583872866,-4.778122074288138,1
0,0,-1.1179917205126775,0.806046714857506,1
2,1,-3.609034100446744,-4.83974145106151,1
1,2,-5.763946500767034,-3.5965900767658145,1
0,1,-5.534992692020238,-1.1441633645043399,2
1,2,-5.223545405364469,-5.272413663611127,0
2,2,-2.9822115331710344,-4.916867819199256,0
0,1,-3.070748042773275,-0.15557557006411754,1
1,1,-1.3386964110102557,-2.294673060151571,1
2,1,-2.2100035678924908,-3.788409115969101,1
2,0,-0.6636693350565908,-4.363400789399871,2
0,2,-6.887474942392801,-1.9380958638329346,0
1,2,-3.152369600911029,-4.899854418653794,1
2,0,-2.2731591353493856,-3.8817030070094334,2
0,1,-3.2032587553413627,-2.7766159678390685,1
1,1,-1.5388529685605998,-2.6386174575807915,1
1,2,-5.580936423585515,-4.623918017566916,1
1,0,-2.0208211496706032,-3.3202397487863315,1
1,0,-2.488005888421129,-1.9959060323192919,1
0,2,-5.820219616812286,-2.3550117177593775,1
0,0,-3.0293100176156167,-0.3184624752843964,2
2,2,-3.5130983764218127,-6.891985206924735,1
0,1,-3.8883306814081746,-1.0863789905709598,1
2,2,-3.0250442324868594,-7.401116739210535,1
2,0,-2.2257665982032275,-2.962860150085573,1
0,0,-2.634320716308583,3.4111624527878317,1
1,0,-3.0789177630554345,-1.1780126302009017,1
2,1,-3.2266663590803484,-4.090708864789724,1
0,2,-4.9356849290120355,-3.2134842257725658,0
0,1,-2.7580134219548897,-2.679800686827615,1
1,2,-4.0229955112602,-4.750156567376771,1
2,2,-3.4802895493314367,-5.849521270474573,1
0,0,-1.5961816382499232,0.7718639250045383,2
1,1,-1.3823254154116544,-2.084905716878127,1
1,1,-4.164403166582623,-0.5430882483084443,1
1,2,-3.8160129333298363,-4.6449384615506055,1
0,0,-1.445959814306344,3.379428660060769,1
2,2,-2.4981729845189466,-6.558256450173097,1
2,1,-3.6276271559799773,-4.06350960681038,1
2,0,-1.4065209920880606,-3.61151353183731,1
1,1,-3.7268799598533606,-2.557210618924393,1
0,1,-4.223861250573552,-1.0086701268636578,1
1,2,-3.367955220587878,-6.078502556554554,2
0,1,-2.411603569478868,0.6394135205219335,1
2,0,-2.754700819130311,-2.4863783104133486,1
2,1,-2.3327270888813847,-6.369209753240677,1
2,1,-1.2103436111093344,-1.7892401789704078,2
0,2,-5.141247395961128,-2.1151889939805795,1
1,2,-3.2390713452883992,-5.154337812188141,1
1,0,-3.3120878660862463,-0.9083381959620128,1
2,0,-0.4412682002170928,-3.5030186370597867,1
2,2,-3.6180861956476202,-5.959249282772665,1
2,2,-3.0701298616118655,-7.044309847646188,1
0,0,0.13120783227331279,0.8235753574390281,2
2,1,-3.791554881660538,-5.629831214744618,1
0,0,-3.4812058528264687,2.006706638589581,1
1,2,-5.380157890501562,-3.398588727804355,1
2,2,-3.0207294368951674,-6.233967663423769,1
1,1,-3.4246793585894624,-2.8060672881191513,1
0,2,-4.251044477096238,-1.2060849915660268,1
2,1,-2.8703701550220897,-5.003766249885507,0
0,0,-1.5857573824714108,1.6139595127792634,2
0,2,-4.793134614263893,-0.2832984476579621,1
0,2,-6.219500513869664,0.61067973666756,1
0,2,-5.98887210271363,-1.6889504271443203,1
0,0,-3.2570653580630466,0.31109774493171394,1
1,0,-1.8901415482723294,-1.217233215574425,1
0,0,-2.9294753615836813,1.967306639698481,1
2,2,-5.044173442096329,-7.8163556462441655,1
0,2,-5.296551048933421,-3.2621153122421083,1
1,1,-3.1886273339479536,-1.934066784816974,1
2,2,-4.241038421764986,-4.324727762441603,1
0,2,-4.880442928578867,-1.6059904315013704,1
0,2,-5.70740890234791,-1.7328096016699785,1
2,0,-1.8526931531313209,-3.9809753453197074,1
2,0,-0.5129396155000212,-2.609589692295405,0
0,0,-2.258275399032197,2.858119892727219,0
2,1,-3.3911647467582577,-5.380777571698487,2
1,2,-2.921035084227051,-4.673759613582312,1
0,2,-4.6370115982270255,-0.9394408772432017,1
1,1,-3.846669716973984,-2.8703984944587715,1
2,0,-1.4728866261060043,-3.958033415463385,1
2,0,-2.903324895598777,-3.6361618520161256,1
2,1,-2.7251354892383834,-2.8612171578897687,1
0,2,-5.110182395282616,-2.621216167831973,1
1,0,-2.476018986235129,-0.9634380053138688,1
2,0,-1.4850344582038308,-3.0263126266948293,1
0,1,-2.6514786651156896,-0.1289092476453491,1
2,0,-0.43310718187508124,-3.171611091349182,2
2,2,-3.3814711156073596,-6.238853040747728,0
2,1,-2.0765460684944492,-5.963806257369584,1
1,2,-4.462965076080968,-4.661185397657641,1
2,2,-5.110844121484712,-5.751375051022313,1
1,2,-1.9872766019001302,-3.629517875240758,1
2,2,-5.073222967410974,-6.323924473589897,1
0,1,-2.5069077559691166,-2.1496991456349646,1
1,2,-4.135114258689018,-4.082544435698463,1
0,1,-3.2248058700202415,-1.0550832934323569,1
0,0,-1.5347749544465792,2.2174184712022464,1
1,2,-3.637235539908022,-2.1643087803276,1
1,0,-0.911619154209122,-0.3316191572034496,1
1,0,-3.6697989538976943,-2.781246595139023,1
2,0,-0.5088081417908573,-3.660569709652723,1
2,0,-2.5371476143058134,-2.8927223609529236,1
0,0,-1.5104730335324836,2.1855253627542632,0
1,2,-4.250912054092491,-2.951078943055553,1
0,0,-0.7691110923869693,0.28487345503275274,0
0,0,-3.100866546379857,-1.6607066687589187,1
2,1,-1.4287733598857002,-4.92694353146473,1
