d,e,a,c,b
1,2,2,2.575082827608731,-7.209058046461255
1,1,1,2.7986685244673066,-6.07049398998838
2,1,0,1.3906250785397924,-2.620557789105505
2,2,2,-0.6504494688030763,-2.693371113394535
2,1,1,1.251047200488554,-4.556820821389962
2,0,1,2.2779371845966434,-7.32302648445732
0,0,0,3.9240233920686447,-8.085997779055074
1,1,1,2.02012438452513,-6.136420221439661
1,2,1,1.1983811606264396,-5.233203547100646
1,2,2,0.2327829314693597,-3.5081348461249404
0,1,1,2.593718179315316,-5.298630217642181
1,2,2,-0.36024343759217436,-3.842046154046532
0,2,1,2.480725026088896,-6.018598358867375
2,1,0,1.76532326196706,-4.622813917493382
2,1,0,1.4516604442365173,-3.3572615305836067
2,2,0,0.8751704927286651,-2.756871121743793
2,1,2,1.3078676370807272,-5.184558010801602
1,0,1,4.012010937365757,-9.599326876737623
2,2,1,0.21383742563756208,-1.4140015841335845
1,1,0,2.218459980581792,-4.609287340457063
0,1,2,2.8691781718703524,-9.105898383493134
2,2,2,2.1241526157919104,-8.435606235349331
1,2,2,0.5480490201464915,-4.23395931415515
0,0,1,4.044122288879564,-8.080230711757874
1,1,1,2.7440098234501065,-6.478935541562808
2,0,0,2.781854415295005,-3.088139383740035
0,1,0,1.9952084523896725,-2.5520190011159216
1,1,1,3.432678254563738,-8.237407580021008
0,1,1,3.305805424649167,-8.030954709957145
2,2,2,-1.2009310952157213,-1.0267111076957633
1,1,0,3.4987841143538736,-7.390940015970809
0,1,1,4.025675571596154,-7.7776169208969375
0,1,1,2.135458008052086,-5.350032671925484
1,0,0,5.397182840257725,-9.542723745982178
2,0,0,3.1887973683661928,-5.335889832135374
2,2,0,-0.10019611562504688,1.324165241087889
1,0,0,5.210218805621779,-9.308518805425738
0,0,1,4.869297783829641,-10.499539581220072
2,2,0,-0.11808307510403272,1.1406416817504743
1,0,2,2.9596998839780113,-7.643536385611264
2,1,1,1.8018504393070782,-5.462144091598826
0,2,1,2.5666029673239796,-6.443704625464985
0,1,2,3.414680139889711,-9.193722123272607
2,0,1,1.7400136461323967,-4.673610390281415
2,0,0,2.659929854166074,-6.475079901563101
1,2,0,0.9302012142378622,-3.703128684148304
2,0,1,1.1965256812657987,-4.99344893696697
2,2,0,-1.5618123513241864,1.1359606777530162
1,0,0,4.18515337880977,-8.370436291737208
2,0,0,-0.07188831505168913,0.18763966082839273
0,2,2,2.29541052696126,-7.644081157428493
0,2,1,1.6119169422461754,-4.619983366230771
2,2,1,1.2182466068799094,-5.367505107806907
1,2,2,0.5065317908461242,-4.877811565267818
0,0,1,5.369484214251896,-10.654560344625903
2,2,0,-0.48691384123779236,0.8575751266934267
0,2,0,2.2037481534861434,-5.062983170649213
2,0,0,3.266836530920051,-5.994628081493734
0,0,1,4.24744428367542,-7.124281871602635
2,2,0,0.9065548844984033,-2.1378067817479076
2,0,0,1.5363021228935168,-3.8902635762903586
2,2,1,0.20459284255837834,-2.583616150136987
1,0,1,4.542639722787853,-9.735736818440396
1,0,1,4.280037491790335,-9.530032491652022
2,0,0,4.44644487673541,-8.204775439894053
0,0,1,3.9465606826893396,-10.252065564335611
2,2,0,-1.4691492513485886,0.9796147447201357
1,2,1,0.005664891504880587,-2.219022201544843
1,2,0,1.660442566548437,-3.5746247588202635
1,2,1,1.4979229342693787,-5.187637492460638
1,0,2,3.722256659647416,-10.09207247407352
0,2,1,0.96704295089287,-3.652628590612602
0,1,0,4.1668672933290605,-6.805929615068169
0,1,1,2.1752952223494595,-5.878966565443627
0,2,1,3.2489495823768997,-7.216600580566245
1,2,1,3.857438423139865,-9.19782000500309
2,2,0,0.27645114657154973,-0.47063573703886796
1,1,2,2.8931081356577426,-8.121484614362384
1,1,1,1.8171402311044402,-4.301492792008773
2,2,0,-1.900213321086817,3.392825241502945
1,0,2,3.0172806369697778,-8.120814266337174
0,0,0,3.6171047589012506,-6.853666546378919
