a,c,b,d,e,f,g,h,i,j
0.5416760748442727,-0.3209318186396737,-4.207404403966121,-2.6524406018270303,10.084747883943965,-3.008164584816414,-0.20184443727917056,-0.46750235772876336,-0.9902462791510741,-3.4955214873860667
0.31686921699199116,0.780195588603462,-5.7052324666287095,-4.094423430848368,11.50929411538618,-3.440792559828992,1.7072135086100806,-1.3032545244368094,-1.5570014951137845,-5.001907445998394
-0.031039124996186995,2.3102634736258887,-5.033361760728598,-3.9650831046114967,9.718795993307168,-1.493507910326367,1.0918773219710727,-1.970609452430716,-0.2924955903487072,-5.017369120701654
-0.004000676868217827,0.41720187509899853,-5.9092098556994,-4.819715482294158,11.80138311883472,-0.6886924064612052,1.2814782503197186,-2.543344174134933,-2.8673166499036866,-6.463661446123206
-1.104222156195325,-0.025252826739381302,-1.8991495789151864,-0.9209268218004276,6.802275902758014,0.6408188027977886,-1.0008319275558732,2.1832669925519914,0.7862120064610103,-2.124684284250966
1.5466432532549226,0.2159469588139194,-6.140266237522551,-5.907856038139153,11.085055086098128,-2.990022805920661,2.5670595204803615,-3.1726681948426143,-3.591171162734016,-6.822847959890082
-0.09228491509197784,0.2077795501316032,-1.2382499709069883,-1.689629255285085,3.4360526290658777,0.5626416066594517,0.403937698301484,1.7899024331165172,2.099468323517221,-1.1833030821040782
-0.042752148522250774,0.16432581699970053,-3.5960877814538836,-2.1429778173358778,9.917151619700423,-0.8319068662160228,0.7898139227668886,-1.6815777244287016,-1.494819770279743,-2.5814015452725085
-0.11896844312401793,0.30834363406150517,-4.607128077374259,-3.624545815713403,11.140865673218922,-3.624845877060494,2.6106574897833124,-1.0568285327158424,-1.322582560494455,-4.975327262270645
2.21137945931288,-0.60372243023035,-5.517006781249593,-4.813128544658183,11.094158140127252,-3.0345083624197406,1.3683928769741365,-1.9886934448662452,-2.152921036929712,-7.41335951665065
1.2425222410102619,-0.32470209095972097,-6.891800202069451,-5.385377007799684,13.112343205202105,-4.83961801985379,1.808121502599119,-4.728825968071078,-3.4240462784100267,-8.190872962980261
-0.5134158320667563,-0.07121376605658372,-5.0574036399787285,-4.332044723492811,9.265725617325373,-2.423845368897328,2.569598823696337,-2.951191341388685,-3.641097403451961,-6.802882941026411
0.12045124034148566,-0.1828619927403117,-4.722675274012396,-5.381420536635064,11.109301796316014,-2.643001388876299,0.7118069554819716,-1.7610712269666575,-2.284073131634142,-6.101964275911614
1.4777264331627964,-0.3442201994804226,-6.400963019855115,-7.186364265858158,12.530007337654297,-3.5861533321763717,1.2597518919797015,-4.09332081524354,-3.5367358622738077,-6.887917410057089
-0.7019839861971033,0.2747703236070276,-3.336693613500678,-3.5594341405668897,8.574920573646082,-0.7363716163216156,0.7130958457487941,-2.0479960239296693,1.7702709276111332,-4.270513162546705
