a,b,c,d,e,f,g,h
0.26875660583177413,-6.955715870027309,-2.9379378880581952,0.8928096685962976,0.3254628757633715,-0.8333017895467011,0.8519297014045899,-6.410495003419253
-0.9782713846679173,-6.23142264298694,-2.19606099898411,-0.936690109306433,-1.9442183055255757,4.564011335909884,2.5890453991773743,-10.712329661838867
-0.6862569008373571,-6.147565873577142,-3.282727044966983,0.6885415037880007,1.9873365524951265,-4.678217296025918,-5.192213627600621,4.2226736265433455
-0.3685474725751162,-5.796627555187903,-1.2663011909926287,0.6052717382283297,1.4265006614492406,-1.2967507581844813,-0.4360116613505811,-4.64450246487111
-0.5846183575036382,-5.828959967086328,-2.521165136894816,0.04261843487075401,-0.8263373301454361,1.6059563693330583,4.648091726995348,-14.808352336380935
-0.0595158477059934,-4.546273206889536,-0.4972073235213623,-1.1505369326194876,-2.3519255510392356,4.426930316979692,3.2784344833857633,-9.018498432868117
-1.1436364997029824,-5.1442545465519505,-3.802099705525255,1.1068358790257125,2.9973454339869137,-6.54555431387212,-4.48135246329901,2.766048904591056
-1.4834137084873917,-7.953380060563557,-4.239386091300228,0.2965147021089971,-1.227238928228072,2.2402330171424523,3.312961272696545,-12.692002089624593
-1.2412753647340078,-4.299658372788048,-2.1734016327389045,0.9970659014241186,3.065604236002682,-6.7794736168310985,-8.639461012564908,11.219404481928176
0.7081195970686851,-5.6760076740433405,-4.985253455995668,1.7118733651287763,3.2351922249508474,-6.185950794926957,-3.5046278527186048,3.4581938380007404
-0.6028945815555102,-6.969185399862347,-3.1321413910941205,-0.5698529468735536,-0.4055454985317091,2.5364131619988535,4.478024691002961,-12.477601487821426
0.553531258741302,-4.6050800002466525,-2.22731706948951,0.3213154347609781,3.534054296091302,-7.078671595356414,-7.879021754133628,14.00907034871254
-0.5054087078899074,-4.952002688421224,-1.7963487827070888,0.6212775059263629,0.32602771631091965,0.13015947444164389,0.4988446523185241,-5.667047948399955
0.3231218010481889,-3.6849327572086663,-0.8207236899542745,0.44411735252542717,0.9078983406320023,-3.089353121266105,-2.1993006125799317,1.7285211047771067
0.10541406143187686,-5.56543790999896,-2.844015629462034,1.3314901234316423,2.536442305075576,-4.558021565979416,-0.9422756728701516,-2.976136230283652
2.6547498690616855,-2.7576221558097322,-0.932902985291291,1.6788170257170831,1.9790771550796438,-3.8147917213240152,-2.9456829055345484,5.882593852066149
-0.5414602656522841,-4.814497819676928,-1.9117862070404958,0.45790364353886837,1.1310992088770362,-2.6396923518645328,-1.831053681348119,-0.7757281835181404
