a,b,c,d,e
0.8784503013072725,3.961022366993333,-1.1199574733903892,0.4445129874287892,-1.1958848651546525
-0.049925910986252896,4.078585185960681,-0.6762283653802987,-0.34142752451073544,-5.296740345563727
-0.18486236354526056,3.6490471071405737,-0.9155719769206275,-0.5114064765634847,-3.294766468831125
-0.6809295444039414,2.9634367367893426,-1.4347503186056743,-2.6428380240189995,-7.597747922634012
1.2225413386740303,3.4265199328843066,-2.690079918054807,-2.336796548183394,-2.060817182404686
-0.15452948206880215,3.5572882899343745,-2.7451963178671854,-1.6316108018558095,-5.49285361336446
-0.4283278221631072,2.3593243585849444,-3.288065663417509,-4.12447575126949,-6.971370141330213
-0.3521335504882296,2.2026997007929894,-3.522038742218353,-2.523402874966507,-4.9280611652727275
0.5323091855533487,4.027399174276966,-1.3764248396955363,-0.7874125860165136,-2.685904662318359
0.36544406436407834,0.900405109500932,-3.2248842484090634,-3.3686398622413702,-3.5946094316063966
0.4127326115959884,3.696354700178223,-1.2325744561465153,0.12209863034478907,-3.411284660296767
0.43082100300788273,3.0085199015242834,-1.555085493465528,-3.257342262444084,-4.240527503889421
2.1416476008704612,4.384251182670999,-1.6000522273712623,-0.7533714786275533,-0.3441914568959462
-0.4064150163846156,3.194071394778432,-2.0275708081425132,0.09186434993077897,-4.7300768020164226
-0.5122427290715373,4.372422469229065,0.19968013097390536,2.139623270074567,-4.2024658750091985
-0.8137727282478777,3.388391613541699,-0.7766559282814989,0.11315079225702362,-5.521527221974041
0.6159794225754956,3.5559130920680246,-1.928660736119883,-1.730341512250729,-2.8618699107072065
1.1289722927208916,4.055883180667037,-0.5424544329534096,-0.6782569895010404,-4.212664293582943
-0.11394745765487507,3.1547916735125896,0.593639526994922,0.79071373308928,-4.504259469065689
-0.840156476962528,4.788192438969411,0.010594509713772678,1.0544017576316786,-6.938001665196222
-0.8244812156912396,2.7941776146594144,-2.6590093314830305,-2.9662531369424467,-6.175399082723898
0.6505927878247011,3.7284505734804507,-1.2053118158817093,0.05211200216867162,-1.593570396467269
0.7432541712034423,4.334258721699026,-0.3335641707741407,2.2995963472291834,-3.0342129893263703
0.543154268305195,4.119680467397088,-0.7914879132934612,-0.35337114842085626,-3.3852295350376984
-0.6655097072886943,5.666167206484697,0.874812505808195,0.030417702524889734,-4.734538812961304
0.23216132306671977,2.770841965153327,-3.4326048317835127,-4.277349578099925,-7.0145174722854176
0.11668580914072822,2.1828461544576374,-3.5397843206283137,-2.2632187689167385,-5.203118065364393
0.21868859672901295,2.5431796282899173,-2.36615560878158,-1.9259017877420235,-4.064484251501203
0.8714287779481898,4.041299659840871,-0.8839683101815652,0.49286258588248777,-5.653493120612898
0.22359554877468227,4.034260002563455,-1.2919292722965454,-1.325563521455895,-5.259339714605121
0.6789135630718949,3.529317404510161,-1.4076961815662756,-0.07707263402644404,-2.115926539591853
0.06757906948889146,2.450823974215536,-2.2481611703702584,-1.9064603438199839,-3.679928769801867
0.28911939868998415,4.287478637643464,0.4168920941679899,0.18438803884404076,-3.448878351935898
0.6312882258385404,2.2137860481482097,-2.645425687077841,-2.5464241658802256,-2.983977052025371
-1.4571558198556664,5.09866697914226,0.7377701844405138,0.04071582901727733,-6.6272675768577525
-0.31967121635730134,6.524159515065618,1.222559213631697,3.7119187722133082,-3.4975015549196096
-0.4703726542927955,4.0693405836018215,-0.11856369279969636,0.28505449364181656,-5.414428414143677
-0.6388778482433419,4.326438819236145,-0.057830883151497925,1.086683205530698,-5.086731300301961
-0.27514225122668373,3.1631743713988447,-0.7310086254213356,-0.7678777582921349,-5.639475520420643
1.4949413112343959,1.4210007642169287,-2.625538773338583,-3.177466595318406,-1.2709843305301034
-0.8658311156932432,3.1950801047361557,-0.976184272382698,-0.7100647833006332,-4.48232669849239
0.9682783545914808,2.264717953799295,-2.593699454858485,-0.9925069214792865,-1.552607804891731
-1.6828697716158048,2.5468841687727775,-1.9681766041827542,-1.9889083955810378,-8.103265002124527
-0.33488502998577485,5.392732349192235,1.6962412776437614,1.325709304914346,-5.581514300510463
0.1627530651050056,3.8238017824005714,-1.5882727870022229,-0.9328085426330793,-3.019264562725886
0.5862223313592781,3.8289942210877568,-1.5594135576091086,-0.5603909568913645,-2.942542530869236
0.711226579792855,3.1102832556534654,-1.4682853463961725,0.6745628224570106,-2.6600687578654636
0.7933472351999252,3.2267255811085813,-1.117994728625965,-0.2642442502534702,-3.697784490311572
-0.3487250722484376,4.638244699578959,-0.9458617996850457,0.1981308788461893,-4.48508595877344
-0.46235179266456716,3.6686273115442805,-1.1661352518690278,0.0531399850512938,-6.223677428556547
0.8579758812571538,3.9147797265230158,-0.9392190477057688,-1.592234429638399,-2.6250128057880673
-0.1913043248816149,3.4399087401265716,-3.535371375476899,-3.9987034459464432,-4.227945488509034
-1.2756863233379219,3.5540118268690537,-1.4255821623897058,-2.0094784519953564,-5.372558112958826
